identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_idPicto,pictogrammes_idCategorie,pictogrammes_libelleCategorie,pictogrammes_image,pictogrammes_infoBulle,page,nro_paginas,pictogrammes,pictogrammes_0
49683,3600523993420,49683,3600523993420,1,,99,L'oreal Men Expert,Coloração p/ Homem Castanho Natural,50 ml,9.09,9.09,9.09,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F8B3F06CE4F2A5B758348C2A57CD1EF.jpg,,,,,,,,,9,10,[],
49771,8445290217981,49771,8445290217981,1,90.0,99,Gerber,"Saqueta pera bio nutrição infantil, 90g",,0.89,9.89,9.89,0.0,0,90,90,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6DEB6DFC76B29414196B0E9F95D50B4.jpg,,,,3681.0,51.0,Produtos Bio,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg,,9,10,"[{'idPicto': 3681, 'idCategorie': 51, 'libelleCategorie': 'Produtos Bio', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg', 'infoBulle': ''}]",
49774,8445290218018,49774,8445290218018,1,90.0,99,Gerber,"Nutrição Infantil Bio Pera, Maçã e Banana, 90g",,0.89,9.89,9.89,0.0,0,90,90,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FC52A9453BDA7385115562A41D390CF.jpg,,,,3681.0,51.0,Produtos Bio,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg,,9,10,"[{'idPicto': 3681, 'idCategorie': 51, 'libelleCategorie': 'Produtos Bio', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg', 'infoBulle': ''}]",
49836,4005900820198,49836,4005900820198,1,400.0,99,Nivea,Body milk repara & cuida,Garrafa de 400 ml,6.89,17.23,17.23,0.0,0,0,0,0,400,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E14157C2BC1481112C2630767040D539.jpg,,,,,,,,,9,10,[],
49837,0000042361077,49837,0000042361077,1,50.0,99,Nivea Sun,Roll-on kids protect & care fp50+,50 ml,5.99,119.8,119.8,0.0,0,0,0,0,50,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D561752DD1663D7E02A7607249C90.jpg,,,,,,,,,9,10,[],
49895,3600542452625,49895,3600542452625,1,200.0,99,Ambre Solaire,Protetor Solar Spray Invisible Protect SPF50,Embalagem de 200 ml,10.49,52.45,52.45,0.0,0,0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E30E998B60C049DBE259E4844BD49DC.jpg,,,,,,,,,9,10,[],
49897,4005900911629,49897,4005900911629,1,270.0,99,Nivea Sun,Protetor Solar Spray Protect & Moisture Hidratante SPF50+,Embalagem de 270ml,13.49,49.96,49.96,0.0,0,0,0,0,270,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3B5EA9672310570AAE890C510D4DED6.jpg,,,,,,,,,9,10,[],
50040,3600542297943,50040,3600542297943,1,200.0,99,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,3.89,19.45,19.45,0.0,0,0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,,,,,,,9,10,[],
50288,8006540374825,50288,8006540374825,1,,99,Dodot,Fraldas Cuidado Total T5 11-16 kg,36 unidades,14.99,14.99,14.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/444B5254DD68C0CA3994C5F98C9C300C.jpg,,,,,,,,,9,10,[],
50291,3574661552804,50291,3574661552804,1,,99,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.65,3.65,3.65,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8044820DAB5308A83EA4CCAFF69692C0.jpg,,,,,,,,,9,10,[],
50386,8445290290014,50386,8445290290014,1,30.0,99,Maggi,"Molho Suculento Frango no Forno com Alho e Cebola em Saqueta, 30g",,0.89,29.67,29.67,0.0,0,30,30,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CA9D0BA31C0E8C3087456EA0E4676B5.jpg,,,,,,,,,9,10,[],
50485,8001665717144,50485,8001665717144,1,250.0,99,Rana,"Tortellini com manjericão queijo e pinhões rana, 250g",,2.59,10.36,10.36,0.0,0,250,250,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F0ABE0DEACC2D0DD75CF48386BCDBC8.jpg,,,,,,,,,9,10,[],
50523,3574661487540,50523,3574661487540,1,,99,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,2.24,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B6AB2EF81D49887042731335B4B98D0.jpg,,,,,,,,,9,10,[],
50601,5601082053561,50601,5601082053561,1,220.0,99,Delta,Café Moagem Universal Ritual,Embalagem de 220g,2.19,9.95,9.95,0.0,0,220,220,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E01A2CE0ACBD1FF31BFEBD57BF4F2AE8.jpg,,,,,,,,,9,10,[],
51045,8410436430333,51045,8410436430333,1,,99,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,9.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21E8A88E10242605576CE0A0A6ED8A8F.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
51046,8410436430302,51046,8410436430302,1,,99,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,9.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2120D5436CC8D9F8EA9878657CDBE.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
51087,4005900958525,51087,4005900958525,1,400.0,99,Nivea,Body Lotion Hidradante Express,Embalagem de 400 ml,5.24,13.1,13.1,0.0,0,0,0,0,400,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BE3AEAB74BB947288D6A31D5DBE6B8D.jpg,,,,,,,,,9,10,[],
51191,8718951505599,51191,8718951505599,1,50.0,99,Colgate,Dentífrico Max White Ultra,Embalagem de 50 ml,3.69,73.8,73.8,0.0,0,0,0,0,50,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A43AF0D58B6CA59D440896503746D86.jpg,,,,,,,,,9,10,[],
51250,8445290287229,51250,8445290287229,1,30.0,99,Maggi,"Molho Suculento Entrecosto no Forno com Pimentão Doce, Alho e Mel, 30g",,0.89,29.67,29.67,0.0,0,30,30,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/456CDF14FAC2BD6198BF856B10BED187.jpg,,,,,,,,,9,10,[],
51310,8410500028190,51310,8410500028190,1,250.0,99,Yopro,"Yopro danone beber baunilha,  250 ml",,1.09,4.36,4.36,0.0,0,0,0,0,250,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57A147884342384960775CD339493C4.jpg,,,,,,,,,9,10,[],
51358,8593893782204,51358,8593893782204,1,87.0,99,Nestlé,"Nestle extrafino chocolate/confeitaria, 87g",,1.31,15.06,15.06,0.0,0,87,87,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB3F719A45725270CCCBAE60D764091.jpg,,,,,,,,,9,10,[],
51386,8410104913823,51386,8410104913823,1,,99,Air Wick,Ambientador Difusor Active Fresh Brisa Marítima,Embalagem de 1 unidades,9.99,9.99,9.99,0.0,0,1,1,0,1,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E83640673AE92AF0F3495ED946C9D5D3.jpg,,,,,,,,,9,10,[],
51387,8410104913779,51387,8410104913779,1,224.0,99,Air Wick,Ambientador Recarga Active Fresh Lavanda e Lírio,Garrafa de 224 ml,5.99,26.74,26.74,0.0,0,0,0,0,224,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA25600DB2B818361562D1A180F1DDD4.jpg,,,,,,,,,9,10,[],
51388,8410104913809,51388,8410104913809,1,224.0,99,Air Wick,Ambientador Recarga Active Fresh Brisa Marítima,Garrafa de 224 ml,5.99,26.74,26.74,0.0,0,0,0,0,224,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B9F3CBB3B33EB74074E45EC69CFC268.jpg,,,,,,,,,9,10,[],
51397,8720182466181,51397,8720182466181,1,80.0,99,Knorr,Caldo de Galinha com Azeite Virgem Extra Gallo 8 Cubos,Embalagem de 80g,1.85,23.13,23.13,0.0,0,80,80,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27205000FC371AE31641445CF45386C.jpg,,,,,,,,,9,10,[],
51398,8720182433190,51398,8720182433190,1,40.0,99,Knorr,Sopa Massa e Legumes Frozen Disney,Embalagem de 40g,1.69,42.25,42.25,0.0,0,40,40,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7AD00B4ED1A7E27F1D0A31E08967E76.jpg,,,,,,,,,9,10,[],
51661,8008180843464,51661,8008180843464,1,130.0,99,Friskies,Snack Cão Delibon Frango,Embalagem de 130 g,2.24,17.23,17.23,0.0,0,130,130,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD304944922CECED527CEA2C1426703F.jpg,,,,,,,,,9,10,[],
51665,8445290103284,51665,8445290103284,1,1500.0,99,Purina One,Ração Seca Gato com Frango,1.5 kg,9.94,6.63,6.63,0.0,0,1500,1500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/870ECAF70E98528ABA34AE49BCB8BCD9.jpg,,,,,,,,,9,10,[],
51666,8445290103307,51666,8445290103307,1,1500.0,99,Purina One,Ração Seca Gato com Salmão e Arroz,1.5 kg,9.94,6.63,6.63,0.0,0,1500,1500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDE2EF605E31E382FAACFEA910F821C.jpg,,,,,,,,,9,10,[],
51770,8410104882716,51770,8410104882716,1,,99,Air Wick,Ambientador Eléctrico Recarga,Pack 2 x 19 ml,5.94,5.94,5.94,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FBCFBB1C9F842A401BF4A27A693FC2C.jpg,,,,,,,,,9,10,[],
51860,5602042100257,51860,5602042100257,1,250.0,99,Licor Beirão,"Cocktail Caipirão, lata de 250 ml",,1.79,7.16,7.16,0.0,0,0,0,0,250,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45B2B86EDB2CCF84982198A8761F4772.jpg,,,,,,,,,9,10,[],
51875,7613287136527,51875,7613287136527,1,3000.0,99,Friskies,"Ração para Gato Adulto Esterilizado com Salmão, Atum e Legumes",Embalagem de 3 kg,8.74,2.91,2.91,0.0,0,3000,3000,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/558BCF7059680B7B7EDC72D0721502B4.jpg,,,,,,,,,9,10,[],
51894,0000042397236,51894,0000042397236,1,100.0,99,Nivea Sun,Protetor Solar Protect & Moisture FP30,Embalagem de 100 ml,6.89,68.9,68.9,0.0,0,0,0,0,100,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16458251A5847C38D46E2554088D62F3.jpg,,,,,,,,,9,10,[],
51899,7613034471710,51899,7613034471710,1,340.0,99,Purina One,One jnr cat gig smn&crtmp 12(4x85g)n1 xl,Embalagem de 340g,2.59,7.62,7.62,0.0,0,340,340,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CCB836189DC3567EAB3DE82D1D0DD98.jpg,,,,,,,,,9,10,[],
51928,8720182516602,51928,8720182516602,1,60.0,99,Knorr,Caldo de Cogumelos 6 Cubos,Embalagem de 60g,1.38,23.0,23.0,0.0,0,60,60,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDDAAD4DFD85338E5CDD0D50826E76E9.jpg,,,,,,,,,9,10,[],
51929,8712000900045,51929,8712000900045,1,500.0,99,Heineken,Cerveja com Álcool,Lata de 500 ml,1.29,2.58,2.58,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B9655F220DF3585E1555E1247E005A5.jpg,,,,,,,,,9,10,[],
51943,5900020041319,51943,5900020041319,1,141.0,99,Nestlé,Fit dkchoc&almd cerbr mp16(6x23.5g)n2 pt,Embalagem de 141g,2.79,19.79,19.79,0.0,0,141,141,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6896D4704C39BE525821B6781A6FDEDF.jpg,,,,,,,,,9,10,[],
51944,5900020042514,51944,5900020042514,1,300.0,99,Nestlé,"Cereais Chocapic Crunchy Brownie, 300 g",,2.99,9.97,9.97,0.0,0,300,300,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77EAF98E9771D2A676C36100495D97FF.jpg,,,,,,,,,9,10,[],
51955,5601151966518,51955,5601151966518,1,1000.0,99,Compal,Clássico Néctar Maçã,Embalagem de 1 L,1.09,1.09,1.09,0.0,0,0,0,0,1000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2643B0696CA4CCB2A26E95A0182A2704.jpg,,,,,,,,,9,10,[],
51999,5053990167135,51999,5053990167135,1,160.0,99,Pringles,Aper pringles flame hot sweet chilli,Embalagem de 160g,2.39,14.94,14.94,0.0,0,160,160,0,0,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B301B185B81FB54590B73201EAC6F5F.jpg,,,,,,,,,9,10,[],
52043,8445290681416,52043,8445290681416,1,150.0,99,Nescafé,"Cafe Solúvel Classico Refill, 150g",,4.19,27.93,27.93,0.0,0,150,150,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71759BAD7FCC8E73F25C61D6A4E86F51.jpg,,,,,,,,,9,10,[],
52068,4000487138605,52068,4000487138605,1,42.0,99,Friskies,Friskies picnic vaca 32x,Embalagem de 42g,0.96,22.86,22.86,0.0,0,42,42,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A0798A60DD03B6D88DE360C9CC519B5.jpg,,,,,,,,,9,10,[],
52083,4005900808585,52083,4005900808585,1,200.0,99,Nivea Sun,Nivea sun protect & bronze protetor solar bronzeado natural spray fp50,Garrafa de 200 ml,12.59,62.95,62.95,0.0,0,0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7DD62A44B5A8965110A8CAE1C91B186.jpg,,,,,,,,,9,10,[],
52084,4005900911650,52084,4005900911650,1,270.0,99,Nivea Sun,Protetor Solar Spray Protect & Bronze FP30,Garrafa de 270 ml,14.09,52.19,52.19,0.0,0,0,0,0,270,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92D3AD6A3D77A08C6C9B48EE00AE6B5C.jpg,,,,,,,,,9,10,[],
52087,7613033477355,52087,7613033477355,1,1500.0,99,Friskies,"Ração para Gato Adulto Esterilizado com Salmão, Atum e Legumes",Embalagem de 1.5 kg,5.85,3.9,3.9,0.0,0,1500,1500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245588C109A79866CB14EDB40208C5CA.jpg,,,,,,,,,9,10,[],
52232,5601371190908,52232,5601371190908,1,,99,Pandicamp,Guarda Sol com Para-Vento,"1,80m",14.99,14.99,14.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3BC6A77DD14B15590E7CED42615AA2B.jpg,,,,,,,,,9,10,[],
52249,8436582992501,52249,8436582992501,1,,99,Polisur,Geleira Vintage Verde,20 L,24.99,24.99,24.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BF4440E1F648F3135A2EFCA10F9BEAB.jpg,,,,,,,,,9,10,[],
52250,8436582992624,52250,8436582992624,1,,99,Polisur,Geleira Vintage Rosa,20 L,24.99,24.99,24.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B80CB62BC4B2D60EC56D9F5A30558F1.jpg,,,,,,,,,9,10,[],
