identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,images_7
43415,8001841890210,100.0,Pantene,Óleo protetor de cabelo queratina,100 ml,14.99,149.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3542ED9B3A0393110B3A6A91001CDA39.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
43416,8001841890173,100.0,Pantene,Óleo protetor de cabelo argão,100 ml,14.99,149.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97D128FEA69DCD14BE5C70BB8EBAE9D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
43419,3600542206785,200.0,Garnier,"Creme pentear Ultra Suave leite de amêndoa para cabelo desidratado, 200 ml",,3.49,17.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33439201C3CB32DF1B345CB081980B69.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
43816,7613036758758,1500.0,Purina One,Ração seca de frango cão júnior com menos de 10 kg,"Embalagem de 1,5kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2CCAF3DB03169B9BED9C05AC14F6B9.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
44367,7613036691994,1500.0,Purina One,"Ração para cão mini < 10 kg pele e pêlo de vaca e arroz, de 1,5kg",,7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36E801417FD2037A626C7E6A671C789C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
44497,5601371182965,,Pandicamp,Cama de rede,Dim.: 80 x 200 cm,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDCCD5BD064513BB72A7895A0F25FB85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB9347B9F8708F5D81D2F1A7BA75021.jpg,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
44498,3999991714218,,Saurium,Base guarda sol em metal e cimento,14 kg,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7761509925C5ED26E7706012BD81BB3.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
44688,8710522940914,72.0,Knorr,"Caldo sem sal galinha, embalagem de 72g",,1.59,22.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4C23637D25FEB791F3247C201B4FD80.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
44986,7322541176413,,Tena,"Pensos incontinência mulher lady super, 30 unidades",,12.74,12.74,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/141A0E79CDA3416D145ED1480D644CEF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8A82319B2E7E3D902073F41A1FD3F2A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B6EAE2539B40D6D2DDBC10457C8A8AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B23AF2274E392683DC2ECF5CC9348D3.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
44987,7322540934571,,Tena,"Pensos de incontiência homem level 2, 20 un.",,8.99,8.99,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A66EB28E117F9CECF49CE3B4431AFB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B81483C0BF33EEC4AB702037F10E4725.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/201DE8588BB097C0B89F7FB7FF615E48.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE70D73636A791A97ADF8CAB2412CD23.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
45029,3600542369794,400.0,Garnier,"Champô Ultra Suave camomila, 400 ml",,3.76,9.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D84CCE5242E797E89883507C54F8153.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
45435,5609060098214,230.0,Delta,Double Espresso Go Chill,Embalagem de 230 ml,1.19,5.17,230,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A99D08283BE85A255A94716557A65BF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
45597,8720181046148,150.0,Axe,"Desodorizante Spray Leat&Cookies, 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/062FCF0BFBD20FE667E9BD0D50601047.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
45637,5604260315109,320.0,PorSi,Salada Pronta a Consumir Massa e Rúcula,320 g,2.79,8.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B238B83C4396880DFFDD6BC42BFA69C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46203,5601252106950,3000.0,Gallo,"Azeite virgem extra clássico, 3 litros",,23.99,8.0,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74EEFE688B92A52AC6DFA64DE63EC995.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46343,8720181030192,150.0,Axe,"Desodorizante Spray Gold Fresh, 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D69CFDDEF2AE2503125775597BCB0A7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46493,5604260318810,,PorSi,Cueca de Incontinência Adulto M,Embalagem com 14 unidades,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/518CF34D62105F7B145B13E3C3017A84.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46688,7613287591609,202.0,Nescafé,Café Doppio Expresso 16 capsulas,Embalagem de 202g,5.85,28.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DCE6667BEFFA122AD7A798EF0395979.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46775,8720181027741,150.0,Axe,"Desodorizante Spray Ice Chill, 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABCC51AACBF78DC11788DFC00835AF5B.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46776,8720181027680,150.0,Axe,"Desodorizante Spray Green Mojito, 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/767C558E9DA52485C2A3912AB2B7F0BC.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46943,8720181028762,150.0,Axe,"Desodorizante Spray Excite, 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE58344FCADB01F24692EAF83CC72E35.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
46944,8720181030222,150.0,Axe,"Desodorizante Spray Gold Temptation, 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/264416DE25845A39CCFC8E27FCAB41CD.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
47473,8720181029240,150.0,Axe,"Desodorizante spray black, embalagem de 150 ml",,5.99,39.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAB94031CAE90BCA804C8B1FFF2280C1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
47489,8001090630612,,Swiffer,"Mopa, kit duplo 8 panos + 3 húmidos",,13.98,13.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7ECCEBBE72F4715D5A72D107541811F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
47663,5604260315222,100.0,PorSi,Abacaxi cortado c/ raspas de lima,100 g,1.39,13.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/404253D255A108A31007CC79DAF27511.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
47952,5000204832037,100.0,Pronto,"Reparador de móveis normal, 100 ml",,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2C2A69726DA274C70D03FE9E4FDF83.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
48449,7322541132136,,Tena,"Pensos incontinência mulher discreet extra, 20 unidades",,4.19,4.19,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3C2035B6913B8829F479BF188764895.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17CE51E0060377E5D8E06229ED50F755.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D584B65FF0782525CF81271E419252F3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/801FDCD32A4495ED3D00BBA244839415.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.89,16.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDE449576FC02085F7007D31FFACA52F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49118,8003059012002,,Ideegarden,Base guarda sol em plástico,45 litros,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6007E07997E86E151F488CD33F852CBC.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49131,8427370901805,,Gre,Analisador água piscina,,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46D4B0F0B973649DCE42CBCCE9469C40.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49240,4005900724151,200.0,Nivea Sun,Spray protege e refresca 50,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D036C1E9957E1ED2C1F12A294BD318F7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49292,5601119286665,100.0,Nobre,"Fiambre da perna fatias finas, 100g",,1.39,13.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C74A5996BC866D56C0431629FCF8A7F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49572,6941607309506,,Bestway,Piscina Fast Fet,Dim.: 366 x 76 cm,64.99,64.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90FBE80800B24B2AEAA16D33A084C0B1.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49588,4005900911568,270.0,Nivea Sun,Spray Solar para Crianças FP50+,Embalagem de 270 ml,14.59,54.04,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB6852274B99EA013FD080D7A3847BA0.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49667,8710908778230,400.0,Dove,"Loção secrets coco, 400 ml",,4.54,11.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A485ED7D0F6574198034FCA469602B38.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49837,0000042361077,50.0,Nivea Sun,Roll-on kids protect & care fp50+,50 ml,6.19,123.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D561752DD1663D7E02A7607249C90.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49897,4005900911629,270.0,Nivea Sun,"Protetor solar spray protect & moisture hidratante spf50+, 270ml",,13.99,51.81,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/682A3477E06D79E1FE5ADE92095B440C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
49997,8445290170866,800.0,NAN,Leite Transição Optipro 4 + 12 meses,Embalagem de 800g,10.69,13.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCE729E2F884110938403D5482D1D2B9.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
50040,3600542297943,200.0,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,4.54,22.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
50425,8711700841252,400.0,Dove,"Dove loção secrets shea, 400 ml",,4.54,11.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51F666102A33FA1D0049DFB4A5D990A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
5044,5601036100051,300.0,Elnett,Laca fixação forte,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/836BDFF5C8173F1877DA08FF8577EBF7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
5046,5601036100099,300.0,Elnett,Laca fixação extra forte,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3690000BB29EF24165F1ABD0075D1E06.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
50501,8410104895563,400.0,Vanish,"Aditivo tira nódoas pó oxi advance pink, 400g",,5.99,14.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F455655C8BAB385569CB3E344D8BCC45.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
50504,5601217136497,2250.0,Vanish,"Aditivo tira nódoas gel oxi advance pink, 2.25 l",,11.49,5.11,2250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86A32206F8F0346BB8C1AD883CCCF68E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
50505,5601217136503,2250.0,Vanish,"Aditivo tira nódoas gel oxi advance brancos, 2.25 l",,11.49,5.11,2250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAA9343B3CD958730AD8E232F71C3C75.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
5079,5601036310726,200.0,Ambre Solaire,Óleo Bronzeador Coco,Embalagem de 200 ml,10.14,50.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D10B62A011EFBA0FB2342AC5CD32FA7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51114,8001480718050,750.0,Neoblanc,Spray ultra desengordurante,750 ml,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61B21A3F9E22306E004651A4ED75A597.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51315,5601252118991,250.0,Gallo,"Vinagre de vinho branco chardonnay, 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F16DE9E57D34C6B9D68315A7D6746D42.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51321,8720608014064,32.0,Lipton,"20 saquetas chá de framboesa e sabugueiro,",,2.09,65.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40F480597C04DB34DABE63D02081A65.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4272E24302B8C76BAAC68132A3C5A72A.jpg,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51387,8410104913779,224.0,Air Wick,"Ambientador recarga active fresh lavanda e lírio, 224 ml",,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76765BD2400C8838C8377F3EC0871886.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51439,3600542374712,400.0,Garnier,Champô Ultra Suave Delicadeza Aveia,Embalagem de 400 ml,3.76,9.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18AEC889B56008A7493F5F9064C62D6F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51518,8445290071996,800.0,Purina One,Ração para gato júnior frango,Embalagem de 800 g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7349519394CE1E2314E4BE439006AD7A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51520,3600524019624,180.0,L'oreal,"Tónico Limpeza Peeling Revitalift Laser, 180 ml",,6.79,37.72,180,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/120EAA283A9DC4B399A432C1A822CB46.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51736,3600524025687,50.0,L'oreal,"Creme Noite Revitalif Laser, 50 ml",,19.49,389.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B312BB30CE531E459B53965234257887.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51737,3600523873852,30.0,L'oreal,"Sérum Anti-Rugas Revitalift Filler, 30 ml",,18.19,606.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B573EE94EA3197589686CF20968E2180.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51752,8720181338472,435.0,Cif,"Spray anticalcário, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF22546706D22C3443E3EA5025E29AD2.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51762,8410436421928,100.0,Sonasol,Bloco Sanitário Bref Higiene,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E23C9236E7B7436FAE69C8870CE8E33.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51871,8720181172120,250.0,Dove,"Creme corporal nourishing care, garrafa de 250 ml",,4.54,18.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/848F73EFDD9195382E75B8B04D15E40E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51872,8720181172144,250.0,Dove,"Creme corporal one cream hidratante, garrafa de 250 ml",,4.54,18.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/442B5C81FB462C390A426327FE64F734.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51894,0000042397236,100.0,Nivea Sun,"Protetor solar protect & moisture fp30, 100 ml",,7.19,71.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1877B1DD11381C8AEC681C7DE5B844.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51928,8720182516602,60.0,Knorr,Caldos cogumelos knorr 6 cubos,,1.19,19.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1FD146B331A1DAFD2DA8FBEBCAF1A0A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51944,5900020042514,300.0,Nestlé,"Cereais chocapic crunchy brownie, 300 g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25B9E4C171EF4A838F85BA0E9113CFD5.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51994,7613287758484,115.0,Purina,Snacks para cão dentalife activfresh small 115g,,2.24,19.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC5994696D273EBD156EC66267F32982.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
51995,7613036260756,800.0,Purina One,"Ração Para Cão Mini Sénior Com Frango e Arroz, 800g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DDC6AA4E1547EE85EE1C526706DA9DB.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52038,7622201735173,360.0,Royal,"Gelatina pronta melância sem açúcar, 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA877BC228671960789DD64761B76F43.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52040,7622201735135,360.0,Royal,"Gelatina pronta limão sem açúcar, 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D31841CD24501E5C63F859D7544BAC2B.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52083,4005900808585,200.0,Nivea Sun,Nivea sun protect & bronze protetor solar bronzeado natural spray fp50,Garrafa de 200 ml,12.99,64.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C7E909B322D095BCDE27FD7ECC4B17D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52084,4005900911650,270.0,Nivea Sun,"Protetor solar spray protect & bronze fp30, 270 ml",,14.59,54.04,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C2A74C462399DAC1B991323A1716841.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52120,6942138982084,,Bestway,Baliza insuflável,1 unidade,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D7D84B08B3EC3BAE5FBE4E2AC306853.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52121,6942138982367,,Bestway,Jogo volleyball,1 unidade,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69295EE7D01B6D016ABFF69DCECB26AD.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52172,5449000233721,1980.0,Coca-Cola,"Refrigerante zero açúcar zero cafeína, pack lata 6 x 330 ml",,4.31,2.18,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E22680B303F184CD56E33D92806D06DF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52301,3600542512183,400.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 400ml,3.76,9.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C392B28F80277B22BEA16EB83033CA3C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52319,4005900996855,40.0,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,16.19,404.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB31F6440A7CAD14A73E1BCEECE942D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52320,4005900996886,50.0,Nivea Sun,Creme de Rosto Protetor FP50,Embalagem de 50ml,10.29,205.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EDA80A5A5E2FAC410AE5D2BDCE7F8D8.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52321,4006000003894,150.0,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,10.59,70.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA954A92635E39BF98A2A370CF953AC6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52787,5900020044129,80.0,Nestlé,"Barras de Cereais Fitness 0% Mel, 80g",,1.79,22.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/187D25227C186EA7E6F2778C2AF07CC6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52827,8720608038411,36.0,Lipton,"Tisana detox drenar & tonificar, 20 unidades",,2.09,58.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49CDBE1F34B3C965826C7D51A85F7FAA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19C457D26C9D458BA7A22FDC8BF7F9BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19C457D26C9D458BA7A22FDC8BF7F9BC.jpg,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
52875,3155253012649,250.0,Président,"Chantilly baunilha spray, 250g",,2.95,11.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21722B33CFEE929C158F299363FD2DDD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDD9C786E532EE4BC79BE4A73B39CF48.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDD9C786E532EE4BC79BE4A73B39CF48.jpg,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,9,,
