identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page
52796,8711327616455,825.0,Carte DOr,"Gelado tiramisu, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2681D7CBF32CCE6763973CECB7DA3E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
52799,5601008414292,102.0,Vieira,"Bolachas de água e sal integral, 102g",,1.34,13.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE1782DD6FAC82154C0FE44464918398.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
52878,5603722522482,330.0,Pleno,"Kombucha chá verde, garrafa de 330 ml",,1.59,4.82,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6A928B2E75640A1A7002F9999FE2282.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
52905,8720181338441,435.0,Cif,"Spray limpeza cozinha vitro & inox, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327E839DC1DF53D1046C455ABE4276AF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/571864E3EB0601A697BC7ACC3D3FB74C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/571864E3EB0601A697BC7ACC3D3FB74C.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
5298,5601174301006,750.0,Alambre,"Moscatel de setúbal, garrafa de 0,75l",,4.95,6.6,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE0722A95A9B01CB9076AA574EAA2BE.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53030,8414100363460,330.0,Schweppes,"Refrigerante laranja zero, lata de 330 ml",,0.67,2.03,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A50DAF7C343E44B10F6987990E4D7C.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53049,8445290589316,190.0,Nestlé,"Puré de legumes com peixe +8 meses, 190g",,1.59,8.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E5BF3B7685558DA7A110F72D148811C.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53226,5601363014052,140.0,LayS,"Batatas fritas lisas 0% sal, 140g",,1.29,9.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5D860DACC8D0107C86D58D40D4F3DC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15015B706ED053750D93713F9E75C118.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15015B706ED053750D93713F9E75C118.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15015B706ED053750D93713F9E75C118.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53258,8445290554499,28.0,Nestlé,"Snack Para Bebé Morango e Banana, 28g",,1.09,38.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6892F063E24374E65ABAEF0E93A198F3.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53295,8414100301240,1000.0,Schweppes,"Água Tónica Regular Zero, garrafa de 1l",,1.65,1.65,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25F21BC2F18171F01E270025DBAA2EDD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC285B8796F6030DCD987BA7BB072F4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC285B8796F6030DCD987BA7BB072F4.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53319,4006000016504,50.0,Nivea,"Desodorizante homem roll-on fresh sensation, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F3A3D9C47CAEE338AB98254368B1C46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1221CBEB467972247784411EB7CFAAC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1221CBEB467972247784411EB7CFAAC8.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53552,8001480721333,,Neoblanc,"Lixívia, 14 Pastilhas",,2.99,2.99,14,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC89F1788A9DC3691084C4014FB798D3.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53605,3600524027049,150.0,L'oreal Men Expert,Desodorizante em Spray Defense Magnesium,Embalagem de 150ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E9828EB81ADFC793869F245757334B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E16691E6E57D5070C7530102EC705D03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E16691E6E57D5070C7530102EC705D03.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53608,3600524073442,400.0,L'oreal Men Expert,Gel Banho Barber Club,Embalagem de 400ml,2.49,6.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C04FCAC7790CFA417A5D5135290AA9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A686AAD7D29D3B4B4553AC440951F55.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A686AAD7D29D3B4B4553AC440951F55.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53719,8001090558947,75.0,Oral B,Pasta de Dentes Advanced Science Branqueamento,Embalagem de 75ml,3.74,49.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E9D065312A6522253675AAE84B34D84.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/455EB672025B23EFB659EDC9604021B8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/455EB672025B23EFB659EDC9604021B8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/455EB672025B23EFB659EDC9604021B8.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53741,8006540882627,75.0,Oral B,Pasta de Dentes 3D White Luxe Brilho Glamoroso,Embalagem de 75ml,3.74,49.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67B1CB5C6596331C7A02AF463B5722DB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2FA210E09CBDD1B128B728DBD96CB5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2FA210E09CBDD1B128B728DBD96CB5F.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53785,8410436445313,4500.0,Persil,Detergente Máquina Roupa Líquido Color,Embalagem de 100 Doses,14.99,3.33,4500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FBC9C8E94F81A949856A2F09E247E5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FEC9F1EC504236CF01E6C61B51EB05.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FEC9F1EC504236CF01E6C61B51EB05.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53868,8711295038884,,*,"Pistola de Água Espuma, 44 cm",,2.19,2.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6C2FDFBC0597A36C410638DBFB8856A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
53923,5604260333165,250.0,Labell,"Loção After Sun, 250ml",,2.99,11.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB7CF5F3A77AC2E56D0FDDDE3353AE02.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53924,5604260333158,200.0,Labell,"Loção Solar Cenoura FP 6, 200ml",,4.99,24.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B01519A2C3C482D23E9B8A7E6C69F00D.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
53925,5604260333134,50.0,Labell,"Protetor Solar Creme Facial Antiage FPS 50+, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29EC4475E5A485D243A705511C0A1197.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54237,8720182870940,750.0,Cif,"Spray cozinha power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C5092B5C783F181B704CE4066ABA0E8.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54291,3600542520447,150.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced FPS 50+, 150ml",,13.29,88.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688E9491F0504157A81F4CAE6A4D28DC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AF2F3E6B8D9A76D4EE0717657122D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AF2F3E6B8D9A76D4EE0717657122D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AF2F3E6B8D9A76D4EE0717657122D6.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54366,8410104915216,,Finish,"Detergente Máquina Loiça Pastilhas Quantum, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C4B3C8D5E0E4174561BE7E3EC34976F.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54523,8720181510007,750.0,Vaseline,"Gel de banho rosas e jasmim, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2FD8253A8B895894EDB02B099474B66.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54535,8410436468244,,Persil,"Detergente Máquina Roupa Liquído Universal Ge, 60D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A070D7E6F340AA3492105815D623C6B9.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54731,8414100363835,1000.0,Schweppes,Refrigerante com gás laranja zero,,1.09,1.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6222ECCDC444B32C757F8CC0406C2812.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54767,8711327621275,825.0,Carte DOr,"Gelado morango merengue, 825ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8C9773CEAC2491495000A8FC9EB4E4A.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
54811,8445290486998,250.0,Nestum,"Nestum chocolate zero +3a, 250 g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9CB9399D91E93DDB7A434FFF18ECCD1.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
55020,8414100380320,1000.0,Schweppes,"Água Tónica Pink Zero, 1L",,1.65,1.65,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F64E8CCCCADC48ABA4E2110848C4A2E.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
55035,5000116127092,1075.0,Iglo,"Douradinhos de Frango, 1075g",,10.99,10.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB61321DC690D849D3EB2146912C9EF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
55156,8719200274150,500.0,Vaqueiro,"Creme Culinário, 500g",,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE4037CFA60F756DCD627E782CDE4558.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
55278,8445291099692,,Buondi,"Cápsulas de Café Ristretto Int 13, 36un.",,9.99,9.99,36,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B08F7DA9148A63F6D56B42F18C106EC8.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
55295,8445291325067,250.0,Nestum,"Nestum Morango Proteína, 250g",,2.58,10.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E2A31D60F998AA375BAFA70F3809EE.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
7653,4005808408306,200.0,Nivea Sun,Protetor Solar Hidratante FPS50+,Embalagem de 200 ml,11.49,57.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F12E4CE77124A038D71DCD1B7A5BC74.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
7659,4005808445448,200.0,Nivea Sun,"Loção solar bronzeadora cenoura fp6, embalagem de 200 ml",,8.89,44.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2E33C87114AF61BD048087FFAA11F.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
766,4005500030263,400.0,Yogolino,Sobremesa láctea alperce 4x100g,,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35565E007DE59883160198E8D7DDFAF9.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
7665,4005808479672,200.0,Nivea Sun,Loção Hidratante para Depois do Sol,Embalagem de 200 ml,7.49,37.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF4349E10687E30F92708CD04CC2E35F.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
7692,4005808751174,200.0,Nivea Sun,Spray protect&bronze f30,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02CE015B79AC49B0C9EF95A1126501B0.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
8315,5601028013307,,Renova,"Papel higiénico, compacto, extra xxl, folha dupla, 24 unidades",1 embalagem,11.84,11.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8841944F9F3703369828D4B2A56CAC2C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6866F63DEC5517DB1E2DC48AD701110.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52CEDF162CBC9A98A93B293FEE315F10.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
8762,5601217121363,,Air Wick,"Ambientador elétrico lavanda, embalagem de 1 unidades",,4.49,4.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85CBDA0490768C5C003838D335A87F79.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
10357,8411300041686,,Nutrisse,"Coloração permanente, castanho dourado, nº43",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9703704A2C359848096236DC42C5F84E.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
10360,8411300042874,50.0,L'oreal,"Creme de dia, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD94F87C88EC3290395D2FAADBD81335.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
10361,8411300042881,50.0,L'oreal,"Creme de noite, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5512795FEC62F99415E7D1065DF2CE26.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
11171,4005808754458,400.0,Nivea,"Leite corporal, embalagem de 400 ml",,4.89,12.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3649947FBEFD7843794DF9D978B6FEDA.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
1211,5601119945876,220.0,Nobre,"Salsichas wiennerwurt em frasco, 6 un, embalagem de 250g",,2.39,10.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672DAEBBB3AEEF12C53028350B3D3ADB.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
12167,5604575000479,750.0,Cabriz,"Vinho tinto doc dão, reserva, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/404735B446FE93687FE20A372AA85572.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
12177,5604661000123,,Seia,"Queijo de mistura curado, embalagem de 250g",,4.99,4.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F98A81F4F73410E6359C73D3B0E8CC8.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
12859,3600541043176,,Nutrisse,"Coloração permanente, castanho tiramissu nº4.15",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFFF0784AA47DDDEAD869A81665DE457.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
13302,2893290000000,1000.0,Peixaria,Dentão,1 un= 1 kg (aprox.),6.99,6.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E7454AE2E2A021D24A270393DD78CE6.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
15539,4005900118349,200.0,Nivea Sun,Spray óleo protect&bronze f30,Embalagem de 200 ml,12.99,64.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E3CDA5D811C5715213BDD7DA4E64B7F.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
15815,0084380957840,284.0,St.Dalfour,"Doce quatro frutos, frasco de 284g",,3.29,11.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96FB5B531E3E3BDD80AC384A0CEB3A05.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
16087,5601873131607,,Vileda,Balde com espremedor,,9.99,9.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EFDC2776928542533B69F12E3095372.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
16404,7622210369994,31.0,Royal,"Gelatina melancia 10kcal, 31g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F953AC44215BADEA1D4C5B2E0DC15E2.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
16405,7622210369970,31.0,Royal,"Gelatina limão 10kcal, 30g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AA2E36D9ABF6112C08AB10A3E88D801.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
16408,7622210352217,31.0,Royal,"Gelatina morango 10kcal, 31 g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85ADC6C21F03BA0C37B9508819A02388.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
16707,0084380957741,284.0,St.Dalfour,"Doce de framboesa, frasco de 284g",,3.29,11.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61990D4DDE9248EA48DF7E0AC051DDC7.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
16709,0084380957444,284.0,St.Dalfour,"Doce morango, 284g",,3.29,11.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61555B9F51FA532591CD912C10EA99EF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
17016,7622210466228,31.0,Royal,"Gelatina mirtilo 10kcal 31g, 30g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17BF45B73D5A4B71576F7026403D8F8E.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
17888,8410104447519,210.0,Air Wick,"Ambientador vela duo maçã, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B197EF7DB2E8F4FEC09B7139AD69BC.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
18262,3147690089803,750.0,Cruz,Vinho do porto white,Garrafa de 750 ml,5.29,7.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B97A09BA17837E51BBBCDC328F17A9D7.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
18581,4084500924055,500.0,Oral B,Elixir Bocal ProExpert Proteção Profunda,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC50F6852D98B51D58D2DAAC2C9682E1.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
18811,3600522626060,150.0,L'oreal Men Expert,Desodorizante spray thermic resist,Embalagem de 150 ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F575D3142229A3DCD9C89BDED442E04.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
1918,5604260049301,1000.0,PorSi,"Farinha p/ bolos super fina, embalagem de 1 kg",,0.75,0.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80ABBEF0426497F51EF4205BE318E7E4.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
19718,5604612662196,,Itools,Kit Rega completo com 5 peças,1 unidade,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E76244F082068E9C48D124A78054BB7.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
20539,4005900118318,200.0,Nivea Sun,Protetor Solar Spray Protect & Bronze FP20,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/822A4C061EA579612B39981A4E284A85.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
23225,5604260279319,,PorSi,"Cueca de incontinência, adulto, pequena",Embalagem com 14 unidades,8.9,8.9,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE66B4B6D1BC0235ECA5F7012AD1BFB5.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
23567,3600523299850,50.0,L'oreal Men Expert,Desodorizante Roll' On Shirt Protect,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59B0AFB6C9A9DA1678B385D33DB97EFE.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
24506,5603288005740,,Joluce,Banco Monobloco Verde Escuro,1 unidade 36X36X46cm,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E2C6113DAA0A916BC05BD68596F7838.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
24556,8013355998542,250.0,Gran Pavesi,"Crackers com sal superficie, embalagem de 250g",,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FA3A4FE6DB68ABBDA05961A9B5025D6.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
24571,3600523299874,50.0,L'oreal Men Expert,Deo roll-on thermic,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83626621C94B62A0F5CC0862AAE572F5.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,6
