identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page
54378,8720181462498,,Skip,"Detergente máquina roupa cápsulas ultimate active clean, 60d",,14.99,14.99,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC9F6855F0C3FEA66E07C050FB4866BA.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54391,8718951658585,75.0,Colgate,"Pasta De Dentes Max White One, 75ml",,2.69,35.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5FEF93119815DBFFB39862899B00BF5.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54400,3600523923786,300.0,Elvive,"Condicionador Full Resist, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E8E8D4B703BA7D521D2B83C3B67202.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54418,0000059095408,50.0,Dove,"Desodorizante Roll On Powder, 50ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B6435C2EB66FF52E5CFABD2054EE6C7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEE7D5B8740804EC57128AF897229B43.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEE7D5B8740804EC57128AF897229B43.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEE7D5B8740804EC57128AF897229B43.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEE7D5B8740804EC57128AF897229B43.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54449,8720181446801,400.0,Tresemmé,"Champô replenish & cleanse, 400ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/521C0B0C636C9049EA513643FD05B5C3.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54458,3574661700557,650.0,Le Petit Marseillais,"Gel De Banho Leite E Baunilha Bio, 650ml",,3.49,5.37,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60F4FEF746C5CD0FCCCDB689C4C46395.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54480,8700216266154,330.0,H&S,"Champô Homem Anticaspa Classic, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AB2E5865BDD64EC2071A54E5A07C995.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54482,8700216266079,330.0,H&S,"Champô Homem Anticaspa Antiqueda, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1420827EBC3BDE04661DEF9D75824F1.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54511,5000204356564,,Glade,"Vela Bubbly Berry Splash, 112g",,2.49,2.49,112,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E7C03F14221F5459DBE97B1ABCC89B7.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54523,8720181510007,750.0,Vaseline,"Gel de banho rosas e jasmim, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2FD8253A8B895894EDB02B099474B66.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54536,8006540521830,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1, 21D",,5.98,5.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A348FE6C1FFA1BF08E9B5F7635F30CB.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54539,8700216236669,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 19D",,5.98,5.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EF65916B83E06C892876A46E53055E1.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54540,5000204331660,,Pato,"Discos Sanitários Ativos Gel Dispensador + Recargas Água Azul, 1un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DABD1FAE99B4D7B5B01E813F05047FA7.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54557,5604260332007,300.0,Labell,"Champô Anticaspa 2em1, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E53192879ADFE4BC3F0292F8A1D0DC5.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54564,5604260331956,300.0,Labell,"Condicionador Cabelos Normais Caracóis Perfeitos, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27C2799A5C4C697851C4CDB7EFD00FAD.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54566,5604260331970,300.0,Labell,"Champô Cabelos Oleosos Regulação & Equilibrio, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72479A5AF550E330127D545D1E2AB908.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54572,5604260331918,300.0,Labell,"Champô Cabelos Secos Reparação & Nutrição, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C1B204D3B6C1DA07F9C40D8EC40088E.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54574,5604260331932,300.0,Labell,"Máscara Cabelos Secos Reparação & Nutrição, 300ml",,2.59,8.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBAAFC8EEC2A6C108E0AD06602D4D03C.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54575,5604260325146,50.0,Labell Men,"Creme Dia Antirugas Q10 Men, 50ml",,2.49,49.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CA4452075D58C79C8D6A3E23048A471.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54589,5604260331567,,Labell,"Mola Média Fibras Naturais, 1un.",,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0ED323333E6746C792F658D7E496FB0C.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54604,8720181471636,720.0,Dove,"Gel de banho fresh care, 720ml",,4.79,6.65,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A04F69573CB714F101DE27F9EF62ED87.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54648,5000204356717,,Glade,"Ambientador Vela Mel e Chocolate, 1un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E4CF6C6B89DBD47B6210E79947E9D76.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54688,5411188113416,500.0,Alpro,"Yofu de soja pêssego e exótico vegan, pack 4 x 125 g",,2.54,5.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0942D9F06F1D83AC89FE945F1B81F906.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
5469,5601385501585,,Sensodyne,Fio dental gentle suave,1 unidade,2.84,2.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A048A7A4F23187B1A1CF431649275829.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
5471,5601385502575,75.0,Sensodyne,"Pasta dentífrica, pro-esmalte",Embalagem de 75 ml,3.95,52.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C62054EB3FCFFFD6938C2FBBB424E274.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
54731,8414100363835,1000.0,Schweppes,Refrigerante com gás laranja zero,,1.09,1.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6222ECCDC444B32C757F8CC0406C2812.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54789,8711327608665,400.0,Magnum,"4 gelados chocolate e amêndoa, 400 ml",,3.99,9.98,400,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8722D1A85B18DF132EACF542CF5DDE68.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54803,5603722521577,604.0,Mimosa,"Iogurte liquido pêssego, 4 x 151 ml",,1.44,2.38,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCB49B6E55B0295598FF4782F772063D.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54804,5603722521584,604.0,Mimosa,"Iogurte liquido pinacolada, 4x151 ml",,1.44,2.38,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E6126D08298F97351679D3A95D611FA.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54839,8720181544811,460.0,Comfort,"Intensificador Perfume Pérolas Flores de Primavera, 460ml",,5.99,13.02,460,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15741459F81B6A676B7C2C3F72863D90.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
54906,8718951607712,75.0,Colgate,"Pasta De Dentes Max White Purple, 75ml",,3.97,52.93,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC36D1D7DF9B5221C495F146CD0745D4.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
55004,8720181542152,2520.0,Skip,"Detergente Máquina Roupa Líquido Active Fresh, 56D",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A555122EEA1277E7DFB8AE1B6D66457A.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55005,8720181519161,2800.0,Skip,"Detergente Máquina Roupa Pó Active Clean, 56D",,11.99,4.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C9F722309C33286502DDFA92799B62A.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55018,5601027117303,430.0,Bimbo,"Pão de forma com Côdea, 430g",,1.74,4.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C17DB6C614697DA1B5FB0CE80A911CD.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55020,8414100380320,1000.0,Schweppes,"Água Tónica Pink Zero, 1L",,1.65,1.65,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F64E8CCCCADC48ABA4E2110848C4A2E.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55035,5000116127092,1075.0,Iglo,"Douradinhos de Frango, 1075g",,10.99,10.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB61321DC690D849D3EB2146912C9EF.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55045,9000275619014,65.0,Knorr,"Creme Tomate com Croutons, 65g",,1.99,30.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD90CB4A963DA4525FE5A10E7793CE23.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/238404D9885D55D39EA1DA8286F4214E.jpg,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55115,8410500030742,600.0,Danone,"Iogurte Líquido Defesa Natural Kids, 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4C2D9020C9DA1660CBA3D6FFBCE88DA.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55181,5061013945042,500.0,Monster,"Bebida Energética Ultra Peach sem Açúcar, 50cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2F9D9A8DBBA664FA84772D8B1FD7E9C.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
55295,8445291325067,250.0,Nestum,"Nestum Morango Proteína, 250g",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E2A31D60F998AA375BAFA70F3809EE.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
6130,7613033738432,60.0,Felix,"Snack para gato seaside, embalagem de 60g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE04B3DB89382FB746A82610D0431CB3.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
6256,8008970004051,100.0,Denim,"After shave original, de 100 ml",,4.99,49.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B8132A89B44FE2CC16D014C70A94248.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
7640,4005808246960,250.0,Nivea,"Loção corporal, refirmante q10 plus, embalagem de 250 ml",,6.09,24.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EE476537741AA647F7BF00595651AC4.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
7653,4005808408306,200.0,Nivea Sun,Protetor Solar Hidratante FPS50+,Embalagem de 200 ml,11.49,57.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F12E4CE77124A038D71DCD1B7A5BC74.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
7659,4005808445448,200.0,Nivea Sun,"Loção solar bronzeadora cenoura fp6, embalagem de 200 ml",,8.89,44.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2E33C87114AF61BD048087FFAA11F.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
7665,4005808479672,200.0,Nivea Sun,Loção Hidratante para Depois do Sol,Embalagem de 200 ml,7.49,37.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF4349E10687E30F92708CD04CC2E35F.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
7692,4005808751174,200.0,Nivea Sun,Spray protect&bronze f30,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02CE015B79AC49B0C9EF95A1126501B0.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
8207,5411188094111,500.0,Alpro,"Sobremesa de soja e baunilha, de 4x125 g",,2.54,5.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C0D1F03139DE7BCEC0EA50605FE81E8.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
8328,5601036202892,150.0,Studio Line,"Gel cabelo, wet, efeito molhado",Embalagem de 150 ml,4.49,29.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2E94C0EEACC3B401947E447B48E354F.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
8370,5601045000199,1980.0,Sumol,"Refrigerante com gás, ananás, lata, pack 6 x 0.33 l",,3.89,1.96,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FCFAF8A7802ADAA13DF6A297532BDF9.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
8435,5601050033953,620.0,Danone,"Iogurte activia líquido 0% de pêssego/maracujá, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F87711D2EAC77ED611C3C3EAE26545D.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
8436,5601050033762,620.0,Danone,"Iogurte activia líquido 0% frutos silvestres, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6C8A8EEDA98A4116E3BB4EB3828EC61.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
888,5413548283128,200.0,Kinder,"Chocolate chokobons, embalagem de 200g",,3.69,18.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27B38A636F35634AB3B100483F3FC991.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
9814,5608543000119,18.0,Tetley,"Chá preto, sem cafeína, 10 saquetas",Embalagem de 20g,0.94,52.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16DA6853D1BC275B4569ACADD034CD8A.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
9891,7613032649647,130.0,Lion,Snack de chocolate,Embalagem de 130g,2.39,18.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C340AECE63C9548B457B1D22CC4DCB6.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
990,5601029004038,385.0,Bom Petisco,"Atum posta em óleo, embalagem de 385g",,3.79,9.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAC5CB8F90EBBB65EABF072C2DE4540F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6B3199A9D749CA8EE4A4423B14856F3.jpg,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,10
10213,3600524074685,200.0,Elvive,Champô Regenerador Paris Elseve Bond Repair,200 ml,4.94,24.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB6095DD7CD423EA4CEC4C259E34E649.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10357,8411300041686,,Nutrisse,"Coloração permanente, castanho dourado, nº43",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9703704A2C359848096236DC42C5F84E.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10360,8411300042874,50.0,L'oreal,"Creme de dia, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD94F87C88EC3290395D2FAADBD81335.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10361,8411300042881,50.0,L'oreal,"Creme de noite, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5512795FEC62F99415E7D1065DF2CE26.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10394,8411300565021,,Excellence,"Coloração permanente, preto natural, nº3",1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58DBDC9AC2783A9ADF0696093694F066.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10397,8411300692000,50.0,L'oreal,"Creme revitalizante, noite",Embalagem de 50 ml,10.49,209.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9017E7AB47F430EB786301FC07BF422A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10565,8711600359659,400.0,Axe,"Gel banho excite, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCC58201419B651CAC426AD3399A4E5F.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,10
10694,8714789861647,,Colgate,Escova dentes slim soft média,,2.59,2.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DE93E87787C1602339F777AF155D0FD.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,11
10897,3222270325257,85.0,Purina Gourmet,"Comida húmida para gatinhos mousse com vitela, embalagem de 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F3B44A6D750B4011FA8F3A0B64B7054.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,11
10933,3250390340683,50.0,Labell,Creme de dia para pele normal,Embalagem de 50 ml,1.99,39.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6287254C627B7BEA28C269B6A0BB440A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
1105,5601066200318,1000.0,Nacional,"Farinha de fubá de milho, embalagem de 1 kg",,1.29,1.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06308C731CC99544125385975ECE8B2E.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,11
11116,3600521639221,,Excellence,"Coloração permanente, caramelo avelã, nº 6.41",1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16A66218A6C884067BC80C381AAFBD50.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
11123,3600541116399,50.0,Garnier,Aperfeiçoador BB Cream Médio,Embalagem de 50 ml,6.49,129.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/506C7832560E8BA292248C4EF0BF9441.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
11171,4005808754458,400.0,Nivea,"Leite corporal, embalagem de 400 ml",,4.89,12.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3649947FBEFD7843794DF9D978B6FEDA.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
11714,5601286402301,120.0,Nacional,"Bolachas mini alfa, embalagem de 120g",,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABDFDBC8DAA74CB0278C7B282CBCC9E.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,11
12460,8006540618820,,Dodot,Fraldas Bebé Seco T3 | 6-10 Kg,Embalagem com 62 un.,16.34,16.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D57B97722A0F129DCB50B664EECFFAF.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,11
12515,8711700796712,400.0,Axe,Gel Banho Apollo,Embalagem de 400 ml,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4A0C009E462A074C28101BC1862184E.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
12544,8715035130104,150.0,Kikkoman,"Molho de soja com dispensador redução sal, 150 ml",,2.75,18.33,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/633AADF57E8BECC13514E3BC57DBF357.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,11
12585,3250391547500,200.0,Labell,Creme depilatório para peles sensíveis,Embalagem de 200 ml,2.99,14.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D895CED9ED3D09013BDDE7DA6DE63561.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
12683,3600542470377,380.0,Garnier,Creme corporal abacate,Embalagem de 380 ml,4.99,13.13,380,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C215D634503EFDF37F80EC39261D4E2.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
12765,3574660571783,500.0,Listerine,Elixir bocal para crianças,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F624E74DC0FC0C9F038DF9ACA775258C.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
12794,3600520983806,,Casting,"Coloração, tom sobre tom, ameixa, nº316",1 unidade,6.49,6.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6E9DD143598628E5056D50D13C192AB.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
12796,3600521127490,150.0,Studio Line,"Gel para o cabelo, pasta remix",Embalagem de 150 ml,4.49,29.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27003AA859BAB80EBA4299EFCE34CE96.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
12797,3600521329900,75.0,Studio Line,"Cera cabelo, indestructible",Embalagem de 75 ml,4.49,59.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D83E22EED52EC12D4F39D7DF074B774B.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,11
