identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6
1701,5603697270920,130.0,Koala,"Gelatina Pronta Vegetal Ananás, emb. 130 gr",,0.84,6.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F38C6A464B3302E8E603BBC4761BCE5B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
1703,5603697270999,130.0,Koala,"Gelatina Pronta Vegetal Melancia, emb. 130 gr",,0.84,6.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4C01BF89A661AA2F5F6B953036EA29C.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
17818,4005900262073,15.0,Nivea,"Creme Contorno de Olhos Q10 Power Antirrugas, emb. 15 ml",,9.74,649.33,15,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D23951BEA6A5478260C9B0F659B32CD2.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
18059,5000204794311,138.0,Glade,"Recarga de ambientador, auto, Lavanda, 2x69 ml",,5.19,37.61,138,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEBCB6C9BB4505F623E96D7A1BD783D6.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
18145,8411134104304,,Control,"Preservativos Adapta Touch & Feel, 12 unidades",,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B290CB05848A67E76E1EBCE6D3DA09B6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9463B5AB606E12CA2C5311680EC9A8B0.jpg,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
18458,3600523216642,50.0,L'oreal,"Creme Dia Age Perfect Golden Age, 50 ml",,13.99,279.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99FE09FA47BB1F70C06CB4607C90B544.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
18799,4005900299635,250.0,Nivea,"Creme Corpo Body Milk Hidratante Cocoa, emb. 250 ml",,4.24,16.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7304397CBF3D4A56B49B668BFC71AFE2.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
19576,5609238301122,400.0,Dystron,"Gel Anti Séptico Deoprotect, emb. 400 ml",Garrafa de 400 ml,4.44,11.1,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7223697298B2893A7DAD7078A7217D3A.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
19577,5609238301115,400.0,Dystron,Gel anti séptico sensitive,Embalagem de 400 ml,4.44,11.1,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0181904437515071CC26817FAF205604.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
20553,5701092103017,400.0,Veet,Creme Depilatório Peles Sensíveis,Embalagem de 400 ml,8.49,21.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57ACC10BF645CAF352FE3555A903FE0C.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
20591,4005900288479,50.0,Nivea,"Creme de Rosto Dia Q10 Power Antirrugas FPS30, emb. 50 ml",,11.39,227.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418319D19C409301E2D118ABFA22CFEB.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
20781,5011417553114,,Air Wick,Ambientador stick micado blackberry,Embalagem de 1 unidades,5.99,5.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1994156825AF850DCCFA44F1976E6E15.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
21495,8718951109360,,Colgate,Escova dentifrica 360º advanced média,1 unidade,3.24,3.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23AB55E52F0C83EE364CD293012DF039.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
21679,2895187000000,250.0,PorSi,Queijo de Cabra Curado,vendido ao peso a partir de 250 g,3.25,12.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3069CD869AADB76A1B4CC5A19C69663E.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
21986,5600328290777,700.0,Martha's,Aguardente Vínica Velha,"Garrafa 0,70L c/ Caixa de Madeira",18.29,26.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D2393C7A8A5FA3F1AA74EA833D1C982.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
23634,8718951135529,500.0,Ajax,Spray optimal 7 com lixivia,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA1C9D0D4044B0C2C8DA7118A03478F1.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
23788,5601954100843,5000.0,Amor de Pias,Vinho Branco Bag-In-Box,Embalagem de 5 l,6.99,1.4,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/654E003007401681D2536B258EFBFF18.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
2516,7613033772627,3000.0,Friskies,"Ração para cão adulto vitafit light com frango, de 3 kg",,9.74,3.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0978F77CBD72573FC87E863EC5AE7CFC.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
25219,5998749133378,60.0,Catisfactions,Snack gato atum,Embalagem de 60g,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03E93E4B77D8AD3A456FB35954033F36.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
25623,8718951145191,,Colgate,"Escova dentes kids minions bateria, 1 un.",,7.09,7.09,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2816FD63FF1A99B8B698E5EA0A13FCA0.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
2656,8002205010060,650.0,Friskies,"Snack para cão biscuit original, de 650 g",,3.66,5.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894114FFB389A52ED0086C0D2C626189.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
27255,5601043114140,220.0,Branca de neve,"Panquecas Açúcar e Canela, emb. 220 gr",,1.64,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/764317E79307ACC6C2544E3E0ACBD6E0.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
27764,4023103195189,,Vileda,Recarga para balde com pedal 2 em 1,,6.29,6.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4989BEC99D81C4184943E725B443BBB3.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
27769,2895068000000,250.0,Dom Sebastião,Queijo Curado Vaca/Ovelha/Cabra Cura 2 Meses,Vendido ao Peso,3.65,14.59,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/550557535E7AA1C7D8A6CA724DEBBA8E.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
28202,8714100816165,240.0,Knorr,"Caldo para arroz 24 cubos, emb. 240g",,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2973DE92E679DF380D2B2890848459.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,3.19,3.19,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
28878,3179732348913,1000.0,Perrier,"Água com Gás, garrafa 1 L",,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073234A160DB4E43905A2731F10E8FE4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29439,5601082040226,55.0,Delta Q,Cápsulas de café qharisma,Embalagem de 60g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39FE0B4691223B1955C79E543FE9A503.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29538,8424730004831,150.0,Caravan,Eau de Toilette p/Senhora Nº1,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B31E641529600F13833AFEFD1037E7D0.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29539,8424730004848,150.0,Caravan,Eau de Toilette p/Senhora Nº2,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDBA52C9D580034ED39F9282C6ED38C6.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29541,8424730004879,150.0,Caravan,Eau de Toilette p/Senhora Nº5,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFBA59A5DF1F1D88BDF8723BB54AE486.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29545,8424730006811,150.0,Caravan,Eau de Toilette p/Senhora Nº21,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8FA7049F1DB16EA1A3664808EAFFAB.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29546,8424730006828,150.0,Caravan,Eau de Toilette p/Senhora Nº22,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D74EE72D6CCDB294159BC230E298C46.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29547,8424730006835,150.0,Caravan,Eau de Toilette p/Senhora Nº23,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53211C8B1648721BA7467607C4607D90.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29548,8424730006842,150.0,Caravan,Eau de Toilette p/Senhora Nº24,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/224617FA1CBC90A1C4AB7A4321E2DB6B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29549,8424730006866,150.0,Caravan,Eau de Toilette p/Senhora Nº26,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667BBCB80F3C968C88BC5E1ED5F20477.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29550,8424730006873,150.0,Caravan,Eau de Toilette p/Senhora Nº27,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/296B6ABB48DCAD9D035D28C200FDD964.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29553,8424730006903,150.0,Caravan,Eau de Toilette p/Senhora Nº30,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07A97D817DA87C1C1A416A3D634DC611.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29554,8424730007405,150.0,Caravan,Eau de Toilette p/Senhora Nº31,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC579A5AEE50509A57C3BDCF843BABC8.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29557,8424730008198,150.0,Caravan,Eau de Toilette p/Senhora Nº35,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0924837DA70AD85E453995E649F3C7F5.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29558,8424730008204,150.0,Caravan,Eau de Toilette p/Senhora Nº36,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B8A15B3C314EFD65D5787CBE732E5EE.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29560,8424730008211,150.0,Caravan,Eau de Toilette p/Senhora Nº37,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04A6E7CD211A57B7641A61BFE93C3F9B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29561,8424730008228,150.0,Caravan,Eau de Toilette p/Senhora Nº38,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A33DA6B90875EB628CDCD9E9FE472F8.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29562,8424730008235,150.0,Caravan,Eau de Toilette p/Senhora Nº39,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6750B84036B72234CB834D17091E5F62.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29563,8424730008259,150.0,Caravan,Eau de Toilette p/Senhora Nº40,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04960FF1BB096B70FE4F742A73904F21.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29564,8424730008983,150.0,Caravan,Eau de Toilette p/Senhora Nº42,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/600173B2137E65F811F0C2073B8AA7D0.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29565,8424730012584,150.0,Caravan,Eau de Toilette p/Senhora Nº43,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFB5795D5F2B07EC7AD79C9823F141CB.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29566,8424730004923,150.0,Caravan,Eau de Toilette p/Homem Nº10,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AA032668874A5506AD159A4927D5B52.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29567,8424730004930,150.0,Caravan,Eau de Toilette p/Homem Nº11,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C33BE2F57335F652073FD9883E7A4A3.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29568,8424730004947,150.0,Caravan,Eau de Toilette p/Homem Nº12,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16EA3F4D5983F6B883EFBFD563841A1.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29571,8424730004978,150.0,Caravan,Eau de Toilette p/Homem Nº15,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BA23FE7153B2C6DCC1FA45CA6D0F128.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29572,8424730006910,150.0,Caravan,Eau de Toilette p/Homem Nº16,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC4ADF6D1CF8C0E9DAEA9E748FBC0FBA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29574,8424730006934,150.0,Caravan,Eau de Toilette p/Homem Nº18,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9124CB09FE8FD1615995A42085ED9362.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29577,8424730006958,150.0,Caravan,Eau de Toilette p/Homem Nº20,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAF59A6711E70CB0C1B21D210C52FC77.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29578,8424730007382,150.0,Caravan,Eau de Toilette p/Homem Nº51,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19408699EAEFA9E25233208E54860E6A.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29583,8424730012591,150.0,Caravan,Perfume p/Homem Nº66,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0D16BB30E6E2299CB74FCECC47CFAB7.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29586,8424730017091,150.0,Caravan,Eau de Toilette p/Senhora Nº47,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8267CE1BCCAC7FB3CE14EB52C4673D5.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
29587,8424730015028,150.0,Caravan,Eau de Toilette p/Homem Nº57,1 Frasco 150ml,10.39,69.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BABD9EDBA73AD0E33A7898DAB9D08DE.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
30042,8410104438098,250.0,Veet,"Cera depilatória, embalagem de 250 ml",,6.99,27.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E27158F86EBF54F3B7F2EACD441A574.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
30391,3600523216659,50.0,L'oreal,"Creme Dia Antiflacidez + Hidratação FPS20, 50 ml",,13.99,279.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D54B5A06FD31408059D24B7FEDD06E4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
30412,8410104888428,450.0,Induclean,Spray Limpa Placa Indução,450 ml,5.99,13.31,450,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F24A37DD31BDCF76C2D7E6A95D7DACD6.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
30664,4005900496331,400.0,Nivea,"Água micelar bifasica, 400 ml",,5.34,13.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58A423840DAC3E7878AD76FCA74D3F72.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
30814,4023103196520,,Vileda,Saco lixo super+ 20 litros,15 unidades,1.0,1.0,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B515927D574BAA86192AAB4221EC99C.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
32307,4052199133102,,Lindor,"Fraldas Incontinência Elásticos Air Dry Dermo Super M, emb. 52 un",,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DB31C8BE2BE67206F1290672D15C986.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
32391,5601217131317,,Woolite,Detergente Máquina Roupa Liquido Lãs e Sedas,Embalagem de 25 Doses,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7C449202B03DC5420F5F78C4773F856.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
33199,4052199133041,,Lindor,"Fraldas Incontinência Elásticos Air Dry Dermo Maxi L, emb. 46 un.",,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CB84798382A96A4A38D7F92C2FC1374.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
33228,8410104392871,,Air Wick,"Ambientador Elétrico Delícias De Verão, 1un.",1 un.,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7273D6189B4206DF201AEFFD8F6EF174.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
33398,5601066633345,90.0,Margão,"Moinho sal branco mediterrâneo, 90g",,3.35,37.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A3C028F84F9F943A90B62EEF4B317F2.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
34217,4005900600721,50.0,Nivea,"Creme de Rosto Dia Cellular Expert Lift FPS30 60+, emb. 50 ml",,16.89,337.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51A1298808FCC5A97F2E9F493F49032B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
3497,0000084124326,100.0,Pronto,Reparador de móveis escuro,Embalagem de 100 ml,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D69B33990891106EF66B7556A9C6AABD.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
35413,5000204075144,18.0,Glade,Ambientador sense e spray lavanda e jasmim,18 ml,4.99,277.22,18,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41BE59C97FD1C81B853546D75106C4DB.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,13,
36350,5606215030013,750.0,Raposeira,"Espumante super reserva meio seco, garrafa de 0.75 l",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4088311E8764371D6C1C4D20378C7D6.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,13,
36351,5606215020014,750.0,Raposeira,Espumante Super Reserva Bruto,Garrafa de 0.75 l,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1F0D16E7335E46EF4AB339BC71DE310.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
37800,5391522472792,800.0,Aptamil,"Leite regular 2, embalagem de 800 g",,13.99,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A0965858B7D8347FD20B2F45103D134.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
37801,5391522472815,800.0,Aptamil,"Leite regular 3, embalagem de 800 g",,13.99,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B785C2B4D311DFC9E8184305C0CF2799.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
38234,8410104894290,,Air Wick,"Ambientador difusão automático essential mist lavanda, 1 un.",,11.99,11.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/847F0DD1B345EAB9CBFD3D0E37E2BD3D.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,14,
38278,4005900676054,50.0,Nivea,"Creme de Rosto Noite Q10 Power Antirrugas e Firmeza, emb. 50 ml",,9.74,194.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CF120417D3CDFCEA236568EF541A31F.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
40856,8712561479806,200.0,Vaseline,Loção Essential Healing,Embalagem de 200 ml,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D20638FA5B7B070EFF437F1724A59046.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
40857,8712561478762,200.0,Vaseline,"Loção Corpo Advanced Repair, emb. 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
41150,8710522571446,225.0,Linic,"Champô para homem eficácia activa, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C63FF607C8C89CA4165F35D6354E89.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
41239,8718951332713,1000.0,Ajax,"Lava Tudo Madeiras Amêndoa, 1L",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6795AEE2FEA5500A75D6AEAF6795CB74.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,14,
41261,8718951282728,500.0,Ajax,Spray limpeza casa de banho optimal 7,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90DA175B4E1327D38A8FC2ECB56654B4.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,14,
41615,3574661491769,500.0,Listerine,Elixir bocal advanced white,Embalagem de 500 ml,4.99,9.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E724D5F139AB59D38C709D31976E05B2.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
41760,5029053565316,,Depend,"Cuecas Incontinência Super L, emb. 9 un.",,10.98,10.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97BB1F3D30DBB92237421553A35E5A63.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
42036,8718951295735,,Colgate,Escova de dentes bambu,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B647C457AA3BC2C137D04F6CFC5861.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,14,
