identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6
41193,5604260304028,200.0,Porsi Vivabem,Bolacha Maria sem Lactose 200g,,1.09,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69E1B92070861AB411F6033809FC883.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,3.49,15.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
4309,3600540342461,250.0,Fructis,Champô hydra caracóis,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20B5022D508A6A7AF557561048C9AC2E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
43314,8710604741835,38.0,Knorr,"Esparguete à bolonhesa 1, 2, 3...sabor!, embalagem de 38g",,1.19,31.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1108EABAA6B7A67AA2379F447F3FDFD8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
44045,8714789738536,,Colgate,Escova de dentes tripla ação,4 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23A259AB9A4B7731DB0A485A7770805A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
45875,4005900388810,150.0,Nivea Men,"Desodorizante Spray Anti-Transpirante Cool Kick, emb. 150 ml",,2.69,17.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF08F460974B7D9B6A9FEDD00802151C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16916DD7F5CC08A46A02D04C9338D0A8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
47890,8718951434912,50.0,Colgate,Dentífrico júnior 7 a 12 anos,Embalagem de 50 ml,2.59,51.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B50B84D28922C91B7AD5E5C7F61B21.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
48917,5604260320899,,PorSi,Tampões Normal - 32 Unidades,,1.75,1.75,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073FAF6EE933FF8A38F4F6107502687C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB6FF2069552CC1137752CCDAD06D3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB6FF2069552CC1137752CCDAD06D3A.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,7,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB6FF2069552CC1137752CCDAD06D3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB6FF2069552CC1137752CCDAD06D3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB6FF2069552CC1137752CCDAD06D3A.jpg,
48918,5604260320905,,PorSi,Tampões Super - 32 Unidades,,1.75,1.75,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90B8F6662219C89C88E7788A6B9D64AC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD06FF772DA863064B46F160C279828.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD06FF772DA863064B46F160C279828.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,7,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD06FF772DA863064B46F160C279828.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD06FF772DA863064B46F160C279828.jpg,,
49083,5604260320929,,PorSi,Tampões Super com Aplicador Compacto - 16 Unidades,,1.75,1.75,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7867E54AE047523809A413160FD139BA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
49326,5603722520594,180.0,Milhafre,Queijo açoriano com -50% gordura,Embalagem de 180g,2.19,12.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47969256C6F61652CFCE8A9B10492F28.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
51534,8410436440417,3250.0,Persil,Detergente máquina roupa sabão azul e branco,60 doses,7.99,2.46,3250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36A69498B8B31273B175385CED7E9CCC.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
51623,8445290099426,800.0,Purina One,Ração seca para gato esterilizado vaca,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/913C6E752F1EE698DDE3304A8611D873.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
52079,8711327585782,330.0,Magnum,"Gelado mini double caramel e gold caramel billionaire, embalagem de 330 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEAEC9F2D0E413EBB73552CF9D06BA73.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
52313,0000059095569,50.0,Rexona,"Desodorizante Roll On Tropical 72H, 50ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F309092CF868B0580B15A262E528A5C9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
53261,8445290042125,2800.0,Purina One,"Ração para Gato Junior, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/043A9C58978C34750AF76A83E9D0BAAD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A6F8459939103F6BC984A253914A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A6F8459939103F6BC984A253914A3.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,7,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A6F8459939103F6BC984A253914A3.jpg,,,
54244,8718951611528,50.0,Colgate,"Pasta de Dentes Criança 0 a 5 Anos, 50ml",,1.94,38.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10AE10B5777CA71F69E960B360440AB4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,7,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,,,
54841,8720181536977,,Skip,"Detergente Máquina Roupa Líquido Ciclos Curtos Eficácia Express, 54D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36CE943074EB52B9FEFCB8ABDDE587DE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
54982,5601027118539,550.0,Oroweat,"Pão de Forma com Sementes de Sésamo e Linhaça com Côdea, 550g",,2.29,4.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A468EE974DA0E6E262A81C593FE701A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
6111,7613031204458,340.0,Purina Gourmet,Comida húmida para gato finos pedaços em molho,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/393F7D9374FE095E1E4BD6A16BFBFD33.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
6130,7613033738432,60.0,Felix,"Snack para gato seaside, embalagem de 60g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE04B3DB89382FB746A82610D0431CB3.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
767,4005500030287,400.0,Yogolino,"Alimento Lácteo Banana sem Glúten +6M, emb. 4 x 100 gr",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0BB60E9F5E33B5B09F3E17A632208B0.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
8339,5601036306750,250.0,Fructis,Champô 2 em 1 anti-caspa,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE2EDAAAEB42F179BCEC4C6F8754D785.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
9860,5998749117774,60.0,Catisfactions,"Snack para gato, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8101203972BAF1C5864106047DC8064A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
18262,3147690089803,750.0,Cruz,Vinho do porto white,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B97A09BA17837E51BBBCDC328F17A9D7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
18552,5604321028245,150.0,Cemporcento,"Sementes de chia, 150g",,1.89,12.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F03D6A9CF3B7BEA0338BB5D327815C92.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
19931,7613033737046,60.0,Felix,"Snack para gato mixed grill, 60 g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E2E1FECDD478BE6A1632C053BCB03FD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
20620,7613031497126,375.0,Nestlé,"Cereais fitness chocolate preto, embalagem de 375g",,3.99,10.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20CCA311279667ADD25FA01E9050F1D6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
25735,5000116112173,208.0,Capitão Iglo,"10 nuggets peito de frango e queijo, embalagem de 210g",,3.49,16.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51CDDEB144DBFB12E5D153B5560BAD5.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
25876,5604321032242,200.0,Cemporcento,"Bolachas marinheiras linhaça, embalagem de 200 g",,2.14,10.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF93830EBFD65C4B0E826B2E46C21FEE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
28330,5604260281381,850.0,Porsi Programa Origens,Legumes para Creme de Curgete e Brócolo 850 G,,2.19,2.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC6056960A8DD43CC7435EC511BD79B9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
30074,8410136012280,400.0,Pedigree,"Alimento húmido cão gelatina júnior, 4 x 100g",,2.44,6.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F42F6EBFB1F48624461FE4AA7C340602.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
32300,4005900388612,150.0,Nivea,"Desodorizante Spray Black & White Invisible Original, emb. 150 ml",,2.79,18.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DE853FFE1791557BA744D60C2D0A5B6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
32326,8002205352009,2000.0,Friskies,Ração para gato adulto com salmão e legumes,Embalagem de 2 kg,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BB16DEB21172930AE30D98EA700F916.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
35756,3574661428024,500.0,Johnson's Baby,Gel de banho para bebé cotton touch,Embalagem de 500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29E0491A4F392061C7BF2083E5E1871E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7807C1DC6FDB66074A291996AEB79A89.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
37807,5604260301096,,PorSi,Fraldas Cueca T4 8-14 kg - 22 Unidades,,4.69,4.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E914FC52E4DF648503AF722AFBA5C14E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
40916,3083681107944,400.0,Bonduelle,"Salteado da Horta, emb. 400 gr",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EC663DD06C540EF10455FD80FEDFFEF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
41149,8710522571477,225.0,Linic,"Champô para homem oleosidade, embalagem de 225 ml",,3.36,14.93,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B14FEECAAF1AB05F6A47FD9FA1FDD524.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
42024,5604260309122,165.0,PorSi,Ambientador Vela Baunilha 165gr,,2.29,13.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA37AEF97AD5271B0B744ECC10EAE676.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
42034,5604260302956,400.0,PorSi,Alimento Humido Gato Geleia Carne 4x100g,Embalagem de 4 x 100 g,1.89,4.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C902EC152491A4A1A1A0CF70E1553BE8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F852605FDCA88EC66100070F5E9DD4.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
42128,5604260309191,,PorSi,18 Tealights Aromáticos Baunilha,embalagem com 18 unidades,1.85,1.85,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/355F486EA1F2C576861DA295FEA96BF1.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
42647,5054563049360,75.0,Parodontax,Dentífrico cuidado diário,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/136D0256B6BE5C9A150B3A0BA74BA921.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
44389,8410001134925,,Scotch Brite,"Esfregão Esponja Fibra Verde, emb. 1 un",,0.99,0.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3954153DE4DE2D0BCA44A93DDFAD6FB0.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
44755,8720182022042,350.0,Calvé,"Manteiga amendoim cremosa, embalagem de 350g",,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233BB6D8E8CEE88ED461BD6951C97E8A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
45628,5604260312061,500.0,PorSi,Couscous com Especiarias 4x125g,,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B490F81EB2EE20AE37F5E2181CD3AAC2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
4734,5000204678840,100.0,Pato,"Bloco Autoclismo Matic Água Azul, emb. 2 un",Embalagem de 2x50 g,2.49,24.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFF052ED8D335191AD778149C1D6A51C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
4756,5000204731866,269.0,Glade,"Recarga ambientador automático, lavanda, 269 ml",,3.49,12.97,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F255C06BE26BDBD3EF56DDC7CB885D5.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
4792,5010106113127,700.0,BallantineS,"Whisky, garrafa de 700 ml",,13.19,18.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BF4EA6F94A85CF9DD6ADDC4A98A4509.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
48834,8718951477896,75.0,Colgate,"Pasta dentífrica herbal, 75 ml",,1.79,23.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AA8A03B3B014B043207C72387FF48F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
50312,5604260312504,1000.0,Alma pura,Aguardente Bagaceira 1l,,12.59,12.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC6E4ED9BEA79B6EC6A6865834F513BA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
50371,5604260319510,600.0,PorSi,Goiabada 600g,,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D937D259B071B9B3794BE37945E075F4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
51281,5602348102740,650.0,Izidoro,"Salsicha bockwurst 9 unidades izidoro, embalagem de 360g",,2.89,4.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75EEEED07816A555556DA2DDFFC4D829.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
51539,8410436441971,1250.0,Sonasol,"Lava Tudo Amoniacal, 1.25 litros",,2.19,1.75,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADC2C768ECFDB2F140F8B3BBFE7C6F66.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
52314,8720181214011,200.0,Rexona,"Desodorizante spray invisible pure 72h, embalagem de 50ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89E8C645AFEA900BFF1D842E3FDFF6D2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
52317,8720181213854,200.0,Rexona men,"Desodorizante spray men invisible 72h, embalagem de 200ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8C6ACC0717D3191FDDFB855F93AA9E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
52373,8720181384929,3420.0,Skip,"Detergente máquina roupa líquido sensitive, 76 doses",,12.99,3.8,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2026CABA1ED6C8CC28BF262BD198C659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
53051,3083681145816,375.0,Bonduelle,"Beringela à Mediterrânea, emb. 375 gr",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/806BDE86E639D466FA9A6B15230444B5.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
53259,3083681145786,375.0,Bonduelle,"Ratatouille com Beringela, Curgete e Pimento, emb. 375 gr",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAD95C24A62AA7B6AF57D8848A5F061D.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
53777,8718951561236,300.0,Palmolive,Sabonete Líquido Hidratante Leite Amêndoa,Embalagem de 300ml,2.24,7.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F701610A6764AA6F6A653E3081C8F4C3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
54238,8720182878632,500.0,Cif,"Spray ultra desengordurante, 500ml",,2.19,4.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7B6360115905FDA67B8B79B6475E1A8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
54334,8718951430365,500.0,Palmolive,"Gel De Banho Radiance Extrato De Coco Embalagem, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35EA577EE74D58329078E68144E61371.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
54762,8720182845283,285.0,Calvé,"Molho Barbeque, emb. 285 gr",,1.94,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574635A0ADAC7191A1DBEEC4B02151C7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
54840,8720181536991,,Skip,"Detergente Máquina Roupa Líquido Ciclos Curtos Antiodor Express, 54D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C47A35D3E1DEDAD7D0B82ED95D5A0CA8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
55035,5000116127092,1075.0,Iglo,"Douradinhos de Frango, 1075g",,10.99,10.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB61321DC690D849D3EB2146912C9EF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
55288,7613034578266,20.0,Nestlé,"Tablete de Chocolate de Leite Extrafino, emb. 20 gr",,0.94,47.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A24BB91F260332AF1BD24FB0AB32D28.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
56033,8710605046007,50.0,Go tan,"Hóstias com Sabor a Camarão, emb. 50 gr",,1.55,31.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F48EB3CBF4F9EE14E187F73CDBB7E5FA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
56282,5604260333486,5.0,PorSi,Areia para Gato Aglomerante Branco com Carvao 5l,,3.99,798.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C81A7D5480D383D5B2C6A9B7F72B085B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
5893,5604260227341,750.0,Selecção de Enófilos,"Vinho Verde DOC Tinto 0,75l",,2.29,3.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EA033142D6B94941D6E3C4E8CDAE59B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
6586,8412400335316,150.0,Glade,"Abs odores lavanda, pack 2x150g",Embalagem de 2x150 g,3.29,21.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9BF71A97CEB06168D66B6F35A1F168F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
6834,8714789162607,,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.24,2.24,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44661A51C33886F9F9D2E9E6336E3737.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
766,4005500030263,400.0,Yogolino,Sobremesa láctea alperce 4x100g,,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35565E007DE59883160198E8D7DDFAF9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
8337,5601036304855,250.0,Fructis,Champô anti-caspa,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13D56FB9845EAC5B617AB12CCCBBF0B4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
9286,5603722492068,1000.0,Mimosa,"Leite especial crescimento +3 anos, de 1l",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/725DD97507787FA3537E15C080262D77.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1DA16AEB6305B1844421608D84E82EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5674CBEBA359C0E43414CBEAA69D8774.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
1103,5601066200295,1000.0,Nacional,"Farinha para pão integral, embalagem de 1 kg",,1.09,1.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE5DC1EF8F6F891E763443D4600958CC.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
1105,5601066200318,1000.0,Nacional,"Farinha de fubá de milho, embalagem de 1 kg",,1.29,1.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06308C731CC99544125385975ECE8B2E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,7,,,,
