identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3
32075,7613036496230,340.0,Purina One,Comida húmida para gato indoor em molho com atum,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBA40802727C1EE141E364D58F8F0BC9.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
32076,7613036496353,340.0,Purina One,Comida húmida para gato esterilizado em molho com salmão,4 x 85 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B17735D8DA1E4A563A67A546153F0B2F.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
32545,5601119261402,180.0,Nobre,Salsichas de Aves Cocktail,Lata de 180g,1.79,9.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8597FD6A0CD322B67DACE8001F286A2A.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
32551,5608527002764,750.0,Casa Ermelinda Freitas,Vinho Vinha da Fonte Setúbal tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,1000 Artigos,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85EAA110F368BAA26CA919930688CB7A.jpg,,,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,12,7,
3296,5604260030088,,PorSi,"Caderno A5 Pautado Agrafado Capa Preta, 80 Folhas",,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB936E213FBA44F0B4CFEC0F153E45B2.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
33154,8001841006710,210.0,Lenor,Pérolas de Perfume Fresh,Embalagem de 210g,5.99,28.52,0,kg,€/Kg,,1000 Artigos,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ED8ADB909211D365E80EE2B546E6B4F.jpg,,,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,12,7,
34562,3179142057665,3.0,Vahine,Baunilha 2 vagens,Embalagem de 0g,5.24,1746.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BAF44C5E72F3F66644F66AD6E0E7A11.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
3497,0000084124326,100.0,Pronto,Reparador de móveis escuro,Embalagem de 100 ml,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D69B33990891106EF66B7556A9C6AABD.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
35675,3600542226295,400.0,Ambre Solaire,Leite hidratante aloe vera after sun,Embalagem de 400 ml,10.19,25.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83342C88E8CA17E3C50F284166BB6E39.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
36191,5601151259207,330.0,Compal,Bebida essencial frutos vermelhos,Pack 3 x 0.11 l,1.69,5.12,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/330C1B9F4CCF3C7A9EBDDFDEC2C399BF.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
36442,7622300356804,30.0,Tang,Refresco em pó de limão,30 g,0.87,29.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131BB8A22BCBD6CE8CBF4A715EBE0551.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
37800,5391522472792,800.0,Aptamil,Leite regular 2,Embalagem de 800 g,14.29,17.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB07F340976D1C196E3F0F74393AD23.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
37801,5391522472815,800.0,Aptamil,Leite regular 3,Embalagem de 800 g,14.29,17.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/203ED6AB08185E9CB3D7D4C74CEFB4C0.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
38100,5411188121978,750.0,Alpro,Bebida Soja Chocolate,Embalagem de 3 x 250 ml,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/531C9AE9DF8EE88CA3F9472E24421682.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
38271,8717163857205,72.0,Knorr,Massa com tomate e mozzarella,Embalagem de 70 g,1.49,20.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9E9EA4F865E53E0254A71C9F2777290.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
38408,5601050036114,300.0,Yopro,"Yopro liquido cafe,  300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACC48A063039C7552E9BC9AE99D8EF3.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
40974,8711327407121,2000.0,Lipton,Lipton limão zero pet,Garrafa de 2 l,3.19,1.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B234CDB9829553943528F8B0DFBD2C40.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
41360,5601050036268,160.0,Yopro,"Yopro mirtilo,  160g",,0.98,6.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E0E95300ACF0FD8192F408DE177007F.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
42036,8718951295735,,Colgate,Escova de dentes bambu,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED2C3CABF04954E9D690D86F487915E6.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
43454,5601271090049,750.0,Marquês de Marialva,Espumante Bairrada Bruto,Garrafa de 0.75 litros,5.89,7.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E7571FDED08F4A55882E37320D6A03.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
43645,8718951179042,500.0,Colgate,Elixir menta,embalagem de 500 ml,4.2,8.4,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B1921AE2558C62488A0676C2D2745A0.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
44295,5601163080714,330.0,Luso,Água sem gás,Garrafa de 330 ml,0.36,1.09,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/865D4F4CD716A95207D448BD50494F90.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
44634,8711327485082,330.0,Olá,Gelados Magnum Mini Double Gold Caramel billionaire,Embalagem de 6x55 ml,3.32,10.06,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28888C60126BA4C2E301206C1B1907E9.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
44895,8710604741842,33.0,Knorr,"Knorr 1, 2, 3...sabor! - Chili com Carne",Embalagem de 33g,0.99,30.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFDBFEA53D77E1F69BE11B1DB0B46BE7.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
44916,8711327480438,440.0,Olá,Gelado Magnum Double Gold Caramel billionaire,Embalagem de 440 ml,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A9044A9D8B645178EB986F98057579.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
45029,3600542369794,400.0,Ultra Suave,"Champô camomila, 400 ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73403B5ECEB69F8724178BEE15399F77.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
4615,4026700395952,20.0,Uhu,Cola Universal,Embalagem de 2x20ml,2.75,137.5,20,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AE51282CEF47DA015298E3464BDED74.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
46160,3041091718099,380.0,Blédina,Frutapura maçã,4 x 95 g,2.24,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7341FB8F8EBDC2633A660EB6C39BABBB.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
4617,4026700501926,,Uhu,Stick de cola,40 g,3.29,3.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BAC9F477DE03126FB915848675CB45C.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
46538,3154140340124,,Maped,Apara lápis shakky simples,1 unidade,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/793AB27475F269BB0E6C702975B46548.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
46664,5601172231473,30.0,Blédina,"Snack bolachas de arroz, 30g",,0.99,33.0,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40AB85C646509B74ECE2F6DEE8BF8C5E.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
46674,5038862430548,900.0,Innocent,Sumo laranja sem polpa,Garrafa de 900 ml,2.44,2.71,900,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EF862FDFC7271ADC14794E13E7FA316.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
46675,5038862230476,250.0,Innocent,Smoothie de manga e maracujá,Garrafa de 250 ml,1.64,6.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0C325CD53737ADFA073EF90E1CBD0F1.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
47060,5900852054822,85.0,Blédina,Frutapura maçã e pera,Embalagem de 85g,0.78,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB68426139773BC1589E8CCC5EDAC43A.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
47470,8001841811925,75.0,Oral B,Dentífrico Pro-Expert Branqueamento,Embalagem de 75 ml,3.99,53.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11253ED47BC980DDB95B516B9CA9E0EE.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
47489,8001090630612,,Swiffer,Mopa,Kit Duplo 8 Panos + 3 Húmidos,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B990DD67F8010BEFEDEEB5A1DC27B198.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
47858,4005900874283,200.0,Nivea Men,Espuma de Barbear Sensitive Pro,Embalagem de 200 ml,4.24,21.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27D58824614BAACF6ABAB48E5DB6D8B.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
48471,7613035442504,85.0,Purina Gourmet,Comida húmida gato tartelette com carne de vaca e tomate,85g,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F0559BC06BE57759FF9A6F8803C78.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
4849,5099873001370,700.0,Jack Daniel's,Whisky Bourbon Honey,"Garrafa de 0,70 l",21.99,31.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F366126535D53535BA758F18F1BD5667.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
48815,8006540614280,1015.0,Fairy,Detergente Manual para Loiça Original Ultra,Embalagem de 1015 ml,4.99,4.92,1015,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59EECC35160526844A63D0203F8D248A.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
49239,3600542226301,150.0,Ambre Solaire,Spray Bruma Autobronzeadora,Embalagem de 150 ml,8.39,55.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C276A7D7F474C88880C0A8FD6FEB717.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
49461,5900020023094,375.0,Nestlé,Cini minis canela,Embalagem de 375g,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7325E97120EC1AEF0822F45F9D9F7751.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
49588,4005900911568,270.0,Nivea Sun,Spray Solar para Crianças FP50+,Embalagem de 270 ml,14.09,52.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05EFBCFD0E95BA2F83153A38E15A390C.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
49696,5604260279753,,PorSi,Bloco Notas A5 Pautado,100 folhas,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35BE51E54885C62EB8E8426674E95B04.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
4975,5601007001332,750.0,Esteva,Vinho doc douro tinto,Garrafa de 0.75 l,4.89,6.52,750,L,€/L,,1000 Artigos,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20E09DBFAC62387C0F0F38770E2BC747.jpg,,,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,12,7,
49863,5601050037586,300.0,Yopro,"Yopro liq stracciatela,  300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EC3D68C5183F31750E0ED6C9A4F1D77.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
49896,4005900911599,270.0,Nivea Sun,Protetor Solar Spray Protect & Moisture SPF30,Embalagem de 270ml,11.99,44.41,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32FE8D62AC3802164C76786F354B367F.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
50175,8005125677542,,Clementoni,"Jogo ""Descobre as palavras""",1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76BA37119C639EB63F95B9844489449A.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
50386,8445290290014,30.0,Maggi,"Molho Suculento Frango no Forno com Alho e Cebola em Saqueta, 30g",,0.89,29.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CA9D0BA31C0E8C3087456EA0E4676B5.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
50440,5602348100968,220.0,Izidoro,"Salsichas vegan izidoro 5un frasco, 220g",,3.56,16.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6184DDD6C2581D6F1B3575CAD81059AA.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
50520,8001841811888,75.0,Oral B,Pasta de Dentes Pro-Expert Frescura Saudável,Embalagem de 75 ml,3.99,53.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/646285E351A01CF9ACC26486D4EEEF2D.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
51250,8445290287229,30.0,Maggi,"Molho Suculento Entrecosto no Forno com Pimentão Doce, Alho e Mel, 30g",,0.89,29.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/456CDF14FAC2BD6198BF856B10BED187.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
51518,8445290071996,800.0,Purina One,Ração para gato júnior frango,Embalagem de 800 g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A94FB0765F3A09D507E3E9C1F23A79A.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,7,
51588,5604260324514,,PorSi,Caderno Espiral A5 Quadricular,80 folhas,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1443848F8173407FECE9170FF2F6D80F.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,
5160,5601110130134,750.0,Lagosta,Vinho verde bordaleza,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1505AB3FFB4C6D180CD2B7FE32871508.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51623,8445290099426,800.0,Purina One,Ração seca para gato esterilizado vaca,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/899891DC2272CB4D2F7B1FAD0C492F87.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51624,8445290071842,800.0,Purina One,Ração seca para gato frango,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92D0ABED1B038DDA5986C7D740E65DB5.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51853,8720182470133,447.0,Calvé,Maionese Magra,Embalagem de 447g,2.39,5.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F238D4F3C63052657005AE85F2676D79.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51863,5900852060816,85.0,Blédina,Blédina fruta pouch pêra cenoura beterraba e ameixa,Embalagem de 85g,0.78,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D78EFB5F00FC3563F02CA6EDC07F79FA.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51864,3041091879974,380.0,Blédina,Blédina yogo morango 4x95g,Embalagem de 380g,2.29,6.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C4412B9DB89F483F71835187525ED3C.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51865,3041091879998,380.0,Blédina,Blédina yogo banana 4x95g,Embalagem de 380g,2.29,6.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D3991573F31C56B109FAE44055CFBC9.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51925,8711327587632,2000.0,Lipton,Ice Tea Manga Zero Açúcar,Garrafa de 2 l,3.19,1.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/260EAD2F7E1F4D737985C732EC963755.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
51926,4005900755759,400.0,Nivea Sun,Loção After Sun Moisture,Garrafa de 400 ml,10.95,27.38,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F97F1137D7539AC68AB33F2CD520A203.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52026,8711327585324,440.0,Magnum,Gelado Double Starchaser,Embalagem de 440 ml,4.14,9.41,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D7F87BD88B8BA13E5EC2A2804048702.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52076,8711327585607,440.0,Magnum,Gelado Double Sunlover,Embalagem de 440 ml,4.14,9.41,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71DC38C6EF68111D30F263BB55DD9E7.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52320,4005900996886,50.0,Nivea Sun,Creme de Rosto Protetor FP50,Embalagem de 50ml,9.89,197.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC246503D84651D6FD8BAEEB78C78EA3.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52546,6920354835667,75.0,Colgate,Pasta de Dentes Total Carvão,Embalagem de 75ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/773CE281CCD94B7BF8E632F060BC89FF.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52548,8718951490765,,Colgate,"Escova de Dentes Total Média, 2 unidades",,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/549AA72547A5183CE74A4C732B54EA68.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52636,8719200269026,400.0,Planta,"Creme Vegetal para Barrar, 400g",,2.49,6.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2CFBA4FEEFEB61DCCAE1BF3D707E3AF.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52789,5601050038132,480.0,Yopro,"Iogurte Proteina Natural, 480g",,3.29,6.85,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE4D3D8FEB829E1CCD624C248168783D.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52856,5411188137993,400.0,Alpro,"Yofu Mirtilo, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11533D920C6F50B230FF02F2A50E7E1F.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52945,8410500008727,400.0,Danone,"Iogurte Danonino Petit Morango, 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52965,5411188138051,400.0,Alpro,"Yofu Natural Com Côco, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EFC28C798EC9CE81FCEDF77B62BF031.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
5298,5601174301006,750.0,Alambre,Moscatel de setúbal,"Garrafa de 0,75L",4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81D385C430532672DD6A0698676ADB78.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
52993,8434165615212,350.0,Cuétara,"Cereais Cho Flakes Duo, 350g",,2.84,8.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E6C8FCDF7D230071F50D39A7E8D8647.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
53065,5601050037869,620.0,Danone,"Bifidus Líquido Activia Cereais 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,1000 Artigos,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131D80C948546BCBA16D94F59138000.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
53163,8445291099418,,Buondi,"Café Original Nespresso, 10 Cápsulas",,2.99,2.99,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/412E50E97B2C22AD92ECB9945EA20DCA.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
53350,5000204307856,250.0,Pronto,"Limpa Móveis Lavanda, 250ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C68282AB335F96CCA4EC866E860200.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
53567,8410001134932,,SCOTCH BRI,"Esfregão Esponja Fibra Verde, 3 unidades",,1.49,1.49,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A32937DC864386AE175090FF63EDE7C.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
536,3179148443103,20.0,Vahine,Aroma baunilha,Embalagem de 20g,1.86,93.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C36587077A84F90010A45A8E4C64788.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
5387,5601252107117,250.0,Gallo,"Vinagre vinho tinto, garrafa 250ml",,1.19,4.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B8A6AE870DD9F36A6772B08A6EA5658.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
53926,8410283346504,1500.0,La Casera,"Tinto de Verano Limão, 1.5L",,1.69,1.13,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FF9051166714BDD98FB949D3E047038.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
5409,5601286260086,500.0,Milaneza,Massa margaridas com vegetais,Embalagem de 500 g,1.29,2.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DAF0E25B5CB65537EB82D379C81F309.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
5721,5603488000118,750.0,Santar,Vinho branco doc dão,Garrafa de 0.75 l,6.39,8.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4B53E5A56E20FC69E0C2FB847B051AE.jpg,,,2024-08-28T23:59:59.999999999+01:00,PROSPECTUS,12,8,
