identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
51509,8006540332481,250.0,Pantene,Spray Volume Natural,250 ml,7.99,31.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/153E176B48D2B051698922573A032DF5.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
51559,5604260321919,750.0,Selecção de Enófilos,"Vinho Espumante De Qualidade Bairrada Doc Branco-Bruto Reserva 0,75L",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08AC38B6B395C17FE072C3F0DB42793A.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
51623,8445290099426,800.0,Purina One,Ração seca para gato esterilizado vaca,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/913C6E752F1EE698DDE3304A8611D873.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
51876,7613035464209,680.0,Purina Gourmet,Grmt gold svryckegigmvbf&tom612(8x85g)es,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC33495C40FA9F23F2CC3A4FB819EBA1.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
52172,5449000233721,1980.0,Coca-Cola,"Refrigerante zero açúcar zero cafeína, pack lata 6 x 330 ml",,4.31,2.18,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E22680B303F184CD56E33D92806D06DF.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
52304,8006540346891,250.0,Pantene,Laca Cabelo Volume Perfeito,Embalagem de 250ml,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4BC585D383475BEE87A7AE2CA305595.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
52529,5604260330874,750.0,Selecção de Enófilos,Vinho Branco do Tejo Sauvignon-Blanc,Garrafa de 0.75 litros,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F1CD050CC6A2D585CF66D2284E4EED.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
52541,8718951471481,75.0,Colgate,Pasta de Dentes Total Limpeza Interdentária,Embalagem de 75ml,3.24,43.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D85DE284240C11A2BE41AFFF7E4AE6B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
52599,5601217137968,1710.0,Quanto,"Amaciador roupa concentrado violetas do bosque, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB423789BC94865619FE51D54EA4D5B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
52776,5604260331031,750.0,Selecção de Enófilos,"Vinho Tinto DOC Palmela Castelão, 75cl",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D0019BFED13ADC5C42B277D302BDE4E.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
52788,5900020043832,80.0,Nestlé,"Barras de Cereais Protein Fitness 0% Cacau, 80g",,1.79,22.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E4A3C5552FC27CE6A83D366162140DD.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
53030,8414100363460,330.0,Schweppes,"Refrigerante laranja zero, lata de 330 ml",,0.67,2.03,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A50DAF7C343E44B10F6987990E4D7C.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
53127,8711327610620,300.0,Magnum,"Gelado pistachio, 3x100ml",,3.99,13.3,300,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A14C2C11A9B6C3362673EE41E947EC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7253BE6B11BEF9BB69D80713770D305C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7253BE6B11BEF9BB69D80713770D305C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7253BE6B11BEF9BB69D80713770D305C.jpg,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
53261,8445290042125,2800.0,Purina One,"Ração para Gato Junior, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/043A9C58978C34750AF76A83E9D0BAAD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A6F8459939103F6BC984A253914A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A6F8459939103F6BC984A253914A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A6F8459939103F6BC984A253914A3.jpg,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
54234,8410104882679,38.0,Air Wick,"Ambientador Eléctrico Delícias de Verão Recarga, 2x19ml",,5.49,144.47,38,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B556ED2219FA1FF0B6987F8333E98AD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
54278,3600542572149,400.0,Garnier,"Amaciador Ultra Suave Água de Arroz, 400ml",,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86CED3E0B61626CE5D60EEC23668E3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32BA9B6F3920F2215322EF0E0FE99C85.jpg,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
54308,5601217137999,,Air Wick,"Recarga Duo Lavanda Camomila, 2un.",,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78C110CAA5EF024A4EA96E5945825BCD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
5465,5601377120084,750.0,Bom Juiz,Vinho doc alentejo reserva tinto,Garrafa de 0.75 l,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7CC7BCAF640824DF1115BB7706446B2.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
54693,5449000225757,1980.0,Sprite,"Refrigerante com gás lima limão, 6 x 33 cl",,4.05,2.05,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F67721378C2041F416085B3277CC8078.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
54785,8711327622210,330.0,Magnum,"6 gelados mini euphoria limão e framboesa, 330 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E46B7B7899634B662DA30A4385E15B88.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
54808,5603722523168,800.0,Mimosa,"Leite uht lanchinho boom sabor baunilha, 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44E754A908D8FBE0F66DACCA9540FA39.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
54906,8718951607712,75.0,Colgate,"Pasta De Dentes Max White Purple, 75ml",,3.99,53.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC36D1D7DF9B5221C495F146CD0745D4.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
55062,7613033573118,100.0,Nescafé,"Café Solúvel Intenso, 100g",,3.79,37.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DFAAE3DDF17AD37B92FE8C506233FEC.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
55610,7622202018701,225.0,Belvita,"Bolachas Leite e Cereais, 225g",,1.84,8.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CB176432A6BAB3538816505B1DC8711.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
55611,7622202019265,225.0,Belvita,"Bolachas Mel e Avelã, 225g",,1.84,8.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDAF7F2677394536BB3658872F036BE3.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
55716,8436048965513,120.0,Artiach,"Bolachas Filipinos de Leite, 120g",,2.19,18.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF088B6B0F678D7C88ED192F9118C7FD.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
5572,5602068000272,750.0,Murganheira,"Espumante bruto reserva, garrafa de 750 ml",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3F4ECE94BD8C188F7AD6183CB065A94.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
55721,5601119414310,200.0,Campofrio,"Fiambre Peito de Frango Fatias Finas Forno de Lenha, 200g",,3.59,17.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16BE8C4DFB1D84096320131C9B0C0DD8.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
55738,5603722523489,230.0,Vigor,"Leite com Chocolate, garrafa de 230ml",,0.89,3.87,230,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF08C528BDD02E0657AC31D252B3F487.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
5892,5604260227334,750.0,Selecção de Enófilos,"Vinho Verde Doc Rosé 0,75L",,2.24,2.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCC6E7AA21ACD92267F059CC8B45D56F.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
7470,3250391033218,750.0,Delagne & Fils,Champanhe tradicional bruto,Garrafa de 750 ml,22.79,30.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/582530ECBECCAAFC69E1DD37844E6109.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
795,4026700402667,8.0,Uhu,Stick cola,Embalagem de 8 g,1.79,223.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC64AEB9CF7F228BFAB02AE01576C52D.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades, embalagem de 280g",,4.99,17.82,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE071417D80D7DAB7D9DBFCF786DD7BE.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,8
8502,5601109211288,750.0,EVEL,Vinho branco doc douro,Garrafa de 750 ml,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FECBD18BBE912D4558FCBC185996FC0.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
8930,5601377333187,750.0,Reguengos,"Vinho tinto alentejo, garrafa de 0.75 l",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/912D9D9B80B445A260297A2CB6409352.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
9165,5602154602465,750.0,Adega de Borba,Vinho tinto doc premium alentejo,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1F4468B54B15FB8D6311A4DBEF19B4.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,8
9166,5602154602489,750.0,Adega de Borba,Vinho doc alentejo tinto,Garrafa de 0.75 l,2.89,3.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3D6E8719D8EE081DDE586C10FB8EB6C.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
9246,5603034000104,400.0,São Jorge,"Queijo dop 7 meses, embalagem de 400g",,6.85,17.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0446C9B7F202864B369DBD76080497E5.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
9687,5604260270507,200.0,PorSi,Queijo Cabra Curado 2X100G,,4.29,21.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B9BDCBA19CB22C4BEBC6C1C0002475F.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Rico em Vaca, 800 g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
9988,8000420031068,750.0,Gancia,Espumante asti,Garrafa de 750 ml,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6ACAB0C2A383C15A924D340B3AAF3071.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
10902,3228023070078,125.0,Président,"Queijo creme flamengo, 125 g",,1.88,15.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0506573988EB11E555100700791F32B3.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
1142,5601082026954,55.0,Delta Q,Café em cápsulas  qonvictus,Embalagem de 55 g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BCCE3D035FB6F5D7FC434FDA25E120B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
11633,5601174190006,750.0,Periquita,"Vinho branco península de setúbal, garrafa de 0.75 l",,3.69,4.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F698CDCE756F256CBB293491AD7CEE7.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
11672,5601217126399,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores escuras,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC5980949C1223101DAEB813C8710D22.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
11981,5603802400013,750.0,Fiuza,"Vinho branco tejo chardonnay, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCBEAF1C1182646A16D9DEB5020C1142.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
11984,5603802400082,750.0,Fiuza,"Vinho regional tejo 3 castas tinto, garrafa de 750 ml",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C97513CC1650E73DD6C79DB2002B4660.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
1211,5601119945876,220.0,Nobre,"Salsichas wiennerwurt em frasco, 6 un, embalagem de 250g",,2.55,11.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672DAEBBB3AEEF12C53028350B3D3ADB.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
12232,7613034453129,300.0,Purina Gourmet,"Comida húmida para gato seleção de peixes, embalagem de 300g",,2.59,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AFE779DB5FF364F09315DAB6399C25A.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
12286,8001480020696,2000.0,Neoblanc,Lixívia para roupa delicada,Embalagem de 2 l,5.24,2.62,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA134EE88CA0DF0986A964941E1C5878.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
13077,2893050000000,250.0,Marisco,Búzio Cozido Pescado no Mar,1 un = 250 gr (aprox.),2.25,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34548700A7757E4C6BDE0A5ABBB6B703.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
14341,3387390335217,380.0,Nestlé,Cereais fitness,Embalagem de 380g,3.34,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C959B1D4FF6FA7DA78D69BB4AF4BF9D0.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
18427,3600541743922,400.0,Garnier,Amaciador Ultra Suave Tesouros de Mel,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6FBD2F9D7CF07F291D3DDA862938E55.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
18461,5602737000084,,Royal Leerdam,Cálice 54Cl,1 unidade,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0EB59F08B13716C452A33BB80B70AAC.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
18711,5604575000035,750.0,Cabriz,"Vinhos branco reserva dão, garrafa de 0,75l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91905A0429F048BD49D00D8F03E1B9E2.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
18732,8008820148485,750.0,Sorbello,"Lambrusco branco, garrafa de 0.75 l",,2.29,3.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA86C7CAE1ED4481A60ED25D1BEF42CA.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
18733,8008820148461,750.0,Sorbello,"Lambrusco tinto, garrafa de 0.75 l",,2.29,3.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62BD2539D7B45959B53E45E15DBCD80B.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
18859,5602523151211,750.0,Mundus,"Vinho regional lisboa reserva tinto, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C837DFE4ED2E151E8908E820ECFFB8A.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
19024,5602182050337,750.0,Monte da Ravasqueira,"Vinho branco, regional do alentejano",Garrafa de 0.75 l,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CEF7A4D047531ABB404B4433DEDA4A1.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
19025,5602182041137,750.0,Monte da Ravasqueira,"Vinho tinto, regional do alentejano",Garrafa de 0.75 l,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1821D5A6D0882FB1436C82B621D803EB.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
19104,5600353670056,750.0,Critterium,Vinho regional lisboa tinto reserva,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66476694A5C1B73CEB8E360341CB54A6.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
19954,5602947000416,750.0,Quinta da Pacheca,Vinho tinto doc douro superior,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AD1FE231F09F3E2DDE62289E3088EE1.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
20033,5601989980809,750.0,Esporão,Vinho tinto reserva esporão 75 cl,,15.99,21.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B8E98BB5338C2B4E29C9099A39A7A8.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
20587,5601174272009,750.0,JMF,"Vinho regional península de setúbal tinto, garrafa de 750 ml",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FB85D2D1F62FB6BD903CE0263E5474B.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
20870,5600390418055,750.0,Castelo dos Mouros,Vinho regional alentejano branco,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0DCAD7C41687922D61894775C5EAF4C.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
21196,5609104210015,,Mab,Forra livros,,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/172913004EE847603C916E591E9414CC.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
21260,5601766300141,750.0,Alorna,"Vinho maduro branco, garrafa de 0.75 l",,6.74,8.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E32CC4B1FD269553B0FE8B2A7126552.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
21582,5604846103380,750.0,Quinta de la Rosa,"Vinho doc douro, tinto",Garrafa de 750 ml,10.49,13.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B70045ED3A09F8E9005E28AA3F4C179.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
21619,5601174207001,750.0,Jose Sousa,"Vinho regional alentejano, tinto, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3721731076F799A2E679A5F8A85C3912.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
21746,7613035758834,300.0,Nestlé,Gronola de aveia arandos/sementes,Embalagem de 300g,3.29,10.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8CEE4165A6D3371C18A2C51101BF865.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
22321,5601989981851,750.0,Esporão,"Vinho doc alentejo reserva branco, garrafa de 0.75 l",,14.99,19.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930EC636ACBB571BF5A75E1D1F29B956.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
23077,8718951122857,,Colgate,"Escova dentífrica infantil, minions, + 6 anos",1 + 1 unidade grátis,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F172A823FBE2AE9BFB74E7483EF8B3DD.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
23326,0000042269991,200.0,Nivea,"Creme Corpo Hidratação Profunda, 200ml",,5.39,26.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1552756399038FD4A0E7FA8393FB834E.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
23786,5600390418734,750.0,Dharma,Vinho DOC Dão Tinto,"Garrafa de 0,75 L",3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F23C88B1D1614FE8A4DAE881FDF16927.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
24384,5060337501316,500.0,Monster,"Bebida energética ultra white, garrafa de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/047BF64EF9131982C9602B68EDA08EBA.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
24518,5603034000135,300.0,São Jorge,"Queijo dop cura 12 meses, 300g",,6.89,22.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C8F283549970058DFCB13142F04FE1D.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
2480,7613032584436,250.0,Cerelac,"Papa infantil láctea maçã +6 meses, embalagem de 250g",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE2856C1EA531D0617965332F05D89D4.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
2481,7613032584504,250.0,Cerelac,"Papa infantil láctea banana laranja +6 meses, embalagem de 250g",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CB0086F6379609601EA9215ECF52500.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,9
24829,5601110006071,750.0,Cabeça de Toiro,"Vinho reserva doc tejo rosé, garrafa 0.75l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8975B2E67DCA308BFE77E8E6CBD34854.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,9
