identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,images_7
48210,5604260323111,4300.0,PorSi,Detergente Máquina Sabão Natural 86d,,6.18,1.44,4300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76EACB4A59BF656D1FBA0DCA4A1D2D29.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
48391,5604260320776,,PorSi,Pensos Diários Normal Aloe Vera - 30 Unidades,,1.34,1.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/426BC6B3A43ECA8BD3AF55D0BF70998F.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
49179,3600524029661,300.0,Elvive,Condicionador Hidra Hialurónico,300 ml,3.89,12.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/358E669EEAD046E20A951D3F73537685.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
49226,5604260319756,,PorSi,Soro Fisiológico Estéril 30 X 5ml Dispositivo Médico,30x5 ml,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14FF4D9C0B90DE9AD645DAD1675106BD.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
49483,5029053550091,,Huggies,"Toalhitas Bebé Pure, 3 x 56un.",,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EE00EF5FFBB6FADB0B91931B4FAF6AA.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
4975,5601007001332,750.0,Esteva,"Vinho doc douro tinto, garrafa de 0.75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DE3E82C8EEE9F921A3163C241BC3A09.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
49762,5601050037562,460.0,Danone,"Iogurte com cereais activia, 4x115g",,2.49,5.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EAF4A53D8366A31634F35574981BCB.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
49763,5601050037579,460.0,Danone,"Iogurte activia fibras aveia & frutos secos, 4x115g",,2.49,5.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3105D0A7021B60785802EF13F61AE8F.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
49882,5604260319336,200.0,PorSi,Paio Lombo Fatiado 200g,,3.14,15.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D86DCD95306C4475736A71E01CBAE1B6.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
50450,8710522729755,58.0,Knorr,"Potato pot bacon e cebola, embalagem de 51g",,1.49,25.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FCC41200BF97232AB254BAFB79D702D.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
50477,8410063087016,400.0,Pescanova,"Filete Pescada Panado com Alho e Salsa, emb. 400 gr (4 un)",,4.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D8DBC2ECA1AA6FEC5E899EA860B48E6.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
50575,5604260323685,96.0,PorSi,Cápsulas Café Descafeinado Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDA20423A6D38F06AF74A94AC3BA7E86.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
50581,5604260323746,96.0,PorSi,Cápsula Café Canela Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8A760043793548CFC37E51EE9E747DC.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
50585,5011546475165,140.0,Nescafé,"Cappucino, 10x14g",,2.99,21.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1B273BE6C035C1849789CACAEFB1B0C.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
51281,5602348102740,650.0,Izidoro,"Salsicha bockwurst 9 unidades izidoro, embalagem de 360g",,2.89,4.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75EEEED07816A555556DA2DDFFC4D829.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
5145,5601096328303,750.0,Casal Garcia,"Vinho verde rosé, garrafa de 0.75 l",,3.29,4.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2D046BA3FF3C3A04B6D48CF0D5AEE1D.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
5158,5601109211127,750.0,Porca de Murça,"Vinho Tinto Douro, garrafa 75 cl",Garrafa de 750 ml,3.69,4.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/587F8C4D255FC74322AC5F8AED00CD39.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
51779,5604260327089,900.0,PorSi,Detergente Máquina Loiça Clássico 60p,,3.39,3.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D0E62FF3D9A0C755640BCC5F7832DD7.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
51838,8436048961898,140.0,Artiach,Bolachas Chiquilin Chiquichocs Energy,Embalagem de 140g,1.79,12.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6376C8AE9CD397A70E82D7137FEC051.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
51928,8720182516602,60.0,Knorr,Caldos cogumelos knorr 6 cubos,,1.37,22.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1FD146B331A1DAFD2DA8FBEBCAF1A0A.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52079,8711327585782,330.0,Magnum,"Gelado mini double caramel e gold caramel billionaire, embalagem de 330 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEAEC9F2D0E413EBB73552CF9D06BA73.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52107,5604260327454,750.0,Selecção de Enófilos,"Vinho Tinto DOC Dão Touriga-nacional 0,75l",,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00751D4449E28301B2F4064F65C91780.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
52172,5449000233721,1980.0,Coca-Cola,"Refrigerante zero açúcar zero cafeína, pack lata 6 x 330 ml",,4.29,2.17,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E22680B303F184CD56E33D92806D06DF.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52295,3023290072073,160.0,Lindahls,"Iogurte sólido proteico framboesa, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C87353FCE0F8B5DFB52D6384E482BABB.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52298,3023290072011,160.0,Lindahls,"Iogurte sólido proteico limão cookies, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8056AA56818872116BB891895188AEE8.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52299,3023290072035,160.0,Lindahls,"Iogurte sólido proteico morango lima, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA8DBA052D28654C7C833F137C987A5.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52302,3600542512428,400.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C53BE5FF3815607BB10E6D7A8D669C09.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52327,8720181385087,2520.0,Skip,"Detergente máquina roupa líquido roupa escura, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29AB5BDD5BBFA6B210DEE0211E3A1107.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52602,5601217137937,1710.0,Quanto,"Amaciador roupa concentrado lirios e frutos vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5EC13B4D27621ECAF91289F5FDA9612.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52636,8719200269026,400.0,Planta,"Creme vegetal para barrar, 400g",,2.96,7.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65911004A3F054AD79E8D4223582388.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52796,8711327616455,825.0,Carte DOr,"Gelado tiramisu, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2681D7CBF32CCE6763973CECB7DA3E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52797,8711327616332,825.0,Carte DOr,"Gelado brownie chocolate, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86933FC9C9D9EA2E9FB58FB8E0DC69F7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52887,5603722523137,200.0,Mimosa,"Natas para massas, 200 ml",,1.04,5.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/836A8DFC9F960FD6B745222B729AE7FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3EDAE46E372CBB78EE7DEA3A9DB3BD9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3EDAE46E372CBB78EE7DEA3A9DB3BD9.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
52923,8720182266125,360.0,Dove,"Sabonete sólido regular, 4 x 90g",,4.09,11.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BDF388BFA7F2767872E380680981E7B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE4770AB0BE8EA2FF2D8C5345F895FB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE4770AB0BE8EA2FF2D8C5345F895FB.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53200,8722700263081,112.0,Knorr,"Caldo natura de legumes, 4 x 28g",,1.85,16.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74CBC5337BA9565CA2E072112ED40B04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53209,8719200268616,250.0,Vaqueiro,"Creme vegetal culinária clássico, 250g",,1.43,5.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DED1E9DAECA76ADDCCDF45A9F1F2B22.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFB50D9A6B4B2420D7BA125832D59133.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFB50D9A6B4B2420D7BA125832D59133.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFB50D9A6B4B2420D7BA125832D59133.jpg,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53320,4006000012278,150.0,Nivea,"Desodorizante homem spray fresh sensation, 150ml",,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DFDDD53137DFEDB8D36BD3B8D622A9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDF449A406CC0A42A78A4309B8D6509E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDF449A406CC0A42A78A4309B8D6509E.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53345,5000204310375,,Raid,"Insecticida Anti Traça Gel Cedro, 2 un.",,2.69,2.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79B06D507F940619E12BA761E3401A8E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53346,5000204310344,,Raid,"Insecticida Anti Traça Gel Lavanda, 2 un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77F5E5CF047ED105E2F113AF1E339DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53603,3600523576975,15.0,L'oreal,Creme Contorno de Olhos Men Expert Power Age,Embalagem de 15ml,9.79,652.67,15,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5519B89488A363AA52EF06B280091006.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131898B4EC0E6FC8CC38DF981AF86247.jpg,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
5371,5601237001102,750.0,Catarina,"Vinho branco península de setúbal, garrafa de 0,75 l",,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19D4BC955B202F07F9D85CD38607782B.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
53758,8435495833833,4050.0,Gama,Detergente Máquina Roupa Líquido Universal,Embalagem de 90 Doses,9.99,2.47,4050,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BCCDF12CE017C6722C6965D4E03883F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C53630E31CBABE0C055A486FBD5A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C53630E31CBABE0C055A486FBD5A3.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
53913,5604260332991,300.0,PorSi,Cannelloni de Cogumelos 300g,,2.79,9.3,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/315ACE4086C41BD5C8418415638AF808.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54317,4054596292987,,Scotch Brite,"Esponja Apagadora, 2un.",,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC9464144BAC0D3BDFE77D2B08CB5E36.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC22BAE48308F3159120B782D922BA9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC22BAE48308F3159120B782D922BA9.jpg,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54321,8718951477957,100.0,Colgate,"Pasta De Dentes Tripla Ação, 100ml",,2.14,21.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/314A8AD6D21192FE5E061EE56C598725.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ADDEB220D16C8DAE54C517CBC09DC55.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ADDEB220D16C8DAE54C517CBC09DC55.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ADDEB220D16C8DAE54C517CBC09DC55.jpg,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54360,8410436480093,,Bref,"Bloco Sanitário Poder Activo Eucalipto, 4un.",,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE3CE8C6B70467B0C7DBA29130C9914A.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54520,5029053550275,,Huggies,"Fraldas Extra Care T2 3-6Kg, 24un.",,4.78,4.78,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D369BEB8856B1B6DF0A42F9AB9BBE008.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54534,8410436467964,,Persil,"Detergente Máquina Roupa Liquído Expert Stain Removal Gel, 54D",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A2116B5B68899424131B73AD3044193.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54546,8718951472068,2000.0,Ajax,"Lava Tudo Limão, 2L",,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/057495294BF2D9C8449906AE53DA1998.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54576,5604260332779,300.0,Labell Men,Espuma Barbear Peles Normais 300ml,,1.45,4.83,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C23B626D494415A04BA362024AA54B4C.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54580,5604260331741,,Labell,Escova Dentes Junior +6 Anos 1 Unidade,,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B747F40995338786399486E5EE0D8546.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54644,8720181542138,2520.0,Skip,"Detergente roupa máquina liquído active clean, 56d",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D20571724B1CCCF315FD1692FF93001.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54646,8720181542121,,Skip,"Detergente Máquina Roupa Líquido Active Clean, 100D",,13.99,13.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3E9B1DE5F09D8B3FD221502F3C133F1.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54736,5601164906181,4800.0,Somersby,"Sidra com Álcool Maçã, emb. 24 x 20 cl",,14.99,3.12,4800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DBD53F924B92D1882681208CC1C9705.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54751,5601146030477,1000.0,Bandida do Pomar,"Sidra de macã, 1l",,2.49,2.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3ED01E9D239AF9D81ACF3E9F61F1E62.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54762,8720182845283,285.0,Calvé,"Molho Barbeque, emb. 285 gr",,1.94,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574635A0ADAC7191A1DBEEC4B02151C7.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54802,5603722521539,604.0,Mimosa,"Iogurte liquido morango, 4 x 151 ml",,1.39,2.3,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB51425211E1948B683D88C51AE1A4C5.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54804,5603722521584,604.0,Mimosa,"Iogurte liquido pinacolada, 4x151 ml",,1.39,2.3,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E6126D08298F97351679D3A95D611FA.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
54839,8720181544811,460.0,Comfort,"Intensificador Perfume Pérolas Flores de Primavera, 460ml",,5.99,13.02,460,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15741459F81B6A676B7C2C3F72863D90.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55022,8711327624917,280.0,Magnum,"Gelado After Dinner, 8 x 35ml",,4.19,14.96,280,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01E85D0D7CFD27050DD90D8BA136172A.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55106,8711327638259,300.0,Magnum,"Gelado Chocolate Clássico, 3 x 100ml",,2.99,9.97,300,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71D76EEA6DF0C81B27DA80DC4DB27EDF.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55207,8445291179684,,Nescafé,"Cápsulas de Achocolatado Kit Kat, emb. 16 un",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E32D338EDE643DDBA69644FE859F168.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF7469941F142C4223F4AA363B6728FD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0335FC8798148F62A8A8DB28E765DE28.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E7A04BC70202CFF06807A484D4EC68D.jpg,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55246,8410063095219,1000.0,Pescanova,"Filetes de Pescada Panados sem Glúten, emb. 1 kg (12 un)",,7.89,7.89,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5655C95B01DFE4827D4B19FBAEEAA93.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55280,7613287613578,,Nescafe,"Cápsulas de Café Buondi Int 8, 64un.",,18.49,18.49,64,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14AE7C907C99FCAFB35C1B5946D22C9A.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55329,8410500030964,100.0,Danone,"Iogurte Duo Cremoso Chocoballs, 100g",,0.79,7.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0F4CDC2E5BF370B42375079B29D01E4.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55331,8445290351586,,Nescafe,"Cápsulas de Café Sical Int 7, 64un.",,18.49,18.49,64,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B59FB7ABB2DF5BEB6AD59D20AEAA029.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
55931,3023290083437,160.0,Lindahls,"Iogurte Proteína Ananás e Coco, emb. 160 gr",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98FDCC7AC1DB50D599271C9BC5F396B8.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
5632,5602445000536,750.0,Encosta das Perdizes,Vinho regional alentejano tinto,Garrafa de 750 ml,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADC7AAF1E42FC34FB14363D21F98FEE3.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
56323,5604260338757,190.0,Porsi Vivabem,Queijo Vaca Curado sem Lactose 190g,,2.99,15.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F1126427A5DE818807307846909C176.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
56350,5604260334476,200.0,PorSi,Chouriço Carne Beiras 200g,,2.59,12.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6A8EEC9932C03E489B53AC4C39E6F0E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
56351,5604260334483,200.0,PorSi,Chourço Picante Beiras 200g,,2.59,12.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E044B47B0307239F2DA3C5BFD50A165.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
56385,5604260336760,70.0,PorSi Select,Painho Porco Preto Fatiado 70g,,2.49,35.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F51B504631957AC193419F800DDD3C21.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
56416,5604260338917,750.0,Selecção de Enófilos,Vinho Tinto DOC Alentejo Syrah,,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4678B93975EB59BC2147BEDE2293DEF7.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,17,4,,,,
56616,5604260333202,,Labell Men,Máquina de Barbear Cabeça Fixa Lâmina Dupla 20 Un,,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF2098A029495657BE7E543CC697FA1C.jpg,,,,2026-02-04T23:59:59Z,PROSPECTUS,17,4,,,,
