identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,images_8,avantages_dateFin,avantages_categorie,nro_paginas,page
1465,5601286234773,250.0,Milaneza,"Massa de letras, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93F4FB7CE3C81A4CA398AFB1F88C82DD.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
15052,2892600000000,200.0,Legumes,Tomate Alongado,1 un = 200 gr (aprox.),0.34,1.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38D21D4EBC59DA4208AABB9D11AF0901.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
24393,5601028000352,,Renova,Guardanapos Red Label 1 folha |Branco,Dim: 30x32cm |70 unidades,0.65,0.65,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EB475C9EAB7F71BAD24D03BE60490C5.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
251,2696001000000,400.0,Padaria,Baguete,400 g,0.79,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C2E126B9E5B84C243F0668DEC3869F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
26471,5603722510946,800.0,Gresso,"Leite com chocolate, pack 4x200ml",,1.4,1.75,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A69F0144F1F806C3F50ABC4BA4C4DDC8.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
34461,5604260316823,300.0,PorSi,Bolacha Maria Doses 300g,,1.49,4.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33848931DEEBC5E7398CE69383BCC947.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
35138,5603722517655,960.0,Mimosa,"Iogurte sólido aroma morango, ananás e banana, 8 x 120 g",,1.89,1.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7070B93AC2DB23DCF61734D801E40E6D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
36923,5604260298174,400.0,PorSi,Sopa Legumes 400g,,1.15,2.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233F0976A47879B4C0C52D552F2A9A8F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
40552,5604260295364,1500.0,PorSi,"Refrigerante Laranja/cenoura s/Gás 1,5l",,1.39,0.93,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB9B94F7EB4C28BFE7144B63CAF7080D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
41300,5601050036596,440.0,Danone,"Iogurte oikos manga papaya, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/407B76EA9B8AB5CE288E3F687A8DBF84.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
41717,5604260303816,90.0,PorSi,Puré de Fruta Maçã Pera 90g,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5127251097DF39368C903E9B3834E6D6.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,1
48280,5604260323210,,PorSi,Fraldas Premium T6 17-28 kg - 40 Unidades,,8.49,8.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B950359F977599B745889D6912F1E08A.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,1
49223,5604260322633,90.0,PorSi,Puré de Fruta Maçã Banana Laranja e Bolacha 90g,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5CE6059C08255E6572FB8ABFA4DEA85.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,1
49463,8445290250322,600.0,Nestum,Flocos Cereais Mel,Embalagem de 600g,3.79,6.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A0A62606AC144021ED115E1FAB3D0CE.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,1
49554,5604260323661,,PorSi,Toalhitas Bebé Recarga Agilidade 4x72,Embalagem de 4 x 72 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A55A5882013405A1E736BD7B20EAB60C.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,1
52785,5900020043504,310.0,Nestlé,"Cereais de Trigo, Aveia e Quinoa de Mel Fibra sem Açúcar, emb. 310 gr",,2.99,9.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8279A6B5BC166AA60A43E6EF7802287B.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
53163,8445291099418,,Buondi,"Café original nespresso, 10 cápsulas",,2.95,2.95,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E46F1C9FB77DF7B2C9479B336DCC810.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
7324,3228020390131,250.0,President,"Manteiga magra meio sal, embalagem de 250g",,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/331DC0C2868698A1CF61BBA910E6E1D6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
11650,5601192201104,200.0,Agros,Nata uht 200 ml,,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/478AC7EFE77B8590BBD8EF6C88C17807.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
13595,2893590000000,1000.0,Peixaria,Pescada Pequena da Argentina Congelada,1 un= 1kg (aprox.),3.59,3.59,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B60FCB79F0EE3DFB58E35C4371D7EFC.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
15566,8410063056180,250.0,Pescanova,"Miolo de Camarão Gigante 15/30 Ultracongelado, emb. 250 gr",,6.99,27.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEE1FF3586E000AD085B4D38C7ACD034.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,1
16419,5604260127535,1000.0,PorSi,Creme Vegetal para Culinária 1kg,,2.49,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB259DEFAEB5F72C3060F4D1DD8E9756.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
18842,5601070000508,500.0,Cristal,"Vinagre de Vinho Branco, emb. 500 ml",,1.16,2.32,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF40408BEDD92487320D96D1D241D8F5.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
20988,5601260593605,67.0,Cigala,"Noodle banzai galinha, embalagem de 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C6B10C28BF59658EB32924AEEC286BA.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
2153,5604260258604,1000.0,PorSi,Polvo Limpo 1kg,,8.99,8.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAF7A31A8F79D5C2CCCF361A2228856D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
23567,3600523299850,50.0,L'oreal Men Expert,Desodorizante Roll' On Shirt Protect,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59B0AFB6C9A9DA1678B385D33DB97EFE.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
2409,5608543000157,10.0,Tetley,Infusão de camomila,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F5AE1E73614BAE082737A8BF6DC9F66.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
25882,5449000133328,1000.0,Coca-Cola,"Refrigerante com Gás Cola Zero, emb. 1 lt",Garrafa de 1 l,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB5646C1819F93681606ED25E6CF32EB.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
26047,8412600070994,650.0,Bimbo,Pão de forma s/ côdea,Embalagem de 650 g,2.14,3.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D9620F17746A1D49642D0DCBD72A2D3.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
31426,5604321021802,150.0,Cemporcento,"Sementes de abóbora, 150g",,1.89,12.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2A7C76346FE1D5DA58BB5B65882DE46.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
32153,2894072000000,150.0,Elpozo,Peito de Peru 0% Gordura,Vendido ao peso,2.29,15.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688C8E152DA42119AD2A86132D581878.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
36910,5604260326068,,PorSi,Fraldas agility T6 para + de 17 kg,30 unidades,5.69,5.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D6509B4067EF4A8937FE7D6911507B8.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
37811,5604260299737,,PorSi,Fraldas Recém-nascido T2 3-6 kg - 42 Unidades,,4.54,4.54,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB82E6932F758A4AAEF27FCD96C8FB5.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
37923,5604260300990,1000.0,Porsi Vivabem,Bebida de Amêndoa 1l,,0.94,0.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74B05726BD16B03D5A528D4778757940.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
38557,5601027004764,315.0,Manhãzitos,Manhãzitos® planetus 9x2 un.,Embalagem de 315g,3.19,10.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BC9A4B8955F0072A9A69D2A17EA2C77.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
41226,5601050036572,440.0,Danone,"Oikos morango, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2653493E2B1190B7D8AE6B95BAB9D958.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
41297,5601050036534,440.0,Danone,"Iogurte oikos pêssego, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2BCC90FB2B192B3C8BC1E9CCF0DA4AF.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
41299,5601050036565,440.0,Danone,"Iogurte oikos maracujá, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29553156A2F0422FEBEDFC7E0CF7883D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
41583,5601050036633,440.0,Danone,"Iogurte grego caramelo, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AF60E7434769AFED892C6902FE959A2.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
43877,5604260313709,460.0,PorSi,Hambúrgueres de Peru 460 G,,3.49,7.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA2BACD08CF4C4CAB5BDA1CEE9BC706D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
49547,2973307000000,300.0,PorSi,Posta de Garoupa Congelada,Vendido ao peso a partir de 300 g,4.8,15.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB25BCC48897C43AC4B72704197DB32E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
50377,8445290351357,,Nescafé,"Cápsulas de Café Sical Int 7, emb. 16 un",,5.59,5.59,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44FD43160B41B883D60D056B524E6B93.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
50576,5604260323692,96.0,PorSi,Cápsulas Café Extra Forte Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8824F3362EC0462E64130D2BF61E348.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
50577,5604260323708,96.0,PorSi,Cápsulas Café Intenso Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FCA559EC901E79FE2F9D179D87C8010.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
51066,5604260324316,250.0,Porsi Vivabem,Queijo Fundido Light X16 250g,,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88F63BC05D9FDBD7CBBF37390F91DC98.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
52362,5604260330508,375.0,PorSi,Pão Cachorro 375 G,,1.09,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F32D92C56FEFFE0160A12B178932409C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
52377,8720181385131,,Skip,Detergente Máquina Roupa Líquido Sabão Natural,100 Doses,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7482844827C04E8BE654EF9B7B49DD3.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
52787,5900020044129,80.0,Nestlé,"Barras de Trigo, Aveia e Quinoa de Mel Fibra sem Açúcar, emb. 80 gr (4 un)",,1.79,22.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/187D25227C186EA7E6F2778C2AF07CC6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
53111,8719200265363,225.0,Becel,"Creme vegetal sabor a manteiga, 225g",,2.24,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71ED12B72ED539E4329172F183CC7125.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA519325BFCA20987555199B2C1C344E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA519325BFCA20987555199B2C1C344E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA519325BFCA20987555199B2C1C344E.jpg,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
54973,8700216488556,,Dodot,"Fraldas Sensitive 2-5kg T1, 58un.",,11.79,11.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1867BEED10FB790FE6E3E5B4FD0A9BC1.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
6267,8016825926687,75.0,Aquafresh,Pasta dentífrica menta fresca,Embalagem de 75 ml,1.84,24.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF61545461116CEF40994D7E37A4C54.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
8315,5601028013307,,Renova,"Papel higiénico, compacto, extra xxl, folha dupla, 24 unidades",1 embalagem,11.79,11.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8841944F9F3703369828D4B2A56CAC2C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6866F63DEC5517DB1E2DC48AD701110.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52CEDF162CBC9A98A93B293FEE315F10.jpg,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
8802,5601244202363,400.0,Terra Nostra,"Queijo em fatias, embalagem de 400g",,4.29,10.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/902CA7799BBBA9029457B2CA9E0FB1C4.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
9255,5603124024140,545.0,Mistolin,"Tira gorduras recarga, de 550 ml",,1.99,3.65,545,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687EAA7C10E8372C470B9350CC205D49.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
10128,8006540836224,,Dodot,Toalhitas Pure 0% Plástico,Embalagem de 48 unidades,1.74,1.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6A917F7D6C239B691DF2BB237C59C0C.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
11613,5601164864467,1320.0,Somersby,"Sidra maçã, pack 4 x 0.33 l",,3.89,2.95,1320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0118862B10C3F3FD894ACFE7A34A6C9.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
12046,5604260104116,500.0,PorSi,Molho Béchamel 500ml,,1.69,3.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B291394A8F64F4ED834F032F124A988C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
12356,8410108122535,,Dodot,Toalhitas Sensitive |Recarga,Pack: 4 x54 unidades,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D442A68E931C2DF1957ADA0EF3AD2F3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D40D02C955E98DB96B03E04432FF85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D40D02C955E98DB96B03E04432FF85.jpg,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
12892,2892508000000,400.0,Legumes,Beringela,1 un=400 gr (aprox.),1.4,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B7B3A896213DE67893050A67A6D9D9B.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
12897,2893292000000,400.0,Programa Origens,Robalo de Viveiro,1 un= 400 gr (aprox.),3.6,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A18AB1106CC04B724D3EE606D0927341.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
13884,2891106000000,2000.0,PorSi Select,Frango do Campo Inteiro c/ Miúdos Programa Origens,Vendido ao peso,8.98,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4004CE88E12A24D0AD85684C27210FBB.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
1415,5601252106653,750.0,Gallo,"Azeite Virgem Extra Clássico, emb. 75 cl",,6.49,8.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC87DA4316A72232830F32E3BEBD6BCD.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
1429,5601255323125,1000.0,Caçarola,"Arroz Vaporizado Estufado, emb. 1 kg",,1.35,1.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFA52785C5A05E03B26DBFD125368515.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
14372,8712100599392,550.0,Calvé,"Ketchup Top Down sem Glúten, emb. 550 gr",,2.59,4.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D3218F33B22BC3205033BC41E176600.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
14597,5604260272082,250.0,PorSi,Salsichas Bockwurst Frasco 5 Unidades,,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF9E54E735DBE129604F2C904B67D784.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
14721,8008698007389,300.0,Schar,Pão forma cereais sem glúten,Embalagem de 300g,3.34,11.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9EE15EBC60873D27B17889958A461C5.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
14950,2891247000000,100.0,Peru,Peru Costeletas,1 un = 100 gr (aprox.),0.38,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1BD8BC73E46B1A5046441E54C2F5BD.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
15503,8410500018931,400.0,Danonino Danone,"Iogurte líquido danonino tutti frutti, embalagem de 4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49D4DFA8C6DABEB79926D4F0312C64D8.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
1611,5601736901293,250.0,Mar Ibérica,"Cubos de Tamboril, emb. 250 gr",Embalagem de 250 g,3.39,13.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7F6A60B0D063C4286B9079B713072D6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
16706,5601260592608,67.0,Cigala,"Noodle banzai carne, embalagem de 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DF3B6D54085EDFA264F2C6DE193CF97.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
16714,5601319049251,400.0,Ferbar,"Marmelada, embalagem de 400g",,1.59,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/107A78167D3C3F5F7E86E454AB18B7F4.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
18571,5604260320806,,PorSi,Pensos Higiénicos Ultrafinos Normal com Abas - 16 Unidades,,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A93F4B2F3D4FAAAAC4665221616BA58C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
18595,8410500016012,400.0,Danonino Danone,"Iogurte líquido danonino morango, embalagem de 4 x 100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00E1EF11C0C6DBF4F5207E20D5392DA2.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,2
18619,5014328054756,32.0,Tetley,Chá de frutos vermelhos,Embalagem de 30g,1.84,57.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03305900AD56E77C8397A8E7D50DBFBD.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,8.99,18.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
20433,5601244500070,1000.0,Terra Nostra,"Leite de pastagem magro, embalagem de 1 l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F4485855ABBC3534A5CD1111ACFCBA8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
22953,8411660670236,750.0,Sanytol,Desinfetante Multiusos,Embalagem de 750 ml,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEAA97664C33C6BEBEA4FA4B7290F03.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
22994,5609765000048,600.0,Brioxa,Madalenas de Laranja,12 Unidades - Embalagem de 500 g,1.69,2.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B86F1C9777D22DCE1E454CE43EAF77F8.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
23479,5601252112593,750.0,Gallo,"Azeite Virgem Extra Gourmet, emb. 75 cl",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/906AA0955AA95DAA0249E7362816B14C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
2413,5608543000201,10.0,Tetley,Infusão de cidreira,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98442B20F3051D0E89761CAF7E730030.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
24821,5604321028757,200.0,Cemporcento,"Bolachas marinheiras chia, embalagem de 200g",,2.14,10.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A32F22B72B6F1F6892FBBFA5180DFAA2.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,2
