identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,pictogrammes_0,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
46128,3083681137811,450.0,Bonduelle,Milho sem resíduos de pesticidas,Embalagem de 450g,2.59,5.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6D97A8B55ABFCA716FA2F870A17E271.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
49093,5601082049656,440.0,Delta Q,Cápsulas de Café Grand Qalidus,Embalagem com 80 cápsulas,24.99,56.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DEE7FD145D59AAEDF41BEFA511386BD.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
49224,5604260322640,90.0,PorSi,Saqueta puré de fruta e aveia,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59D0B4997F6BB91367D9F5B747F7D847.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
5029,5601028006392,,Renova,"Papel higiénico super, folha dupla, 24 rolos",Uma embalagem,6.19,6.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFA5F98895AD97A0C63C2EDD1896E69F.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
5632,5602445000536,750.0,Encosta das Perdizes,Vinho regional alentejano tinto,Garrafa de 750 ml,2.69,3.59,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3071A928CC77370088593218C9A3FE4D.jpg,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
1072,5601063000881,35.0,Margão,"Pimenta preta, com moinho, no  frasco",Embalagem de 35g,2.88,82.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3BAB691B5ACCB15830C8C86CA874878.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
1141,5601082026930,55.0,Delta Q,Cápsulas de café qharacter,Embalagem de 60g,3.29,59.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A71F3C4A9EBBD2C86D1F4FAB26D9C96.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
19046,5000116110414,480.0,Capitão Iglo,8 hamburguers s/ glúten frango,Embalagem de 480g,7.49,15.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C35A366EB207E26898D1AC0CE188CE6.jpg,,,,Tipo de stockagem,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
22953,8411660670236,750.0,Sanytol,Desinfetante Multiusos,Embalagem de 750 ml,2.49,3.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F59BDA8C1BC8BFF3ED00CA4247713EC.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
23652,8712000900175,6000.0,Heineken,Cerveja Mini,Pack 24 x 0.25 l,14.99,2.5,6000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0830239E607394E6D6BDF0421171D9F.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
24412,8410436297660,1300.0,Sonasol,"Lava tudo aloe vera e flores brancas, 1,3l",,2.09,1.61,1300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99177C313800E1C306087975E7A5D1E7.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
36690,5604260286461,2000.0,PorSi,Ração seca para gato adulto de peixe,Embalagem 2 kg,3.99,2.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62FABC3556B61D42E798E682190116C4.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
41582,5601050036626,440.0,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
43214,5603722519796,400.0,Castelões,Queijo curado fatias,Embalagem de 2 x 200 g,3.89,9.73,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8A0B279D13E0119B09B287F876CCAA6.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
44763,5449000013231,1500.0,Sprite,"Refrigerante Lima Limão Zero Açúcar, garrafa 1.5 L",,0.99,0.66,1500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17AB303344211787482CED5E74F35A1B.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
49505,8006540618578,,Dodot,Fraldas Bebé Seco Extra T3+ 7-11kg,Embalagem c/ 66 un.,13.49,13.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEEC46C8A19C711256F037B8E4254626.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
51608,8006540830918,820.0,Fairy,Detergente Líquido p/ Lavar Loiça Limão,Embalagem de 820 ml,3.99,4.87,820,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDD75E1F920483183B5B596FDD6DA991.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva",Garrafa de 750 ml,7.99,10.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71005F461E53AA0E268F973931CDE2DB.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
1146,5601082027029,55.0,Delta Q,Café em cápsulas deqafeitatus,Embalagem de 55 g,3.29,59.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28C52B3A2B5D6D42C3DE921BCC460F79.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
11672,5601217126399,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores escuras,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70AD128C36B39364F81379E51C417C0.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
12237,7613034725936,390.0,Nesquik,Achocolatado em pó extra chocolate,Embalagem de 390g,4.75,12.18,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB833C246FA0F7BBDDFD7107AA28A5C9.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
15278,5604260276158,750.0,Selecção de Enófilos,"Vinho Verde Alvarinho/Trajadura, Branco",Garrafa de 0.75 l,2.29,3.05,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF10856CF1A2FE5E7F8410980489146.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
16229,8712561587495,4000.0,Comfort,"Amaciador de roupa, pure",Garrafa de 4 l,4.99,1.25,4000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE7E7461FE5C9CAA68CFDC37842673D.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
17269,4084500617421,820.0,Fairy,"Detergente Líquido Lavar Loiça Original, 820 ml",,3.59,4.38,820,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F41228BB17B819013001DC2E65356D37.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
29591,3387390339505,375.0,Nestlé,Cereais golden grahams,Embalagem de 380g,2.99,7.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B90CC2EAB95EE928CD16134EC001D097.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
35284,5601050035346,180.0,Danone,Queijo cottage corpos danone,Embalagem de 180 g,1.59,8.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D284C07250CA9411851DD5F436E10AA0.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
49222,5604260322619,90.0,PorSi,Saqueta puré de fruta,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4251DEF026D5F1BF3A5A1F6CDA25AD90.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
49761,8410500024574,460.0,Danone,"Iogurte Bifidus Activia Chia Amêndoa 0%, 4 x 120g",,2.39,5.2,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C78D604FF38EBC1F8556A8A62CA8C37.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.5,9.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
12819,3600522023883,400.0,Elvive,Champô total repair,Embalagem de 400 ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA7D6E07CD09475944FC0B7344377C93.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
13603,2893598000000,250.0,Peixaria,Sardinha Pequena Congelada,1 un= 250 gr (aprox.),0.75,2.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CA0FC96B889D2EC96F915EEAEB30E47.jpg,,,,Avantages !,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
1458,5601286220783,500.0,Milaneza,Massa de cotovelos grossos,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3227F59B4850D93351548A67BD46CA40.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
17523,2891246000000,1000.0,Porco,Pá York c/ Osso c/ Couro,Vendido ao peso a partir de 1 kg,3.79,3.79,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1774B7150E1E65399A00A5F3DC93922.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
19094,4084500330955,1500.0,Fairy,"Detergente líquido, manual loiça, original, 1,5 l",,6.19,4.13,1500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/239DD1C8A0266CF207624C4D2BE653E1.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
20032,5602947000010,750.0,Quinta da Pacheca,Vinho tinto doc douro,Garrafa de 750 ml,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/595081D749AF5B554E631E38F5E97F6B.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
35297,5601314223205,500.0,Vitalis,Água sem gás,Garrafa de 0.5 l,0.29,0.58,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/341D6A72BBB8AB6BB829B689761B2A68.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
4236,3600521519479,400.0,Elvive,Champô color-vive,Embalagem de 400 ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9488D59592F5790FC0E9B4078309C960.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
43012,5604260307197,300.0,PorSi,Comida húmida para cão de frango,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E18D56D7EBECE5FA4FFC211D3EDBE796.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,,,,,,,,,
44797,5601151971444,1000.0,Pepsi,Pepsi max lima,Garrafa de 1 l,0.99,0.99,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/657B12F1DF1E65D0997328121D02B203.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
46652,3083681137996,600.0,Bonduelle,Lentilhas,Embalagem de 600g,2.59,4.32,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6448716CECF38B7F7E165BDCA6CC72E5.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
51575,5604260326044,,PorSi,Fraldas para bebé agilidade T4 9-15kg,50 unidades,6.69,6.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A25E4A3651A040A2058DC5D78463847.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
52221,8720181370427,,Surf,Detergente Máquina de Roupa Coco,45 cápsulas,8.99,8.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B89060F66F34B8E1C79FE5068E94C801.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
52337,8720181392955,,Comfort,Amaciador Roupa Concentrado Creations Flor de Lótus e Lima,76 Doses,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18DD584DA1A39A596C301D171EB7721A.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
6475,8410436242264,1100.0,Sonasol,"Lava Tudo Brilhante Madeira, embalagem 1,1l",,2.79,2.54,1100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4804207F489281D6AC8C3987D7C802CA.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
7965,5000204595369,,Glade,"Recarga ambientador automático, sense & spray, lavanda/jasmim",,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79F31608A8C9C832B0C2783B71CE42B1.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
883,5410041143508,100.0,Tuc,"Bolachas aperitivas, bacon",Embalagem de 100g,0.99,9.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FFB8648AC82415A9D0C3A5A879BF623.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
9374,5604260010295,750.0,Selecção de Enófilos,Vinho verde branco,Garrafa de 0.75 l,1.69,2.25,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D717465F4BFD50F3BB7EBAE8269C43C.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
10274,8410436242172,1100.0,Sonasol,"Lava Tudo Brilhante Floral, embalagem 1,1l",,2.79,2.54,1100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45AE65B29796E27661779732657737AC.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
11671,5601217126382,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50465693868DD35972833B1D4D848AC2.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
11960,5603722505300,250.0,Mimosa,Manteiga magra,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BED7878F3F6B8054337A806342B0A37.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2F91C79228A3ADF27E4AEC55908D66D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8234260C017BAB3AE2C659FDE5BBED44.jpg,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
20912,5601096227309,750.0,Aveleda,Vinho verde branco loureiro/alvarinho,Garrafa de 0.75 l,3.89,5.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/707ED1BFA4B2D0E5997500FE1B1FF531.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
2249,5604260267682,500.0,Kings Bräu,"Cerveja com álcool, lata","Embalagem de 0,50 l",0.69,1.38,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5ED5BD034D52671755539F32AEBDCADC.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
29739,8410436324502,1300.0,Sonasol,"Lava Tudo Leite de Amêndoa, 1.3 l",,2.09,1.61,1300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/980EF1682D4BCBA02BE44F8D63B298B7.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
34598,5600376210192,250.0,Pasta do Dia,Folhas para Lasanha,Embalagem de 250g,1.9,7.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBAC9FC3B3986A432A1014DAEBFBBBF2.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
34996,5601174790008,750.0,João Pires,Vinho branco regional península de setúbal,Garrafa de 0.75 l,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B598AC1C73A58F1EC40A70C6232C7E97.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
37045,5601217132659,500.0,Cillitbang,"Spray bolor e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A51671BCEA4544BF377B06769DE1169.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
44795,5601151971437,1000.0,Pepsi,Pepsi max,Garrafa de 1 l,0.99,0.99,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D41E70783394B937C5E8504D6A01EA4.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
4713,5000204559163,150.0,Brise,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F5127732C6C1BEA94A3BEA1EF5AFBE6.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
51912,3073781193060,125.0,A Vaca Que Ri,"Queijo fundido, 125g",,1.69,13.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52EED388D17247E1C298DD87B42A4B0B.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
52381,8720181407154,1300.0,Cif,"Lava Tudo Perfumado Lavanda, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A81E6DD1EE934840EEF0519DC6E6E364.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935C662FEAE9FBF79977B0438F001CF1.jpg,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
53038,5601146700141,8750.0,Sagres,"Cerveja Mini, pack 35 x 25cl",,15.99,1.83,8750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ECA467A226ADBBBD9D1E3294C602ED2.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
7043,2894074000000,150.0,Campofrio,Peito de peru forno lenha,1 un = 150 gr (aprox.),2.32,15.49,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF3CEFEECAD2391EED6F65839052F87D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
767,4005500030287,400.0,Yogolino,Nestle iogolino prep iog banana 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D8E32B0B25B565E3618BD3D531AD8AC.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
8397,5601050016017,600.0,Danone,"Danacol morango,  6 x 100 g",,2.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5124A44EE2066C8E1CF52CF325D9AAB2.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
8534,5601119957183,120.0,Campofrio,Peito peru forno lenha  fatias clássicas,Embalagem de 120g,2.39,19.92,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/963799DA88555602C0BE8ACB0150C34E.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,4,,,,,,,,,,,
8794,5601237233220,750.0,JP,Vinho regional península de setúbal branco,Garrafa de 0.75 l,2.24,2.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/056F6DB9A532825718031B0227D04223.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
9113,5601989001566,750.0,Monte Velho,Vinho branco alentejo,Garrafa de 750 ml,3.99,5.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/535A67A6AB54BC16A34A4F4F6B7FCD26.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
10175,8410375110211,300.0,Bonduelle,Milho tenro e doce,Embalagem de 300 g,1.74,5.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF9A7D9DA8774E0BDF91C9183E7DCF4F.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
11522,5601050207750,1200.0,Danone,"Iogurte danacol de morango,  12 x 100 g",,5.39,4.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19DF119EEF937F27AD1CAD10B25F439C.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
11883,5602445000543,750.0,Encosta das Perdizes,Vinho regional alentejano reserva tinto,Garrafa de 0.75 l,3.29,4.39,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97CDEC766F9D980921096CEB55AB1DA5.jpg,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
12146,5604260272785,750.0,Selecção de Enófilos,Espumoso moscato,"Garrafa de 0,75 l",2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA3B3A3DABAFE27F0DB3F8EA5EDF7A4D.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
13541,2893533000000,250.0,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),1.75,6.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,,Avantages !,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
1469,5601286251787,500.0,Milaneza,Massa de macarrão,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23F94F5EC15597A4AB9A1FC4C5526842.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
15503,8410500018931,400.0,Danonino Danone,"Iogurte líquido danonino tutti-frutti,  4 x 100 g",,1.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A644740B00EFD95B05B4DA40640B6A.jpg,,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,5,,,,,,,,,,,
