identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
37281,3760034065655,500.0,PorSi,Dobrada à Moda de Caen 500 G,,4.59,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3AC5F7329157A178395751093B058F0.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
37529,4009175912138,,Búfalo,Esponja brilho preto,,2.35,2.35,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EF1B273DCDD897B897FD7143A75326A.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
37800,5391522472792,800.0,Aptamil,"Leite regular 2, embalagem de 800 g",,14.29,17.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A0965858B7D8347FD20B2F45103D134.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
37944,3574661428079,500.0,Johnson's Baby,Loção para bebé pink,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C9CF20A8E7D6CA5936A147AC9489C5.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
38234,8410104894290,,Air Wick,"Ambientador difusão automático essential mist lavanda, 1 un.",,11.99,11.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/847F0DD1B345EAB9CBFD3D0E37E2BD3D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
38350,3760034065679,500.0,PorSi,Dobrada Aromatizada com Tomate 500 G,,4.59,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1606093EF5B650994E9C6FC0BD9E76.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
38415,5411188121435,250.0,Alpro,"Creme fresco à base de soja parabater, de 250 ml",,1.59,6.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFAB1C73C32BECCAC7E9F44EA26CB69.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
38454,5600499502020,40.0,Prozis,"Barra zero bar caramelo, 40 g",,1.39,34.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D6374B34EE1833D703893BAA09D89B6.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
38464,5600499502037,40.0,Prozis,Zero bar - baixo teor de açúcares manteiga de amendoim,Embalagem de 40g,1.39,34.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04233CB8C7554EBB416EF89ACADAA3F7.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
40832,3600523201358,50.0,L'oreal,"Creme noite revitalif filler, 50 ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6386FAD99514D25A9420B15983D4754E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
41345,8410063078939,200.0,Pescanova,"Miolo de gambão, 200g",,7.29,36.45,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8A1FA918CF0BDC90BCE645C0050867.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4173,3574660149807,150.0,Clean&Clear,Gel facial exfoliante para pontos negros,Embalagem de 150 ml,6.74,44.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28EE973F3AEBFEAB04DA420F4FCA241E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
42036,8718951295735,,Colgate,Escova de dentes bambu,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B647C457AA3BC2C137D04F6CFC5861.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
42037,3600522892595,50.0,L'oreal,"Creme dia revitalif filler, 50 ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60A0E085347FCC3D3174425A6D961601.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4208,3574660709216,,Carefree,"Pensos diários maxi, aloé vera",embalagem com 48 unidades,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBA3444A1289B6F480E65BBBEA0DAD55.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
42138,5604260306978,,PorSi,Cabide Plastico c/5 Criança,,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD8299C0ED8458F909B43B3F9C650E4C.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4226,3600520983783,,Casting,"Coloração tom sobre tom, semi permanente, preto, azul, nº210",1 unidade,7.49,7.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F1FECA46027F69D70A701C2B96A7761.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4227,3600520983813,,Casting,"Coloração tom sobre tom, semi permanente, nº400",1 unidade,7.49,7.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41DCB5AF256DDA2BAF9A447D24BBEBF9.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4234,3600521188668,,Casting,"Coloração tom sobre tom, semi-permanente, chocolate, nº535",1 unidade,7.49,7.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D2D58971EBC32E22C57875EB23E1228.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
42592,4052199132952,,Lindor,"Pensos Incontinência Anatómicos Maxi, 20 unidades",,12.59,12.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8B51197A7B5B1EEB444D17876F768E1.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
42593,4052199132983,,Lindor,"Pensos Incontinência Anatómicos Plus, 20 unidades",,12.14,12.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA99BEE3ECDBABF03FC86549C8EEA2A2.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
42646,3600523456222,48.0,L'oreal,"Creme de rosto de dia revitalift, laser fps20, 48 ml",,19.49,406.04,48,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/546EE5742676C6E4625DAB13F5C99A47.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
43151,5600499502044,40.0,Prozis,"Zero bar baixo teor de açúcares manteiga de amendoim, 40g",,1.39,34.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB5BFC21A49B1046C59C515086CF3E09.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
43230,5601989974457,750.0,Esporão,"Vinho branco do alentejo colheita biológico, garrafa de 750 ml",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11058C50201D80E789D28B38E32F2B68.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
43243,5608527003150,750.0,Dona Ermelinda,"Vinho branco doc palmela reserva, garrafa de 750 ml",,7.85,10.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40F4DF3417F4EBBF8B0E5EE98BFF2009.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
43417,8001841889535,140.0,Pantene,Creme modelador de caracóis,140 ml,5.99,42.79,140,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/752C14FEDE4EB81AAB996EFCE5781DCA.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
43460,5603802400808,750.0,Fiuza,"Vinho regional tejo reserva tinto, garrafa de 0.75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBA4CD90B9E95BB45EE5683BF8522F45.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
43816,7613036758758,1500.0,Purina One,Ração seca de frango cão júnior com menos de 10 kg,"Embalagem de 1,5kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2CCAF3DB03169B9BED9C05AC14F6B9.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
44742,5000116126118,300.0,Iglo,"3 filetes de peixe recheados com espinafres, embalagem de 300g",,3.74,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9C0FA09DB9C033C61B447433A536594.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
44743,5000116126125,300.0,Iglo,"3 filetes recheados tomate e mozzarella, embalagem de 300g",,3.74,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1356ED675F8A7598F484F58AEA91589C.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
44960,7613287192103,228.0,Purina Gourmet,"Alimento húmido de atum para gato, 4 x 57 g",,2.59,11.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B86485FF2866DC9AF819D0D12762AD2.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
453,8888056604012,85.0,Koka,"Massa instantânea com cogumelos, embalagem de 90g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/743F0CEC755705C1667F17EADAF83C5D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
454,8888056604067,85.0,Koka,"Massa instantânea com sabor a camarão, embalagem de 90g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2FB050AC0A3AFD73E7D3F6CF3CD2DF9.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
45598,3574669909099,300.0,Johnson's Baby,Óleo regular,Embalagem de 300 ml,4.49,14.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AB0D8AD96BA46102980295823B6DB19.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4574,4009175139559,50.0,Búfalo,Autobrilhante Branco,Embalagem de 50 ml,1.99,39.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E66E89B3A613388C0A84BBA7056B09E1.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4575,4009175139566,50.0,Búfalo,Autobrilhante Castanho,Embalagem de 50 ml,1.99,39.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3F79660E964BFC938FCCB218F7AE4FC.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
45860,8718951427846,500.0,Palmolive,"Gel de banho wellness, radiance",Embalagem de 500 ml,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06A502B71AB9B1F02DB3D52D103F2831.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
45884,8718951030206,75.0,Colgate,Dentifrico Sensitive Multiproteção,Embalagem 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94841420B35D857335347FD30D449122.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
45891,4052199132808,,Lindor,Salvacamas 60x180,Embalagem de 15 unidades,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3CE28C265E8FFEA6BC5DA14E886BB20.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46420,5601996547897,750.0,Porta 6,"Vinho regional lisboa tinto, garrafa de 0.75 l",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/088AA34EEEE5CCEBFF58AD7FDEDE8782.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46493,5604260318810,,PorSi,Cueca Incontinência Super M 14 Unidades Dispositivo Médico,,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/518CF34D62105F7B145B13E3C3017A84.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46733,3574669907392,750.0,Johnson's Baby,"Champô Suave Bebé, 750ml",,6.2,8.27,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C2FF568CACE30F4450741FEF249C309.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46734,3574669908948,750.0,Johnson's Baby,Banho suave,Embalagem de 750 ml,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE5E89D084437BCD74DFEEB6EF565CC4.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46735,3600523436095,15.0,L'oreal,"Creme olhos revitalift laser, 15 ml",,19.49,1299.33,15,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAEACB17C53ED8F51A911611945B665B.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46771,7613035027022,800.0,Purina One,"Ração para Cão Mini Júnior, 800 g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D2865182EB2C38580C4839CF6539EB7.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46772,3574661500355,,Carefree,Pensos diários plus long,Embalagem com 40 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C09125DDC05046FDDB081D09634904E8.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
46962,4005900702753,75.0,Nivea,"Creme de mãos anti age q10, 100 ml",,3.34,44.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C7E82580D4937BF0AB44D47D41A1F.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
47080,8720182148650,53.0,Knorr,"Sopa de agrião, embalagem de 53g",,1.6,30.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE82234ECC1A2DE46F4D8AC8A2F7517E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4715,5000204593198,72.0,Pato,Discos Sanitários Activos Recarga Marinho,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCC21E7CD2CBE6B4EF157DF845CFFD44.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
473,3010470154490,4000.0,Friskies,Ração para cão active,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92EB1FC100BF9E508436511286F4C8B3.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
4775,5000394203969,,Duracell,2 Pilhas de Comando MN21,,3.12,3.12,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE24018731806B5B4C5192D8018FB4AC.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
478,3010470159068,2000.0,Friskies,"Ração para gato adulto com vaca, frango",Embalagem de 2000 g,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC432EB31022126DE4BCBB7383FA5CB2.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
48096,5604260317059,,PorSi,Cueca Incontinência Plus L 14 Unidades Dispositivo Médico,,9.49,9.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2790B6A2A7E2156D87A56990C962E65A.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
48460,7613287158871,50.0,Felix,Snack para gato frango,Embalagem de 50g,1.49,29.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEB570F5F7F1C912BC4513418341B7B4.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
48507,7702018517466,,Gillette,Máquina de barbear descartável,14 + 2 unidades,11.19,11.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD8BC6982252F08EEE6946F3390DE522.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
48509,3600542289610,350.0,Fructis,Champô super nutrição papaya cabelos secos,Embalagem de 350 ml,3.94,11.26,350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/676BAFC4122E89C9B4040A1C38ADF662.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,11,,
48521,8001841266015,,Ausonia,Protegeslip Maxi Plus,20 unidades,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85F83B9A4355BADB3816299F88902432.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
48831,3574661627021,500.0,Johnson's Baby,Champô e condicionador para bebé,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C675B1DB6AFE696141424EA6B2319312.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
48833,3574661440408,300.0,Johnson's Baby,Óleo aloé vera,Embalagem de 300 ml,4.49,14.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7733FC455687ADEC985AD2F366C27EB.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49058,8718951479166,,Colgate,Escova de dentes cuidado gengivas,Embalagem de 1 unidades,3.29,3.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACF369730B14A5B8158B4F9E5CB7A37.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49061,5000204073492,269.0,Glade,Ambientador relaxing zen,269 ml,7.19,26.73,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A5070D52D8ED141CDE8FC654964DE1F.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49063,5000204076202,,Glade,Ambientador Touch & Fresh Lavanda,10 ml,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B5C12987600A223ADB0B223B61890E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49263,7702018617074,200.0,Gillette,Gel Fusion Sensitive,Embalagem de 200 ml,4.39,21.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5715923B8DAE070450C0D9B7FCF6FC48.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49647,3600542289658,350.0,Fructis,Champô super nutrição banana,Embalagem de 350 ml,3.94,11.26,350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0E13AE74C85E9EE82EFFF8E95A233EC.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49649,3600542289948,350.0,Fructis,Condicionador super suavidade aloé vera,Embalagem de 350 ml,3.94,11.26,350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B1CDBDA75A8ADBAD0F0432C802DE4E6.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49667,8710908778230,400.0,Dove,"Loção secrets coco, 400 ml",,4.54,11.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A485ED7D0F6574198034FCA469602B38.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
49999,5601228100036,250.0,Natura,"Sabores do mediterrâneo, 250g",,1.79,7.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9917B3EA7767640A03B97D80FCED1D9A.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50021,8719200231801,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5951CF8E7C99FE47043D42DCC4EFA0.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50270,3600542289962,350.0,Fructis,Condicionador super suavidade papaia,Embalagem de 350 ml,3.94,11.26,350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1EE1374706736A8738E3B600218F69D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50289,5029053527598,,Huggies,"Fralda Cueca Drynites para Menino 8 a 15 Anos, 9 unidades",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A06439E5433889B21CA68C3D22262EA.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287454AA38AA8BAD189D6E51E887A922.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50292,5029053527604,,Huggies,"Fralda Cueca Drynites para Menina 8 a 15 Anos, 9 unidades",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA299C3E6538C686A07F39E5E207072B.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50347,5600398530018,1000.0,Canto Alegre,Mistura para exóticos,Embalagem de 1K,1.67,1.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DCE8ACB1C8F3FD65D4E7E1E3B45EBCE.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50444,5059319016573,320.0,KelloggS,"Granola aveia e frutos vermelhos, embalagem de 320g",,3.34,10.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43DEE7064825848F055C2CD609CF0003.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50471,5601517392418,250.0,Paladin,"Molho wok, 250ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3A03CB7D7A2842783A48274B7543155.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDFF645D4C5EE197DE93B516200B7402.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
50610,3800020418604,42.0,Kit Kat,"Snack chunky manteiga de amendoim, 42g",,1.29,30.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E453ACABC30284056D4C19F11C1B7FDA.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A35A40B1D47567C66546C5B85A9EC6E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51170,4005900780195,6.0,Labello,"Bálsamo de lábios dress nude, 5.5 ml",,6.99,1165.0,6,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5ABAFEA2EB29A007D6FC72CDD09243.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51171,4005900780188,6.0,Labello,"Bálsamo de lábios glossy shine, 5.5 ml",,6.99,1165.0,6,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4186C22FA504BA5625126A983BA9E453.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51178,8410436428255,,Persil,Detergente Máquina Roupa Universal 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AD22F9E1E4DE29F0FF3D28546528AD0.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51191,8718951505599,50.0,Colgate,Dentífrico Max White Ultra,Embalagem de 50 ml,3.94,78.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D594A164D4BC41BDE652BE02237A47B1.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51420,3600524030551,100.0,L'oreal Men Expert,Creme Gel de Limpeza Facial,100 ml,5.79,57.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1450116868D339E06C9E7D57A59DA066.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51421,3600524030216,50.0,L'oreal Men Expert,Creme Rosto Magnesium Defense,50 ml,6.99,139.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77C9DF620996602403936D0DB75C2536.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51435,3574661660912,100.0,Johnson's Baby,Creme protetor,Embalagem de 100 ml,3.74,37.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DAFFF7196A7FB1869709EB278F5C3BD.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
51436,3574661709604,395.0,Johnson's Baby,Creme Corpo Bebé Aloe Vera Bio,Embalagem de 395 ml,4.94,12.51,395,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A59DA6124384D9D66B8E4CA3D4D8BA9.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,12,,
