identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5
32301,4005900377814,150.0,Nivea,"Desodorizante spray black & white active men, 150 ml",,3.45,23.0,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ED8FD84EC27F00F1BBC369E3567854.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
35473,8410063079042,400.0,Pescanova,"Filete de pescada ervas aromáticas, embalagem de 400 g",,4.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F52A9B43F1EF9EBAC9E7A9F36EC96E0B.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
3642,3059943009080,250.0,Air Wick,"Ambientador recarga lavanda, de 250 ml",,3.49,13.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D8D27BED08EFB10F243DEB281D401.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
37940,8410022000032,300.0,Donuts,6 donuts classic,Embalagem com 300 g,2.89,9.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4763C25C324D6011DC0584FB6F2F49B3.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
40916,3083681107944,400.0,Bonduelle,"Salteado da horta, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EC663DD06C540EF10455FD80FEDFFEF.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
40963,3083681108323,400.0,Bonduelle,"Salteado rústico, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2BF04E30820A884E11F497F9EA9FC40.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
42890,8001841677279,,Dodot,Fralda cueca T7 | +17 kg,Embalagem com 23 unidades,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82DF729F3DB69310A4FA278B62983A33.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
43113,3033710075652,125.0,Nescafé,"Cappuccino café solúvel descafeinado, embalagem de 125g / 10 saquetas",,2.99,23.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8C6B268D336B96DA6B089AA27895CA4.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
43763,7613038110295,,Nescafé,"Cápsulas café ristretto napoli intensidade 13, 30 capsulas",,10.49,10.49,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED8F7D7F4F41519AE941D5A6761C77F5.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
43845,5604260312603,2520.0,PorSi,Detergente Em Pó Lavanda.2520 G,,6.99,2.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C50067D7913894184E624009AC86F7D0.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
44704,5053990155941,175.0,Pringles,"Snacks batata hot & spicy, embalagem de 175g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41DF960E12D56D310EB0CF45988973FA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
44916,8711327480438,440.0,Magnum,"Gelado double gold caramel billionaire, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C07DC9914F4DA381F8A8A6ECD5557A3.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
48834,8718951477896,75.0,Colgate,"Pasta dentífrica herbal, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AA8A03B3B014B043207C72387FF48F.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
49082,5604260320912,,PorSi,Tampões Normal Com Aplicador Compacto - 16 Unidades,,1.89,1.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/344C6855A1B325778C40024E73624801.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
49331,5060896621548,500.0,Monster,"Bebida energética ultra watermelon, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28F29ACC22AC2A0A6511AAB9718255B6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
51895,8719200253407,225.0,Planta,"Creme vegetal para barrar original, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E61C083BAEE72DB01F9769D3518098F.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
52886,5603722523113,200.0,Mimosa,"Natas para carne, 200 ml",,1.04,5.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EBFFD3487ED8CD46A9B8FA3FCE4C121.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
53894,5604260330119,200.0,PorSi,Alheira Extra Tras Mtes 200G,,1.29,6.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9BBDFD16A9F3A3C592D3751C158587D.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54540,5000204331660,,Pato,"Discos Sanitários Ativos Gel Dispensador + Recargas Água Azul, 1un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DABD1FAE99B4D7B5B01E813F05047FA7.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54864,8700216155489,625.0,H&S,"Champô Anticaspa Classic 2 Em 1, 625ml",,7.94,12.7,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78E4F25A4CD7C72808C0FCD1DF120657.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
6834,8714789162607,,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.24,2.24,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44661A51C33886F9F9D2E9E6336E3737.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
8414,0000084105554,600.0,Danone,"Iogurte líquido natural, pack 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D1F331132D6ABD29FDCEFD550221808.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
853,5010394001526,180.0,Pedigree,"Snack para cão dentastix fresh medio, embalagem de 180 g",,2.58,14.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BC1FE695CF9F1162E9C68F520AD79E6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
9273,5603344641011,120.0,General,Potas gigantes em caldeirada,Embalagem de 120g,1.79,14.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C3202FA402A5C49870336F4F29BB11A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
15952,7613032918729,3000.0,Friskies,Ração para gato adulto de interior,Embalagem de 3 kg,8.74,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/750597FE3D8CEBBA8D73F587B10AA8B2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
17115,5000116110155,640.0,Capitão Iglo,8 hamburguers s/ glúten vaca,Embalagem de 640g,7.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FAFE9FC4DDEB6CE7DCD2D721BE41E81.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
19841,0000040052526,125.0,Kit Kat,Chocolate kit kat,Embalagem de 130g,2.59,20.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FD77579F2F8AE789008E9434097CC74.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
21047,8436048453409,175.0,Artiach,"Bolachas chiquilin, embalagem de 180g",,1.24,7.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A23F8B51640D62903048C331A955A625.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
21140,3045206331005,500.0,Sanytol,"Desinfetante Têxtil, 500 ml",,3.99,7.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/106F2B4DC606FD706C52599C562B61FF.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
21749,7613035766532,250.0,Nestum,"Nestum chocolate, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56615AB89B36DE078E553AF04539E1E0.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
22414,7613035268364,123.0,Nestlé,"Tablete de chocolate extra fina leite/avelã, embalagem de 120g",,2.09,16.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9808E888C4001F4745E47DCC68B9FDA8.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
25186,8001090370587,,Evax,Pensos higiénicos liberty super abas,Embalagem com 10 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29E811F3421C099051A56CC6A37FBA28.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
25931,4005808222490,200.0,Nivea Men,"Espuma de barbear protectora, embalagem de 200 ml",,3.89,19.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8762C959EBE7753582EB2BA05D5DDF9E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
2777,8410168399823,3000.0,Friskies,Ração para cão júnior vitafit com frango e leite,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FB72E4F81A6A85337B0A193B644C666.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
28062,5603722516764,150.0,Castelões,"Queijo sem lactose fatiado, 150g",,1.85,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBB127CA4F30289FAEAD0130F803FFA.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
28663,8714789135243,,Colgate,"Escova dentífrica zig zag média, 2 + 1 grátis",,3.19,3.19,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98EEC746993A1476711372655871B9C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
28687,8410000000030,184.0,Chips Ahoy!,"Bolachas extra pepitas xl, embalagem de 180g",,2.44,13.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D2653BE90C82643C5E70BF727D8F737.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
30178,5607238032039,330.0,Casa de Mateus,"Doce pêssego, embalagem de 330g",,2.79,8.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/462C1C7DA3EF38F4E3ECA299B62806B2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
32104,8001090639073,300.0,Pantene,Champô 3 em 1 Clássico,300 ml,4.74,15.8,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE2AB945B06DD7E4B345C0575695E7A2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
32399,5000204018059,36.0,Pato,"Gel Activo Lavanda WC Discos, 2 x 36 ml",,3.49,96.94,36,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72D863D0E6868872226363DBAB2B1DF.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
34727,5602711107501,500.0,Rar,"Açúcar mascavado escuro, 500g",,1.69,3.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7154C53ECA4BF60DD7497538DEEB7C55.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
35549,5053990124961,70.0,Pringles,"Snack batata original, embalagem de 70g",,1.59,22.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AEE1AFBA820638E1917945C99E8B143.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
38044,5603722519253,280.0,Milhafre,"Queijo da ilha graciosa, embalagem de 280 g",,4.19,14.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AB7A22349A9E18C9ABB71A77A8F6CE8.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
38634,5060639121915,500.0,Monster,"Bebida energética mango loco, garrafa de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F4B4D9575A74844B519A2C1EA42C17E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
39145,5602125000221,300.0,Legumes,"Mix cogumelos, 300g",,3.49,11.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67F2F841940BE6F0B34EF0F152F1F975.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
41388,5604260304356,2000.0,PorSi Select,Alimento Seco Gato Pro Esterilizado 2 Kg,,5.99,3.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A8341870D185F9B8420300F8DA6DD25.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
41583,5601050036633,440.0,Danone,"Iogurte grego caramelo, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AF60E7434769AFED892C6902FE959A2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
41616,3600542298247,40.0,Ambre Solaire,Protector Solar de Rosto 50+,Embalagem de 40 ml,10.49,262.25,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C06C2D05122B790BC2EAEAD8975D0E2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
42518,8001841677194,,Dodot,Fralda cueca T5 | 12 a 17 kg,Embalagem com 30 unidades,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD52966267B9BDE508D8314F6FB7A801.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
42519,8001841677231,,Dodot,Fralda cueca T6 | +15 kg,Embalagem com 27 unidades,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1657DACDD9AB5B5A455490FE8D8D8077.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,21.98,10.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77173D6CED5B473CB531C7C582BA4FA4.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
44755,8720182022042,350.0,Calvé,"Manteiga amendoim cremosa, embalagem de 350g",,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233BB6D8E8CEE88ED461BD6951C97E8A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
44764,5606669238249,700.0,Brasmar,"Caldeirada de peixe, 700g",,4.99,7.13,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C49F805F8BDC217ACA870CA35D0FEE0.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
45233,5029053550039,,Huggies,"Toalhitas de bebé pure, 56 un.",,1.39,1.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09F832DD7F20F6F7A524F7A20085B262.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
45552,8001841993874,300.0,H&S,Champô anti-caspa limpeza profunda purificante,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED3036BF20B35505F86BCE81850D069.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
45875,4005900388810,150.0,Nivea Men,"Desodorizante spray cool kick, 150 ml",,2.69,17.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF08F460974B7D9B6A9FEDD00802151C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
46632,4005900868619,625.0,Nivea,"Loção corporal body milk, embalagem de 625 ml",,6.99,11.18,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF28E4D89E349AB87771BE0B2F42DE4C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
46737,4005900388957,150.0,Nivea Men,"Desodorizante spray protect & care, 150 ml",,3.45,23.0,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EA5F22727C42ED9AFDAD1E445389534.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
4866,5410036145227,600.0,Vanish,"Limpa alcatifa mousse activa, 600 ml",,5.19,8.65,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C27E2DD194F3A92D0082DB1D4838686.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.89,16.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95D6A29803B1871F5E587094E1F38E98.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
49829,7613287800497,190.0,Naturnes,"Nutrição infantil bio cenoura e tomate com peru, boião de 190g",,1.84,9.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B20FF43E1DFEF29042637F94293785.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
50406,8445290490155,600.0,Cerelac,"Papa Infantil para Preparar com Leite +6M, 600g",,4.29,7.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95864141AF0280BDB80A795593394EA.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
50500,5601217134981,500.0,Vanish,"Aditivo tira nódoas spray nódoas dia-a-dia, 500 ml",,3.99,7.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77F5862CE52D144666F18B51D6C135F6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
50933,5604260325764,200.0,PorSi,Alheira Aves Tras Os Mtes 200G,,1.29,6.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CFF5DC7EA7B1E63268454B229FF0772.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
51387,8410104913779,224.0,Air Wick,"Ambientador recarga active fresh lavanda e lírio, 224 ml",,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76765BD2400C8838C8377F3EC0871886.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
51516,5000204242676,750.0,Pato,"Líquido Sanitário Biodegradável, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1893E905FC06A67CD929B9867A4141.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
51838,8436048961898,140.0,Artiach,Bolachas Chiquilin Chiquichocs Energy,Embalagem de 140g,1.79,12.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6376C8AE9CD397A70E82D7137FEC051.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
52303,8006540346938,250.0,Pantene,Laca Cabelo Fixação Ultra Forte,Embalagem de 250ml,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6632C78C08E207404CB393768CB4FAD2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
52541,8718951471481,75.0,Colgate,Pasta de Dentes Total Limpeza Interdentária,Embalagem de 75ml,3.49,46.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D85DE284240C11A2BE41AFFF7E4AE6B.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
53077,8711327483071,255.0,Magnum,"Gelado double gold caramelo billionaire, 3 x 85ml",,3.99,15.65,255,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42B8EC9CDDC9A5A64A8B9BF8DDBBF480.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
53514,7702018490707,,Gillette,"Lâminas de Barbear Descartáveis Sensor3 Sensitive, 4 unidades",,4.89,4.89,4,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/610553715E7C4EF74FA37613AEE0589A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54269,4005900422705,750.0,Nivea,"Gel de Banho Care & Relax, 750ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3BE8AF07697936FE0EC46EA396D20AE.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54570,5604260331895,300.0,Labell,"Champô Cabelos Pintados Brilho & Proteção, 300ml",,1.69,5.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC925F2BA3061638392A3E41E031DE71.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54572,5604260331918,300.0,Labell,"Champô Cabelos Secos Reparação & Nutrição, 300ml",,1.69,5.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C1B204D3B6C1DA07F9C40D8EC40088E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54607,4006000095790,750.0,Nivea,"Gel de banho bath care & dimond, 750ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDDDCB2032FEBBA666451071F3E53554.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54762,8720182845283,285.0,Calvé,"Molho barbeque, 285 g",,1.94,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574635A0ADAC7191A1DBEEC4B02151C7.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
54766,8711327635449,825.0,Carte DOr,"Gelado filipinos, 825 ml",,3.79,4.59,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45FEC64353D00132823145E2C11E5AA6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
55028,8711327640450,204.0,Magnum,"Gelado Bombom Chocolate Branco e Cookies, 12 x 17ml",,3.59,17.6,204,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/984A4EA72874051F4DF6EE3A7421716E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
55113,8410500030650,600.0,Danone,"Iogurte Líquido Defesa Laranja e Multifrutas Tripla Ação, 6 x 100g",,3.19,5.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5762F1DEEFA584C3F413E0A8C1F308F1.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
55157,5601050038194,300.0,Yopro,"Iogurte Líquido Proteína Banana, 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2251CD4C10084A25AB1F82A833BDED2A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
55246,8410063095219,1000.0,Pescanova,"Filetes de Pescada Panados sem Glúten, 1kg",,7.89,7.89,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5655C95B01DFE4827D4B19FBAEEAA93.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,6,
