identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3,images_4,images_5
22886,5601082040905,219.0,Delta Q,Café em Cápsulas Várias Intensidades,40 Cápsulas,14.99,68.45,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A0B747997ADACA3A0413EC232C6ECEB.jpg,,,12,7,,,
24586,3600541946293,400.0,Ultra Suave,Condicionador abacate,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5EB58C1545FD8E4BAD494C97A04FE68.jpg,,,12,7,,,
2459,7613031497096,400.0,Nestlé,Fruta para bebé maçã pera +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3650148F0B7099306F07D0EF8CBAB903.jpg,,,12,7,,,
2460,7613031501649,400.0,Nestlé,Fruta para bebé maçã banana +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED31B0C460E18911C0B603016079F2F.jpg,,,12,7,,,
25616,3600541996601,400.0,Ambre Solaire,Leite Sensitive Advanced FPS 50,Embalagem de 400 ml,14.69,36.73,400,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A84DD2D1C700C8FBB4A2F6E295DA36C.jpg,,,12,7,,,
26301,8717163605776,250.0,Dove,"Sabonete Líquido Silk, 250 ml",,2.39,9.56,250,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6D3615926889A91F1C16802CA9816FD.jpg,,,12,7,,,
2660,8004300653234,750.0,Maestri Cantinieri,Lambrusco tinto,Garrafa de 750 ml,1.99,2.65,750,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA9BAB26A9A263E43AC935EA84F225B0.jpg,,,12,7,,,
29180,4005900512925,400.0,Nivea Sun,Protetor Solar Protect&Moisture FP50+,1 Embalagem 400ml,16.19,40.48,400,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/398DA35316985F187E75EF0884CEF41A.jpg,,,12,7,,,
29231,5010867203969,750.0,Altano,Vinho tinto doc douro,Garrafa de 0.75 l,4.09,5.45,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5BDC16A3EDC0683378C0974A9413A1F.jpg,,,12,7,,,
30077,0000087342529,50.0,Dove,Desodorizante Roll-On Invisible Care,Embalagem de 50 ml,3.99,79.8,50,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43FD186AA8EBE53BE5259D4568BA9BCD.jpg,,,12,7,,,
30854,8436048961515,185.0,Artiach,Dinos cookienss 185g                 *10,Embalagem de 190g,1.85,10.0,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E418A1D24BD1237E3139DA658208B51D.jpg,,,12,7,,,
3166,4023103147232,,Vileda,Pano Microfibras Colors XL,Embalagem com 4 un.,2.99,2.99,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F996F70D1B26D3D988CD8AEB03D390D.jpg,,,12,7,,,
32091,5601096260313,750.0,Aveleda,Vinho Verde Loureiro Branco,Garrafa de 0.75 l,3.97,5.29,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8585377E14C5E1743EA806244A92335.jpg,,,12,7,,,
32399,5000204018059,36.0,WC Pato,"Gel Activo Lavanda WC Discos, 2 x 36 ml",,3.49,96.94,36,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FDD2B1AEAB1C40FDA4488498539CEC8.jpg,,,12,7,,,
34469,5604260282937,750.0,Selecção de Enófilos,Vinho rosé regional península de Setúbal,Garrafa de 0.75 l,1.69,2.25,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CFB05F3D3C532C54D3189B0B4B0BDA.jpg,,,12,7,,,
34760,7613036912709,28.0,Maggi,Suculento no forno ervas,Embalagem de 40g,0.89,31.79,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88EF0AA003FE9AC71C19B5F2C7E3D14A.jpg,,,12,7,,,
35510,5000204093087,54.0,Raid,Inseticida elétrico,2 Aparelhos + 2 Recargas de 27 ml | 45 Noites + 45 Noites,10.19,188.7,54,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D4DFD20E991EBF94BD6B5B102CED9BC.jpg,,,12,7,,,
35675,3600542226295,400.0,Ambre Solaire,Leite hidratante aloe vera after sun,Embalagem de 400 ml,10.19,25.48,400,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83342C88E8CA17E3C50F284166BB6E39.jpg,,,12,7,,,
36658,5601217132680,500.0,Cillitbang,"Spray tira gorduras, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7660AADAF7761EC831B6178C67240B97.jpg,,,12,7,,,
37496,5604260300846,156.0,PorSi,Atum em óleo,Embalagem de 3 x 52 g,2.29,14.68,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FC0362F55655A79D49F0409A258E751.jpg,,,12,7,,,
38291,8410436343527,1100.0,Sonasol,Lava Tudo Desinfetante,"embalagem 1,1L",2.79,2.54,1100,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA4FBAD0F8BEA121132D7964AF9FEF9E.jpg,,,12,7,,,
38330,7613036886994,400.0,Yogolino,Yogolino pêssego banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49B9954C83771AA9EBC8A7C302D392D9.jpg,,,12,7,,,
38634,5060639121915,500.0,Monster,Bebida energética mango loco,Garrafa de 500 ml,1.39,2.78,500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/538051783AD204653704F0269B632B69.jpg,,,12,7,,,
388,8712566156115,70.0,Knorr,"Sopa de rabo de boi, 70g",,1.59,22.71,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3119D8C67F6BF71B6E1A9D2753C65A49.jpg,,,12,7,,,
40266,7622300603281,147.0,Milka,Bolachas Recheio de Laranja e Cobertura Chocolate,Embalagem de 147g,1.85,12.59,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40298ABFF8AA91B9118CC24AAE7C9058.jpg,,,12,7,,,
40916,3083681107944,400.0,Bonduelle,Salteado da horta,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/217641033CE1C7F42340510B026D51D0.jpg,,,12,7,,,
41303,5601043119022,500.0,Espiga,Sêmola de milho espiga,Embalagem de 500g,0.95,1.9,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/074C7EAC1486C720B8B23F34CA57168D.jpg,,,12,7,,,
41360,5601050036268,160.0,Yopro,"Yopro mirtilo,  160g",,0.98,6.13,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E0E95300ACF0FD8192F408DE177007F.jpg,,,12,7,,,
415,8718114840291,90.0,Knorr,Sopa de tomate,Embalagem de 90g,1.59,17.67,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242C36A57E5B35CE57DC33C8EF848B24.jpg,,,12,7,,,
41943,5060639127375,500.0,Monster,Monster energy ultra paradise,lata de 500 ml,1.39,2.78,500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8091F3820415480BF22B7353EADA5361.jpg,,,12,7,,,
42517,8001841677156,,Dodot,Fralda cueca T4 | 9 a 15 kg,Embalagem com 33 unidades,7.98,7.98,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BEB271390CFEC9C363E9C5637D6BA8D.jpg,,,12,7,,,
43649,8710847961236,360.0,Linic,Champô + Condicionador Eficácia Ativa 2 em 1,embalagem de 360 ml,4.94,13.72,360,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8BD170901E1A9C4BDD3261F9E251E1A.jpg,,,12,7,,,
43752,5411188124726,1000.0,Alpro,Bebida Vegetal Aveia-Amêndoa,Embalagem de 1 litro,1.99,1.99,1000,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41ED3A9A9EA0C04FB4F3A16FF6575B9C.jpg,,,12,7,,,
43894,8710847940804,250.0,Tresemmé,Champô Seco Cleansing,Embalagem de 250 ml,4.29,17.16,250,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A491170101980FA644AE6C9800138159.jpg,,,12,7,,,
44569,7702018553754,,Gillette,Máquina depilação descartável Simply Venus 2,3 Unid. + 1 Grátis,1.59,1.59,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/082574BA8EB4991358CD288799B29084.jpg,,,12,7,,,
45432,5601050036916,300.0,Danone,"Yopro líquido coco,  300g",,1.88,6.27,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/174E800B7C6E0E18623E381803A8EDD9.jpg,,,12,7,,,
46185,5601050037203,440.0,Danone,"Iogurte Oikos Coco,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA3428D73096A6BA9FDEF5396D1EA05E.jpg,,,12,7,,,
46511,5054563103260,75.0,Sensodyne,Dentífrico proteção diária,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE198C1EA5CA97B5F87E345E50A565D7.jpg,,,12,7,,,
46670,5601050037227,620.0,Danone,"Iogurte Líquido Activia Aveia & Linhaça, 4x155g",,1.99,3.21,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E7C727863D557E926C1A28A0D20E72E.jpg,,,12,7,,,
46806,8410500027025,600.0,Actimel Danone,"Actimel Laranja, 6 x 100 g",,2.89,4.82,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43001DDF2FF65EA0002497B3CF082B18.jpg,,,12,7,,,
47080,8720182148650,53.0,Knorr,Sopa de agrião,Embalagem de 53g,1.59,30.0,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D079BBA3ADFD9CC577FC628EA91483E.jpg,,,12,7,,,
4734,5000204678840,50.0,WC Pato,"Bloco sanitário, automático, água azul",Embalagem de 2x50 g,2.49,49.8,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B5E9AA7D7F561343C3AC75500FD699.jpg,,,12,7,,,
483,3033710046645,400.0,Nestlé,Fruta para bebé maçã manga +6 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AD438F18F11DF979185478037DDFD24.jpg,,,12,7,,,
48711,5609060339256,200.0,Delta,Delta solúvel intenso,Embalagem de 200g,4.99,24.95,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CE3F6AE0B9ACC7B0F95BDBF6D6E0D0F.jpg,,,12,7,,,
49331,5060896621548,500.0,Monster,Bebida energética ultra watermelon,lata de 500 ml,1.39,2.78,500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0165B2A9210976B98D31D0B8B63BE355.jpg,,,12,7,,,
49588,4005900911568,270.0,Ambre Solaire,Spray Solar para Crianças FP50+,Embalagem de 270 ml,14.09,52.19,270,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05EFBCFD0E95BA2F83153A38E15A390C.jpg,,,12,7,,,
49775,8445290217240,90.0,Gerber,"Nutrição infantil manga bio, 90g",,0.89,9.89,0,kg,€/Kg,,Produtos Bio,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33EC3F928021703FAB0D46EB0BAF306B.jpg,,,12,7,,,
49776,7613287342805,125.0,Gerber,"Nutrição infantil bio de maçã, alperce e pêssego, boião de 125g",,1.24,9.92,0,kg,€/Kg,,Produtos Bio,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AEEE00B1EFBE0BD1DEB529ED8C22A1B.jpg,,,12,7,,,
50411,8720181292866,760.0,Comfort,Intensificador de Perfume Explosão Floral,Garrafa de 760 ml,3.49,4.59,760,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45E79BC0C6D02241A1794807F142C8A9.jpg,,,12,7,,,
50443,5059319016603,320.0,Kellogg's,Granola Aveia e Chocolate Negro,Embalagem de 320g,3.15,9.84,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5C1622573DAD9F311B2B7D09CFD053.jpg,,,12,7,,,
50950,8410104898496,750.0,Vanish,"Tira Nódoas Spray Roupa Branca, 750 ml",,4.49,5.99,750,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6687FF6DFB3F1AC5E6A7E937C285D48C.jpg,,,12,7,,,
51047,8410436430364,,Persil,Detergente máquina roupa 4 em 1 lavanda,40 cápsulas,9.99,9.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FA7D78F48BA80F07906761E5B479A5.jpg,,,12,7,,,
51056,8006540614259,650.0,Fairy,Detergente líquido manual loiça ultra power,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACB9D5403EEB234E1D0E6E86BEBB0A7.jpg,,,12,7,,,
51559,5604260321919,750.0,Selecção de Enófilos,Espumante Branco Bruto Reserva,Garrafa de 750 ml,4.19,5.59,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/283C0D6D62D50986CCB05A96494395BF.jpg,,,12,7,,,
51734,8445290071934,800.0,Purina One,Ração seca para gato esterilizado salmão,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FC78BD0F901F82DA3D85B4C5087E2E6.jpg,,,12,7,,,
52044,8445290674128,150.0,Nescafé,"Café Solúvel Gold Refill, 150g",,5.95,39.67,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11DCFD0D51DE18082202223890FB46B6.jpg,,,12,7,,,
52238,6941607320327,,Bestway,Colete,,4.99,4.99,0,,€/Unidade,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A958E39A4B704E4F651E51FB989A8FD0.jpg,,,12,7,,,
52323,8852961021837,,Control,Preservativos Fussion,Embalagem de 6 unidades,4.19,4.19,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B721775CDC96159798B8A0236EBF29E5.jpg,,,12,7,,,
52328,8720181385100,,Skip,Detergente Máquina Roupa Líquido Baby,56 Doses,9.99,9.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/825352D7869A319C8A3A885BD4932367.jpg,,,12,7,,,
52599,5601217137968,1710.0,Quanto,"Amaciador Roupa Concentrado Violetas do Bosque, 95 doses",,3.99,2.33,1710,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/158716B89DDA66C93B622A001C4C974A.jpg,,,12,7,,,
52839,8720181380686,,Skip,"Detergente Roupa Máquina Cápsulas Skip Baby Embalagem Cartão, 32 doses",,8.99,8.99,32,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,,,12,7,,,
52881,8719200267190,450.0,Becel,"Creme Vegetal para Barrar Original, 450g",,2.88,6.4,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,,,12,7,,,
53044,8720181368769,4320.0,Omo,"Detergente Roupa Máquina Líquido, 96 doses",,8.99,2.08,4320,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FAC3B0E03EB13AA8A18297FAA079D90.jpg,,,12,7,,,
53064,8410500028992,300.0,Yopro,"Iogurte Líquido Proteico de Mirtilo,  300g",,1.88,6.27,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,,,12,7,,,
5373,5601239001445,750.0,Bucellas,Vinho Branco DOC Caves Velhas,Garrafa de 0.75 l,4.49,5.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6D4F87175995A6D7729766483BC7700.jpg,,,12,7,,,
53921,5604260333110,250.0,Labell,"Protetor Solar Spray FPS 50+, 250ml",,5.99,23.96,250,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1242136EA54B0214CAA1544DD624B9D.jpg,,,12,7,,,
53922,5604260333127,250.0,Labell,"Protetor Solar Spray Kids Sensitive FPS 50+, 250ml",,6.49,25.96,250,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A98DE117C4F1A4C47E24581277360BB.jpg,,,12,7,,,
6058,5608527000517,750.0,Dom Campos,Dom campos tinto vrp setúbal,Garrafa 0.75L,1.99,2.65,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170C2455F837E55495A8EB5DCCE04502.jpg,,,12,7,,,
6301,8410024700015,700.0,Malibu,Rhum com coco,Garrafa de 700 ml,13.29,18.99,700,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/679306170757FBDDED74E4D7EF4E60D9.jpg,,,12,7,,,
7011,0000087187069,100.0,Eru,Queijo creme eru kids,Embalagem de 100 g,1.35,13.5,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A279EC3B8BC5E3D291A29EE62DF3D294.jpg,,,12,7,,,
768,4005500030300,400.0,Yogolino,Nestle iogolino prep iog morango 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74338F0422E4872B709E9AAF722C255D.jpg,,,12,7,,,
8286,5601012001310,750.0,Mateus,Espumante rosé bruto,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4D8A14EE2E1841C04C49E6174952E01.jpg,,,12,7,,,
8640,5601151981283,1000.0,Compal,Néctar vital equilibrio manga/maracujá,Embalagem de 1 l,1.49,1.49,1000,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40A36C9D1FDA899D2407999AC8FED2EF.jpg,,,12,7,,,
871,5014328080892,30.0,Tetley,Infusão de cidreira,"Embalagem de 20 unidades, 30 g",1.45,48.33,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A10216F1C303558132F04FBD5C4B7ED.jpg,,,12,7,,,
8912,5601356013161,750.0,Porta da Ravessa,Vinho doc alentejo branco,Garrafa de 750 ml,2.19,2.92,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C22D11D5D89DC0063C888DCFA29E68AE.jpg,,,12,7,,,
8914,5601356013918,750.0,Porta da Ravessa,Vinho regional alentejano reserva tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A0F16E858B5305FC120D1A2BF434A2F.jpg,,,12,7,,,
9574,5604260252640,750.0,Selecção de Enófilos,"Vinho Dão, Branco","Garrafa de 0,75 l",1.89,2.52,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F55D2F63C7F54E1558020E3F00F5C38A.jpg,,,12,7,,,
9859,5998749117750,60.0,Catisfactions,Snack para gato de salmão,Embalagem de 60g,1.69,28.17,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECD901B60A4EF872E45444E2143B7E09.jpg,,,12,7,,,
999,5601038101001,250.0,Maizena,Base para molho express,Embalagem de 250g,2.07,8.28,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F22C9158930D65B4FBF9484059A48D90.jpg,,,12,7,,,
10352,8411134108029,,Control,12 Preservativos Adapta Non Stop,,7.99,7.99,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F39405203FB8D1A525A884B6ECDF91D3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23E1B8F6BE93C9600275C63272596B90.jpg,,12,7,,,
10565,8711600359659,400.0,Axe,Gel Banho Excite,Embalagem de 400 ml,3.59,8.98,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A24A59AF78FEA7B3FB335FB4137E3C60.jpg,,,12,7,,,
11476,5601043111323,500.0,Espiga,Farinha integral,Embalagem de 500g,0.95,1.9,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD4F0104AECA0EA79DCD6B10611714C7.jpg,,,12,7,,,
11787,5601766300011,750.0,Alorna,Vinho branco tejo,Garrafa de 750 ml,3.35,4.47,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E3BEF45F873DCFF6CEDE46DC9CF2C97.jpg,,,12,7,,,
