identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page
5143,5601096201309,750.0,Casal Garcia,"Vinho verde branco, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C499325EC5B55389E1608DCDF3310034.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
52598,5601217137975,1710.0,Quanto,"Amaciador roupa concentrado frutos silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A92BA40F7151350053A912CC4251BEE.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
56350,5604260334476,200.0,PorSi,Chouriço Carne Beiras 200g,,2.59,12.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6A8EEC9932C03E489B53AC4C39E6F0E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
8933,5601377339080,750.0,Monsaraz,"Vinho doc alentejo tinto, garrafa de 0,75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91D66AE5F752617A4B7436C49147FA1C.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1010,5601038300091,240.0,Knorr,"Caldo de Galinha Cubos, emb. 240 gr (24 un)",,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E25834255892D5C9C1047A286FE9847.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
10914,3250390011620,200.0,Páturages,Queijo Brie Cunha 200g,Embalagem de 200 g,1.75,8.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF7058D0138CA4DFA3E37B503FC8E28.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
11655,5601195101142,1980.0,Pedras Salgadas,"Água com gás natural pet, pack 6 x 0.33 l",,2.99,1.51,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702FFA9017CB152B0B80B7BA93CF9B54.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1188,5601119007970,200.0,Nobre,"Salsichas Frankfurt Originais Lata 8 un, emb. 200 gr",,1.39,6.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F480FC52D56464F3C1B867155F4A37B9.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
12109,5604260266623,315.0,PorSi,Croissants Recheados Cacau e Avelã,,1.57,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/214A50F57E12C1081CB4314DCEE96F82.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1463,5601286232779,250.0,Milaneza,"Massa pevide, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FABF67C8683DAD5B618F045601E14A4.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
15096,2892241000000,150.0,Programa Origens,Maçã Starking,1 un = 150 gr (aprox.),0.15,0.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45D914916E0B67242482E96135646B84.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
15125,2895006000000,150.0,Terra Nostra,Queijo Flamengo em Barra,1 un = 150 gr (aprox.),1.39,9.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF84618CA37316EE2612494B15F423CC.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
15126,2895032000000,250.0,Limiano,Queijo Flamengo Bola,1 un = 250 gr  (aprox.),2.45,9.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E05814E88CDCF87F22458F4E282D5518.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,8.99,18.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
