identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
49711,5603680311357,,Jomafe,Manga Térmica Premium,1 unidade,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CF8ADCF3F9B118DFCE8F312682358B7.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
4977,5601007001615,750.0,Ferreira,"Porto ruby, garrafa de 750 ml",,5.59,7.45,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/867F83299D5A11A17D1E3F408D0305A3.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49837,0000042361077,50.0,Nivea Sun,Roll-on kids protect & care fp50+,50 ml,5.19,103.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D561752DD1663D7E02A7607249C90.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49863,5601050037586,300.0,Yopro,"Iogurte líquido proteína stracciatella yopro, 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1558AE82D926635451B8A68C3DB832E8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49896,4005900911599,270.0,Nivea Sun,Protetor Solar Spray Protect & Moisture SPF30,Embalagem de 270ml,10.44,38.67,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5189CE01980E1521DBDBB694945E2B20.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50040,3600542297943,200.0,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,3.89,19.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50070,5000289932479,1000.0,Gordons,Gin Sicilian Lemon,Garrafa de 1 l,14.89,14.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51FD36A047094D1D3EC1F4258636A9A3.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.66,3.66,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287454AA38AA8BAD189D6E51E887A922.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50439,5038862239660,250.0,Innocent,"Smoothie de maçã, kiwi e lima, 250 ml",,1.75,7.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE020B35F1C09592EB4849D26350835.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50471,5601517392418,250.0,Paladin,"Molho wok, 250ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3A03CB7D7A2842783A48274B7543155.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50472,5601517392395,250.0,Paladin,Molho poke bowl paladin 250ml,,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0F98D672B9BFDAC3F3EF42FB21DA323.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50473,5601517392388,250.0,Paladin,Molho paladin sriracha 250ml,,2.28,9.12,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F69FA64D427F32E7A629D5F7F58BCB5A.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50490,8414100362319,200.0,Schweppes,"Ginger ale, 200 ml",,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99C5E9644DA12CAE23B004D8DC6D8071.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50493,8414100306245,200.0,Schweppes,"Água tónica zero, 200 ml",,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A897E1E276941B51E5504DC645247C6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.69,2.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDFF645D4C5EE197DE93B516200B7402.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50650,7613037931136,,Nescafé,"Dolce gusto café espresso, 16 cápsulas",,5.79,5.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19F9709402D4C6E77478C8E2C8BD6986.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50652,7613037491357,,Nescafé,"Café dolce gusto latte macchiato, 16 cápsulas",,5.79,5.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34CEC7A0EB55F07ABD8A4A6CF66BA9.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50653,7613037788228,,Nescafé,"Dolce gusto caramel latee macchiatto, 16 cápsulas",,5.79,5.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB7C441556F3A8F35525B95CEBB229ED.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50664,0000042395072,102.0,Smarties,Smarties hexa mp ncpcert 16(3x34g) p2 it,Embalagem de 102g,1.95,19.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97DB56BAE8BB3C092B245C4B08EDDD05.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51168,4005900885555,50.0,Nivea,"Creme rosto noite reparador anti manchas, embalagem de 50 ml",,17.99,359.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06900B3A437E35C1C641EA2A002A61D7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F4396C2C2B1B7E25AF0567C746441E5.jpg,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51273,8434165598485,210.0,Cuétara,"Bolacha Tosta Rica Chocolate, 210g",,2.49,11.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD37ED422A17791DE5787C027DDDAB62.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51332,5600961174878,72.0,Prozis,"Bebidas instantâneas h2o limão, 72g",,2.69,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/995E1850776954BC611E100DE9D61EE2.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51333,5600961175073,72.0,Prozis,"Bebidas instantâneas h2o ananás, 72g",,2.69,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB5CAF53B80C009F3AAD2BB6D35A2A73.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51334,5600961175080,72.0,Prozis,"Bebidas instantâneas h2o melancia, 72g",,2.69,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0F13DFD3DFBFBBCE443499A9F34C22C.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51335,5600961175066,72.0,Prozis,"Bebidas instantâneas h2o pêssego, 72g",,2.69,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672FAC40BD27B7B68D08BC7CF652A73D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51384,5601096230064,750.0,Mandriola,"Vinho branco mandriola de lisboa, 0.75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B34CE0EADB514D67E30732D9B1538C0.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51385,5601096230002,750.0,Mandriola,"Vinho tinto mandriola de lisboa, 0.75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FEDA778A576B4E96BD77894473FD689.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51418,4005900614049,100.0,Nivea Men,"Bálsamo after shave cool sensitive, 100 ml",,6.94,69.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E05F363B64F2B397608A866556DD820.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51518,8445290071996,800.0,Purina One,Ração para gato júnior frango,Embalagem de 800 g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7349519394CE1E2314E4BE439006AD7A.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51624,8445290071842,800.0,Purina One,Ração seca para gato frango,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0A4B307705088FDDA965A5AD9EFBFF3.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51659,4770608262730,340.0,Whiskas,"Comida Húmida para Gato Adulto Tasty Chef, 4x85g",,2.39,7.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89A20279DBC6B3089A457335B3F4924F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51661,8008180843464,130.0,Friskies,Snack Cão Delibon Frango,Embalagem de 130 g,2.24,17.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9428EBD2AA983A413EF8E787233B8AA2.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51662,5998749142578,60.0,Pedigree,Snack Cão Ranchos Slices Vaca,Embalagem de 60 g,2.16,36.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A153D2BF134458BA021C81B207B60D95.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51664,8445290109552,1500.0,Purina One,Ração Seca Gato Indoor com Perú,1.5 kg,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/185E6748FCA9989763661E30169EFA38.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51665,8445290103284,1500.0,Purina One,Ração Seca Gato com Frango,1.5 kg,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5646ACEDF256B302E489FAB0A584D2AF.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51666,8445290103307,1500.0,Purina One,Ração Seca Gato com Salmão e Arroz,1.5 kg,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB3A04521872D66C3E909E5900CC09D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51776,5000204288360,10.0,Glade,Ambientador Recarga Touch & Fresh Lavanda,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/382707557995EF16DFCC6D4893DADC56.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51777,5000204076745,10.0,Glade,Ambientador Recarga Touch & Fresh Marine,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/468F716AE5C51AE292A77A4FAD042025.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51875,7613287136527,3000.0,Friskies,Ração para gato friskies esterilizado com salmão 3kg,,8.69,2.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3B46E6663E61DD6F0B8703ADDE2A23D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51891,4005808224845,100.0,Nivea Men,"Gel de limpeza de rosto sensitive, 100 ml",,5.84,58.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EB5B0DC013AAD5FDF6893AF06BFCFA4.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51894,0000042397236,100.0,Nivea Sun,"Protetor solar protect & moisture fp30, 100 ml",,5.99,59.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1877B1DD11381C8AEC681C7DE5B844.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51898,7613287160263,340.0,Purina One,One sterilcat gig pato&sard 12(4x85g)xm,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93FB85B27CBF22F306D62DB20E82FB92.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51899,7613034471710,340.0,Purina One,One jnr cat gig smn&crtmp 12(4x85g)n1 xl,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73E855C6728F2E88E21C14AE2A74AE9.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51944,5900020042514,300.0,Nestlé,"Cereais chocapic crunchy brownie, 300 g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25B9E4C171EF4A838F85BA0E9113CFD5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51963,8410136026058,340.0,Whiskas,"Comida húmida gatos senior sel. aves, embalagem de 340g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A0E8C3A03A64D476D8F1CE0DC5708F1.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51970,5900951259142,1400.0,Whiskas,"Whiskas ração para gatos adultos sabor frango, embalagem de 1.4 kg",,12.14,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/302DE670B6766642E0A53A44C3E473E5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51972,5900951259111,1400.0,Whiskas,"Whiskas ração para gatos adultos sabor a vaca, embalagem de 1.4 kg",,12.14,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F38404580279FFD58A899960F27D619.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51974,5998749129906,1400.0,Whiskas,"Whiskas ração para gatos adultos sabor atum, embalagem de 1.4 kg",,12.14,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA28E8A225E94252D2ABB5A7EC8824FE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51976,5900951304361,800.0,Whiskas,"Whiskas ração para gatos junior sabor frango, embalagem de 800g",,7.59,9.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B5803B83F88BE49C572346F4027CFAC.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51995,7613036260756,800.0,Purina One,"Ração Para Cão Mini Sénior Com Frango e Arroz, 800g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DDC6AA4E1547EE85EE1C526706DA9DB.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52009,4000487199811,126.0,Friskies,Snacks Para Cão Picnic Variety,Embalagem de 126g (15 un.),2.24,17.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C58833AD89243ED2C935A2DF2C40D8B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52018,5900951283710,300.0,Whiskas,"Whiskas ração para gatos junior sabor frango, embalagem de 300g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB571998569A864A09E19B784A9CC7C5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52083,4005900808585,200.0,Nivea Sun,Nivea sun protect & bronze protetor solar bronzeado natural spray fp50,Garrafa de 200 ml,10.84,54.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C7E909B322D095BCDE27FD7ECC4B17D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52084,4005900911650,270.0,Nivea Sun,"Protetor solar spray protect & bronze fp30, 270 ml",,11.74,43.48,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C2A74C462399DAC1B991323A1716841.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52108,5010327256214,700.0,Grants,"Whisky 8 anos, garrafa de 0.70 l",,16.99,24.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AA4918A3274F6FFEA948EBCE5269F46.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52120,6942138982084,,Bestway,Baliza insuflável,1 unidade,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D7D84B08B3EC3BAE5FBE4E2AC306853.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52121,6942138982367,,Bestway,Jogo volleyball,1 unidade,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69295EE7D01B6D016ABFF69DCECB26AD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52184,4005900975799,40.0,Nivea,"Derma skin clear peeling exfoliante da noite, 40 ml",,6.09,152.25,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05FF1B736163AF2ED342ED52F78FC07E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52238,6941607320327,,Bestway,Colete,,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD2A11B53997CF99BB810AFEE46A04C8.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52249,8436582992501,,Polisur,Geleira Vintage Verde,20 L,26.99,26.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BF4440E1F648F3135A2EFCA10F9BEAB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52255,8436532860034,,Atlantic,Geleira Elétrica,24 L - 12 V,34.99,34.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41CAA9014A2C4E1912B871CF666CA199.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52259,6941607312292,,Bestway,Colchão Duplo Insuflável c/ Bomba Elétrica,203x152x30cm,44.99,44.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1FB7BF3DB01D42161D2C4D1F6BDFD2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52311,0000042428848,50.0,Nivea,"Creme De Mãos Luminous 630 Antimanchas, 50ml",,5.24,104.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A52BB1E83CAC416EC3F17358A753FFE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52319,4005900996855,40.0,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,13.49,337.25,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB31F6440A7CAD14A73E1BCEECE942D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52320,4005900996886,50.0,Nivea Sun,Creme de Rosto Protetor FP50,Embalagem de 50ml,8.59,171.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EDA80A5A5E2FAC410AE5D2BDCE7F8D8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52321,4006000003894,150.0,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,8.84,58.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA954A92635E39BF98A2A370CF953AC6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52783,8410136025631,1020.0,Whiskas,"Comida húmida para gatos adultos seleção peixes em geleia, 12x85g",,4.44,4.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3BE323D5874058D23D0CA2BA77A7789.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52784,8410136025822,340.0,Whiskas,"Comida húmida para gatos adultos seleção peixes em geleia, 4x85g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C323FD849A2ADB7D1852FBD6D52F361.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52797,8711327616332,825.0,Carte DOr,"Gelado brownie chocolate, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86933FC9C9D9EA2E9FB58FB8E0DC69F7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52836,5900852066283,225.0,Aptamil,"Papa infantil 4 frutas +6 meses, 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B54D8C249B0F76E3B90BE152CBCC8E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52847,8412600028599,90.0,Takis,"Snacks milho fuego, 90g",,1.19,13.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5415511CA56456A9A39A49EBB70A7295.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52900,5601217138088,720.0,Quanto,"Intensificador perfume líquido lavanda 36d, 720ml",,3.49,4.85,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDFE09EA7BECC3C23C7C284449FD5594.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52964,8445290299031,340.0,Purina One,"Comida Húmida para Cão Mini Delicate, 4 x 85g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32231F745A365BE95601B28982095381.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52968,5601517351002,675.0,Paladin,"Maionese, 675 ml",,2.84,4.21,675,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B17C51E2D9E4A3D3894C2E316528412.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
53062,5603802400815,750.0,Fiuza,"Vinho branco regional do tejo reserva 3 castas, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAEF6B30DFFE469CF1A05E9D2DC72E61.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
53073,8445290098993,1500.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 1.5 kg",,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5680D3459FF7169C3A183506ADF5933.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
53127,8711327610620,300.0,Magnum,"Gelado pistachio, 3x100ml",,3.99,13.3,300,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A14C2C11A9B6C3362673EE41E947EC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7253BE6B11BEF9BB69D80713770D305C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7253BE6B11BEF9BB69D80713770D305C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7253BE6B11BEF9BB69D80713770D305C.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
53166,8711327612754,140.0,Magnum,"Gelado bomboniera, 140 ml",,4.19,29.93,140,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7EEE9024551E6345F84FF315A388587.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C67DE42D7FCE19DB87FA0B25D923563.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C67DE42D7FCE19DB87FA0B25D923563.jpg,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
