identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
4484,4002448003533,,Calgon,Anti-calcário para máquina de roupa,Embalagem de 15 pastilhas,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1547C9E7DE90C6A0D94D17E806301F7A.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
46501,8410136023293,400.0,Pedigree,"Alimento húmido cão galinha, vaca e cenoura",Embalagem de 400g,2.45,6.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9267D4A54752B3186D7E09A2500B9DDB.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
46670,5601050037227,620.0,Danone,"Iogurte Líquido Activia Aveia & Linhaça, 4x155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E7C727863D557E926C1A28A0D20E72E.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
47691,5000204827712,250.0,Pronto,"Óleo cedro líquido, garrafa de 250 ml",,2.69,10.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47BAF594AA59875AAC390151097D7C14.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48474,7613036227124,85.0,Purina Gourmet,Comida húmida gato fondant atum,85g,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3978459F376879B4F64119A1FEE50B62.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48635,8711327538184,330.0,Magnum,Gelados mini amêndoa remix,6 x 55 ml,3.32,10.06,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B1626E6E1F87C61BAB8333262F49D20.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48922,8006540417072,300.0,Pantene,Máscara Caracóis Perfeitos,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB7E52D162BFDEBC6AEA41630D49AB71.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49180,3600524030872,150.0,Elvive,Serum Hidra Hialurónico,150 ml,6.14,40.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2DDF681C0D7EEF0E64CBB4494BAF8A4.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49424,4001724038900,320.0,Dr. Oetker,Pizza Salame,Embalagem de 320g,4.99,15.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB5C6B3FEFBA2EE960821BC4E1048024.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49820,5603722520716,750.0,Mimosa,Leite Uht Proteína Café,Pack 3 x 250 ml,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16EC14653F7F31D3FE499DC1730AE209.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/411D145ABC465CAC7D63421217C7C4BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D603E1E636FFDC97D12DCCB329B68EBF.jpg,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B12A42DD54A8419BEE9956642FA18F9.jpg,,
50277,8410436429443,,Persil,Detergente máquina roupa 4 em 1,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E047E9BAF43F15ECC8BBAF280F71764.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
50498,5775345202918,700.0,Sunquick,Concentrado Laranja e Manga,Garrafa de 700 ml,4.86,6.94,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A5487A92FEBBD8C4A9D852619EA55EB.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
51047,8410436430364,,Persil,Detergente máquina roupa 4 em 1 lavanda,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FA7D78F48BA80F07906761E5B479A5.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
5134,5601077101048,750.0,Velhotes,vinho do Porto Ruby," garrafa de 0,75 l",5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3489DFB48D7AB1C8D2C104875A79BE65.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
51515,8410436441940,1710.0,Vernel,Amaciador Roupa Concentrado Maldivas,95 Doses,4.49,2.63,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74D405E8BCDAE971AE116F6039A2037A.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
5163,5601119225459,110.0,Nobre,Peito de peru fatias finas,Embalagem de 110g,2.39,21.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF716188DB8C31D6F1ED667C2A8EA2C9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52024,8711327580343,330.0,Magnum,Gelados Magnum Mini Double Sunlover,Embalagem de 330 ml,3.49,10.58,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F61A47F732877DB537DD925F0A61B39B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52310,0000042439103,250.0,Nivea,Creme Corporal Manteiga de Cacau,Embalagem de 250ml,4.54,18.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21C656B149EBE16270A6C6E8E01D3575.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52335,8720181392979,,Comfort,Amaciador Roupa Concentrado Creations Angélicas e Flor de Baunilha,76 Doses,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E220DCA59FCA8026855622E667F899.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52598,5601217137975,1710.0,Quanto,"Amaciador Roupa Concentrado Frutos Silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/425B618E435B239C500E88642C038EB6.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52601,5601217137944,1710.0,Quanto,"Amaciador Roupa Concentrado Rubi e Jasmim, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFA6AAA584BAA33F31E0C73AACE65A5B.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52806,8711327608153,400.0,Magnum,"Gelado Chocolate Branco com Morango, 400 ml",,3.29,8.23,400,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7B277BE11B4B3700DC9F79E39DD9E85.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52843,5601008413424,150.0,Vieira,"Bolachas Maria sem Açúcar, 150g",,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3EF568BA5B86D7D0A6EF8342B7FF51F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52994,5601019005977,350.0,Guloso,"Molho Tomate e Manjericão, 350g",,3.54,10.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D66C88670773A45D5167B5E30F2B94F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53024,8720182589569,280.0,Calvé,"Molho Agridoce, 280g",,1.94,6.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADC1EF520237C467C08598D71586602.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53232,8445290759207,600.0,Nesquik,"Achocolatado em Pó, 600g",,3.98,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53235,8711327578517,330.0,Magnum,"Mini Gelados Double Caramelo, 6 x 55ml",,3.32,10.06,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5D7D503499A51157A2748A5C2410941.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53236,8711327581937,330.0,Magnum,"Mini Gelados Double Framboesa, 6 x 55ml",,3.32,10.06,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE4B42C54F61649E5F63B556EA44C28A.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53248,5059319025681,700.0,Kellogg's,"Cereais Special K, 700g",,4.89,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241FF8EFDC24DCE666FC040B12EF32C6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53281,5053990162734,175.0,Pringles,"Aperitivos de Paprika, 175g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0057FF36BD4F63586C66EB26D1B7D1F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53561,8006540836255,,Dodot,"Toalhitas Bebé Aqua Pure 0% Plástico, 144 unidades",,4.99,4.99,144,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/136A2F36E0D1BE51DB72BAB798666061.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53667,5054563109705,75.0,Sensodyne,Pasta de Dentes Multiprotection Branqueadora,Embalagem de 75ml,3.95,52.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4ECD05DE4F9A66A4E1002721FFFE0E09.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,,
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.37,9.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
7827,8006540876039,385.0,Pantene,Champô Classic,Embalagem de 385 ml,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098EB270BD10DFDDE6327DD100D78985.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
8436,5601050033762,620.0,Danone,"Iogurte activia líquido 0% frutos silvestres,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1898B39499E032B1AB748C6FC019A6DF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
10130,8410108116213,,Ausonia,Pensos Higiénicos Ultra Air Dry C/ Abas,embalagem com 14 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C02C99FDB5EAB5E1AC1F3CE4982D40AC.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
10902,3228023070078,125.0,Président,"Queijo creme flamengo, 125 g",,1.79,14.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF0603E6A0D20A2949D051FD868416FD.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
13630,2893625000000,2000.0,Nossa Seleção,Maruca,Congelada,14.98,7.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/695B6905D99FA9EA5644E4AEF4E924ED.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
14258,5601119225466,110.0,Nobre,Peito peru fumado fatias finas cuida-te +,Embalagem de 110g,2.39,21.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15846501D5E00A09FB0225E9CAA68997.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
14308,5000116124138,204.0,Iglo,2 crocantes frango  recheio alho&ervas 204g,Embalagem de 200g,3.99,19.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327E2C86DAFAD6DB9B0C7D64096CB3A0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
14722,8410063045917,800.0,Pescanova,Camarão vannamei 24/40,Embalagem de 800g,9.99,12.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/815643BC9E764D97D66191EFE1146B1B.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
1536,5601489018200,200.0,Du Bois de la Roche,Boudoirs,Embalagem de 200 g,2.24,11.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E2E621B6E985564F540A84113C2AEB3.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
1558,5601517311419,80.0,Paladin,"Piripiri sacana, extra forte",Garrafa de 80 ml,1.29,16.13,80,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEFDAA1DD4836275B6F55392B06CF7D8.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
15951,7613033995620,1400.0,Friskies,Ração para cão mini adulto nutri soft com frango,"Embalagem de 1,4 kg",5.59,3.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C24CD5BA02B65C21DA67C3A95230B33.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
16406,7622210352231,31.0,Royal,"Gelatina frutos tropicais 10kcal, 30g",,1.46,47.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/044A01C2CF05853F49D7F60C27ED798F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
16691,8410740902151,350.0,Lacasa,Chocolate quente 90 segundos,Embalagem de 350g,3.29,9.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26ACFBC20C7B23919D9A7B1CA8667287.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
17418,5601151977958,1000.0,Compal,Néctar veggie tomate,Embalagem de 1L,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC336363BE7EE03B82193607C20FAEDB.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
19664,7613035655782,175.0,Nestlé,Bebida de cereais e café mokambo intenso,Embalagem de 180g,3.99,22.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3CA615261CEC919CFE62FBBDABF420F.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
21350,3011932000829,1000.0,Martini,Vermute bianco,Garrafa de 1 l,11.38,11.38,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B412951C8A9A85673751CE7B1D2CB1AF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
22886,5601082040905,219.0,Delta Q,Café em Cápsulas Várias Intensidades,40 Cápsulas,14.99,68.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A0B747997ADACA3A0413EC232C6ECEB.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
2459,7613031497096,400.0,Nestlé,Fruta para bebé maçã pera +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3650148F0B7099306F07D0EF8CBAB903.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
25114,8426617014087,100.0,Haribo,Gomas funky mix,Embalagem de 100g,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31DA74D90BF43FEBCEBB855C6649FB7.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
25121,7613035749016,180.0,Cerelac,Bolachinhas,Embalagem de 180g,2.84,15.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BBEF4F801DAFADB1911E5F821051B1F.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
25185,8001090362841,,Evax,Pensos higiénicos liberty normal abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97B99DF31F8006FED78847CD0AE5A033.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
25329,3600523493654,400.0,Elvive,Champô Óleo Extraordinário Coco,Embalagem de 400 ml,6.14,15.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86FC06DD0D7EE3332EF69255626438B0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
25539,7613035799837,3000.0,Friskies,Ração para gato esterilizado com peru,Embalagem de 3 kg,8.74,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82B69BA777EE2BE9204C639DD18E36B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
25542,7613035378681,115.0,Purina One,Snack de higiene oral diária para cão médio,Embalagem de 115 g,2.24,19.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/320E3BE97CDC96E85A6CFDC335D0C6E0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
26597,8711000357521,52.0,L'or,Café descafeinato ristretto intensidade 9,Embalagem de 50g,3.39,65.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F97218A2C927C2121A6E7B79534223E.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
29357,4005900443298,300.0,Nivea,Creme Corporal Repara e Cuida,300 ml,5.94,19.8,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F662841C017EB65F4B5ADC952804A014.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
30178,5607238032039,330.0,Casa de Mateus,Doce pêssego,Embalagem de 330g,2.79,8.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADEFA34B4EC565FA47E3FEA65BE76A12.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
30713,8714100637562,330.0,Olá,Magnum mini intense dark 70%,Embalagem de 6 x 55 ml,3.32,10.06,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBDC929019CEB16C02708C7BEEA424C7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57F829433EB7CA6987F1C9E83A03E1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57F829433EB7CA6987F1C9E83A03E1B.jpg,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
32152,5000116124145,204.0,Iglo,2 Crocantes Frango Recheio Queijo e Fiambre,Embalagem de 200g,3.99,19.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD0F26AF0ACE30308937CAF709F46A02.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
33670,5607238032145,350.0,Casa de Mateus,Casa mateus temporada - morango   6x350g,Embalagem de 350g,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/038D76BC495BF3996B3A22A47A1AA1B1.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
35849,5601050035353,440.0,Danone,"Iogurte oikos cheesecake de mirtilo,  4 X 110 g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E31E764A49C9C1D230FA323681BF3A.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
36658,5601217132680,500.0,Cillitbang,"Spray tira gorduras, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7660AADAF7761EC831B6178C67240B97.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
36805,8001090638984,300.0,Pantene,Champô 3 em 1 repara e protege,Embalagem de 300 ml,3.99,13.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40AA6CD9DD9F24B39189C36590CF6A8.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
37641,8001841434131,,Ausonia,Cotton Protection Protege Slip 100% Orgânico Normal,9 unidades,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBD71836C33ED4BF55B843DE0A361C2.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
38340,5054563049018,75.0,Parodontax,Dentífrico cuidado branqueador,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95DBC5080ED69B006349E0661E3A5219.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
38634,5060639121915,500.0,Monster,Bebida energética mango loco,Garrafa de 500 ml,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/538051783AD204653704F0269B632B69.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
40516,5604260286478,2000.0,PorSi,Ração seca cocktail para gato adulto,Embalagem de 2 kg,3.99,2.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A2BE3F2215A113791B062F6D92F0D4F.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 480g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/481E71F4D7E7516D4A0B60F3DA82257A.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
41302,5601050036558,440.0,Danone,"Iogurte oikos natural açucarado,  4 x 110g",,2.49,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37C118CA3F2185A0C3815DF236ECC625.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
41819,5601082047737,,Delta Q,Café XL Deqafeinatus intensidade 1,40 cápsulas,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/705993EC4BA1EBFC96981215A35D276B.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
41842,8001841542867,,Swiffer,"Recarga Panos Húmidos, 12 unidades",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/797CEC9BB93248D17392B72DE5D08112.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
41943,5060639127375,500.0,Monster,Monster energy ultra paradise,lata de 500 ml,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8091F3820415480BF22B7353EADA5361.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
43328,5604260309887,300.0,PorSi Select,Açorda de camarão,Embalagem de 300g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/252C31FBFBE92D69FB99CDD452A73EFF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
43646,8710847961182,360.0,Linic,Champô para homem anti-caspa controlo de oleosidade,embalagem de 360 ml,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E48C2318C9B44538856ED3FC17A51535.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
44634,8711327485082,330.0,Olá,Gelados Magnum Mini Double Gold Caramel billionaire,Embalagem de 6x55 ml,3.32,10.06,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28888C60126BA4C2E301206C1B1907E9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
44656,7622201811495,150.0,Milka,Biscoitos choco trio,Embalagem de 150g,2.14,14.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCFA2598296BE670BB4BA0EE51CF4A5A.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
44740,5601119354272,220.0,Campofrio,Peito de frango forno de lenha fatias finas,Embalagem de 220g,3.59,16.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47087F1AA00C3F49E12993217E569C42.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
