identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,pictogrammes_libelleCategorie,nro_paginas,page,images_3,images_4,images_5,pictogrammes_0
44648,8720181102523,,Skip,Detergente para a Maquina da Roupa Active Fresh,Embalagem de 54 unidades,13.99,13.99,54,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E002AB89A6664B1A5D47A3E2FF65B0E7.jpg,,,1000 Artigos,17,14,,,,
44748,8714100384503,30.0,Lipton,Time to relax 20 saquetas,Embalagem de 30g,2.1,70.0,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6968ADC058B4CA221D03A9EE8C52AD90.jpg,,,,17,14,,,,
44749,8711327498693,40.0,Lipton,Chá preto com aroma natural e vitamina C,Embalagem de 40g,1.89,47.25,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5792530515D8618B24A195986C4DC23B.jpg,,,,17,14,,,,
4513,4005808192106,50.0,Nivea,"Creme de dia nutritivo, peles seca",Embalagem de 50 ml,4.49,89.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6844871F0344DE21B474EBB26780AACB.jpg,,,,17,14,,,,
45174,6942138917901,,Bestway,Bomba de ar de pé,,5.99,5.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4F39EAAE999316817CE6D2239C39C3E.jpg,,,,17,14,,,,
4519,4005808222827,200.0,Nivea Men,Gel de barbear refrescante,Embalagem de 200 ml,4.79,23.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B77C23B60FA1C628C657659E4101EA5B.jpg,,,,17,14,,,,
45201,5601371173611,,Wet Fun,Boia pneu,Dim: Ø 90 cm,3.49,3.49,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67C14BF398728307A18924DA14C25C77.jpg,,,,17,14,,,,
4543,4005808678716,250.0,Nivea,"Gel banho, cool kick",Embalagem de 250 ml,2.99,11.96,250,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EC54ABAFFF1408182E57E888247E423.jpg,,,,17,14,,,,
45538,8710847940781,250.0,Tresemmé,Champô Seco Volumising,Embalagem de 250 ml,5.39,21.56,250,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A797F6A72B808C45403BC5D6521966DD.jpg,,,,17,14,,,,
45539,8710847942693,400.0,Tresemmé,Condicionador Botanique hemp,400 ml,4.79,11.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FF65B1AC160761926639205F1B9009A.jpg,,,,17,14,,,,
4554,4005900012852,300.0,Nivea,"Creme de corpo reafirmante q 10, casca de laranja",Embalagem de 300 ml,8.85,29.5,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C24B39AF5FA227EB4C21C9487A5109B.jpg,,,,17,14,,,,
45542,8015700164657,200.0,Gliss,Máscara 7 seconds ultra repair,Embalagem de 200 ml,3.99,19.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FE273478ACBB4DEE10AA560F6FC4E0B.jpg,,,,17,14,,,,
4556,4005900013057,250.0,Nivea,Leite refirmante q10,Embalagem de 250 ml,5.19,20.76,250,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C008409080D9BBAA1D05E3AD14DC7DA2.jpg,,,,17,14,,,,
45575,4005900746221,50.0,Nivea,Creme Anti-Rugas de Dias FP 15,50 ml,14.29,285.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80759A4A321ADDF60DA5D5E0AD554F7B.jpg,,,,17,14,,,,
45576,4005900600745,50.0,Nivea,Creme de Noite Anti-Idade Cellular Expert Lift,50 ml,16.24,324.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A77C8F4564376B6B95D189929C12E07.jpg,,,,17,14,,,,
45586,8714100472507,150.0,Rexona men,Desodorizante spray tropical,150 ml,2.69,17.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/550C752044912C8DEC60F348BF7E099C.jpg,,,,17,14,,,,
45588,5054563107282,75.0,Sensodyne,Pasta dentífrica branqueadora,Embalagem de 75 ml,3.94,52.53,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95A2A6E83C2EA42A06CA8F8C6A2BA5AB.jpg,,,,17,14,,,,
45593,3600523766635,150.0,L'oreal Men Expert,Gel invisicontrol,150 ml,3.89,25.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6595579B40F200050A457962B0C025ED.jpg,,,,17,14,,,,
45595,8717163947739,400.0,Axe,"Gel Banho Green Mojito, 400 ml",,3.59,8.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4085F47A0A0F23EB4D8158AC07DE1CCE.jpg,,,,17,14,,,,
45597,8720181046148,150.0,Axe,"Desodorizante Spray Leat&Cookies, 150 ml",,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2236E08F907BEACE07A10A1A42A6F88.jpg,,,,17,14,,,,
45598,3574669909099,300.0,Johnson's Baby,Óleo regular,Embalagem de 300 ml,4.49,14.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AB0D8AD96BA46102980295823B6DB19.jpg,,,,17,14,,,,
45612,3468080082236,100.0,Corine de Farme,Creme hidratante pele sensível,Embalagem de 100 ml,3.42,34.2,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51D503EB7A9BFD90A3A585F49D52104.jpg,,,,17,14,,,,
45736,4005900782915,30.0,Nivea,Creme Dia Anti Manchas 630º,30 ml,17.54,584.67,30,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/152CEA17EBD03E0A7EE88113761E35B8.jpg,,,,17,14,,,,
45880,4005900835185,75.0,Nivea,Barra de Limpeza Facial Refrescante Naturally Clean,Embalagem de 75 g,4.85,64.67,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A08E732AB84D05C07D3D7DCE230F9AA9.jpg,,,,17,14,,,,
46330,5054563101808,75.0,Sensodyne,Dentífrico limpeza e frescura,Embalagem de 75 ml,3.2,42.67,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A251F845B0964F1C7AB8F55E88096599.jpg,,,,17,14,,,,
46342,8720181031632,150.0,Axe,"Desodorizante Spray Apollo, 150 ml",,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE609A527D1B40D67681B26A89751319.jpg,,,,17,14,,,,
46641,8410436364058,,Bref,Bloco Sanitário Blue Active Floral,Embalagem de 3 un.,4.39,4.39,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B3FF3A0516CE0BCF9D55B1FC9FFEE7D.jpg,,,1000 Artigos,17,14,,,,
46728,5054563107244,75.0,Sensodyne,Pasta dentífrica rapid action,Embalagem de 75 ml,3.94,52.53,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D463C8E4A06B08BDD5D6DEFED1B7ED8.jpg,,,,17,14,,,,
46770,7613287238290,9000.0,Friskies,Ração seca para cão active,Embalagem de 9 kg,17.54,1.95,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34420D7828A40852D9B97046DD639674.jpg,,,1000 Artigos,17,14,,,,
46776,8720181027680,150.0,Axe,"Desodorizante Spray Green Mojito, 150 ml",,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4613D67D1D7568B3566E43A353DAE92A.jpg,,,,17,14,,,,
46866,3468080081994,500.0,Corine de Farme,Creme rosto e corpo extra suave,Embalagem de 500 ml,5.19,10.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31B1F6D23CB4D3D260D317BF15B8C20B.jpg,,,,17,14,,,,
46887,3600542387231,20.0,Garnier,"Mascara de rosto ampolas anti-fadiga vegana, 20 ml",,2.39,119.5,20,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E063A88BC24FC14F8A98B4D93E7EC4A8.jpg,,,,17,14,,,,
46889,3600523972081,50.0,L'oreal,"Creme Revitalift Pele Sensível, 50 ml",,10.49,209.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5532F44221708C7D45C8183A0A91D1AF.jpg,,,,17,14,,,,
46893,8718114202372,45.0,Rexona men,Desodorizante Stick  Clean Fresh Scent,45 ml,4.79,106.44,45,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFA711E3C2467D4B500EB3781A04AE04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C441E6BE61C4E79A8760FD76DD8AB55F.jpg,,,17,14,,,,
46942,8720181032240,150.0,Axe,"Desodorizante Spray Africa, 150 ml",,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/256BCE18CEA46020B3A02F5A910E24D8.jpg,,,,17,14,,,,
46943,8720181028762,150.0,Axe,"Desodorizante Spray Excite, 150 ml",,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B71F71FE81CC093173D8BB9B8EE4E58D.jpg,,,,17,14,,,,
46945,8720181058028,150.0,Axe,Desodorizante Spray Gold Dry,Embalagem de 150 ml,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E805D59041C09B9F3EFD54B92BA535C.jpg,,,,17,14,,,,
46956,5054563108463,75.0,Sensodyne,Pasta dentífrica ação completa,Embalagem de 75 ml,3.94,52.53,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6713CED320034F64A52535E5BC098372.jpg,,,,17,14,,,,
46961,4005900368539,500.0,Nivea Men,Gel Duche Men Protect & Care,Embalagem de 500 ml,4.19,8.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43C7A8579917C4CF111E1AFA4E0D0FDA.jpg,,,,17,14,,,,
46962,4005900702753,100.0,Nivea,Creme de Mãos Anti Age Q10,100 ml,3.35,33.5,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C7E82580D4937BF0AB44D47D41A1F.jpg,,,,17,14,,,,
47119,5998749138335,125.0,Pedigree,Snack para Cão Júnior Dentastix Galinha,Embalagem de 125g,2.14,17.12,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BFB535663435A85C699237A2E9EB7E2.jpg,,,,17,14,,,,
47120,4008429136467,68.0,Pedigree,Snack para Cão Dentastix Chew Maxi,Embalagem de 68g,2.14,31.47,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA959C2A7AD53CF9C17177171C87D2A5.jpg,,,,17,14,,,,
47473,8720181029240,150.0,Axe,Desodorizante spray black,Embalagem de 150 ml,3.59,23.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C77D8251FD655C0591E2C4ADB36FEE1.jpg,,,,17,14,,,,
4753,5000204731422,269.0,Glade,"Recarga ambientador automático, bali, 269 ml",,3.49,12.97,269,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A399EAC5FAE4DAFBA09AEAF50498F9B6.jpg,,,,17,14,,,,
47622,8712561676106,190.0,Vaseline,Loção Spray Cacoa,Embalagem de 190 ml,3.94,20.74,190,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D89838618E2BDFF6F6DC46FBB05DBD2.jpg,,,,17,14,,,,
47805,5604260322886,500.0,PorSi,Navalheira cozida,500 g,9.99,19.98,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE104F480CFF29923C90D7F50A42D5D2.jpg,,,,17,14,,,,
47857,3600523900749,250.0,Elvive,"Máscara color vive violeta, 250 ml",,5.59,22.36,250,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/608D1CA2668F9F3E19D4D342DEF09101.jpg,,,,17,14,,,,
47859,4005900875211,100.0,Nivea Men,After shave sensitive pro,Embalagem de 100 ml,6.74,67.4,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26E3D3502F905A208C29834221A6057.jpg,,,,17,14,,,,
47860,4005900879547,75.0,Nivea Men,Creme de rosto sensitive pro,Embalagem de 75 ml,8.99,119.87,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CEED259BEE4812D5355F1B270A0BB6.jpg,,,,17,14,,,,
47894,0000042182634,100.0,Vaseline,Vaselina Original,100 ml,2.24,22.4,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE61E98F4EB638220AFAEBDF986EC5FC.jpg,,,,17,14,,,,
48054,4005808753475,100.0,Nivea Men,After Shave Loção,Embalagem de 100 ml,6.74,67.4,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E6048B9A49715D0F89C571F7C3EBFE.jpg,,,,17,14,,,,
48265,4005900830784,500.0,Nivea Men,Gel Duche Men Boost,Embalagem de 500 ml,4.19,8.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9BDD45347FC313AAF694EC0602E66EE.jpg,,,,17,14,,,,
48266,4005900833723,500.0,Nivea Men,Gel Duche Men Power,Embalagem de 500 ml,4.19,8.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16BE8922980D67356B76A9F9EDC88B39.jpg,,,,17,14,,,,
48400,3574661643359,500.0,Listerine,Elixir Naturals Esmalte,500 ml,5.19,10.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/766EE4977B50990E2046E14A112BD1D0.jpg,,,,17,14,,,,
48431,8006540583319,225.0,Pantene,Champô Caracóis Definidos,Embalagem de 225 ml,4.49,19.96,225,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A470FDA701B754CA9A3CD89D5963F00F.jpg,,,,17,14,,,,
48515,5605667001411,,Rimmel,Pó Compacto Classic Beige 006,1 unidade,7.99,7.99,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCC3EF83539BDA0E361DB0B90D4637BD.jpg,,,,17,14,,,,
48794,3468080082533,500.0,Corine de Farme,Gel de banho corpo e cabelo,500 ml,5.19,10.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7B3C040557FB2C54AE2B96F9D057DBE.jpg,,,Produtos Bio,17,14,,,,
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.94,16.47,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F57A085460D9603C4FB629C8C537D5EB.jpg,,,,17,14,,,,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.94,16.47,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643829EDA57D5ADED472077BB0F4DDDE.jpg,,,,17,14,,,,
48928,8006540583432,225.0,Pantene,Champô Miracle Liso e Sedoso,225 ml,4.49,19.96,225,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/566445EA554C5382889005CA1BDCE238.jpg,,,,17,14,,,,
4899,8006540876022,385.0,Pantene,Champô Liso & Sedoso,Embalagem de 385 ml,3.89,10.1,385,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71054DD2EA79B3157B3D7D3548829566.jpg,,,,17,14,,,,
49063,5000204076202,,Glade,Ambientador Touch & Fresh Lavanda,10 ml,2.99,2.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABA9459962DCA8AB8222A12B2E4DDF0.jpg,,,1000 Artigos,17,14,,,,
49075,8006540877029,385.0,Pantene,Champô Aqualight,385 ml,3.89,10.1,385,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E722BC93277A642A8F698A39E417F17D.jpg,,,,17,14,,,,
49076,8006540458945,,Tampax,Tampão Pearl Regular,24 unidades,3.19,3.19,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E641B0A386F087B6C55AD562E782D5F.jpg,,,,17,14,,,,
49157,3600542427555,,Garnier,Máscara Vitamina C,1 unidade,2.39,2.39,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7235CB4A448FD57A318D42CE4146C894.jpg,,,,17,14,,,,
49160,8424730018784,150.0,Caravan,Perfume p/ senhora Nº48,1 Frasco 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72A8E650F9B90E969FD5698B3B27371A.jpg,,,,17,14,,,,
49161,8424730018791,150.0,Caravan,Perfume p/ senhora Nº49,1 Frasco 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5346838F954D08F53441AD86E69B267A.jpg,,,,17,14,,,,
49163,8424730021548,150.0,Caravan,Perfume p/ senhora Nº81,1 Frasco 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8525E851FDD05BE2F48D569D1CF5DE82.jpg,,,,17,14,,,,
49164,8424730028370,150.0,Caravan,Perfume p/ senhora Nº85,1 Frasco 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD05C6BBD6A7E3FA1061069AFCEC8133.jpg,,,,17,14,,,,
49177,3600523966752,150.0,Elvive,Spray Protetor de Calor Cabelo Comprido e Liso,150 ml,5.59,37.27,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A21B9957FF3EBFDB7D3F2679513DF.jpg,,,,17,14,,,,
49179,3600524029661,300.0,Elvive,Condicionador Hidra Hialurónico,300 ml,3.89,12.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A4BC86DDF7DCE440FCCE142C6080FFD.jpg,,,,17,14,,,,
49186,3600523999231,,Excellence,Coloração Permanente Universal Nudes 4U Castanho,1 unidade,9.49,9.49,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/664648CE66D062F3888D5E1815D3013B.jpg,,,,17,14,,,,
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.39,17.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBE22599B9D34662F328B0BC5CC296F.jpg,,,,17,14,,,,
49237,3600542456623,150.0,Ambre Solaire,Spray Solar para Crianças IP50,Embalagem de 150 ml,10.19,67.93,150,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16E9DBE29C97B1BCCD649E1A68F85A7.jpg,,,,17,14,,,,
49247,3600542432344,60.0,Ultra Suave,Champô sólido abacate,60 g,4.19,69.83,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8B5415D7247299A39572BF265D0596D.jpg,,,,17,14,,,,
49248,3600542430173,60.0,Ultra Suave,Champô sólido alperce kids,60 g,4.19,69.83,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/471FD6F1181AEAB9D8759686A3255434.jpg,,,,17,14,,,,
49250,3600542442237,200.0,Ultra Suave,Condicionador sem enxaguar delicadeza de aveia,Embalagem de 200 ml,4.19,20.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9F53799C699C7FDD171B781249A2BB9.jpg,,,,17,14,,,,
49251,3600542441698,200.0,Ultra Suave,Condicionador sem enxaguar tesouros de mel,Embalagem de 200 ml,4.19,20.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B89F09F1C291CAB4B9B760D0E17F99AB.jpg,,,,17,14,,,,
49255,8710847966071,400.0,Dove,Loção secrets goji,400 ml,4.84,12.1,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B680C587080B42D1BC9170C5AD0313FB.jpg,,,,17,14,,,,
49261,7702018490271,,Gillette,Máquinas Descartáveis,Pack 4 + 1 Grátis,5.19,5.19,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/212D25B7E59BCB26019503F5E17B3351.jpg,,,,17,14,,,,
49265,8006540299371,100.0,Gillette,Creme Hidratante para Rosto e Barba,100 ml,8.79,87.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62A14658AE7168C0ECA6C8A3B80C18F5.jpg,,,,17,14,,,,
49298,5607238032176,360.0,Casa de Mateus,Doce de tomate fruta da época,Embalagem de 360g,2.99,8.31,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90BB8FDBFF6578060EBBDDDAF64AC89D.jpg,,,,17,14,,,,
49415,8711327506831,80.0,Cornetto,5 Gelados Cones Tips,Embalagem de 80g,3.89,48.63,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4D41E705812BDFC9CB9884EF733A847.jpg,,,1000 Artigos,17,14,,,,
49558,6942138969832,,Bestway,Tenda 2 pessoas,Dim.: 220 x 120 x 90 cm,29.99,29.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF029B16DFDD5A254BB2B48190F70AFF.jpg,,,,17,14,,,,
49568,8436582992587,,Polisur,Geleira vintage,20 litros,24.99,24.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0C0DA81B5121124BEE6104D828952FD.jpg,,,,17,14,,,,
