identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6,images_7
35757,3574669908146,500.0,Johnson's Baby,Loção para bebé bons sonhos,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD292DEB1A5E3975EEC252E6A65AD597.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
35758,3574669907743,500.0,Johnson's Baby,Champô para criança camomila,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46628002EBFD4EA6E96E03C214FB8DC6.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
35760,3574669909563,500.0,Johnson's Baby,Champô para criança penteia fácil,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C77B95733E65499C5B52B637A199BD2.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
35888,5601151973752,3500.0,Sumol,"Refrigerante com gás de ananás, 2 x 1.75 l",,2.84,0.81,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/088D8DA34921F50F39B725B4135D000A.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
35889,5601151974070,1750.0,Seven Up,"Refrigerante de lima limão free, garrafa de 1.75 l",,1.69,0.97,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A2F3176B60F6901274BE6108F1FBC7A.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
35913,5603722498022,800.0,Mimosa,"Leite bem essencial morango , embalagem de 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6AB6C5E199D6DAC849805FE4702BB4.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
35914,5603722509643,800.0,Mimosa,"Leite bem essencial cereais, embalagem de 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53D601E4EFD5900D77A7BE2A45205C39.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36186,8715700017006,570.0,Heinz,"Ketchup top down, 570g",,3.24,5.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C6EABD68232C332B75678207D54C3E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36188,0000087157635,342.0,Heinz,"Ketchup squeeze, 342 g",,2.43,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE52B25D49D994FEB41D538040399913.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36241,5000204117677,,Glade,Ambientador eléctrico Relaxing Zen + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8E5FE428FF22BA09505578086BBD614.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36242,5000204117585,,Glade,Ambientador elétrico pure clean linen + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A7A8E7742D78EC7287B88FEA90BB41B.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36243,5000204117882,,Glade,Ambientador elétrico sensual sandalwood & jasmine + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61334414CCFD33547F9A33D53F5A787F.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36245,5000204117318,40.0,Glade,"Recargas ambientador elétrico relaxing zen, 2 x 20 ml",,5.19,129.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DA8F56BD0A646FD3B917BA73D2BD427.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36263,5601027973060,480.0,Bimbo,"Pão de Forma Integral com Côdea, emb. 480 gr",Embalagem de 480 g,1.79,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D41990E6C0A0B7F82C9AD26E46EBDC0E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36282,5602016061096,750.0,Cacho Fresco,"Vinho branco frisante, garrafa de 0.75 l",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D86515914160CB8CA3A3E44260175D9.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36350,5606215030013,750.0,Raposeira,"Espumante super reserva meio seco, garrafa de 0.75 l",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4088311E8764371D6C1C4D20378C7D6.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36351,5606215020014,750.0,Raposeira,Espumante Super Reserva Bruto,Garrafa de 0.75 l,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1F0D16E7335E46EF4AB339BC71DE310.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36495,8710438112573,500.0,MCCAIN,"Batata Chef Gourmet, emb. 500 gr",,2.46,4.92,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69F72C3ADF0E1A5895BC5159C7E97511.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5BFED7C2A8010F2D976114B5DCE12CC.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36523,5604260295661,2500.0,PorSi,"Batata Pré-frita Palitos 2,5kg","Embalagem de 2,5 kg",4.45,1.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8BBD039EFBF08C6ABF444D64CA5907E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,6,,,
36657,5601217132673,500.0,Cillitbang,"Spray lixívia e higiene, de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9B27A41A222F2F218026715A414F2D0.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36658,5601217132680,500.0,Cillitbang,"Spray tira gorduras, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D381FD6E4284388FB353BA45D1B9045.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36690,5604260286461,2000.0,PorSi,Alimento Seco Gato Adulto Peixe 2 kg,,3.79,1.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD2C9520C7ED773D3855285F875605AD.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36691,5604260295494,500.0,PorSi,Batatas Fritas Receita Caseira 500g,,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAEA6F181C6503AEC9D28EE895AA0F9A.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36692,5604260295487,180.0,PorSi,Batatas Fritas Receita Caseira 180g,,1.25,6.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A9943BE33357DB46051EEA5F4495FA9.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36728,5604260294343,1000.0,PorSi,Arroz Carolino 1000g,,1.15,1.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73547DEDC8C241F694472535154DB1E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36732,5604260286454,2000.0,PorSi,Alimento Seco Gato Adulto Carne 2 kg,,3.79,1.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB71D9E83D68197D41D14C0FD3462038.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36803,8001090637338,300.0,Pantene,Champô 3 em 1 suave e sedoso,Embalagem de 300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82C3800DCAC249D064C336614FDC216F.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36805,8001090638984,300.0,Pantene,Champô 3 em 1 repara e protege,Embalagem de 300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D21F4EB30D7E6808FB61B14709EC0A8C.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36806,8001090639011,300.0,Pantene,Champô 3 em 1 anti-caspa,Embalagem de 300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F1C2B8DA28084708D48EB2853A6BE4.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36915,5604260287024,200.0,PorSi,Caju com Sal 200 G,,2.59,12.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/075A53BDDAC45CA28F3D3AC429ABCDEB.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36974,5601164204232,1980.0,Super Bock,"Cerveja sem Álcool, emb. 6 x 33 cl",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EE83301941A006E8A100C347CAA322.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
36979,4005900664259,50.0,Nivea,"Creme de Rosto Dia Q10 Power Extra Nutritivo 55+, emb. 50 ml",,10.94,218.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C415D5CBBB23B9C0E9C406BC6EFD1CA7.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37045,5601217132659,500.0,Cillitbang,"Spray bolor e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A51671BCEA4544BF377B06769DE1169.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37046,5601217132666,500.0,Cillitbang,"Spray calcário e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3643C0021BC8837B6653E8203F1AB4.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37485,5602016141033,750.0,Cacho Fresco,"Vinho rosé frisante, garrafa de 0.75 l",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABEDB6CA7590C3F844195DC134FB3B76.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37520,0000087120158,330.0,Heineken,"Cerveja, lata de 0.33 l",,0.99,3.0,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0496C4EC38EFA0D15B7605392D581F05.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37574,8717163836835,2000.0,Lipton,"Ice tea de pêssego sem açúcar, garrafa de 2l",,1.99,1.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0D164F35BECC5A6CA9E515D71ED323C.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37603,5601244700005,250.0,Terra Nostra,"Manteiga sem sal terra nostra, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317E2CDE181AB3CCD0895012A2A6754F.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37604,5601244500148,1000.0,Terra Nostra,"Leite pastagem uht terra nostra inteiro, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B4C7B765CD878B7B162B4FFE368B474.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA7222E1CEE2BE2C3D48716FA51D8421.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37677,5604260297191,,PorSi,Toalha de Papel Branca,,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BED5A6EDE325DE3278F441AB7D92069.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37723,5601578111010,750.0,Terras do Demo,Espumante Bruto Branco,"Garrafa de 0,75L",8.79,11.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A075CB55324989C1E40FD58CCE45FF6E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37944,3574661428079,500.0,Johnson's Baby,Loção para bebé pink,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C9CF20A8E7D6CA5936A147AC9489C5.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37945,3574661428055,500.0,Johnson's Baby,Loção para bebé cotton touch,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC7FC2B2565D49D6590451EB89761B29.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37948,5601217132697,500.0,Cillitbang,"Spray limpeza casa de banho, embalagem de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E5A8E0A6D5CF81B7A29AA6D1070117.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
37990,8410063036175,1000.0,Pescanova,"Caprichos do Mar sem Glúten, emb. 1 kg (31 a 37 un.)",,7.39,7.39,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6895ADBC20BAA64ABF1A75EDB160FACB.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38058,5601012001525,750.0,Gazela,"Vinho Verde Rosé, garrafa 75 cl",Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA97AF6F88D7541D231A4A531AA39B2A.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38132,4005900676023,50.0,Nivea,"Creme de Rosto Dia Q10 Power Antirrugas, emb. 50 ml",,9.74,194.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C6D7480A40FB197EBAB3BABCA66A99D.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38278,4005900676054,50.0,Nivea,"Creme de Rosto Noite Q10 Power Antirrugas e Firmeza, emb. 50 ml",,9.74,194.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CF120417D3CDFCEA236568EF541A31F.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38308,8410436341011,150.0,Sonasol,Bloco WC Poder Activo Eucalipto,Embalagem 3 x 50 g,4.39,29.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82ED9D6125B06B5AB3E7C3747C99F060.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38312,8410104702663,,Finish,"Limpa máquinas de loiça limão, embalagem com 250 ml",,3.99,3.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/543AF0EA0E513D87A0B6AA970DE2490B.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38340,5054563049018,75.0,Parodontax,Dentífrico cuidado branqueador,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CD4BAD7A59F5A7269B33311A89CE300.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38341,5054563052964,,Parodontax,Escova de dentes e gengivas,1 unidade,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1A54199299F7397DB7290295B5FE38.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38342,5054563053077,,Parodontax,Escova de dentes expert clean suave,1 unidade,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD4238712E3EE409FC851C13C341BDD3.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38343,5054563052940,,Parodontax,Escova de dentes interdental suave,1 unidade,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8FFD389FBCB9B00F5B954E62C53924.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38634,5060639121915,500.0,Monster,"Bebida Energética Mango Loco, emb. 50 cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F4B4D9575A74844B519A2C1EA42C17E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38761,5010338200077,120.0,Blue Dragon,"Molho Teriyaki, emb. 120 gr",,1.69,14.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB4FD65DEE0F5B5283A0A0C45226CBB5.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
38934,5601164863217,500.0,Somersby,"Sidra com Álcool Maçã, emb. 50 cl",,1.29,2.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3D6F4DDF9AFF4F9F8F47269DBD60191.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
39305,5601195640122,1000.0,Pedras Salgadas,"Água com Gás Maracujá, emb. 4 x 25 cl",,2.19,2.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4530A5F4C57E573DC822AE65FB3AE7F0.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40121,8410076481825,185.0,Old El Paso,"Queijo chips, 185g",,2.19,11.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B48B295FE352E2196B154716F7AF2C3E.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40346,8410076423047,200.0,Old El Paso,"Mini molho queso, 200 g",,2.19,10.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E141C0C73833D22785E74C94F0B5FC43.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40347,8410076471604,350.0,Old El Paso,"6 tortilhas de trigo wrap, embalagem de 350g",,2.69,7.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EB2056E778DEB67B0CA58563B07CF9B.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40348,8410076481597,185.0,Old El Paso,"Nachips, 185g",,2.19,11.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D0BB0FFEBC832CC2B7352D32F3DE088.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40516,5604260286478,2000.0,PorSi,Alimento Seco Gato Adulto Cocktail 2 kg,,3.79,1.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7253EA013D7B36BAB17B96BFCE9E097.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40520,5604260297047,200.0,PorSi,Pickles em Vinagre 350g,,1.13,5.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6B7F521514B60ECCF7C2B3661EB50D7.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40529,5604260296798,240.0,PorSi,Pêssego Metades em Calda 420g,,1.25,5.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00D895E945CE929561E341059B056644.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40578,5604260299997,1000.0,PorSi,Camarão Cozido 50/70 1 kg,,11.99,11.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F77F2719F75EC4D041ACF0F09BF45879.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40592,5603722519420,480.0,Mimosa,"Iogurte fruta batida banana, laranja e bolacha, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD4F4ED13036BE4F0A8D47DB404A192.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40594,5603722519468,480.0,Mimosa,"Iogurte fruta batida banana e morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/783BF0B8040C15143355DB1E8A912AD4.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40667,5604260303724,500.0,PorSi,Queijo Vaca Curado Amanteigado Light 500g,,4.99,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98FAAE3B023E27BEADFFB9F1E5EDBDF.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40767,5000116125432,1080.0,Capitão Iglo,"18 hamburguers de frango sem glúten, embalagem de 1 kg",,16.99,15.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B8F847393DDA3DEECAF6499077AA6F1.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40855,8712561483094,200.0,Vaseline,"Loção Corpo Cocoa Glow, emb. 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE37A6DC2D913E08A23D177928C29AE8.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40856,8712561479806,200.0,Vaseline,Loção Essential Healing,Embalagem de 200 ml,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D20638FA5B7B070EFF437F1724A59046.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40857,8712561478762,200.0,Vaseline,"Loção Corpo Advanced Repair, emb. 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40878,5601082046549,220.0,Delta,"Café Moído Torrado Descafeinado Universal Int 9, emb. 220 gr",Embalagem de 220g,5.49,24.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02C5AE2B2FFB27E51E6AEA3FCA7E9BEC.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
40974,8711327407121,2000.0,Lipton,Ice tea de limão zero açúcar garrafa 2 l,,1.99,1.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01B1D0B046262E5013625D98284F67D4.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41115,8712000310011,330.0,Heineken,"Cerveja sem Álcool, emb. 33 cl",,0.99,3.0,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E28EF00D416D58210C445A87E80C40B.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41128,5604260303212,180.0,PorSi Select,Batatas Fritas Palha Finíssima 180g,,1.59,8.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/812AC943F9D2E6012814FABECADD39D4.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41137,5604260306282,180.0,PorSi,Salsichas Cocktail Lata,,1.69,9.39,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E3E178C33B44AD5436FE4E2B4367C7.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41138,5604260303199,170.0,PorSi,Batatas Fritas Onduladas com Sabor a Ketchup 170g,,1.29,7.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF85983DE9C11CE6295F4F4113FD56C5.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41139,5604260303878,150.0,PorSi,Batatas Fritas Onduladas Sabor a Ovo Frito com Presunto 150g,,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8DBC6D402B223D1F1B9908A5EC78518.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41147,8710522571460,225.0,Linic,"Champô para homem anti queda, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589334D1ED40021F6ADEE5835BB40B8A.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41148,8710522571453,225.0,Linic,"Champô para homem sport mentol, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAB7885A125E91BD4DEB651FA47F07FF.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41149,8710522571477,225.0,Linic,"Champô para homem oleosidade, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B14FEECAAF1AB05F6A47FD9FA1FDD524.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41150,8710522571446,225.0,Linic,"Champô para homem eficácia activa, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C63FF607C8C89CA4165F35D6354E89.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
41152,8710847961199,360.0,Linic,"Champô para homem anti queda, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEC53698246160B6DF76262A4E15B7A3.jpg,,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,7,,,
