identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie,pictogrammes_0
2471,7613032393632,800.0,NAN,Leite de transição Optipro 2 +6 meses,Embalagem de 800g,13.99,17.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B242E4F791006BA9B89B29CA1AF865B.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24747,8410104124632,1000.0,Finish,Detergente líquido p/ máquina lavar loiça gel tudo em 1 regular,Garrafa de 1 l,9.49,9.49,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B8CF1AC322BE00746ABB129341D4241.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2480,7613032584436,250.0,Cerelac,Papa infantil láctea maçã +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B73DF3882A4B6402995485DCA85D514.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2481,7613032584504,250.0,Cerelac,Papa infantil láctea banana laranja +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12AA78D07473050DA396CA590B616904.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24915,5600389821118,800.0,Nutriben,Leite em pó continuação 2 pro alfa,Embalagem de 800g,14.52,18.15,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0171475BEC87BFA23CDC474E4D2432E.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24916,5600389821149,800.0,Nutriben,Leite em pó crescimento 3 pro +,Embalagem de 800g,11.9,14.88,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66B1B767036EF848289E0B7BDF802A10.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24927,5601066632676,17.0,Margão,Tempero segredos grelhados,Embalagem de 17g,2.24,131.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A86DAFBC360B0E74D1C4AED45279519.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24928,5601066632690,32.0,Margão,Tempero segredos massas,Embalagem de 32g,2.24,70.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5284A33753E0753D32FF4D8D954DAE97.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24933,5601068907406,32.0,Margão,Tempero segredos mundo oriental,Embalagem de 32g,2.24,70.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9109C75EE6F1A532932451875B87180A.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25052,3023290113684,480.0,Longa vida,"Iogurte 0% pedaços muesli e cereal,  4 x 120 g",,2.29,4.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/102CF2E69A699193F17BFBE2D269DEE0.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2517,7613033796357,1500.0,Friskies,Ração para cão mini adulto menu vitafit com vaca,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4881D456BD0A39D1A67A90451E209E48.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25200,8714100613030,32.0,Lipton,20 saquetas infusão body balance,Embalagem de 30g,2.09,65.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37F598BCABC9D1D15161B733BB01CDB1.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25298,4005900372918,200.0,Nivea Sun,Loção After Sun Bronze,Embalagem de 200 ml,8.39,41.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD6E45DD4E37D06D1FE0579B3882C5D6.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25342,3600523498123,300.0,Elvive,Máscara Óleo Extraordinário Coco,Embalagem de 300 ml,4.89,16.3,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/529CE3E7AF53022F9E30A0683F08758F.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25621,3600541624320,400.0,Ambre Solaire,Leite Clássico FPS 50,Embalagem de 200 ml,10.49,26.23,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48BF5DDEFA9170D53A7B82FA784F35E9.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25871,5601260594602,67.0,Cigala,"Noodles de Camarão Banzai, 70g",,1.09,16.27,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1903BDCD3D7E0595DC114CD096441B32.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
26587,5604661000802,450.0,Seia,Queijo de Ovelha Meio Gordo,1 un = 450 g (aprox.),8.99,19.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35A6C3D68352C1EC768514CA82DD00A3.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
26588,5604661000895,450.0,Seia,Queijo de Ovelha S/ Lactose,1 un = 450 g (aprox.),8.99,19.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB626D250D3482B7110E7AEC31A71923.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
27898,3600524074821,150.0,Elvive,Condicionador cabelo quebradiço e danificado,Embalagem de 150 ml,4.94,32.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900AFF3DE59F9D5E1A66B7C5DE4E13F9.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
27920,3600523587834,200.0,Elvive,Creme Dream Long Stop Corte,Embalagem de 200 ml,4.19,20.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A38DD11AA56127BF49DFC9D20AB77B1.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
29089,5601066200547,500.0,Nacional,"Farinha sem glúten, 500g",,2.45,4.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AA6B69997F49D1B5868010C40B4FFBB.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
29132,8710522322130,1000.0,Skip,"Tira Nódoas Brancos em Pó, 1 kg",,7.19,7.19,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9DAEDD8BEF01F645D8C34A69A9208C.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
29341,8710447170908,500.0,Tresemmé,Champô Cuidado Clássico,500 ml,4.79,9.58,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A304A6BD502F6680FDCC14C347B93C3.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
29369,8710522322116,1000.0,Skip,"Tira Nódoas em Pó Cores, 1 kg",,7.19,7.19,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCC51FAACF715BA76CA6D894D9421BF2.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
29370,8710522322154,1600.0,Skip,"Tira Nódoas em Gel Cores, 1.6 l",,7.19,4.49,1600,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0629C0D5C3753AC34B5690FC3752C6C0.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
29507,4005900453969,400.0,Nivea Sun,Loção Protect & Moisture FP30,1 Embalagem 400ml,14.09,35.23,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0A0544AA501DD47F5682E44FE7653FD.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30059,5607238032190,350.0,Casa de Mateus,Casa mateus doce da temporada frutos vermelhos,Embalagem de 350g,2.99,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B3EF2018FC40340C0BAD03D395A6C03.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30175,5607238032015,345.0,Casa de Mateus,Doce de gila,Embalagem de 350g,2.99,8.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E156A293D736114082ABE1A6BF33361C.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30309,5601066601870,60.0,Nacional,Na-papas aveia canela 60g 480g,Embalagem de 60g,0.89,14.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B6E137C60248ADFFF5C1879CB3D6E83.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30508,3600542126441,50.0,Ambre Solaire,Leite Protector Solar FPS 30 Manteiga de Karité |Corpo,Embalagem 50 ml,4.49,89.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DBA1B78500B94393B59142F1654915.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30509,3600542126458,50.0,Ambre Solaire,Leite Protector FPS 50+ Manteiga de Karité |Corpo,50 ml,4.79,95.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2214CBF0BAD76065EA4B249628099503.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
31056,5600380897600,400.0,Prozis,Panquecas de aveia c/ proteína pepitas chocolate,Embalagem de 400g,10.69,26.73,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8F10441FF88BA5657A100023FD77E44.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
33478,8434165488656,420.0,Cuétara,C surtido cuetara 420gr.              *8,Embalagem de 420g,4.49,10.69,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FEAD6372E1E557AF70B9BD85B20F265.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
34199,3083680905008,700.0,Bonduelle,Salteado mediterrâneo,Embalagem de 750 g,3.99,5.7,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3A2D15DD576F2EEB416D9AD59041257.jpg,,,,Tipo de stockagem,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
34221,5000204092783,400.0,Baygon,Inseticida aerossol moscas. melgas e mosquitos,Embalagem de 400 ml,3.74,9.35,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54B42117F57BEC16BC73353279F6A8BE.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35507,4005900611659,200.0,Nivea Sun,Protector solar com aloe vera FP50+,200 ml,11.99,59.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F80DB2E8311149856ADF138AC468CB2.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35571,5099821001919,50.0,Hawaiian Tropic,Loção solar para a cara F30,50 ml,7.59,151.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DD51418192DFEBF3CBB7153383E486F.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
3735,3250390033707,750.0,Delagne & Fils,Champanhe meio seco,"Garrafa de 0,75 l",22.99,30.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBFDB0F78F4E77A29DE9C2714CF07243.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
37551,5601050035889,600.0,Danone,"Iogurte liquido de noz,  6 x 100 g",,2.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A29E8F593078306CBB29AE1BAF1D768E.jpg,,,,1000 Artigos,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38761,5010338200077,120.0,Blue Dragon,Molho p/ saltear teriyaki blue dragon,Embalagem de 120g,1.7,14.17,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BFCE01E7C84396927A68B4665058F55.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
40857,8712561478762,200.0,Vaseline,"Loção recuperação avançada, 200 ml",,2.59,12.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
40895,8001665127707,350.0,Rana,Lasanha Ricotta e Espinafres,Embalagem de 350g,2.99,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11F2E9D5A47477E196545D39DAD042A1.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
40963,3083681108323,400.0,Bonduelle,Salteado rústico,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/737B989EBA479F410BB7A261C89F38EF.jpg,,,,Tipo de stockagem,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
40990,8001665127684,350.0,Rana,Lasanha à Bolonhesa,Embalagem de 350g,2.99,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F566370D98A244D2D4559E89294AB74F.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41152,8710847961199,360.0,Linic,Champô para homem anti-queda,embalagem de 360 ml,4.94,13.72,360,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBB6A2013290AE541398E93C881C820.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41328,7613038918822,190.0,Nestlé,"As minhas primeiras receitas - refeição batata, abóbora e peru",Embalagem de 190g,1.64,8.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EF16375837E657370EFF6A1DAF1C185.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41330,7613038917634,190.0,Nestlé,As minhas primeiras receitas - refeição legumes com vitela,Embalagem de 190g,1.64,8.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9D7FDC35F5B4D86668DB7DF23AB544.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4147,3468080007048,150.0,Corine de Farme,"Spray, óleo seco, protect f20",Embalagem de 150 ml,6.99,46.6,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/446E9262E56AD6848600721B34F1BC78.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
42008,5604260306794,,PorSi,"Caixa para alimentos retangular, capacidade: 0.5 l",,1.25,1.25,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63E6575DF429ADCC725B255D8F931486.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
42009,5604260306800,,PorSi,"Caixa para alimentos retangular, capacidade: 0.8 l",,1.43,1.43,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCB812F59C671D95C8C11D3A1E2FC0C0.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
42010,5604260306824,,PorSi,Caixa para alimentos retangular,Capacidade: 2.2 l,2.86,2.86,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAF7B094662B109A5D1B55530C020CDD.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
42012,5604260306848,,PorSi,"Caixa para alimentos redonda, capacidade: 0.8 l",,1.43,1.43,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFA167E0965BA593160DF7C38DB9FF8B.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4249,3600521752074,300.0,Elvive,Máscara total repair,Embalagem de 300 ml,4.89,16.3,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9695187328B981F231A70350E3E33AF9.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4304,3600540277244,200.0,Ambre Solaire,Spray Clear Protect FPS 30,Embalagem de 200 ml,10.19,50.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/562D3706C913B836BDBE841DED7198DD.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43157,5600380894623,400.0,Prozis,Oatmeal + whey - aveia e proteína whey nutchoc,Embalagem de 400g,7.15,17.88,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/567855570BF817AEECEAE00B40326233.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43510,3600523817481,100.0,Elvive,Serum dream long cabelos lisos,100 ml,6.99,69.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4439690F542C321D12EB4F4B7CEE1F62.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43892,3600523899944,680.0,Elvive,Máscara power full resist,Embalagem de 680 ml,9.79,14.4,680,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39D8774C1DF67D2FE0BD2C88B65A7EC2.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43893,8717163639573,200.0,Tresemmé,"Espuma Caracóis Botanique, 200 ml",,3.59,17.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E9D33FBA2D93A4BFD13FAF87CC49007.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44013,5604260306817,,PorSi,Caixa para alimentos retangular,Capacidade: 1.7 l,1.79,1.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3BEBF2EE475A71F8FB97B697F257401.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44015,5604260306886,,PorSi,Caixa para alimentos quadrada,Capacidade: 1.4 l,1.97,1.97,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B673CE8B5CD64383C4EF34BF6D7CB7D1.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
441,8722700195917,26.0,Lipton,20 saquetas infusão de lúcia lima,Embalagem de 30g,1.49,57.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/411EC1BB597EFA4D3BD79548FCE29D7D.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44287,7622201459031,267.0,Tuc,Crackers Integrais,Embalagem de 267g,2.24,8.39,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A963A4ECD745666D11C5B4122617FC31.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44315,5449000296245,330.0,Fanta,Refrigerante c/ gás Guaraná,Lata de 330 ml,0.67,2.03,330,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0290D76C2F58E5EDF15F9372987587B.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44415,5604260313297,4000.0,PorSi Select,"Alimento seco para cão, croquetes pro adulto",Embalagem de 15 Kg,26.99,6.75,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBA1AE18C8BA83EA7BBF3741300FBB5F.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44590,8710847961168,360.0,Linic,Champô para homem anti-caspa cool sport,embalagem de 360 ml,4.94,13.72,360,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B9F8796DE3248A747F6A54F7F6574C6.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44648,8720181102523,,Skip,Detergente para a Maquina da Roupa Active Fresh,Embalagem de 54 unidades,13.99,13.99,54,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E002AB89A6664B1A5D47A3E2FF65B0E7.jpg,,,,1000 Artigos,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44730,3083681122312,750.0,Bonduelle,Salteado do campo,Embalagem de 750g,4.25,5.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFD11B930667E8C7921D09D840AAC0BD.jpg,,,,Tipo de stockagem,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44748,8714100384503,30.0,Lipton,Time to relax 20 saquetas,Embalagem de 30g,2.1,70.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6968ADC058B4CA221D03A9EE8C52AD90.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
45370,5601159000412,120.0,Bom Petisco,Sardinhas posta em azeite biológico,Embalagem de 120g,2.06,17.17,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/146FBEB96A4D7EB35B5AD90A1D8B83A6.jpg,,,,Produtos Bio,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
45371,5601159000429,120.0,Bom Petisco,Sardinhas posta em tomate biológico,Embalagem de 120g,2.0,16.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF30C22AFB9182720E0945D9B4B62D26.jpg,,,,Produtos Bio,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
45430,5601050036909,160.0,Danone,"Yopro coco,  160g",,0.98,6.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC9F86DA651D580BC5012687C7EA6CF4.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
45538,8710847940781,250.0,Tresemmé,Champô Seco Volumising,Embalagem de 250 ml,5.39,21.56,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A797F6A72B808C45403BC5D6521966DD.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46342,8720181031632,150.0,Axe,"Desodorizante Spray Apollo, 150 ml",,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE609A527D1B40D67681B26A89751319.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46776,8720181027680,150.0,Axe,"Desodorizante Spray Green Mojito, 150 ml",,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4613D67D1D7568B3566E43A353DAE92A.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti,  12 x 100 g",,5.39,4.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/902FF5B4ECF976BE8FC24BC7C0354CA0.jpg,,,,1000 Artigos,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46935,7613037051575,220.0,Sical,"Café torrado moído masaka, 220g",,2.89,13.14,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40483AB6589A7BBEA237879C4578E72B.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46942,8720181032240,150.0,Axe,"Desodorizante Spray Africa, 150 ml",,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/256BCE18CEA46020B3A02F5A910E24D8.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46943,8720181028762,150.0,Axe,"Desodorizante Spray Excite, 150 ml",,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B71F71FE81CC093173D8BB9B8EE4E58D.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46945,8720181058028,150.0,Axe,Desodorizante Spray Gold Dry,Embalagem de 150 ml,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E805D59041C09B9F3EFD54B92BA535C.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
474,3010470154575,1500.0,Friskies,Ração para cão júnior vitafit com frango e leite,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C713CBBA7061164500A4F945CA50441.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
