identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6
47979,5604260312740,,PorSi,Detergentes máquina lavar loiça ecológico,26 pastilhas,3.46,3.46,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78BEBFE1DB31B8C2D02C89E6CE3251D4.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
48902,5604260321711,,PorSi,"Sacos lixo com alças 25 litros, 30 unidades",,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66D97D73EDD1D5743BB9A1F349A046C8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A13AC84351A23B8471C8D2EE6071B99D.jpg,,
49258,8718951476271,75.0,Colgate,Pasta de Dentes Gengivas Limpeza Interdentária,Embalagem de 75 ml,3.49,46.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71413787DADCB43D7EE037F2CCCABD18.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
50416,8410500028268,900.0,Danone,"Iogurte Natural Oikos,  900g",,4.19,4.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE2729F7AF85DB2F2D16166480DF9AA2.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
52897,8720181392917,1332.0,Comfort,"Amaciador concentrado essência pure, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5C0D70B94DAAFB0949EA4EE48242D35.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
9255,5603124024140,545.0,Mistolin,"Tira gorduras recarga, de 550 ml",,2.34,4.29,545,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687EAA7C10E8372C470B9350CC205D49.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
10639,8712566395514,61.0,Knorr,"Sopa gourmet, cogumelos, embalagem de 60g",,1.99,32.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37AB5E4154A122936DBF40F8E46CCD3D.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
1272,5601151060254,500.0,Compal,"Tomate triturado, embalagem de 500g",,1.39,2.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F73D2E34D160FB2C4040DA3AD1BBEF87.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
13577,2893572000000,200.0,Peixaria,Pota Inteira Congelada,1 un= 200 gr (aprox.),1.0,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D6321EA80C5271A6C9DE3162C36D95.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
17892,5601082039800,220.0,Delta Q,Café xl qalidus cápsulas,Embalagem de 220g,11.99,54.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC1942C4B68078F0368F602F327C039D.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
20477,8714789876801,650.0,Palmolive,Gel Banho Coco,Embalagem de 650 ml,3.29,5.06,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C841EAB15BFBC711E7703D2FB84F7757.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
20512,5601070000539,500.0,Cristal,"Vinagre de sidra, garrafa de 500 ml",,1.15,2.3,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/088D2E6C27D5043C18AD10EB75A50F4E.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
24371,5601050033014,620.0,Danone,"Iogurte líquido pinacolada corpos danone, embalagem de 4 x 155g",,1.89,3.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B78DED571E8DAF3CF098A27E97064BA.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
26062,5601082041742,220.0,Delta,Café moagem universal timor,Embalagem de 220g,3.09,14.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A3EA6EE2397FA350913A71DB568B354.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
40672,5609060095992,100.0,Delta,Café solúvel intenso,Embalagem de 100g,3.09,30.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4895AD34340D994C0746A03FC85B3A.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
43658,5604260312672,275.0,PorSi,Perolas perfumadas fresh,Embalagem de 275 g,2.99,10.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/015B6845B621F52572D8F608714B7CB2.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
47656,5600258596994,700.0,Super Pop,"Detergente loiça tripla ação limão, 700 ml",,2.49,3.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/249F8942AC5C646CF234B21F2C24F1D5.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
51539,8410436441971,1250.0,Sonasol,"Lava Tudo Amoniacal, 1.25 litros",,2.09,1.67,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADC2C768ECFDB2F140F8B3BBFE7C6F66.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
51779,5604260327089,,PorSi,Detergentes máquina lavar loiça,60 pastilhas,3.79,3.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D0E62FF3D9A0C755640BCC5F7832DD7.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
52339,8720181392924,1368.0,Comfort,"Amaciador Roupa Concentrado Creations Lírios e Morango, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8FB9A40EB58A232C2FDE5C1B9A52E7.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
950,5601008100058,125.0,Vieira de Castro,"Bolachas de água e sal, embalagem de 125g",,0.74,5.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EC30A0846C4DC333D34FC492D84EC59.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
1307,5601151962152,1000.0,Compal,"Polpa de tomate, embalagem de 1 kg",,1.99,1.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F25D2B47A4922FBF9D4F475FD193D2F.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
14653,5601119225442,110.0,Nobre,"Fiambre da perna extra fatias finas, embalagem de 110g",,1.89,17.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FD7D9E34952BFCF466D7D36B77539B0.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
15810,3094900059593,75.0,Aquafresh,Pasta Dentífrica Menta Suave,Embalagem de 75 ml,2.49,33.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23BC1431AAB789532FD2967AA69D21DC.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
18083,5601008200017,258.0,Vieira,Bolacha digestive aveia 258g,,1.74,6.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74BF051807707504BF4C099005DC7DC3.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
24410,8710908859502,750.0,Cif,"Spray power&shine multiusos com lixívia, de 750 ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1FC8E39B43E72D32F4657C6D001534.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
43659,5604260312665,275.0,PorSi,Perolas perfumadas floral,Embalagem de 275 g,2.99,10.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20F8F35ECAA09175ACCD53AD04238728.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
45424,5449000205551,1500.0,Sprite,"Refrigerante com gás lima limão, garrafa de 1.5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/435BA3924DACD7858B68099757279D0D.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
48365,5604260321728,,PorSi,"Sacos lixo eco ff 30 litros, 20 unidades",,1.05,1.05,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/068766CC7FEEEE3C5B3BA643D2DB5760.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
48366,5604260321742,,PorSi,"Sacos lixo eco ff 50 litros, 15 unidades",,1.19,1.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D412390968DA58F3373B0AE00F192C4.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
48904,5604260321766,,PorSi,Sacos lixo aroma a limão 30 litros,,1.05,1.05,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/303B1F388FE60632D971E44E3C03A77A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD42FD8771DE307AF3C162A41EB06D96.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD42FD8771DE307AF3C162A41EB06D96.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD42FD8771DE307AF3C162A41EB06D96.jpg,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD42FD8771DE307AF3C162A41EB06D96.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD42FD8771DE307AF3C162A41EB06D96.jpg,
49392,4001724039204,320.0,Dr. Oetker,Pizza Ristorante Pepperoni-Salame,Embalagem de 320g,3.69,11.53,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97020808BED188B1A034BCC8DC6633CF.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
51404,5604260324262,1000.0,PorSi,Água engomar perfumada rosas,Garrafa de 1 l,0.65,0.65,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E3DF1850024E0DB8889F861E52AA63A.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
52221,8720181370427,,Surf,"Detergente máquina de roupa coco, 45 cápsulas",,8.99,8.99,45,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68E9EA6E3CFD21F29C2BD3393A86D585.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
54361,8410104915186,,Finish,"Detergente Loiça Máquina Quantum Limão, 28 Pastilhas",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6445EE2B2537230E8784866A377CB3.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,
8388,5601049152993,1000.0,Mimosa,"Leite especial cálcio + vitamina d m/g, de 1l",,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE995344CF7D57F674EA8EE465C57CA4.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
9599,5604260256976,300.0,PorSi,Biscoitos canudinho recheio cacau,Embalagem de 300g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20488803F24C87CB3AA2C6BC0C5471EF.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,7.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
2407,5608543000133,18.0,Tetley,Chá verde,Embalagem de 20g,0.94,52.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41193B0BE32FD225777DDB9DE2467E1D.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
29374,5601146530304,500.0,Bandida do Pomar,"Sidra maçã, lata de 500 ml",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB2E29A160CFF6D3AE7FEB90426D1E6.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
34598,5600376210192,250.0,Pasta do Dia,"Folhas de massa fresca para lasanha, embalagem de 250g",,1.89,7.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F25BB23250A74E5C6160321C93D6A266.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,4,,,
37045,5601217132659,500.0,Cillitbang,"Spray bolor e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A51671BCEA4544BF377B06769DE1169.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
37900,5601119305007,210.0,Nobre,"Salsicha hot dog, frasco de 250g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68E53CA887C0767923F878238ADB6D84.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
40594,5603722519468,480.0,Mimosa,"Iogurte fruta batida banana e morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/783BF0B8040C15143355DB1E8A912AD4.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
46301,5604260315055,500.0,PorSi,Legumes preparados para sopa Juliana,500 g,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8B9F35C887D4AB5CF80F554261F6BA1.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
47109,7613287218704,110.0,Nestlé,"Bolsitas de puré de 4 frutas, embalagem de 110g",,0.73,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16916DD7F5CC08A46A02D04C9338D0A8.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
48238,8410199023094,170.0,LayS,"Lays gourmet corte fino, embalagem de 180 g",,1.59,9.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA6FA3F91FCD11341E4CD77B7FF49E06.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
49636,5604260323371,750.0,PorSi,Gel de banho para bebé,750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6394FD28F5DD9DC7817C3FBB9581345.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
51960,7622201735036,360.0,Royal,"Gelatina pronta tropical sem açúcar, 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F0658D68801762658A0CA910FD6D93C.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
52337,8720181392955,1368.0,Comfort,"Amaciador roupa concentrado creations flor de lótus e lima, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA557AEC063D2D449E9AD9A05E65B1FD.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
52883,8719200267824,1000.0,Planta,"Creme vegetal para barrar original, 1 kg",,4.99,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/936FEB2670E44E85562B9564D40B3E6A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB4812E883E0A943660F7C5BD667E18.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB4812E883E0A943660F7C5BD667E18.jpg,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
52889,8720181385094,945.0,Skip,"Detergente líquido máquina de roupa baby, 21 doses",,3.99,4.22,945,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B9AA7AC23F4BC407E554F7DDCFF45B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71A2C4911172C11157AB331E2B3BEF3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71A2C4911172C11157AB331E2B3BEF3.jpg,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
53667,5054563109705,75.0,Sensodyne,Pasta de Dentes Multiprotection Branqueadora,Embalagem de 75ml,3.95,52.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E99A1DF4FA94D15532DE9F772BF6D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,
54981,5601024301248,3000.0,Oliveira da Serra,"Azeite Virgem Extra Clássico, garrafão 3L",,24.59,8.2,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE5A6FCE66BABA3AF1FEEEBB8FCB820A.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
815,5000116106172,250.0,Capitão Iglo,"Douradinhos de frango, 10 unidades, embalagem de 250g",,3.49,13.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5A8F3400BD1CDAA3A658C1B6BE7A4E1.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
10091,8410100059839,360.0,Nestlé,"Queijinho petit nesquik, embalagem de 6 x 60g",,2.79,7.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B248C453A669F7E350B1DDEC2F3C33.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
10351,8411134103338,,Control,6 Preservativos Adapta Nature,,3.84,3.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48CE3E2F5F38469DD564602B7B9F53DF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E904E0E3DEA92FC0A6E00A850118F1A2.jpg,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
10900,3228021920191,250.0,President,"Manteiga fácil de barrar, embalagem de 250g",,3.56,14.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD6F66474E604C53FDAA16EA65E09D09.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
13541,2893533000000,250.0,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),2.0,7.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
14458,7613034678607,90.0,Nestlé,"Fruta para bebé banana maçã +4 meses, embalagem de 90g",,0.69,7.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F3547F16577E97D821E3E9FDD9F17B9.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
18077,5601363013710,265.0,LayS,"Batata frita lisas originais, embalagem de 265 g",,2.09,7.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69F2827786BE3780E05CB46C9CECF586.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
18080,5601008100560,168.0,Vieira,"Bolachas água e sal doces, embalagem de 170g",,2.14,12.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED338E782DB58A3903FA7306882C5703.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
20264,5000116110872,180.0,Iglo,"Crocantes frango parmesão e ervas, embalagem de 180g",,3.74,20.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA238D0C01D11590AA8A8E09CE288246.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
20433,5601244500070,1000.0,Terra Nostra,"Leite de pastagem magro, embalagem de 1 l",,0.91,0.91,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B939B1217BBC39F38E62527F688EBFEA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
2403,5608543000072,20.0,Tetley,"Chá de mel, limão e ginseng",Embalagem de 20g,0.94,47.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B1217457C8CB66C8447C64453800613.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
25375,5601050033441,620.0,Danone,"Activia líquido manga e papaia, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B1DCCC9C05220260C5D2E9F924831A.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
25513,8410063074924,320.0,Pescanova,"4 filetes de pescada tipo caseiro sem gluten, embalagem com 320 g",,4.49,14.03,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/223B86A64722EA649978D9F45EF21399.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
29739,8410436324502,1300.0,Sonasol,"Lava Tudo Leite de Amêndoa, 1.3 l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0C3F7396A3707DA471842E1F133DA93.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
30165,8410436320573,1100.0,Sonasol,Lava Tudo Brilhante Eucalipto,"embalagem 1,1L",2.79,2.54,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D59B5FEAE0C00D87C9E61FEE70A9A3D.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
33127,8001010033721,135.0,Ponti,"Molho pesto ponti, 135 g",,2.25,16.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A053A6A674F62936E57477C3620A6B1.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
35631,8410436329545,100.0,Sonasol,Bloco sanitário desinfectante duplo floral,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EBD52C2D6799DC552F1A6B94AE3AADD.jpg,,,,2025-04-02T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,
41299,5601050036565,440.0,Danone,"Iogurte oikos maracujá, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29553156A2F0422FEBEDFC7E0CF7883D.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F7A349ED222FA644F51711D6A4D74B4.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
41447,5601082047812,,Delta Q,Café mythiq,Embalagem com 40 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B58BECEDE4BA3A9AAD2A25898792041E.jpg,,,,2025-03-26T23:59:59.999999999Z,PROSPECTUS,15,5,,,
