identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page
11605,5601163001214,1000.0,Luso,"Água sem gás limão, garrafa de 1l",,1.57,1.57,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F08FB347D6EBD9545E615A9B0E37708.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
11611,5601164594203,1980.0,Super Bock,"Cerveja com álcool abadia, pack 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28EAD0044D303D969380C0157FBCE9A9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
14340,3387390326291,141.0,Nestlé,"Barras fitness com morango, embalagem de 140g",,2.09,14.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A9BF700A100B0328316208A3B97640F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
14370,8712100544132,72.0,Knorr,"Molho cervejeira 8 cubos, embalagem de 70g",,1.59,22.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BA8D4D54E6D8F06F977BA78E61BEE2F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
16869,3600541575790,400.0,Garnier,Amaciador Ultra Suave Nutritivo com Óleos Maravilhosos,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E243C9D7F975015FE2537F8FA27F230.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
18139,8712100323140,650.0,Olá,"Gelado viennetta morango, embalagem de 650 ml",,2.59,3.98,650,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EB148C60436516116DB2774342E6EF0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
2112,5604260251346,40.0,PorSi,Refresco pó laranja e morango,Embalagem de 40g,0.75,18.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B59386ECBFD5080505711EEAB4A1849C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
2113,5604260251353,40.0,PorSi,Refresco pó laranja,Embalagem de 40g,0.75,18.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BD7609141091E335DD63DC07F7F01F7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
21373,2895039000000,100.0,Queijaria de Celorico,Queijo Flamengo Bola,Vendido ao peso a partir de 100 g,0.99,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8194600BA03A0D029CAEBA91D40CFAD9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
21753,5601164401204,1200.0,Super Bock,"Cerveja com álcool stout, pack 6 x 200 ml",,2.99,2.49,1200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C522823BAA8700A96EF3687CD7F087F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
23214,5604321029983,350.0,Cemporcento,Granola de Chocolate e Coco,Embalagem de 350 g,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900A3AD9E2FCEC52C95627A9D7FC3094.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
2395,5608516251012,280.0,Quinta de Jugais,"Doce de abóbora, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB6DD9E1B184FE9EE415A4FDA3D49CB5.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
2456,7613030924302,400.0,Nestlé,"Yogolino pera sem glúten, 4x100g",,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84C9916E028C32BE041433875EAC981C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
2543,7613034465689,387.0,Nestlé,"Leite condensado magro, embalagem de 390g",,2.28,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/550282655C8CD4805DB04276CFECA7D7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
26414,5000116110919,1042.0,Capitão Iglo,"50 nuggets de frango, embalagem de 1042g",,12.99,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97E3080A57234D7462734347713E694.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
27776,8410500019846,480.0,Danone,"Activia 0% cocktail de fruta cremoso,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CC150437B783AE2941504E21A7F86A0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
2803,8410376009408,330.0,Gullón,"Bolacha dourada dietnature, embalagem de 330g",,2.19,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13CCF92356F912CB6B38497119AB26F4.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,2.99,2.99,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
29916,5600826203613,500.0,Prozis,"Manteiga de amendoim crocante, 500g",,3.69,7.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/653E7BB96956ED829788BE2DC4A6D904.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
300,0011210000889,60.0,Tabasco,Molho picante,Garrafa de 60 ml,2.37,39.5,60,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/513E7907BD2D93422664E790FE0A1850.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
30072,5601252115938,750.0,Gallo,"Azeite virgem extra bio frutado, garrafa de 750 ml",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0670626600C12C7B2B73756F8983B590.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
30115,5449000016737,1000.0,Coca-Cola,"Refrigerante sem cafeína, garrafa de 1l",,1.44,1.44,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23CF5CDA5B630E80CF6F88C3DB4BC0F8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
30528,5600258008947,750.0,Monte da Roquina,Vinho Tinto Regional Alentejano Premium,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7001EF161C041432B5F67F88216DDF58.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
33564,5603722517396,1500.0,Pleno,"Pleno chá verde & mirtilo 1,5l, garrafa de 1,5 l",,1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC3947DBD960E163232CBE5917F7EBF9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
3642,3059943009080,250.0,Air Wick,"Ambientador recarga lavanda, de 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D8D27BED08EFB10F243DEB281D401.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
36586,3574660240030,,O.B.,Tampões ProComfort Normal,1 Embalagem c/32 unidades,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415C4417CFD5EA986A9EA57263D43052.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,5
36974,5601164204232,1980.0,Super Bock,"Cerveja 0.0%, pack de 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EE83301941A006E8A100C347CAA322.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
37460,5900020033963,141.0,Nestlé,Barra fitness chocolate e banana,Embalagem de 141 g,2.09,14.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E85263A2C5A59452E4D94091A02574C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
39503,5604321034925,200.0,Cemporcento,"Linhaça castanha moída, embalagem de 200g",,1.09,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2907167C1C0433B5BF73E313EA63156E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
39806,5604321034826,350.0,Cemporcento,"Granola + deliciosa, embalagem de 350g",,3.44,9.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/286CFB4C55FF9A6298C7B1B9C230F0F1.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
40623,5604260303045,600.0,PorSi,Néctar de laranja e cenoura light,Embalagem de 3 x 200 ml,1.19,1.98,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24806F08FF24B5ACFF2425F720251F7B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
41215,5604260306442,200.0,PorSi Bio,Farinha de coco bio,Embalagem de 200 g,1.37,6.85,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6189C58C4B30ADBA69AED51A11EC1E3F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
43345,5604260309467,15.0,PorSi Viva Bem,Infusão elegância 10x1.5g,Embalagem de 15g,0.69,46.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E093AD1E4D29C01007BB2275EF3AF600.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
43720,5604260310791,130.0,PorSi Viva Bem,Tortitas de arroz chocolate negro,130 g,1.69,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C085924AEAD5B657A9060B8F95BEA48.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
43752,5411188124726,1000.0,Alpro,"Bebida aveia e amêndoa, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D3B3168980895BAB7C9074AC463F381.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166C7E56D2B5EA50DF798E70C6BA54A7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
44741,7613287093233,330.0,Nestlé,"Achocolatado intenso 40% cacau, embalagem de 330g",,5.24,15.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6ABD0AF4397116A85051453F7C6CB96D.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
44933,7613287343758,,Nescafé,"Ndg café espresso intenso 16 capsulas, embalagem de 112g",,4.99,4.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B8D48DC222AD13301B58C2D365D1671.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
46501,8410136023293,400.0,Pedigree,"Alimento húmido cão galinha, vaca e cenoura, 4 x 100g",,2.44,6.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30E070E4432BF20EDCDCCA6E8C58258A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
4785,5000396036138,218.0,McVities,"Bolachas fruit & forma, maçã e canela, embalagem de 220g",,1.99,9.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4769CC9B7DCE0DA17354265C7FF7343C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
48018,7613287492111,340.0,Felix,Comida Húmida Gato Seleção do Campo Gelatina,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0DE4D13141D71FBD5B676052866AD04.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
49391,4001724039082,355.0,Dr. Oetker,Pizza Ristorante Hawaii,Embalagem de 355g,4.99,14.06,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DE944D488744D2BB58C8960D267D6AC.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
49620,5604260320585,800.0,PorSi,Creme de Coentros sem Batata,800 g,2.49,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EB3A07183DFFFAAF76F819E2D1A415A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
50512,8410500028206,160.0,Yopro,"Iogurte sólido morango, 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7763B1A02C9FEA40E0EF3C346F50324.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
51329,5600961167498,40.0,Prozis,"Energy crunch bar bolacha, 40g",,0.84,21.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BDD3D128B617B37D6621264F83F3981.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
51753,8410001134970,,Scotch Brite,"Esfregão Fibra com Esponja Não Risca Azul, 2 unidades",,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1406EA81C05F8A34137EF898D93E3B95.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
52021,8445290634887,320.0,Nesquik,"Achocolatado 0% Açucar, 320g",,4.49,14.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28A69E43418A329DE1795F21E59ADD95.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
52280,5604260330232,750.0,PorSi,Sumo fresco de maçã,garrafa de 0.75 litros,1.39,1.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BED42D529B39FD529719293F1E205B34.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
52297,3023290072134,160.0,Lindahls,"Iogurte sólido proteico pêssego maracujá, embalagem de 160 g",,1.19,7.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E044D245812210B87881DDCE4C62971.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
52299,3023290072035,160.0,Lindahls,"Iogurte sólido proteico morango lima, embalagem de 160 g",,1.19,7.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA8DBA052D28654C7C833F137C987A5.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
52602,5601217137937,1710.0,Quanto,"Amaciador roupa concentrado lirios e frutos vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5EC13B4D27621ECAF91289F5FDA9612.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
52919,0000059095330,50.0,Dove,"Desodorizante Roll On Advanced Talc Soft, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1D1606D6EFCD915F957B6BE8F608EA4.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
53079,8711327591011,650.0,Viennetta,"Gelado caramelo salgado, 650 ml",,2.59,3.98,650,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B05E55484D079FDCAE0B99F040C539B7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96C8E669282C188787DB043E8B0F9711.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96C8E669282C188787DB043E8B0F9711.jpg,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
53200,8722700263081,112.0,Knorr,"Caldo natura de legumes, 4 x 28g",,1.59,14.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74CBC5337BA9565CA2E072112ED40B04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.47,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
9131,5602016011039,750.0,Leziria,"Vinho branco lezíria meio seco, garrafa de 750 ml",,1.35,1.8,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56FFF823291267434D7B5E15EFA4522A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
9158,5602132651256,500.0,Serramel,"Mel rosmaninho com doseador, embalagem de 500 g",,4.95,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84833D6D13E0262634EDDD1A12886101.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
999,5601038101001,250.0,Maizena,"Base para molho express, embalagem de 250g",,2.09,8.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85F4EF54EF5934A483F5A5FAA4DD2B45.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
10273,8410436240130,50.0,Sonasol,Bloco sanitário blue activ higiene,Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/030C25BBFC0551A8A26341A0DB18F1E8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
11446,5600318520020,1500.0,Sandevid,"Bebida açucarada  tinto de verão, limão","Garrafa de 1,5 l",1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E52F88F8AADD458A0A1F1D8795742CB1.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
11587,5601151540879,600.0,Compal,"Néctar de alperce, tetra, pack 3 x 200 ml",,1.27,2.12,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EAE317162BBF2A8DB55C55984DA9444.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
11612,5601164824478,1980.0,Super Bock,"Cerveja sem álcool, preta, pack 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C26E13A4E57323C65850675F100133E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
14258,5601119225466,110.0,Nobre,"Peito peru fumado fatias finas, embalagem de 110g",,2.39,21.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24DA88D6E72830F8A85ACE55946CFFD2.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
14341,3387390335217,380.0,Nestlé,Cereais fitness,Embalagem de 380g,2.99,7.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C959B1D4FF6FA7DA78D69BB4AF4BF9D0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
14396,3387390326284,141.0,Nestlé,"Barras fitness natural 141g, embalagem de 140g",,2.09,14.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D94765A03D57547DD65718EEAF795A7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
14474,5601038300084,160.0,Knorr,"Caldo de galinha 16 cubos, embalagem de 160g",,2.49,15.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/719F98F5A5B0AFB6E96F2915E16E6D46.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
15944,7613034290533,45.0,Felix,"Snack para gato crispies salmão e truta, embalagem de 50g",,1.49,33.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA37C2A72BA17B7DCCDD54F9C16B9673.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
15951,7613033995620,1400.0,Friskies,"Ração para cão mini adulto nutri soft com frango, de 1,4 kg",,5.59,3.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1BD6371DCA3D1AB48AE179C2E415892.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
16040,5608516251029,280.0,Quinta de Jugais,"Doce de abóbora com noz, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C53016DDA38AEFEE1D9CA8B9C61CDD0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
16532,8410104156640,250.0,Air Wick,"Ambientador recarga delícias de verão, de 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D59CDBF009CEE64C14901102B4C0C5EA.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
16610,8712561521703,700.0,Cif,"Creme abrasivo ativo com lixívia, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A1C269FF05C78AE2B38E76648F4E8B5.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
17025,8410376044393,210.0,Gullón,"Bolacha diet nature recheio creme, embalagem de 210g",,2.09,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C0FFBECBE5DE5BDE5FFCEFD7C4DF4D7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
18427,3600541743922,400.0,Garnier,Amaciador Ultra Suave Tesouros de Mel,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6FBD2F9D7CF07F291D3DDA862938E55.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
18515,8410376042498,216.0,Gullón,"Bolacha diet nature 5 cereais, embalagem de 220g",,2.09,9.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/068DB1D91D8194E229EB2640C1F34CF3.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
19196,3800020456262,160.0,Kit Kat,Chocolate chunky,Embalagem de 160g,2.99,18.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFF7EA7FE95BA0ACE0B737C4543CE576.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
23077,8718951122857,,Colgate,"Escova dentífrica infantil, minions, + 6 anos",1 + 1 unidade grátis,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F172A823FBE2AE9BFB74E7483EF8B3DD.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
25114,8426617014087,100.0,Haribo,"Gomas funky mix, embalagem de 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31DA74D90BF43FEBCEBB855C6649FB7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
25329,3600523493654,400.0,Elvive,Champô Óleo Extraordinário Coco,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2750D5FBC82EB7846B701329F01A8B0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
25334,3600542087711,400.0,Garnier,Champô Ultra Suave Água de Coco e Aloe Vera,Embalagem com 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AD4F2E8B021977C9D6FDA8D9C7F73EC.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
25876,5604321032242,200.0,Cemporcento,"Bolachas marinheiras linhaça, embalagem de 200 g",,1.99,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF93830EBFD65C4B0E826B2E46C21FEE.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
25877,5604321027507,200.0,Cemporcento,Bolachas marinheiras integrais,Embalagem de 200g,1.99,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51C1D28623B1633557B6C13B4CCC8923.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
2775,8410168195562,1500.0,Friskies,Ração para gato júnior com frango,"Embalagem de 1,5 kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B26E8FECF30B2840793E6B147C2D6D8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,6
