identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,images_4,avantages_dateFin,avantages_categorie
52840,8711327420618,55.0,Knorr,"Pasta pot carbonara, 55g",,1.49,27.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1530D3A25330EDF95B2D06084FF8E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52935,5603722522628,200.0,Matinal,"Manteiga magra sem lactose, 200g",,1.89,9.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CBD1054729AF9FC46683642CA3D0920.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52942,8720181385070,2520.0,Skip,"Detergente líquido máquina de roupa cores, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88CC1094FF0E3EE4912CFD63A761A185.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52943,8720181392894,1332.0,Comfort,"Amaciador concentrado essência sunfresh, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD07681F095E84A54F9C4CC0D0F09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52944,8720181392900,1332.0,Comfort,"Amaciador concentrado essência azul, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A560BD62C0B678C99A0D6C167361502D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53064,8410500028992,300.0,Yopro,"Iogurte liquido mirtilo, 300g",,1.88,6.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4051A0EB42E15F1AFA85DF67821E374B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53213,4047008018367,132.0,Alsa,"Mousse chocolate de leite light, 132g",,1.44,10.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0162A5C010762C6E517303DDAF79D2D5.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53354,3600542510325,340.0,Garnier,"Máscara Carvão Ultra Suave, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55C62D6BAE8D061BC6071E0623B98995.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,,,,,,,,,11,6,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5940,5604260264575,1500.0,Selecção de Enófilos,"Vinho DOC Dão, Tinto","Garrafa de 1,5 L",5.75,3.83,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3436F9A46CDD6A25239609D1E64F74D.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
6130,7613033738432,60.0,Felix,"Snack para gato seaside, embalagem de 60g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE04B3DB89382FB746A82610D0431CB3.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
6834,8714789162607,,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.24,2.24,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44661A51C33886F9F9D2E9E6336E3737.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9161,5602154002920,750.0,Adega de Borba,Vinho tinto alentejo,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4E622CDEFB67E1BEC54DD1E1636255.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9206,5602527031885,180.0,Palhais,"Queijo chevre, 180g",,3.69,20.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04EAC753463FC2D0D6F864521CA5EF8D.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9371,5604260010202,750.0,Valadão,Porto branco,Garrafa de 750 ml,4.69,6.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BBC4211C40FE14ABCDCEB658BDD7994.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9417,5604260047826,750.0,Selecção de Enófilos,Moscatel do Douro,"Garrafa de 0,75 l",4.56,6.08,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C6AD17B630092BDDA352660B7F47B5C.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10139,8410108133722,,Evax,"Pensos diários maxiplus, 30 unidades",Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB47591471002975E8BE20E093D3B058.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10357,8411300041686,,Nutrisse,"Coloração permanente, castanho dourado, nº43",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9703704A2C359848096236DC42C5F84E.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1042,5601055008550,200.0,Pantagruel,"Chocolate culinário 70% cacau, embalagem de 200g",,3.64,18.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3690A5270C254F91A8C67311038991B7.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10883,3147690024804,750.0,Cruz,Porto special reserva," garrafa de 0,75 l",9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01146C49D6D1001F9B0A4FC43CD6365E.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10902,3228023070078,125.0,Président,"Queijo creme flamengo, 125 g",,1.79,14.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0506573988EB11E555100700791F32B3.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1142,5601082026954,55.0,Delta Q,Café em cápsulas  qonvictus,Embalagem de 55 g,4.39,79.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BCCE3D035FB6F5D7FC434FDA25E120B.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1144,5601082026978,55.0,Delta Q,Café em cápsulas aqtivus,Embalagem de 55 g,4.39,79.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52267C2B82B3AE15A09FF0BFBFD58772.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
12732,3428274120014,1000.0,President,"Leite de cabra uht meio gordo, embalagem 1l",,2.33,2.33,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/064B1B9C8DA5F13A4C86F3DBB78B09E5.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1417,5601252106714,750.0,Gallo,"Azeite virgem extra reserva, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C5EB2313316D108F2E3E90E004ECF0E.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
14217,7613033174667,,Nescafé,"Café em cápsulas dolce gusto galão, embalagem de 16 cápsulas",,5.49,5.49,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB34449ED6EA4F21A684A5D79C90ED5.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
14301,5000116105199,1125.0,Iglo,"Ervilhas, embalagem de 1,125 kg",,4.99,4.44,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BF24AD2EA50DB071A8437A9D455D899.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
14302,5000116109104,500.0,Iglo,"Ervilhas primavera, embalagem de 500g",,2.98,5.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/331AE4FF3620F211D8048BD43B1F93FF.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
15980,5601119244368,210.0,Nobre,"Salsichas extra suculentas de peru, frasco de 210g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFAE20131139C70D365FB7E596D49C5A.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
16013,2892070000000,150.0,Fruta,Figo da India,1 un = 150 gr (aprox.),1.72,11.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01B2476B0CBBC87C9006156013F21870.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
16230,8712561587594,4000.0,Comfort,"Amaciador de roupa, azul, de 4 l",,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418708C6A4BBF36C3318720584BF4366.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
16283,4005900100962,125.0,Nivea,"Demaquilhante dupla ação, de 125g",,3.74,29.92,125,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B7B9A62AAF2C32EB1591530F6B9E6C4.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
16534,8410104156664,250.0,Air Wick,"Ambientador recarga oasis turquesa, 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3824961F5FB8FB9D3828F1B824042FFE.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
16609,8712561846530,700.0,Cif,"Creme abrasivo pink flowers, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C71BC29DB02419E55AB519313E13B11B.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1679,5602711001557,250.0,Rar,"Açucar icing, embalagem de 250g",,1.09,4.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA962A357CD9132A04FC34E95DEE9755.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
17972,8410104017231,,Air Wick,Recarga ambientador elétrico rosa bouquets,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4B54E525D9F6D6A066C53A63FF9057.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
19841,0000040052526,125.0,Kit Kat,Chocolate kit kat,Embalagem de 130g,2.44,19.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FD77579F2F8AE789008E9434097CC74.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
20781,5011417553114,,Air Wick,Ambientador stick micado blackberry,Embalagem de 1 unidades,5.99,5.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1994156825AF850DCCFA44F1976E6E15.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
22537,3179148441000,37.0,Vahine,"Açúcar baunilhado, embalagem de 40g",,2.29,61.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/963E4E4B240E10126D08A1684866D84C.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
22954,3045200715009,150.0,Sanytol,"Desodorizante e desinfetante para calçado, 150 ml",,3.39,22.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3DCE6928DD622E4A01975DBC929BC27.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
23479,5601252112593,750.0,Gallo,"Azeite virgem extra gourmet, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/906AA0955AA95DAA0249E7362816B14C.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
24509,4005900342980,400.0,Nivea,"Água micelar 3 em 1 peles sensíveis, embalagem com 400 ml",,4.45,11.13,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EBD2E04C862A666D54DA3901073CC68.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
25339,3600542075343,400.0,Garnier,Condicionador Ultra Suave Água de Coco e Aloé Vera,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EDB7F3773C83B0E6162E0F80CDD031F.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
26376,2891433000000,1400.0,Nossa Seleção,Borrego de Leite,1 un = 14 kg (aprox.),16.79,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8254A3BD6997D0F8DE97A893DD7F4A30.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
26475,5601252115211,250.0,Gallo,"Vinagre balsâmico sidra, 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88E39F6F7D009CCC3A6C8AE0ADDADDE.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
27919,3600542140058,400.0,Garnier,Condicionador Ultra Suave Riqueza D'Argão,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97F0F83356E9DECA28E7D831AD1F5F5.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
28663,8714789135243,,Colgate,"Escova dentífrica zig zag média, 2 + 1 grátis",,2.99,2.99,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98EEC746993A1476711372655871B9C.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
29082,5410976140122,250.0,Guylian,"Frutos do mar, 250 g",,6.19,24.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C8BEB0B5F241708B6F819F9DEEA51D5.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
29370,8710522322154,1600.0,Skip,"Tira Nódoas em Gel Cores, 1.6 l",,7.19,4.49,1600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54FD3A3EC2CD69B1074B23942E595CC0.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
29967,8410104888169,,Air Wick,Recarga ambientador automático lavanda,,4.99,4.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEE7BF6FFDD6AEEB8488E6103005BF64.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
29976,8710447284117,400.0,Axe,"Gel de banho black, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C1550F05E4C9DCEFA8639DD8B3D971E.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
30053,7613036271882,,Nescafé,"Cápsulas de café com leite cappuccino, embalagem com 16 cápsulas",,5.49,5.49,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB9EC4C2940375D6F1C3E0EB32D5765.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
30712,5000116124152,800.0,Iglo,"Ervilhas primavera, embalagem de 800g",,4.48,5.6,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA98AA2D7349A9F54B21FC2B5D9F9E1D.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
31932,5602348094342,225.0,Damatta,Chouriço transmontano damatta 225 g,,3.79,16.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/468043919F23C6481CA606324D89A13C.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
33113,7613036562874,,Nescafé,"Café ristretto napoli, embalagem de 16 cápsulas",,5.49,5.49,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF5F6B7C5C6AF2805D2287F3CBC35ACC.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
34198,3083681047967,750.0,Bonduelle,"Três legumes couve-flor, brócolos e romanesco, 750 g",,2.69,3.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E952491925A9F41BEA9E2038156E899.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
34199,3083680905008,700.0,Bonduelle,"Salteado mediterrâneo, embalagem de 750 g",,4.09,5.84,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B23675E7CD8B0377798B2F686A375FC0.jpg,,,,,,,,,,,,11,6,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
34562,3179142057665,3.0,Vahine,"Baunilha 2 vagens, 3g",,5.19,1730.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C404465B2D393B66EA54ED2B8FB4AB03.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
35653,5601050035261,300.0,Yopro,"Yopro liquido baunilha cookies, embalagem de 300g",,1.88,6.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B90CB1F9D043511CACA661315CF4AB0.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
35849,5601050035353,440.0,Danone,"Iogurte oikos cheesecake de mirtilo, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A1EC89AAD14F77718D5CC67F571432A.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7807C1DC6FDB66074A291996AEB79A89.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
36677,8710447438497,400.0,Axe,Gel Banho Leather & Cookies,Embalagem de 400 ml,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4CCF23FECDD2402E16BFC129D772D22.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
36946,5601050035919,500.0,Danone,"Sobremesa danette duo baunilha e chocolate, embalagem de 4 x 125 ml",,1.97,3.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4047A1E53801B2FD76294882256ADFEA.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
37551,5601050035889,600.0,Danone,"Iogurte liquido de noz, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8847CB088D81E81AFB1BB335F50C28.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
37628,2776283000000,400.0,PorSi,4 Costeletas pé de Borrego,Embalagem ± 400 g,9.18,22.95,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0A67E8492FBBC1337BFF4517F99BA82.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
40767,5000116125432,1080.0,Capitão Iglo,"18 hamburguers de frango sem glúten, embalagem de 1 kg",,16.99,15.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B8F847393DDA3DEECAF6499077AA6F1.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
40916,3083681107944,400.0,Bonduelle,"Salteado da horta, embalagem de 400g",,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EC663DD06C540EF10455FD80FEDFFEF.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
40961,3179142000388,71.0,Vahine,"Rolinhos com sabor a chocolate, embalagem de 65g",,1.34,18.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/615342CD14815CB7650C95A0117AED4B.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
41360,5601050036268,160.0,Yopro,"Yopro mirtilo, embalagem de 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCA8853EDE27123693F6D3AE94D87D35.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
41581,5601050036619,440.0,Danone,"Iogurte grego maçã e canela, 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/069FA6355B7D02BF816E598F365E6B99.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
43407,8710847961137,360.0,Linic,"Champô cabelos oleosos para mulher, 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99FE8D2453A231FCFB1F4A24A0F5403.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
43646,8710847961182,360.0,Linic,"Champô para homem anti caspa controlo de oleosidade, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC0FE1518ACC7EF03C938B6AC4530E4.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
43649,8710847961236,360.0,Linic,"Champô + condicionador eficácia ativa 2 em 1, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA5C4EAAB6B67D24872235B5C270E87.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
43894,8710847940804,250.0,Tresemmé,"Champô seco cleansing, embalagem de 250 ml",,5.39,21.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2D8A9D14AD8DDD556A9F893DF1062FC.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
44051,3600542372992,60.0,Garnier,Champô Ultra Suave sólido delicadeza de aveia,60 g,4.19,69.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D88C165AF4D491A0253466ED5E4B8F2D.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
44455,8710847974427,400.0,Tresemmé,"Champô purify hidrate, 400 ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/603E973086DDF6CA552771A3016C3225.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
