identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
52938,5601217137746,,Finish,"Detergente Loiça Máquina Power Regular, 60 unidades",,11.99,11.99,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E450243CCF850E82EF5ADC69AB281BA1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
53066,5601050037845,620.0,Danone,"Bifidus Líquido Activia Aveia e Noz 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3E5261F5C2ADA6A9243957038878389.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
53919,2696282000000,250.0,Pastelaria,"Baguete Constance, 250 g",,0.79,3.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BA49B9462EB8B9EAD281953127E99E8.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
7228,3059940006433,1000.0,Destop,"Desentupidor gel turbo com lixívia, de 1L",,5.84,5.84,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C14AE453887D1E807DA8F84ACE754F1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
8912,5601356013161,750.0,Porta da Ravessa,Vinho doc alentejo branco,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C22D11D5D89DC0063C888DCFA29E68AE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
9915,7613034515667,400.0,Yogolino,Nestle iogolino prep iog baunilha 100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DFBF92BD5C54390DA283A2A6DCEF443.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
10668,8714789703015,360.0,Palmolive,Sabonete original,Embalagem de 4x90 g,3.59,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE1470E97E08B2D337923C713024026.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
11714,5601286402301,120.0,Nacional,Bolachas mini alfa,Embalagem de 120g,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EAE1E8FB282C46C3D148FFEA696859.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
13863,2891293000000,150.0,Novilho,Ganso Redondo,1 un = 150 gr (aprox.),1.57,10.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D06E21B501895FE58333983352AB8D67.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
14258,5601119225466,110.0,Nobre,Peito peru fumado fatias finas cuida-te +,Embalagem de 110g,0.99,9.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15846501D5E00A09FB0225E9CAA68997.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
14370,8712100544132,72.0,Knorr,Molho cervejeira 8 cubos,Embalagem de 70g,1.85,25.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99ABD2CC2FF171ED837495A26082E0AD.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
14474,5601038300084,160.0,Knorr,Caldo de galinha 16 cubos,Embalagem de 160g,2.85,17.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8FC6A464BA0F797BC45891501D0B036.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
1536,5601489018200,200.0,Du Bois de la Roche,Boudoirs,Embalagem de 200 g,2.24,11.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E2E621B6E985564F540A84113C2AEB3.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
15951,7613033995620,1400.0,Friskies,Ração para cão mini adulto nutri soft com frango,"Embalagem de 1,4 kg",5.59,3.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C24CD5BA02B65C21DA67C3A95230B33.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
2460,7613031501649,400.0,Nestlé,Fruta para bebé maçã banana +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED31B0C460E18911C0B603016079F2F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
25121,7613035749016,180.0,Cerelac,Bolachinhas,Embalagem de 180g,2.84,15.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BBEF4F801DAFADB1911E5F821051B1F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
25329,3600523493654,400.0,Elvive,Champô Óleo Extraordinário Coco,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86FC06DD0D7EE3332EF69255626438B0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
25539,7613035799837,3000.0,Friskies,Ração para gato esterilizado com peru,Embalagem de 3 kg,8.74,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82B69BA777EE2BE9204C639DD18E36B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
25783,8714100667569,61.0,Knorr,Noodles galinha,Embalagem de 60g,1.14,18.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A5437BE80AF365D548458C62476F4F2.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
25784,8714100667637,61.0,Knorr,Noodles queijo & ervas,Embalagem de 60g,1.14,18.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33148BDC0F897C3B345F402DC999BB3D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
25867,4005500534600,100.0,Crunch,Tablete de chocolate branco,Embalagem de 100 g,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A2083BB2AB95CD5C6F336E859964865.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
26597,8711000357521,52.0,L'or,Café descafeinato ristretto intensidade 9,Embalagem de 50g,3.39,65.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F97218A2C927C2121A6E7B79534223E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
31592,8434165446984,200.0,Cuétara,Bolacha Maria,Embalagem de 200g,0.74,3.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/764193CD26C47FE177757509FFE441D6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
32152,5000116124145,204.0,Iglo,2 Crocantes Frango Recheio Queijo e Fiambre,Embalagem de 200g,3.99,19.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD0F26AF0ACE30308937CAF709F46A02.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
32402,4005900542557,50.0,Nivea,Desodorizante Roll On Black & White Invisible Silky Smooth,50 ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDFC8F76946D93D5FC3C71D34FF86DB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
34597,5600376210390,250.0,Pasta do Dia,Massa folhada retangular,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/036A75D62A49BBE6CC3CF8C25387EB8C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
36863,7613037564426,128.0,Starbucks,Café caramelo macchiato by dolce gusto,12 cápsulas,4.39,34.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A8A635C9230DA67B5959F1B62C5FEEB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
40889,7622201122645,114.0,Royal,Gelatina de morango e framboesa,Embalagem de 114g,1.39,12.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8D993A7DF6D222AC19472D281FFE60E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
40916,3083681107944,400.0,Bonduelle,Salteado da horta,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/217641033CE1C7F42340510B026D51D0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
40993,7622201122669,114.0,Royal,Gelatina tutti frutti,Embalagem de 114g,1.39,12.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74661E3A4B8D6B22E3FEE9665932F055.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
40995,7622201122768,114.0,Royal,Gelatina de pêssego,Embalagem de 114g,1.39,12.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/169CBC0CD4CE55CBD78999AECBA777E3.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
41301,5601050036589,440.0,Danone,"Iogurte oikos amora,  4x 110 g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2A6369DE158404105D3DA5F531D5261.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
426,8722700001225,36.0,Lipton,20 saquetas chá de pêssego manga,Embalagem de 40g,1.89,52.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A261053776231198C434BD7FF98D764.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
4313,3600540539519,200.0,Garnier,Creme de pentear Ultra Suave com abacate,Embalagem de 200 ml,3.49,17.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C2AF5C7867BB08BD9BD5B1F766BAC3F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
44740,5601119354272,220.0,Campofrio,Peito de frango forno de lenha fatias finas,Embalagem de 220g,3.65,16.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47087F1AA00C3F49E12993217E569C42.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
45470,7613036632010,648.0,Felix,Comida Húmida para Gato Selecção do Campo,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF1017A44DE419FC10E68A39AA8DC5B7.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
45472,7613036632058,648.0,Felix,Comida Húmida para Gato Selecção de Peixe,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E300F8750AB8E9CDC58388BB5658884.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E172F27888BCC4326288509CC9468FE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
47042,5601066633093,32.0,Margão,Pimenta preta brasil,Embalagem de 32g,2.45,76.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7DDFCCF3D7863C66F16FB5EEB0A3915.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
47080,8720182148650,53.0,Knorr,Sopa de agrião,Embalagem de 53g,1.69,31.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D079BBA3ADFD9CC577FC628EA91483E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
48473,7613036226868,85.0,Purina Gourmet,Comida húmida gato fondant frango,85g,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/917CC7EE8600360D172ABCECFA6B4CF0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
49200,8006540618691,,Dodot,Fralda Cueca Extra T5 | 12 a 17 kg,Embalagem c/ 56 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2BB7365DB78D46E15945917428381C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
49272,7613287494368,340.0,Felix,Comida húmida gato gelatinas seleções peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6375B40F7606D939FB8A96CE45B58BEE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
49401,5411188133759,400.0,Alpro,"Soja Ananás Maracujá Sem Açúcar,  400g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/909957EE9CF7D4ABCC0F942C6CAEB7FC.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
50450,8710522729755,51.0,Knorr,Potato Pot Bacon e Cebola,Embalagem de 51g,1.69,33.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25207F6FBC49924E12611BD2533EDFBB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
50502,8410104895570,400.0,Vanish,"Aditivos Pó Vanish Oxi Advance White, 400g",,5.99,14.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7BF2B9AB20E28933F806A9A8FF95FA6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
50949,8410104898298,750.0,Vanish,"Tira Nódoas Spray Desengordurante, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFBD88FFE5CB18F6516F5CD4281270B2.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
50950,8410104898496,750.0,Vanish,"Tira Nódoas Spray Roupa Branca, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6687FF6DFB3F1AC5E6A7E937C285D48C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
51280,5602348102733,240.0,Izidoro,Salsichas Frankfurt 12 Unidades,Embalagem de 240g,1.45,6.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/533F3E58CC0E32367343E6B6E9DDD82D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
51504,8006540346976,200.0,Pantene,Espuma Caracóis Perfeitos,Embalagem de 200 ml,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25BB7B1758CE71AF8E488B2CC7F521DF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
5163,5601119225459,110.0,Nobre,Peito de peru fatias finas,Embalagem de 110g,2.39,21.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF716188DB8C31D6F1ED667C2A8EA2C9.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
51650,8006540696224,,Ausonia,Pensos Higiénicos Ultrafina Plus Noite,embalagem com 10 un.,2.54,2.54,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A80B45FF56AC74AE1F5B6C9C3CACD3CE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
51753,8410001134970,,Scotch Brite,"Esfregão Fibra com Esponja Não Risca Azul, 2 unidades",,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17B7BD0BF64A4937E79D0D90E34B9B20.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
51948,8719200253056,200.0,Planta,"Planteiga sem Sal Vegan, 200g",,1.49,7.45,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B07C8375772AE175A841170A028D654.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
52365,5605480002244,,Veet,Bandas Depilatórias Cera Fria Facial Expert Pele Sensível,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4D2539206CA288926BDE56C03DB2435.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
52577,8445290830609,,Nescafé,"Café Descafeinado Sical Intensidade 5, 16 Cápsulas",,4.29,4.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51AD3F59B528B81442C205A8FA3A74C3.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
52934,5603722522550,600.0,Agros,Bebida Láctea Café,Embalagem de 3 x 200ml,1.85,3.08,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FB5A2C12029001B9FDF536CD6412712.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
53065,5601050037869,620.0,Danone,"Bifidus Líquido Activia Cereais 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131D80C948546BCBA16D94F59138000.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
53200,8722700263081,112.0,Knorr,"Caldo Natura de Legumes, 4 x 28g",,1.85,16.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
53245,8410376065077,208.0,Gullon,"Bolachas Dibus Magic Mix & Go, 208g",,1.29,6.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C94F511125FF508ED7AC3EEC2DBB07.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
53354,3600542510325,340.0,Garnier,"Máscara Carvão Ultra Suave, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2D439CFA0EC05C7C573194280721869.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
54340,8718951544031,500.0,Palmolive,"Gel De Banho Aroma Essence Relax, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B393CF6B8E26824C27DB59D900F0401.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
6130,7613033738432,60.0,Felix,Snack para gato seaside,Embalagem de 60g,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/960F5652782A801F10BD5B20A81EC8AF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
6276,8410001100326,,Scotch Brite,"Esfregão Fibra Verde Normal Gama Classic, embalagem de 1 unidades",,0.83,0.83,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB40E322D052899C9DC511197BF0C1C8.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
6834,8714789162607,,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69029B8B6EDB589B43F18BBBDF7A7870.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
768,4005500030300,400.0,Yogolino,Nestle iogolino prep iog morango 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74338F0422E4872B709E9AAF722C255D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
8282,5601010111240,130.0,Ramirez,"Sardinhas em tomate, 130g",,1.04,8.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E87EA420F2FF9FBD18B61ADFB58F50EC.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
8436,5601050033762,620.0,Danone,"Iogurte activia líquido 0% frutos silvestres,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1898B39499E032B1AB748C6FC019A6DF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
8629,5601151123232,600.0,Bongo,Néctar de laranja,Pack 3 x 200 ml,1.27,2.12,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF89947E630CE99DD6F2FAA16ED12B8D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
8983,5601489129241,100.0,Du Bois de la Roche,Bolachas palmi kids,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A48F7115E68F6FA2E832A466E960A6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
9914,7613034515643,400.0,Yogolino,Nestle iogolino prep iog bolacha 100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63C83CFCB263E0E094FFB547D1F58C13.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
10130,8410108116213,,Ausonia,Pensos Higiénicos Ultra Air Dry C/ Abas,embalagem com 14 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C02C99FDB5EAB5E1AC1F3CE4982D40AC.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
11403,5411188100324,500.0,Alpro,"Yofu com pedaços de mirtilo,  4x125 g",,2.39,4.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/180C6EDDF973B5FB5DD1BEAE5B064064.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
1505,5601383014506,120.0,Izidoro,Salsichas Frankfurt em lata,Embalagem de 120g,0.99,8.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8577674F64B16918632AA37BE8A01B7E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
1507,5601383014537,250.0,Izidoro,Salsichas Frankfurt em lata,Embalagem de 250g,1.69,6.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F007D77C245888A3F3F0F69D08EF71D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,6,,,
1540,5601489136157,500.0,Du Bois de la Roche,Bolachas crackers integral,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CA4AF2CD82F932BF057A3D74E80A75C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
15944,7613034290533,50.0,Felix,Snack para gato crispies salmão e truta,Embalagem de 50g,1.49,29.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C8D92EEF4DBDDD40C2991BA5A82C7FB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
15980,5601119244368,210.0,Nobre,Salsichas extra suculentas de peru,Frasco de 210g,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/777EA415D5DED2EBA379260001C63756.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
15981,5601119244375,210.0,Nobre,Salsichas extra suculentas de frango,Frasco de 210g,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9377F1AC54A3AFE8E58484C3F13B4B3B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
16230,8712561587594,4000.0,Comfort,"Amaciador de roupa, azul",Garrafa de 4 l,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27CE8767BA23CA7628783B3F31A16F69.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
16534,8410104156664,250.0,Air Wick,Ambientador recarga oasis turquesa,Garrafa de 250 ml,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3506E793B278DB073DFECF18E7AC2C6A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
16557,5411188117032,1000.0,Alpro,Bebida Vegetal Arroz,Embalagem de 1 l,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5722BD12BD5E03946BA914895172EE5.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
1679,5602711001557,250.0,Rar,Açucar icing,Embalagem de 250 g,1.09,4.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52F907316CA05E8B78E567EBA887C11C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,7,,,
