identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
41166,5600261547792,,Olivo,Saco de boxe anti-stress,1 unidade,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/767D9F0ED716C4155E6DF9914077C149.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,5.495
41639,5601164904620,3000.0,Super Bock,"Cerveja com álcool stout, pack 15 x 0.2 l",,7.39,2.46,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8676121FE2373425FF9E69AF3E4DF4E5.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
41853,5601077221272,750.0,Velhotes,Vinho do Porto LBV 2016," garrafa de 0,75 l",10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BC842874C6AE5F28AA397AB12AFE2C7.jpg,,,,,,,9,7,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
42035,3574660240009,,O.B.,Tampão Procomfort Normal,Embalagem com 16 unidades,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672332152D88EB2BE0877B0F801955E9.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
4208,3574660709216,,Carefree,"Pensos diários maxi, aloé vera",embalagem com 48 unidades,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBA3444A1289B6F480E65BBBEA0DAD55.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
42150,7613039959992,270.0,Nestlé,"Tablete de chocolate extra fina leite, embalagem de 270g",,3.74,13.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F368FDEA42DD9E1BACA00C035D3ACCAC.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
42151,7613039994016,270.0,Nestlé,"Tablete de chocolate preto extra fina, 270 g",,3.74,13.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2D08796DE14273DB99178B1C27492F8.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
42281,5601849014064,,Vtech Baby,Ursinho doces sonhos com luz e som,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11460237CCC73B2B067280A80C3EB044.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
42289,8005125173303,,Baby Clementoni,Roca Dino,1 unidade,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8586912A93225680D5AD99B99EA4BFDF.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,5.995
42307,5601849018468,,Panda,Microfone pequeno,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA868B3CB69E98276B2EF47EB6E6BFFF.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.995
42453,8854019046045,,Mattel,Chapéu mágico,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEF59039849636A43FFCC3EC4350AEAF.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.995
42482,5600314040072,1500.0,Rocim,Vinho Tinto Região do Alentejo,2 x 0.75 l,16.99,11.33,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4287807A48E74C318EEB9F5061BA80AC.jpg,,,,,,,9,7,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
42702,4005900389091,150.0,Nivea,"Desodorizante spray protect & care, 50 ml",,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A283D2C62F0D07D52826DADF0C118D66.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
43007,5998749140536,123.0,Pedigree,"Snacks para cão rodeo galinha, de 123 g",,2.16,17.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0AB251B590157F26BAF75563068E3CE.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
43008,5998749140376,123.0,Pedigree,"Snacks para cão rodeo vaca, de 123 g",,2.16,17.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12A492FC9BFF2398A597ED776EE2B137.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
43299,7613039994160,270.0,Nestlé,"Tablete de chocolate de leite e amêndoa, 270g",,3.74,13.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/173A13C5FC627B7C0DCDAB2F55868444.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
43419,3600542206785,200.0,Garnier,"Creme pentear Ultra Suave leite de amêndoa para cabelo desidratado, 200 ml",,3.49,17.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33439201C3CB32DF1B345CB081980B69.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
43554,4023103199217,,Vileda,Recarga mopa 1.2 spray max,,6.79,6.79,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA8326FCA6CE0536134C35FF65E2EA33.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44050,3600542372718,60.0,Garnier,Champô Ultra Suave sólido tesouros de mel,60 g,4.19,69.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AAD05868964F3A9EFB8C2D1CA439E66.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44177,5029053527574,,Huggies,"Fralda cueca Drynites para Menino 4 a 7 Anos, 10 unidades",,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6CF34FF6AD409EFCA67011976019663.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44393,4046719576982,,Scotch Brite,"Esfregão Laminado Fibra Verde com Esponja Celulósica 3 capas Gama Classic, 2 unidades",,2.89,2.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02095BBAB025808DD3E9412B3F2188CE.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44688,8710522940914,72.0,Knorr,"Caldo sem sal galinha, embalagem de 72g",,1.59,22.08,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31DB75D3B265A76C6F5D88EE0677C95C.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44739,5601119354289,220.0,Campofrio,"Peito de peru fatias finas forno de lenha, embalagem de 220g",,3.59,16.32,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C4FDCE98CB96914BB764FD818178A1.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44764,5606669238249,700.0,Brasmar,"Caldeirada de peixe, 700g",,4.75,6.79,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA153B7547DE87621DF474823D2DC7D5.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
44986,7322541176413,,Tena,"Pensos incontinência mulher lady super, 30 unidades",,12.74,12.74,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0FE5A6AEDF0A139FB289F315AD48563.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8A82319B2E7E3D902073F41A1FD3F2A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B6EAE2539B40D6D2DDBC10457C8A8AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B23AF2274E392683DC2ECF5CC9348D3.jpg,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
45018,4023103201262,,Vileda,Recarga para mopa ultramax,,7.99,7.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7112B2C2634EB790E16C5A1CA1706B4C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F8B536E240695E1CF3B35AA3B4C6B8C.jpg,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
45029,3600542369794,400.0,Garnier,"Champô Ultra Suave camomila, 400 ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73403B5ECEB69F8724178BEE15399F77.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
45532,5601849014057,,Vtech Baby,Cachorrinho musical,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B2A11190F44C3DBA123C85AE459D999.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.995
45533,5601849021338,,Vtech Baby,Hipo dentuças,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2215B0308AD210E42FD84569B3B3436.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD5DCA31E7CAD4F3C2E81783012FCCFC.jpg,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.995
45534,5601849017324,,Vtech Baby,Teclado musical,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE2901CF088430ACDBE93EDFB7CF4DB4.jpg,,,,,,,9,7,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
45575,4005900746221,50.0,Nivea,"Creme anti rugas de dias fp 15, 50 ml",,14.29,285.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80759A4A321ADDF60DA5D5E0AD554F7B.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
45576,4005900600745,50.0,Nivea,"Creme de noite anti idade cellular expert lift, 50 ml",,16.24,324.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A77C8F4564376B6B95D189929C12E07.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
45736,4005900782915,30.0,Nivea,"Creme dia anti manchas 630º, 30 ml",,17.54,584.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98F7A2A419CD024377870D673405B6A5.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
45801,8693830035544,,4Kidoh,Pack Super Burger,1 unidade,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E5A6BC2801A647927EA60B12304D3CD.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,2.495
45802,8693830035551,,4Kidoh,Pack Pizza Fantástica,1 unidade,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/850D8C38DD287353BF7E825200FD14BB.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,2.495
45805,8693830035582,,4Kidoh,Pack A Quinta,1 unidade,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10C5C2346D32C1245334B3755EDB289F.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,2.495
46084,8005125216055,,Clementoni,Puzzle Avengers,2 x 60 peças,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3DBF5BDFAA0BFC49A4ADDAFF0CE3EB1.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,3.495
46203,5601252106950,3000.0,Gallo,"Azeite virgem extra clássico, 3 litros",,31.99,10.66,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2D74D402F96E3B7D85C27C3601E0BBB.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46330,5054563101808,75.0,Sensodyne,Dentífrico limpeza e frescura,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBDCCB1388D24B2A4BBC078B15180DD9.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46641,8410436364058,,Bref,Bloco Sanitário Blue Active Floral,Embalagem de 3 un.,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B3FF3A0516CE0BCF9D55B1FC9FFEE7D.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46728,5054563107244,75.0,Sensodyne,Pasta dentífrica rapid action,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36869A132AEBED693B4787371AE72FCB.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46732,7322541096353,,Tena,"Pensos incontinência mulher discreet mini ultra, 20 unidades",,3.19,3.19,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F386BE4B294B4D5ED88D121E27A2469D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9A3BAEB23D6C7E7ED5D45B2A8F2FBB1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B5D604934346CBC9DE81102A1CEC505.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A74CD13EF602AF0076AEBA20F81F2726.jpg,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46772,3574661500355,,Carefree,Pensos diários plus long,Embalagem com 40 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C09125DDC05046FDDB081D09634904E8.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46809,8410500003654,480.0,Danone,"Iogurte pedaços ananás 0% matéria gorda/açúcares, 4 x 120g",,2.29,4.77,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03214B7E9273A4A4FCE73BB182EEF165.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
46956,5054563108463,75.0,Sensodyne,Pasta dentífrica ação completa,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99B50A2C2F67C8A442DD70085AF6E2E9.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
47045,8001665717328,250.0,Rana,"Ravioli de frango assado, 250g",,2.59,10.36,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D07CBA5B729E6EAAAEAE3681C3BAFE1.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
47149,8005125173327,,Baby Clementoni,Camaleão roca eletrónica,1 unidade,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E6EBA0DAC09DF8F7C59D107D312994.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,5.995
47154,8005125677085,,Baby Clementoni,Ted falante,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBDF6E9FE2EF6F2DE930E9FD69CD1D03.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,14.995
47160,5601849018161,,Panda,Telefone educativo,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/947FCA87E69A8C72E26F8921EE4A63CC.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.995
47164,5601849021345,,Vtech Baby,Roda musical,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/540E3C325434CB97E60075456DDB2F7A.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
47184,8005125186341,,Clementoni,Pulseiras da amizade,1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7962672FECB364F574C9FA9C73BEF6F.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,6.495
47244,8005125673131,,Clementoni,"Jogo ""Quem sou eu?""",1 unidade,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/680D44B80CC48BE3B70937F3BCDD9576.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.495
473,3010470154490,4000.0,Friskies,Ração para cão active,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33A5FD3D03DDCD0CB2D52DA3598866C2.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
47320,5600309466269,,Olivo,Creative pad,1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6157289749735BE552DA985385FD42D2.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,6.495
47325,5010993484096,,Mitama,Jenga,1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08F18CDD40B37C93506CF3CB28328710.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,9.995
47376,5201429021248,,Barbie,Toucador grande,1 unidade,39.99,39.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A752E52BE66C6049C9B9B16E7622DFF.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,19.995
47380,5201429096925,,Hot Wheels,Bancada de ferramentas,1 embalagem,39.99,39.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AC93E0262EA8D024A8CF2F011E15484.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,19.995
47402,5010993812851,,Hasbro,Spider-man,,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E323CCC31BF6F821A2172E96C7EE1C9C.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.495
47423,5201429021019,,Barbie,Mega cozinha,1 conjunto,39.99,39.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1921F3ED92474A5912FAE8C7DEAB1E47.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,19.995
47427,3574661552576,,Carefree,Pensos diários flexiform,Embalagem de 56 unidades,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55BFF8DD5AEB2213C79633D08C742122.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
4753,5000204731422,269.0,Glade,"Recarga ambientador automático, bali, 269 ml",,3.49,12.97,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EC208577D7022603489D0FEAD7AB89.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
47859,4005900875211,100.0,Nivea Men,"After shave sensitive pro, embalagem de 100 ml",,6.74,67.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2DAF3A5A19AD8AF23B02603449A299E.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
4792,5010106113127,700.0,BallantineS,"Whisky, garrafa de 700 ml",,12.19,17.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BF4EA6F94A85CF9DD6ADDC4A98A4509.jpg,,,,,,,9,8,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
48022,5775345201256,700.0,Sunquick,"Concentrado de laranja, garrafa de 700 ml",,4.95,7.07,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B842C8252B441D0B4A6F4E79D048B0C.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
48053,4005900494924,150.0,Nivea Men,"Desodorizante spray dry fresh, 150 ml",,2.69,17.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/958B84DE375F961864CB7FB7BAAAA8CF.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
48054,4005808753475,100.0,Nivea Men,"After shave loção, embalagem de 100 ml",,6.74,67.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E6048B9A49715D0F89C571F7C3EBFE.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643829EDA57D5ADED472077BB0F4DDDE.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
48928,8006540583432,225.0,Pantene,Champô Miracle Liso e Sedoso,225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAC2AFA9DB39E64A1DD6B24724AA439D.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
48944,8005125247790,,Clementoni,Puzzle Patrulha Pata,2 x 20 peças,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18A8121B777E4FFFE2281150493AB53E.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,2.995
49006,5010993791835,,Play-Doh,Dentista engraçado,1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CA5A9FA5C345390EA984557B77268A2.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,9.995
49063,5000204076202,,Glade,Ambientador Touch & Fresh Lavanda,10 ml,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABA9459962DCA8AB8222A12B2E4DDF0.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
49247,3600542432344,60.0,Garnier,Champô Ultra Suave sólido abacate,60 g,4.19,69.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8B5415D7247299A39572BF265D0596D.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
49248,3600542430173,60.0,Garnier,Champô Ultra Suave sólido alperce kids,60 g,4.19,69.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/471FD6F1181AEAB9D8759686A3255434.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
49757,5601151967898,1000.0,Compal,"Néctar vital bom dia aveia canela, 1 litro",,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E6F62512BB2257D9B0938AC14E8110.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
49984,8715035310308,250.0,Kikkoman,"Molho teriyaki bbq com mel, 250 ml",,3.55,14.2,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EBB751DB5EA19A3A4EB1A78CA6AC767.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
