identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page
2004,5604260095483,250.0,PorSi Select,Vinagre Balsâmico de Modena 250ml,,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CCAF5050BAB206C331B17751AD5E5E3.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
20433,5601244500070,1000.0,Terra Nostra,"Leite de pastagem magro, embalagem de 1 l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F4485855ABBC3534A5CD1111ACFCBA8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
20434,5601244500063,1000.0,Terra Nostra,"Leite de pastagem meio gordo, embalagem de 1litro",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/416A848D81A31A3BE14CC7E8951CC4DA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82125FE177156A16B33D08208F11D7F.jpg,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
21749,7613035766532,250.0,Nestum,"Nestum chocolate, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56615AB89B36DE078E553AF04539E1E0.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
22451,8076802085738,500.0,Barilla,"Massa alimentícia penne rigate, embalagem de 500g",,1.09,2.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0AFC2E79E59A7CBEB8CD3B16752797B.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
23276,5604260281299,175.0,Porsi Programa Origens,Salada Gourmet 175 G,,1.09,6.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B8FE4793F676EB4D411F04A36543FE6.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
23653,5600202948299,750.0,Valleperro,Vinho doc douro tinto,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5865C13DEE1923E987B86EC1D61E976.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
2441,5998749107898,720.0,Pedigree,"Snack dentastix médio, de 720 g",,8.14,11.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC04B8F248B16D5802B314F197DBA209.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
24927,5601066632676,17.0,Margão,"Tempero segredos grelhados, 17g",,2.19,128.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4041781BC6EFD50E653514699394961.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
2500,7613033129025,250.0,Cerelac,"Papa Infantil Não Láctea Bolacha Maria +6M, emb. 250 gr",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86F8E21230827C4A87CCDAA9CDA276AE.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
2520,7613033822827,250.0,Nestum,"Cereais mel com cereais integrais, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50987E91B590C03F84755178E67E5C7E.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
25220,5998749133392,60.0,Catisfactions,Snack gato peru,Embalagem de 60g,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/639F3544CF1F5DB80C2C8DEA1E40B4E1.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
25275,5775345121578,700.0,Sunquick,"Concentrado Laranja, garrafa 70 cl",Garrafa de 700 ml,6.15,8.79,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60CE4BBE254D671FC1E542A0A73849E2.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
25539,7613035799837,3000.0,Friskies,Ração para gato esterilizado com peru,Embalagem de 3 kg,8.74,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6753096F838736845D00B1BB9E9BE49E.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
2581,7622300086404,100.0,Milka,"Tablete de chocolate com creme de caramelo, embalagem de 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B056CF42D2CA274C5F222D61901AFE29.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
25861,5603722509759,800.0,Mimosa,"Leite com chocolate, embalagem de 4 x 200 ml",,1.68,2.1,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FE9754297F54084EBC31D72FBB55E4F.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
26305,8435495801542,510.0,Gama,Detergente Manual p/ Lavar Roupa Regular,Embalagem de 510 g,1.78,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76A1C7555826705FB1747A251DD116A0.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
2779,8410180108038,185.0,Artiach,Bolachas infantil dinossauros,Embalagem de 190g,1.69,9.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93FFBED3F451AE6676EBADF170E0F9AC.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
27895,3600542139977,400.0,Garnier,Champô Ultra Suave Riqueza D'Argão,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77E999E8D164E33EBDE7F1A567689F18.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
28443,0000042332824,50.0,Nivea Men,"Desodorizante Black&White Active Roll-On Invisible, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23AEC11E060ABC48167BD960BFBE0CEF.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
28859,5000116123841,336.0,Capitão Iglo,"Douradinhos estaladiços, embalagem de 340g",,4.99,14.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AFDC264463FC49315EE03B7B5FBE4C.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
28876,7613035116115,3000.0,Purina One Mini,"Ração para Cão Adulto Mini Vaca e Arroz, emb. 3 kg",Embalagem de 3 kg,11.99,4.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E297E03C6A7DFBC549FEC91CAA1BD47.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
28880,5602182360139,750.0,Monte da Ravasqueira,Vinho tinto regional alentejano superior,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FF671489AD108ACE18CD76A49E812FC.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
31141,3073781094930,140.0,A Vaca Que Ri,"Queijo fundido palitos light 140g, embalagem de 140g",,1.99,14.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F66CF0DE9FAADEC9E619DBA8AD59FC6D.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
31203,5601043115628,200.0,Espiga,"Spray para untar, 200ml",,3.69,18.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC32330DF6C50150785CBF9E155B0DEB.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
32302,4005900388636,50.0,Nivea,"Desodorizante Roll On Black & White Invisible Original, emb. 50 ml",,2.3,46.0,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7033FA7EF521736C8A4EC3A7B6E46A0.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
32304,4005900386564,50.0,Nivea,"Desodorizante Roll On Black & White Active, emb. 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/456BB91446D840F87A037D96EF8F2C1F.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
32402,4005900542557,50.0,Nivea,"Desodorizante Roll On Black & White Silky Smooth, emb. 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38BC337DF80EFF7BB0EAAC1C90FD7BD0.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
32408,5601050034967,600.0,Danone,"Danacol aveia, embalagem de 6 x 100g",,3.09,5.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE656F263120C59B9C0953B21D516B7.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
33291,5601029000047,385.0,Bom Petisco,"Atum posta natural, 385g",,4.55,11.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F97402A97CE5BCD8777B49EE163C0C1E.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
33400,5604260285228,4000.0,PorSi,Alimento Seco Cão Adulto Mix 4kg,,5.49,1.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AA045D73049470D10C23032126C6A0F.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
33401,3065890142350,1200.0,Pedigree,"Alimento húmido para cão adulto, 12 x 100 g",,5.34,4.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B303A5148245C532F7D1FC9626EB2397.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
33596,8412857000034,450.0,Humydry,Recarga Desumidificador Inodoro,embalagem de 450g,2.45,5.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/939BDDD8A364E225B47B3EEBD19FAA67.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
33600,8412857900891,250.0,Humydry,Desumidificador Basic,embalagem de 250g,3.84,15.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B45FCE09221B2D76DE77724F3F974FCD.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
34254,3250391531318,280.0,Bouton d' Or,Tomate seco em óleo,Embalagem de 280g,2.79,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4764DBD701A083E8005725BFED304DAC.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
34760,7613036912709,28.0,Maggi,"Suculento no forno ervas, embalagem de 40g",,0.89,31.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76C2A3A48D30703422BAF9E59F656EBB.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
35441,5604260291168,420.0,PorSi,Cogumelos Laminados 780g,,2.19,5.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96B079EE01AB76F05B9B6D58B22BA998.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
36657,5601217132673,500.0,Cillitbang,"Spray lixívia e higiene, de 500 ml",,2.39,4.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9B27A41A222F2F218026715A414F2D0.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
36712,5604260294879,200.0,PorSi,Queijo Gouda Fatiado 200g,,1.69,8.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA95A9507FFD36014042570F7367B99A.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
36732,5604260286454,2000.0,PorSi,Alimento Seco Gato Adulto Carne 2 kg,,3.59,1.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB71D9E83D68197D41D14C0FD3462038.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
372,8711200532391,260.0,Calvé,"Molho Burger Top Down, emb. 260 gr",,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/274182EF6D0EFA8A84998CA913A7016C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/122719564EBC4BB4D52F039A6C0EDAF1.jpg,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
37460,5900020033963,141.0,Nestlé,"Barras de Cereais Chocolate e Banana Fitness, emb. 141 gr (6 un)",Embalagem de 141 g,1.99,14.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E85263A2C5A59452E4D94091A02574C.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
37603,5601244700005,250.0,Terra Nostra,"Manteiga sem sal terra nostra, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317E2CDE181AB3CCD0895012A2A6754F.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
37812,5604260301065,,PorSi,Fraldas Premium T3 4-10 kg - 60 Unidades,,8.49,8.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EAC10020B9224D6442ABE842B034538.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
37814,5604260301089,,PorSi,Fraldas Premium T5 13-18 kg - 42 Unidades,,8.1,8.1,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C13EDAEA790705BF6C3FF3D6193E73D1.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
37990,8410063036175,1000.0,Pescanova,"Caprichos do Mar sem Glúten, emb. 1 kg (31 a 37 un.)",,7.39,7.39,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6895ADBC20BAA64ABF1A75EDB160FACB.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
38417,5411188124689,1000.0,Alpro,"Bebida aveia sem açúcar, embalagem de 1l",,1.89,1.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242D83F75D71A1E8390A9D4AC652F0B9.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
38569,5601043111385,500.0,Espiga,"Farinha de arroz, embalagem de 500g",,0.99,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28DC7EE63C94ABC2441EEA0D7A9449BD.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
38934,5601164863217,500.0,Somersby,"Sidra com Álcool Maçã, emb. 50 cl",,1.25,2.5,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3D6F4DDF9AFF4F9F8F47269DBD60191.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
39625,5607233533951,385.0,Panrico,Pão cerealia 100% integral,Embalagem de 385g,1.99,5.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41D40B955E0A17EB04A654C74F17935A.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
39677,5604321031627,400.0,Cemporcento,"Flocos de aveia finos sem glúten, embalagem de 400g",,1.49,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F27865F23D12D2EC899A9AFCC2B0963F.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
405,8712566410910,275.0,Calvé,"Ketchup Top Down sem Glúten, emb. 275 gr",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
40833,8718951333482,1250.0,Ajax,"Detergente líquido lava-tudo festa das flores, 1.25 litros",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/693F264420C4477C1D894CD0E8FEFC0A.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
40974,8711327407121,2000.0,Lipton,Ice tea de limão zero açúcar garrafa 2 l,,1.89,0.95,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01B1D0B046262E5013625D98284F67D4.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
41360,5601050036268,160.0,Yopro,"Yopro mirtilo, embalagem de 160g",,1.29,8.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCA8853EDE27123693F6D3AE94D87D35.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
41388,5604260304356,2000.0,PorSi Select,Alimento Seco Gato Pro Esterilizado 2 kg,,5.39,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A8341870D185F9B8420300F8DA6DD25.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
41661,5603769000752,750.0,Piano,Vinho DOC Douro Tinto Reserva,Garrafa de 0.75 l,6.74,8.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DFAFE37BB6D8C6F3E4E55468B7B398.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
41901,7613037677591,250.0,Cerelac,"Papa Infantil Farinha Láctea com 40% Menos Açúcares +6M,  emb. 250 gr",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/029375962274AEB82420915E9195E54A.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
42034,5604260302956,400.0,PorSi,Alimento Humido Gato Geleia Carne 4x100g,Embalagem de 4 x 100 g,1.79,4.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C902EC152491A4A1A1A0CF70E1553BE8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F852605FDCA88EC66100070F5E9DD4.jpg,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
42146,5604260304363,2000.0,PorSi Select,Alimento Seco Gato Pro Interior 2kg,,5.39,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C1E77C66BE03B927EC3C6A958E696BC.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3
42179,5604260307777,441.0,PorSi,Nata Pasteurizada 30% Mg 45cl/ 441g,,2.95,6.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E34B08A0109E785FC983F0CB93196A9.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
42511,5604260308217,100.0,PorSi,Blocos Wc Multiativo Pinho 2x50g,Pack de 2 x 50 g,1.64,16.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F8A67F1E6CF7C2342C15D97399AE5FF.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
42849,5604260308019,1000.0,PorSi Bio,Bebida Soja Bio 0% Açúcares Adicionados 1l,,0.94,0.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D68BCA87C01974D9C9D9721C9B8735AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
42850,5604260307623,400.0,Porsi Vivabem,Especialidade Soja 4x100g,,1.29,3.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9725133F1B2FF31F4BB486DF7451DE.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,3
42987,5604260310142,200.0,Porsi Vivabem,Bolachas Marítimas com Chia 200g,,1.88,9.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F47D7E06AB57B9945432B19BCFB9F330.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
43048,5604260311026,500.0,PorSi,Muesli Nozes 500g,,2.19,4.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1E75D70406A0C96D2A302F9A791696F.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
43541,5604260309955,2000.0,PorSi,Amaciador Concentrado Floral 2l,,1.79,0.9,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/051755203CB0DF5DAB3A4311EAE749EB.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
43542,5604260309962,2000.0,PorSi,Amaciador Concentrado Jojoba 2l,,1.79,0.9,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B2C0ED9EBB7028DFF63C98BA2CD7526.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
44616,5998749138410,2160.0,Pedigree,"Snack para cão grande dentastix fresh, 56 unidades",,16.74,7.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687F1DA3C884F2F296CE7564AC62C8D2.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4
44634,8711327485082,330.0,Magnum,"Gelados mini double gold caramel billionaire, embalagem de 6x55 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42AC7934AA428100845DBDC81A00E314.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
44916,8711327480438,440.0,Magnum,"Gelado double gold caramel billionaire, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C07DC9914F4DA381F8A8A6ECD5557A3.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
44948,5604260313273,250.0,PorSi Bio,Mel Bio 250g,,2.25,9.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C947C55452B58F8A77204579DA2099.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
45029,3600542369794,400.0,Garnier,"Champô Ultra Suave camomila, 400 ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D84CCE5242E797E89883507C54F8153.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
45396,5053827176057,600.0,KelloggS,"Cereais krave trésor avelã, embalagem de 600g",,4.79,7.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22414DB827D28782C0C570A1BF19C3BD.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
45670,5604260310715,150.0,PorSi,Bolacha com Cobertura Chocolate Negro 150g,,1.99,13.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEDA2FEFFA828F4A903BCB6328CC6093.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
45715,5604260310722,150.0,PorSi,Bolacha com Cobertura Chocolate de Leite 150g,,1.99,13.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/316BF2EFAABDC61698C845DF2D1BBE17.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
46517,5000204208917,750.0,Pato,"Abrasivo Sanitário Líquido Ação Total Pinho, emb. 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08C17A1F547C898E2E6E9CBB3441BB2A.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
46518,5000204208856,750.0,Pato,"Abrasivo Sanitário Líquido Ação Total Menta, emb. 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D02BC7C70B0CBFEDA11FE724DDAAE84.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
47119,5998749138335,125.0,Pedigree,"Snack para cão júnior dentastix galinha, de 125g",,2.14,17.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C79593AFD61A5AAF6276B4A6FC330FF.jpg,,,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4
4791,5010103803403,700.0,J&B,Whisky 15 anos c/caixa,Garrafa de 700 ml,26.29,37.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60235257103CB19EF8ABB0C7DC8E78C0.jpg,,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
47917,5604260320264,126.0,PorSi,Barras de Cereais Forma Clássicas 126g,,1.39,11.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED9C046B5C97FE757232CE7F0670F7B1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/502AF5D05C669A741A5F5BF8A39E9552.jpg,,,,,,2026-02-25T23:59:59Z,PROSPECTUS,16,4
