identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5
42129,5604260309207,,PorSi,Ambientador tealights canela,embalagem com 18 unidades,2.15,2.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B279D5D8DEC1AA39DC4F7F4A8CAABBED.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
4322,3600540623911,50.0,Narta,"Desodorizante Roll'On Invisivel, 50 ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B358F90E8AB938D60B2A3E4BFA91BD4.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
4410,3600550266993,50.0,Narta,Desodorizante Roll'On Protect 5,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44A2019BAA638096BCCB45A6174E65F4.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
4411,3600550267037,50.0,Narta men,Desodorizante roll-on protect,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EC15C278C8506D1BEA9C07C8BB415CC.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
44755,8720182022042,350.0,Calvé,"Manteiga amendoim cremosa, embalagem de 350g",,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233BB6D8E8CEE88ED461BD6951C97E8A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
45060,5601146300037,4500.0,Heineken,"Cerveja branca, 18 x 0.25 cl",,11.58,2.57,4500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AA45BFAF541CCA8C054017E0C3C41B1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
45472,7613036632058,648.0,Felix,Comida Húmida para Gato Selecção de Peixe,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73C9FB611404078ADC3B30BD4D8ADA5D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
4577,4011200115902,100.0,Palmolive,"Creme de barbear, sensitive, embalagem de 100 ml",,2.79,27.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62F30DCE8D03C9474F1BE6467A2C08CD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
46208,8710522724262,135.0,Knorr,"Tempero em pó galinha, 135g",,3.19,23.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB94BD83261F11D2BFB747B57E4DBF7D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
46503,8001841144870,,Dodot,Fraldas Sensitive | Tamanho 4 - 9 a 14 kg,Embalagem c/ 44 unidades,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C29302C02E4EDD5019B7FE62D421A5A7.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
46770,7613287238290,9000.0,Friskies,Ração seca para cão active,Embalagem de 9 kg,17.54,1.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87E5E98AAB65EA72424F3136636153B9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
4715,5000204593198,72.0,Pato,Discos Sanitários Activos Recarga Marinho,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCC21E7CD2CBE6B4EF157DF845CFFD44.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
47669,5604260315307,100.0,PorSi,Melão cortado,100 g,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AB1A7D1A0D38997D523CA7EEAAA5B5E.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
47989,5604321034338,200.0,Cemporcento,"Marinheiras natural bio, embalagem de 200g",,1.99,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4915E03C51FE89F31836106282D5D21E.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
48015,7613287491909,340.0,Felix,Comida Húmida Gato Seleção de Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DB5810AA0EC4F7E28839F740BBA9BB3.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
48065,5604260320967,,PorSi,Pensos incontinência maxi,28 unidades,6.19,6.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38AAEF5C8576B8F50BCDF9E5386EF62A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49177,3600523966752,150.0,Elvive,Spray Protetor de Calor Cabelo Comprido e Liso,150 ml,5.59,37.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A21B9957FF3EBFDB7D3F2679513DF.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49302,8720182379092,266.0,Calvé,"Molho hot chicken, embalagem de 266g",,1.94,7.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C23E4CFB61984F5FDB9D3C1D14EE78.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49385,4001724038993,355.0,Dr. Oetker,"Pizza tonno, embalagem de 355g",,3.69,10.39,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA935000CC5AD3F3C6CA22F86EC4B1A8.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49390,4001724039358,340.0,Dr. Oetker,Pizza Ristorante Carbonara,Embalagem de 340g,3.69,10.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A08886A131BCE8B78FDE04BE825072E7.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49402,5411188136347,400.0,Alpro,"Soja frutos vermelhos tâmaras, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A801A972F65EC8A1D9B45654A6E18706.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49461,5900020023094,375.0,Nestlé,"Cini minis canela, embalagem de 375g",,3.19,8.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6971BBFEA24941874EC510EECF08F124.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49568,8436582992587,,Polisur,Geleira vintage,20 litros,26.99,26.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0C0DA81B5121124BEE6104D828952FD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49716,5711953008221,250.0,Starbucks,"Frappuccino café starbucks, 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/403F1393C56C4ED0C4C7740D059C6F7D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49779,7613287805119,190.0,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.99,10.47,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327DFB41BCEBA98723B1952EF39D612B.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49829,7613287800497,190.0,Naturnes,"Nutrição infantil bio cenoura e tomate com peru, boião de 190g",,1.99,10.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B20FF43E1DFEF29042637F94293785.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
4985,5601012045505,750.0,Gazela,"Vinho verde, garrafa de 750 ml",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF597CF55A23ED9453F03A3DE7FD131F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49984,8715035310308,250.0,Kikkoman,"Molho teriyaki bbq com mel, 250 ml",,3.55,14.2,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EBB751DB5EA19A3A4EB1A78CA6AC767.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
49985,8715035270305,250.0,Kikkoman,"Molho teriyaki alho torrado, 250 ml",,3.65,14.6,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBFD24A35356B4B7597FFE6806510B1B.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
50578,5604260323715,,PorSi,Cápsulas Café Ristretto Int. 10,16 cápsulas,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BC84B240A3436EA3084B9111552C5D1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
50585,5011546475165,140.0,Nescafé,"Cappucino, 10x14g",,2.99,21.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1B273BE6C035C1849789CACAEFB1B0C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.49,9.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4CD99179E6F027B25DC7D76AB24FFD6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51127,5604260321902,750.0,Selecção de Enófilos,Espumante Rosé Bruto,Garrafa de 750 ml,3.2,4.27,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/947F3B3CE7CEE27BBBF516A2BD31F17F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51350,5601096020498,750.0,Aveleda,Vinho rosé fonte vinhos verdes 0.75l,,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/613AA8CA83589361337BA141CC0DB152.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51645,8001090793546,,Ausonia,Penso Diário Slip Normal,40 Unidades,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AE636B64C869303C753695A48D57D10.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51849,5600363850424,125.0,Alsa,"Mousse chocolate preto, 148g",,1.99,15.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD0763D1ED6A23152D33AE677B49BEC2.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51857,5600363850455,100.0,Alsa,"Mousse limão, 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/731C497F00D08C8C1086ED1FC92CC494.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
51926,4005900755759,400.0,Nivea Sun,Loção After Sun Moisture,Garrafa de 400 ml,11.39,28.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5621215E42AE5050B657D7FE9C41236C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52037,7622201735081,360.0,Royal,"Gelatina pronta mirtilo sem açúcar, 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C3BB58F6B43B79D0EAF7DE789EE35A6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52039,7622201747466,360.0,Royal,"Gelatina pronta frutos do bosque sem açúcar, 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/346C3ACAFC660518DFC7267DFA6DE7A9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52055,5600961172126,250.0,Prozis,"Proteína manteiga amendoim com choco crisp e cacau, 250 g",,3.59,14.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6FAE63E82D37EB79021F8FB991BD63.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52079,8711327585782,330.0,Magnum,"Gelado mini double caramel e gold caramel billionaire, embalagem de 330 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEAEC9F2D0E413EBB73552CF9D06BA73.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52251,8435123282859,,Atlantic,Acumulador Térmico,400g,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A5397C14319F6D059AFC520A6012216.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52260,6941607343890,,Bestway,Colchão Duplo Insuflável,,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42525D826221744843C3030E2ED55AB7.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52527,5604260329656,750.0,Selecção de Enófilos,Vinho Branco Alentejo Antão-Vaz,Garrafa de 0.75 litros,3.39,4.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E250910A437131CAA095AC58E610C45.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52552,8720182626004,80.0,Knorr,"Caldo de peixe com azeite virgem extra, 8 unidades",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBDF62B8889CFBC551432143D331C387.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B844946D0805478C1AE61E4E2E363AC.jpg,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52593,8720181385049,,Skip,Detergente Máquina Roupa Líquido Sensitive,100 Doses,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFC8244D618B3035788FED7EABC12BA4.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52799,5601008414292,102.0,Vieira,"Bolachas de água e sal integral, 102g",,1.24,12.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE1782DD6FAC82154C0FE44464918398.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
52995,5601019005960,350.0,Guloso,"Molho bolonhesa, 350g",,3.69,10.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779EAC4BA5187D4F5980280069F9D1FC.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
53030,8414100363460,330.0,Schweppes,"Refrigerante laranja zero, lata de 330 ml",,0.67,2.03,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A50DAF7C343E44B10F6987990E4D7C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
53112,8719200261396,225.0,Planta,"Creme vegetal para barrar magro sabor a manteiga, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F1FDA1229D6F2FCA08B8CD4D16D2827.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A26170B245BCD16D7302351FE82D3EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A26170B245BCD16D7302351FE82D3EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A26170B245BCD16D7302351FE82D3EB.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
5322,5601213188216,750.0,Casal Mendes,"Vinho verde, garrafa de 750 ml",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/559C0A1F0E95F7CCC7722C6DB6F5E142.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,9,
