identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,images_4,images_5,page,nro_paginas
43329,5604260310098,43329,5604260310098,1,400.0,99,PorSi,Sopa de Agrião,Embalagem de 400g,1.24,3.1,3.1,0.0,0,[],400,400,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/539EC3EBA843A8F5C9383625528779A8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91FE746E7285B80A613574BB16A67A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91FE746E7285B80A613574BB16A67A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91FE746E7285B80A613574BB16A67A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91FE746E7285B80A613574BB16A67A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91FE746E7285B80A613574BB16A67A2.jpg,1,16
43542,5604260309962,43542,5604260309962,1,2000.0,99,PorSi,"Amaciador concentrado para roupa jojoba, 80 doses",,1.85,0.93,0.93,0.0,0,[],0,0,0,2000,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94FE1121B49E8CA3F6DE747E6FC615FD.jpg,,,,,,1,16
43544,5604260309979,43544,5604260309979,1,2000.0,99,PorSi,"Amaciador concentrado para roupa pétalas de rosa, 80 doses",,1.85,0.93,0.93,0.0,0,[],0,0,0,2000,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDA41368C6420E9C55F887725D9E81AD.jpg,,,,,,1,16
44961,5054563098757,44961,5054563098757,1,75.0,99,Sensodyne,Pasta dentífrica repair & protect branqueadora,Embalagem de 75 ml,3.96,52.8,52.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76A231629DE82CF5F10FCCF7E56C7754.jpg,,,,,,1,16
452,8888056603862,452,8888056603862,1,90.0,99,Koka,Massa instantânea com sabor a galinha,Embalagem de 90g,0.62,6.89,6.89,0.0,0,[],90,90,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1520284749AC802D1FA250F776975AE2.jpg,,,,,,1,16
45773,5054563087829,45773,5054563087829,1,75.0,99,Aquafresh,"Pasta dentífrica eucalipto, lima e menta",Embalagem de 75ml,1.79,23.87,23.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC3DC74354F7A1C41DDA787E74075079.jpg,,,,,,1,16
48391,5604260320776,48391,5604260320776,1,,99,PorSi,Pensos diários aloé vera,Embalagem de 30 unidades,1.49,1.49,1.49,0.0,0,[],30,30,0,30,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78F7AA6364149B39B237F42EDAC44DD3.jpg,,,,,,1,16
50367,5604260326129,50367,5604260326129,1,300.0,99,PorSi,8 rissóis de pescada,Embalagem de 300g,1.02,3.4,3.4,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",300,300,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66808786B3FF6C3E96EF19274B692EA7.jpg,,,,,,1,16
6179,8000920200025,6179,8000920200025,1,650.0,99,Olá,Viennetta baunilha,Embalagem de 650 ml,2.59,3.98,3.98,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,650,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D05F364E352C09AFD56EFBAEDD20270.jpg,,,,,,1,16
6222,8003520013187,6222,8003520013187,1,300.0,99,Palmolive,"Sabonete líquido leite & mel, recarga",Embalagem de 300 ml,1.79,5.97,5.97,0.0,0,[],0,0,0,300,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66ACFD39D82751BEB3736C3B1AF67A97.jpg,,,,,,1,16
6267,8016825926687,6267,8016825926687,1,75.0,99,Aquafresh,Pasta dentífrica menta fresca,Embalagem de 75 ml,1.86,24.8,24.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/262A0382F658BF863DAF753CEAA7B6A9.jpg,,,,,,1,16
6717,8693495032964,6717,8693495032964,1,90.0,99,Palmolive,Sabonete de glicerina hidratante,Embalagem de 90 g,0.74,8.22,8.22,0.0,0,[],90,90,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B96C1E8B20B968B298B1880EBD9D79B2.jpg,,,,,,1,16
7718,4005900019158,7718,4005900019158,1,250.0,99,Nivea Men,Champô Anti-Caspa Power,Embalagem de 250 ml,2.69,10.76,10.76,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/787AC4B07A1BF209EB450B88F2C510E1.jpg,,,,,,1,16
7827,8006540876039,7827,8006540876039,1,385.0,99,Pantene,Champô Classic,Embalagem de 385 ml,3.89,10.1,10.1,0.0,0,[],0,0,0,385,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098EB270BD10DFDDE6327DD100D78985.jpg,,,,,,1,16
8413,8410500008932,8413,8410500008932,1,600.0,99,Actimel Danone,"Actimel morango, 6 x 100g",,2.79,4.65,4.65,0.0,0,[],600,600,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6EB1A175778A171D463316E7A3FAC27.jpg,,,,,,1,16
8534,5601119957183,8534,5601119957183,1,120.0,99,Campofrio,Peito peru forno lenha  fatias clássicas,Embalagem de 120g,2.39,19.92,19.92,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/963799DA88555602C0BE8ACB0150C34E.jpg,,,,,,2,16
8894,5601331001022,8894,5601331001022,1,60.0,99,Couto,Pasta dentífrica,Embalagem de 60 ml,2.39,39.83,39.83,0.0,0,[],0,0,0,60,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/200B1D3760C757B4411DE6735974CA4F.jpg,,,,,,2,16
951,5601010131217,951,5601010131217,1,120.0,99,Ramirez,Atum posta em óleo,Embalagem de 120g,1.16,9.67,9.67,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BE3B05F210FF0425C989109F8B84C66.jpg,,,,,,2,16
10401,8411660350107,10401,8411660350107,1,650.0,99,Lactovit,"Gel banho, nutritivo",Embalagem de 650 ml,4.34,6.68,6.68,0.0,0,[],0,0,0,650,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/915B0F357EAA142ED52FF60AE6A8AD48.jpg,,,,,,2,16
10666,8714789700472,10666,8714789700472,1,360.0,99,Palmolive,Sabonete leite & mel,Embalagem de 4x90 g,3.35,9.31,9.31,0.0,0,[],360,360,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07F2091900083D55D3DC5915985B2335.jpg,,,,,,2,16
10842,2895207000000,10842,2895207000000,250,250.0,99,Santiago,Queijo 3 Igrejas Cura 2m Pimentão,Vendido ao peso a partir de 250 gr,3.0,11.99,11.99,,0,[],250,250,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F11F4EC63EB49EF2522FB61028743A0.jpg,,,,,,2,16
10859,3023290400395,10859,3023290400395,1,230.0,99,Nestlé,"Iogurte mix-in kit kat,  2 x 115 g",,1.98,8.61,8.61,0.0,0,[],230,230,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D24FD8641E9037F3EAA23A9C6F869324.jpg,,,,,,2,16
1135,5601082022758,1135,5601082022758,1,250.0,99,Delta,Café torrado lote chávena máquina,Embalagem de 250g,2.49,9.96,9.96,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD7C2612036EC6C8F8AE6969B5FDE5AD.jpg,,,,,,2,16
11418,5449000020024,11418,5449000020024,1,4000.0,99,Coca-Cola,Refrigerante  c/ gás regular,pack 4 x 1 l,4.94,1.24,1.24,0.0,0,[],0,0,0,4000,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D87E5C0C9B50C36B31B6AAE2DD8ADBC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA0D8B97BB868D45B944027647273BDD.jpg,,,,,2,16
11501,5601049612084,11501,5601049612084,1,130.0,99,Mimosa,Manteiga com sal,Embalagem de 130g,1.29,9.92,9.92,0.0,0,[],130,130,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC7A16E0542B828D039563A6AD9E73FE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1207D37BB442FDD5C918BE023189F00C.jpg,,,,,2,16
11585,5601151540817,11585,5601151540817,1,600.0,99,Compal,Néctar tutti-fruti,Pack 3 x 200 ml,1.27,2.12,2.12,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46259AFD5876FC6CE2BE2E09C2B96495.jpg,,,,,,2,16
11687,5601244202158,11687,5601244202158,1,400.0,99,Terra Nostra,Queijo fatias -50% gordura,Embalagem de 400g,4.09,10.23,10.23,0.0,0,[],400,400,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCCF8966A6691863BD8AEE552A96BE72.jpg,,,,,,2,16
1191,5601119009660,1191,5601119009660,1,180.0,99,Nobre,Mini salsichas cocktail,lata de 180g,1.79,9.94,9.94,0.0,0,[],180,180,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/823F6F019E644C8CAAB58DB89986EEFD.jpg,,,,,,2,16
12129,5604260269884,12129,5604260269884,1,375.0,99,PorSi,"Cereais crusts, amêndoas e mel",Embalagem de 380g,2.25,6.0,6.0,0.0,0,[],375,375,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB517EAF10EF58BF3276EBDB2FF79B79.jpg,,,,,,2,16
12237,7613034725936,12237,7613034725936,1,390.0,99,Nesquik,Achocolatado em pó extra chocolate,Embalagem de 390g,4.39,11.26,11.26,0.0,0,[],390,390,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB833C246FA0F7BBDDFD7107AA28A5C9.jpg,,,,,,2,16
1228,5601146230518,1228,5601146230518,1,1500.0,99,Joi,"Refrigerante sem gás, laranja","Garrafa de 1,5 l",1.39,0.93,0.93,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/277ED8947CD78C9CC5A552FB0B1FDBC2.jpg,,,,,,2,16
12286,8001480020696,12286,8001480020696,1,2000.0,99,Neoblanc,Lixívia para roupa delicada,Embalagem de 2 l,4.86,2.43,2.43,0.0,0,[],0,0,0,2000,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEF05A0D9CFE46475A118F5FF12889D.jpg,,,,,,2,16
12471,8435257040868,12471,8435257040868,1,640.0,99,Nestlé,"Iogurte líquido yoggi morango/banana,  4 x 160 g",,1.98,3.09,3.09,0.0,0,[],640,640,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93A52C02113750956F92B7DD59810765.jpg,,,,,,2,16
12825,3600522282006,12825,3600522282006,1,400.0,99,Elvive,Champô Arginina,Embalagem de 400 ml,3.65,9.13,9.13,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/832D274A47C2AA7B477B5C7301E042D6.jpg,,,,,,2,16
12980,2892466000000,12980,2892466000000,400,400.0,99,Legumes,Alface Roxa,1 un= 400 g (aprox.),1.4,3.49,3.49,,0,[],400,400,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM:PORTUGAL,CAT II,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07FC950D247B0FFA212FF8F152BAE023.jpg,,,,,,2,16
13577,2893572000000,13577,2893572000000,200,200.0,99,Peixaria,Pota Inteira Congelada,1 un= 200 gr (aprox.),1.2,5.99,5.99,,0,"[{'idPicto': 3644, 'idCategorie': 7, 'libelleCategorie': 'Avantages !', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png', 'infoBulle': ''}]",200,200,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: ATL.SUDOESTE FAO41,CONG.: 2,,PVI,Poids variable à intervalle,,€/Kg,,7.0,3644.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,Avantages !,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D6321EA80C5271A6C9DE3162C36D95.jpg,,,,,,2,16
13585,2893580000000,13585,2893580000000,250,250.0,99,Marisco,Gambão Congelado 20/30,Vendido a partir de 250 (aprox.),2.25,8.99,8.99,,0,"[{'idPicto': 3644, 'idCategorie': 7, 'libelleCategorie': 'Avantages !', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png', 'infoBulle': ''}]",250,250,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: ATL.SUDOESTE FAO41-ARGENTINA,CONG.15/,,PVI,Poids variable à intervalle,,€/Kg,,7.0,3644.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,Avantages !,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBF44724042B73F1218C70BB4977864A.jpg,,,,,,2,16
13869,2891126000000,13869,2891126000000,100,1000.0,99,PorSi,Coelho inteiro,Vendido ao peso,5.99,5.99,5.99,,0,[],1000,1000,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: PORTUGAL,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52C51860E551A8D97DAB91398A81FDB2.jpg,,,,,,2,16
14235,5604260274352,14235,5604260274352,1,280.0,99,PorSi,Chourico vinho das beiras,Embalagem de 280g,3.99,14.25,14.25,0.0,0,[],280,280,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/133E60D7C55199AE3A2A7571F92625D7.jpg,,,,,,2,16
14377,8000500111581,14377,8000500111581,1,300.0,99,Kinder,Kinder chocolate t24,Embalagem de 300g,3.59,11.97,11.97,0.0,0,[],300,300,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/329E0343A295CF725E97C6356BA55602.jpg,,,,,,2,16
14862,2696029000000,14862,2696029000000,1,70.0,99,Padaria,Carcaça Rústica 70 g,,0.17,2.43,2.43,,0,[],70,70,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7501756B5498BDF68A954DEA96B9AD1C.jpg,,,,,,2,16
15125,2895006000000,15125,2895006000000,150,150.0,99,Terra Nostra,Queijo Flamengo em Barra,1 un = 150 gr (aprox.),1.35,8.99,8.99,,0,[],150,150,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476F7A985B3EA4EB38194328E8345ADF.jpg,,,,,,2,16
15374,5604260274369,15374,5604260274369,1,290.0,99,PorSi,Chourico carne das beiras,Embalagem de 290g,2.99,10.31,10.31,0.0,0,[],290,290,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46B35ACCB67804D9827108165F23AB5F.jpg,,,,,,2,16
15463,8410436165648,15463,8410436165648,1,200.0,99,Gliss,Spray Condicionador Express Oil Nutrition,Embalagem de 200ml,3.79,18.95,18.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6055C979D66BD98C2995366630D7C78.jpg,,,,,,2,16
15810,3094900059593,15810,3094900059593,1,75.0,99,Aquafresh,Pasta Dentífrica Menta Suave,Embalagem de 75 ml,1.79,23.87,23.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C915FB3DCB8D4D6A318AEAF4A1E9D86F.jpg,,,,,,2,16
16021,5601098047011,16021,5601098047011,1,180.0,99,Paiva,Queijo flamengo fatiado light,Embalagem de 180g,2.09,11.61,11.61,0.0,0,[],180,180,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5969FA4B4BFEE9292847461C97FD698.jpg,,,,,,2,16
