identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3
4935,5413149049550,,Swiffer,"Panos agarra pó, 20 recargas, 20 unidades",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/175F83E11D9B5936AD6A6554D1BAEAE4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
494,3041090004247,200.0,Blédina,"Refeição pronta boião de frango e arroz, 200g",,1.69,8.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0B72E05F5FD420D5BA2B84079FC7986.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
49458,5603722505829,800.0,Mimosa,Leite c/ Chocolate Bem Especial 0% lactose,pack 4 x 200 ml,1.99,2.49,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/273382DABD831386C0BB65AE2C8E8009.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
4971,5601001326103,20.0,Nescafé,Café solúvel sem cafeína,Embalagem de 20g,1.29,64.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E66270B97DA870DD88669993A342194B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
50020,8719200231832,225.0,Pro-activ,Creme Vegetal para Barrar,Embalagem de 225g,2.79,12.4,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E48C02A75483F77620852FF97B5C7EEB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
50455,5603722521836,1208.0,Mimosa,"Iogurte Líquido Aroma Frutos Vermelhos, 8 x 151 ml",,2.79,2.31,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59E0D473387DDCEB8299C04191FBB07E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
51866,3041091880000,380.0,Blédina,Blédina yogo pera 4x95g,Embalagem de 380g,2.29,6.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C0A7747275A5BC4621AC5BAC606EDC5.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
52335,8720181392979,,Comfort,Amaciador Roupa Concentrado Creations Angélicas e Flor de Baunilha,76 Doses,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E220DCA59FCA8026855622E667F899.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
52379,8720181407147,1300.0,Cif,"Lava Tudo Perfumado Limão Verde, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24F3F034C4CF18441E3B37B8A37E135F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/309C981A45755DD79B0981E67BD7AF66.jpg,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
52994,5601019005977,350.0,Guloso,"Molho Tomate e Manjericão, 350g",,3.54,10.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D66C88670773A45D5167B5E30F2B94F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
53024,8720182589569,280.0,Calvé,"Molho Agridoce, 280g",,1.94,6.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADC1EF520237C467C08598D71586602.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
53248,5059319025681,700.0,Kellogg's,"Cereais Special K, 700g",,4.89,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241FF8EFDC24DCE666FC040B12EF32C6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
53561,8006540836255,,Dodot,"Toalhitas Bebé Aqua Pure 0% Plástico, 144 unidades",,4.99,4.99,144,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/136A2F36E0D1BE51DB72BAB798666061.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.47,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades",Embalagem de 280g,4.99,17.82,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E9D7D87D69DF936F9880FE165277C6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
8803,5601245000159,1000.0,Albergaria,Ginja com frutos,Garrafa de 1 l,8.99,8.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5543CF0E381EC6B096E062AB2DB6499B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
8914,5601356013918,750.0,Porta da Ravessa,Vinho regional alentejano reserva tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A0F16E858B5305FC120D1A2BF434A2F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
988,5601029003000,120.0,Tenorio,Atum Filete em Azeite,Embalagem de 120 g,2.59,21.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C92AFA72D34F3E4347AC3C5697A1114.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
10273,8410436240130,50.0,Sonasol,Bloco sanitário blue activ higiene,Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C9AB1A962000678F650D31375F4E7C4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
10902,3228023070078,125.0,Président,"Queijo creme flamengo, 125 g",,1.79,14.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF0603E6A0D20A2949D051FD868416FD.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
11612,5601164824478,1980.0,Super Bock,"Cerveja sem álcool, preta",pack 6 x 0.33 l,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CFEF6C5B88735DDFF42E02E1A9B9592.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
15490,3010470181953,4000.0,Friskies,Ração para gato adulto com bacalhau e legumes,Embalagem de 4 kg,10.79,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76FDC61C7085BEC1E731F67650C92425.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
16973,5601027000216,228.0,Bollycao,Bolo recheio chocolate,Embalagem de 4x57g,2.19,9.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBD021435C1D8BADDEB8ADF59C1A5B12.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
19203,5000116110407,240.0,Capitão Iglo,"Hambúrguer de Frango sem Glúten, 240g",,3.99,16.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E9C71461D9DE94DD8515EEFAF78594E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
21085,5601029003079,120.0,Tenorio,Atum filete natural,Embalagem de 120g,2.36,19.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82930AA162C4BB51A63829602A849DEF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
22762,5601043115314,125.0,Espiga,Farinha tempura,Embalagem de 130g,1.35,10.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FE0CCD54CF0D3645BC0EEF49A235C36.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
2648,8000500167113,380.0,Ferrero Rocher,Bombons de chocolate ferrero rocher,Embalagem de 380g,7.85,20.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F4229916F694661D1C9566E42C28531.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
2675,8410000802771,160.0,Chips Ahoy!,Bolachas mini chips ahoy,Embalagem de 160g,1.85,11.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE418FAECA7690A5B269007BDA9C41FA.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
27267,5601043111330,500.0,Espiga,Farinha de centeio,Embalagem de 500g,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A202706E041970F2D91C510976DFA21F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,3.19,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4BF463DF8546C060EF3BFEFEEB3E2A2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
27654,8006540875919,385.0,Pantene,Champô Repara & Protege,Embalagem de 385 ml,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B513746A3EC100B315479CEECB76EB2F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
27775,8410500017699,480.0,Danone,"Activia 0% Frutos Silvestres Cremoso,  4x120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08EE49F474592B9E303C9C5067F64CA9.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
31195,5600826203606,1000.0,Prozis,Manteiga de amendoim,Embalagem de 1 kg,6.89,6.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C438423B2F99A04704C4F90A64427016.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
34597,5600376210390,250.0,Pasta do Dia,Massa folhada retangular,Embalagem de 250g,2.07,8.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/036A75D62A49BBE6CC3CF8C25387EB8C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
35850,5600798960743,1000.0,Shoyce,Bebida de amêndoa - 0% açúcar,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5013FFC843ED4864BBA03A98EB758892.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
35875,8434165442863,150.0,Cuétara,Bolachas waffers com recheio de coco,Embalagem de 150 gr,0.99,6.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0525114E4376D9F08191CD1AF4525E4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
37512,7613036923361,250.0,Nestum,Nestum zero arroz,Embalagem de 250 g,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FCDC0BF20B5D119C320D80DBF5AF100.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
386,8712100479298,260.0,Calvé,Molho Mad Chips,Embalagem de 260g,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AC7B1BC6056929199259BC3C52D7157.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE595CA865FFD7654A8E18623535097.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE595CA865FFD7654A8E18623535097.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
40916,3083681107944,400.0,Bonduelle,Salteado da horta,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/217641033CE1C7F42340510B026D51D0.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
41303,5601043119022,500.0,Espiga,Sêmola de milho espiga,Embalagem de 500g,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/074C7EAC1486C720B8B23F34CA57168D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
41842,8001841542867,,Swiffer,"Recarga Panos Húmidos, 12 unidades",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/797CEC9BB93248D17392B72DE5D08112.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
43113,3033710075652,125.0,Nescafé,Cappuccino Café Solúvel Descafeinado,Embalagem de 125g | 10 Saquetas,2.69,21.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A407516AA35D086D9FC17DFA6C03BA04.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
43894,8710847940804,250.0,Tresemmé,Champô Seco Cleansing,Embalagem de 250 ml,5.39,21.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A491170101980FA644AE6C9800138159.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
44295,5601163080714,330.0,Luso,Água sem gás,Garrafa de 330 ml,0.36,1.09,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/865D4F4CD716A95207D448BD50494F90.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
44643,8410199021175,140.0,Doritos,Doritos bbq,Embalagem de 140g,1.39,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF57EDC573BECE9F576A6DC974CF5C99.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
44737,5601119354302,220.0,Nobre,Fiambre da perna extra fatias clássicas,Embalagem de 220g,3.29,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A7079899E0C28374C3BFCF673856656.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
44792,7613036425292,450.0,Nestlé,Leite Condensado Topping,Embalagem de 450ml,3.39,7.53,450,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16BDF3A2F0384E1AE02D505DF728532C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,4,
44857,3041094687286,400.0,Blédina,Cenouras com peru +6 meses,Embalagem de 2 x 200g,3.09,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C13E78EE6F0D38F5D660EEE40799F3AE.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
45382,5601050036985,1240.0,Danone,"Iogurte Líquido Corpos Danone Morango, 8 x 155 g",,3.19,2.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D718CB568053D89E90D7493CA494CD4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E172F27888BCC4326288509CC9468FE.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
46340,8720181029370,150.0,Axe,Desodorizante spray dark temptation,Embalagem de 150 ml,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6089641281D0C2E4D5F46619C43CCB3F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
47065,5900852054877,85.0,Blédina,"Frutapura pera, banana e alperce",Embalagem de 85g,0.78,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/348F92E6B35A4A5CB08A007FD14B90FE.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
47080,8720182148650,53.0,Knorr,Sopa de agrião,Embalagem de 53g,1.6,30.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D079BBA3ADFD9CC577FC628EA91483E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F57A085460D9603C4FB629C8C537D5EB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
495,3041090004841,200.0,Blédina,"Refeição pronta, boião de legumes e vitela",Embalagem de 200g,1.69,8.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14EA0EAA54200A8ADE680213EE789C0F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
49725,5010867204928,750.0,Altano,Vinho Branco do Douro,Garrafa de 750 ml,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D52D08361D780B30787F537D848FFE06.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
49776,7613287342805,125.0,Gerber,"Nutrição infantil bio de maçã, alperce e pêssego, boião de 125g",,1.25,10.0,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AEEE00B1EFBE0BD1DEB529ED8C22A1B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
49821,5603722520754,1000.0,Mimosa,Bebida Láctea Bolacha Uht 1-3 Anos,Garrafa de 1 l,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA52F6AF15B664E9FF05EBBA82F42FE5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB5149E20609EB03C3B5C6E51528CB2B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C42D36E570D2D71AD779BA04DD44C36.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
50021,8719200231801,450.0,Pro-activ,Creme Vegetal para Barrar,Embalagem de 450g,3.99,8.87,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CA17D83A4B1158ED2380D3A9135F55E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
5013,5601028000901,,Renova,"Lenços de bolso, mentol, 10 unidades",Uma embalagem de 6x10,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C78EF41C2AD378FDF0A6432EB1B4EA2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EE90F439AA655DFBFC53F95D6F1C310.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0FCC93D8F7F6796996182865700DFA2.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7ABCF289EBF6E00DBF054E0C3771DBF.jpg
51504,8006540346976,200.0,Pantene,Espuma Caracóis Perfeitos,Embalagem de 200 ml,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25BB7B1758CE71AF8E488B2CC7F521DF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
51650,8006540696224,,Ausonia,Pensos Higiénicos Ultrafina Plus Noite,embalagem com 10 un.,2.54,2.54,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A80B45FF56AC74AE1F5B6C9C3CACD3CE.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
51864,3041091879974,380.0,Blédina,Blédina yogo morango 4x95g,Embalagem de 380g,2.29,6.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C4412B9DB89F483F71835187525ED3C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
51954,5601151966501,1000.0,Compal,Clássico Néctar Banana,Embalagem de 1 L,1.09,1.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2470736B57290CEB0BEFCED08BBDC09.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52327,8720181385087,,Skip,Detergente Máquina Roupa Líquido Roupa Escura,56 Doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0D1F9F4573871E5DC8853A835283320.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52328,8720181385100,,Skip,Detergente Máquina Roupa Líquido Baby,56 Doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/825352D7869A319C8A3A885BD4932367.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52373,8720181384929,,Skip,Detergente Máquina Roupa Líquido Sensitive,76 Doses,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61929A1D7DD3255CD6C78DACDFB51F9A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52839,8720181380686,,Skip,"Detergente Roupa Máquina Cápsulas Skip Baby Embalagem Cartão, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52893,8720182632258,3780.0,Surf,"Detergente Líquido Máquina de Roupa Tropical, 84 Doses",,9.99,2.64,3780,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAA92D4FBECE6F1387F408E79BA0989D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52935,5603722522628,200.0,Matinal,"Manteiga Magra Sem Lactose, 200g",,1.89,9.45,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52942,8720181385070,2520.0,Skip,"Detergente Líquido Máquina de Roupa Cores, 56 Doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52943,8720181392894,1332.0,Comfort,"Amaciador Concentrado Essência Sunfresh, 74 Doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
52944,8720181392900,1332.0,Comfort,"Amaciador Concentrado Essência Azul, 74 Doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
6038,5606215060010,750.0,Raposeira,Espumante doce reserva,Garrafa de 0.75 l,7.29,9.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/349816E321A6A499647BB30A2315CD3B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
6039,5606215090017,750.0,Raposeira,Espumante bruto reserva,Garrafa de 0.75 l,7.29,9.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1246C608EB3BA32E60D61BDE2573490.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
10130,8410108116213,,Ausonia,Pensos Higiénicos Ultra Air Dry C/ Abas,embalagem com 14 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C02C99FDB5EAB5E1AC1F3CE4982D40AC.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
11476,5601043111323,500.0,Espiga,Farinha integral,Embalagem de 500g,0.95,1.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD4F0104AECA0EA79DCD6B10611714C7.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
12177,5604661000123,250.0,Seia,Queijo de mistura curado,Embalagem de 250g,5.49,21.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F98A81F4F73410E6359C73D3B0E8CC8.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
14301,5000116105199,1130.0,Iglo,Ervilhas,"Embalagem de 1,125 kg",4.49,3.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/221C07C2BE6462BC315B0F95648ACC3A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
14302,5000116109104,500.0,Iglo,Ervilhas primavera 500g,Embalagem de 500g,2.98,5.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/968C198CD23F58D9939A7A873B40369E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
1446,5601283140503,250.0,Penha,Caramelos de leite,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/238CAF8F003D75DEE0CDB75D21AE4F3C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
1447,5601283141500,250.0,Penha,Caramelos de fruta,Embalagem de 250 g,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3955DCEB3FD3339D9971A94A7BD14E33.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,5,
