identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6,images_7
21340,8412700130468,1000.0,Cacaolat,Leite com Cacau Original,Garrafa de 1 l,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4023E508CEA84EE8D4AADAF288DEC219.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
21489,7622210635105,154.0,Oreo,"Bolachas recheadas com morango e cheesecake, embalagem de 150g",,1.49,9.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E787EAAA76B1FC85CB31F835787DBD7F.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
23477,3250390009504,840.0,Claude Léger,"Le cassoulet, 840g",,3.29,3.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3D7D03A2A6E4C09B9500526A58E8F96.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
23787,5601954160717,5000.0,Amor de Pias,Vinho Tinto Bag-In-Box,Embalagem de 5 l,6.99,1.4,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B22ED1835C5FFA30A069409D1F8B240.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
2456,7613030924302,400.0,Nestlé,"Yogolino pera sem glúten, 4x100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84C9916E028C32BE041433875EAC981C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
2483,7613032607463,250.0,Cerelac,"Papa infantil não láctea 8 cereais e mel +6 meses, de 250g",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8960B1BDF9EC6F37D85F527DA09587D.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
27921,3600523587315,200.0,Elvive,Mascara Dream Long,Embalagem de 200 ml,4.99,24.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F617A6480E1DFB510E6663730A453A0A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
29313,8710552260594,500.0,Calgon,"Anticalcário paramáquina roupa em pó, embalagem de 500g",,6.99,13.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E718FA9AB627D41193B01D91DE49D1F.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
32391,5601217131317,,Woolite,Detergente Máquina Roupa Liquido Lãs e Sedas,Embalagem de 25 Doses,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7C449202B03DC5420F5F78C4773F856.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
33118,5601066200592,500.0,Nacional,"Farinha de espelta integral, 500g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD820060C71D6DCBA3D46A1963F0F79E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
33152,5601217130259,,Vanish,"Toalhitas gold, 16 unidades",,5.99,5.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C4F47781D82CE8A2AF6BD52732E744E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
33417,7613036607681,240.0,Cerelac,"Seleção da natureza aveia, maçã e cenoura +6 meses",Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A44EB4797E6113C3E0EEBA3D69E28D1E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
33520,2894499000000,500.0,Primor,Chouriço corrente,Vendido ao peso,3.25,6.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/392C6D1906DA775C80BE2E650A29BB9B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,6,,,
34117,8718951178779,500.0,Colgate,"Elixir tripla ação, 500 ml",,3.74,7.48,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9385808BF4C2BA47D93E3622F7B35ED.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
34901,5604260285242,20000.0,PorSi,Alimento Seco Cão Adulto Mix 20 Kg,,22.99,1.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFAAAD225A11F40CA827EE05324D751B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
35550,5053990125050,70.0,Pringles,"Snack batata com natas e cebola, embalagem de 70 g",,1.59,22.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B137E2B847C452AD571457308B76DC1.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
35616,7613037043914,100.0,Nestlé,"Descafeinado, embalagem de 100g",,4.29,42.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67B7A960E664E041DCCA5B39B81AA598.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
36374,5602154681477,750.0,Castelo de Borba,Vinho branco DOC Região do Alentejo,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7A701495BED810C0FA032ADEE702A0B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
37551,5601050035889,600.0,Danone,"Iogurte liquido de noz, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8847CB088D81E81AFB1BB335F50C28.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
38640,5411188128649,400.0,Alpro,"Yofu morango estilo skyr, embalagem de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1394EAA38F4851DE2C6CB9FB1429D07.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
40846,5604260304059,500.0,PorSi,"Detergente líquido Ultra Concentrado Loiça Platinium Rosa, 500 ml",,1.59,3.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F098832FBE4DC90CB083AB1DC5408434.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
41265,5411188122074,750.0,Alpro,Bebida soja chocolate light 3x250ml,,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEEDD503270174A375D0D679D73C4678.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
41901,7613037677591,250.0,Cerelac,"Farinha láctea menos 40% açúcar, embalagem de 250g",,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/029375962274AEB82420915E9195E54A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
4218,3600520297712,50.0,L'oreal Men Expert,"Creme anti.fadiga, hydra energetic",Embalagem de 50 ml,7.8,156.0,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1EAEC07F084865F01DA41D5FBC8B167.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
42617,5604260296194,1000.0,PorSi,Sorvete De Morango 1L,,2.79,2.79,1000,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF7E430C24265BC854F946579CCE6E5A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
43314,8710604741835,38.0,Knorr,"Esparguete à bolonhesa 1, 2, 3...sabor!, embalagem de 38g",,1.19,31.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1108EABAA6B7A67AA2379F447F3FDFD8.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
43752,5411188124726,1000.0,Alpro,"Bebida aveia e amêndoa, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D3B3168980895BAB7C9074AC463F381.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
44045,8714789738536,,Colgate,Escova de dentes tripla ação,4 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23A259AB9A4B7731DB0A485A7770805A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,21.98,10.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77173D6CED5B473CB531C7C582BA4FA4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
44903,5601066200325,1000.0,Nacional,"Farinha preparada pão caseiro, 1kg",,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D17517C7C018E28AA2A4618CB765EB3.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
45527,5604260312719,1000.0,PorSi,Detergente Líquido Loiça Ecológico,Garrafa de 1 l,3.19,3.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DCA1CB8C431C125EA348F952172A477.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/193A48F2BFB0C2DE3A3FB8F54D79A022.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/193A48F2BFB0C2DE3A3FB8F54D79A022.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/193A48F2BFB0C2DE3A3FB8F54D79A022.jpg,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
45552,8001841993874,300.0,H&S,Champô anti-caspa limpeza profunda purificante,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED3036BF20B35505F86BCE81850D069.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
47890,8718951434912,50.0,Colgate,Dentífrico júnior 7 a 12 anos,Embalagem de 50 ml,2.59,51.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B50B84D28922C91B7AD5E5C7F61B21.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
4792,5010106113127,700.0,BallantineS,"Whisky, garrafa de 700 ml",,14.15,20.21,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BF4EA6F94A85CF9DD6ADDC4A98A4509.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48010,7613287371157,80.0,Felix,Comida Húmida Gato Tasty Shreds Salmão/Atum,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64CB1D2A808051580AA0B8B03CC6E1AA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48015,7613287491909,340.0,Felix,Comida Húmida Gato Seleção de Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DB5810AA0EC4F7E28839F740BBA9BB3.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48074,5604260320851,,PorSi,Pensos Higiénicos Ultrafinos Super Com Abas - 24 Unidades,,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90AB9FF27B8F72B08805182DF7AAA143.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48211,5604260323128,4300.0,PorSi,Detergente Máquina Roupa Lavanda 86D,,9.79,2.28,4300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/401A7F3FF5F37D8AC0AD22BD425FDB76.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
48714,5900951141638,200.0,M&MS,"M&ms drageias de chocolate de leite, 200g",,3.74,18.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D37D9BF16D0F95A60357AE85EFA93378.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49200,8006540618691,,Dodot,"Fralda cueca extra t5 / 12 a 17 kg, embalagem com 56 un.",,13.49,13.49,56,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC3B771D42A049DB7ED6F0478FE5827A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49385,4001724038993,355.0,Dr. Oetker,"Pizza tonno, embalagem de 355g",,3.69,10.39,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA935000CC5AD3F3C6CA22F86EC4B1A8.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49402,5411188136347,400.0,Alpro,"Soja frutos vermelhos tâmaras, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A801A972F65EC8A1D9B45654A6E18706.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49405,8412700620600,800.0,Cacaolat,Leite com cacau 4 x 200 ml,,2.68,3.35,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FE8C8D872A078ED2D001162D7398442.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49432,4001724039051,345.0,Dr. Oetker,Pizza Speciale,Embalagem de 345g,3.69,10.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70751A7887E2B4C8A9C28CD4428D0373.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49498,5604260322824,2000.0,PorSi,Detergente Máquina Roupa 2Em1 40D,,4.99,2.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57782A3031B1B08CB70AD4087A1BCC00.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
49505,8006540618578,,Dodot,"Fraldas bebé seco extra t3+ 7-11kg, 66 unidades",,13.49,13.49,66,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D131B51E408EBC6E8FCAE4A61610E40E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
50407,8445290489197,900.0,Cerelac,"Farinha láctea 40% menos açúcar, embalagem de 900g",,5.99,6.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5679DAEE4754B15BC232A3CCD376B42.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
50933,5604260325764,200.0,PorSi,Alheira Aves Tras Os Mtes 200G,,1.29,6.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CFF5DC7EA7B1E63268454B229FF0772.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
51425,3600524044800,50.0,L'oreal Men Expert,Deo Roll-On Magnesium Defence,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/975AF60A77BD8798BF79ABE88350199B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
51623,8445290099426,800.0,Purina One,Ração seca para gato esterilizado vaca,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/913C6E752F1EE698DDE3304A8611D873.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
51876,7613035464209,680.0,Purina Gourmet,Grmt gold svryckegigmvbf&tom612(8x85g)es,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC33495C40FA9F23F2CC3A4FB819EBA1.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52365,5605480002244,,Veet,Bandas Depilatórias Cera Fria Facial Expert Pele Sensível,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3C30686BBCB2CBBE3210805E2603B95.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52380,8720181407222,1300.0,Cif,"Lava tudo perfumado marinho, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA4DF9503AA63B59B450E466A493C7C8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B7FC9C3D49721A4DD3C875D35C40207.jpg,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52538,8718951570276,,Colgate,Escova de Dentes 360 Suave,Embalagem de 1 unidade,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/746D6C120FF0EDB04941606071D658F4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
52599,5601217137968,1710.0,Quanto,"Amaciador roupa concentrado violetas do bosque, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB423789BC94865619FE51D54EA4D5B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
53300,5000204771923,,Glade,"Ambientador Aerossol Vanilla, 300ml",,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3BFBD9196996A810FE94B64C8F1AAB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
5404,5601286228789,500.0,Milaneza,"Massa, conchas tricolores, embalagem de 500g",,1.26,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DFAB5015D870D57166906785EB9875C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54286,3600542572606,150.0,Ambre Solaire,"Bruma de Rosto e Corpo Ideal Bronze FPS 30, 150ml",,10.79,71.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEC24ED41A51D097D8696C8F88727D82.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA224EB4844779FE418EA239867214C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA224EB4844779FE418EA239867214C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA224EB4844779FE418EA239867214C0.jpg,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54293,3600542520232,150.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced Kids FPS 50+, 150ml",,11.39,75.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/823D664A32141EB1950F7E443A75BE1D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54294,3600542523035,270.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced FPS 50+, 270ml",,14.09,52.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36923D8A047010E409BFF281E0D1623C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38EDAC1200CE150CA6E33AFFF91BB30.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38EDAC1200CE150CA6E33AFFF91BB30.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38EDAC1200CE150CA6E33AFFF91BB30.jpg,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54400,3600523923786,300.0,Elvive,"Condicionador Full Resist, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E8E8D4B703BA7D521D2B83C3B67202.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54536,8006540521830,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1, 21D",,5.98,5.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A348FE6C1FFA1BF08E9B5F7635F30CB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54565,5604260331963,300.0,Labell,"Máscara Cabelos Normais Caracóis Perfeitos, 300ml",,1.99,6.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/716E13D944F5C781F846155755E7D4F1.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54566,5604260331970,300.0,Labell,"Champô Cabelos Oleosos Regulação & Equilibrio, 300ml",,1.49,4.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34CA831F7877263B5C0F50EF4E23F1D6.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54767,8711327621275,825.0,Carte DOr,"Gelado morango merengue, 825ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8C9773CEAC2491495000A8FC9EB4E4A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54804,5603722521584,604.0,Mimosa,"Iogurte liquido pinacolada, 4x151 ml",,1.39,2.3,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E6126D08298F97351679D3A95D611FA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
54906,8718951607712,75.0,Colgate,"Pasta De Dentes Max White Purple, 75ml",,3.99,53.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC36D1D7DF9B5221C495F146CD0745D4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
55158,5411188140207,400.0,Alpro,"Yofu Soja Morango, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D5822160F3EA1DD1E384DF378925EEA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
55279,8445291077553,,Nescafe,"Cápsulas de Café Expresso Buondi Robusto Int 12, 30un.",,9.49,9.49,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F57D86C364D9E969FF28B552F6FCD7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA300C0F2E6C066F6EC8351CF64B9A07.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82206E3E098BB5EC764BCE73CD19C0AE.jpg,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
6208,8001480020580,2000.0,Neoblanc,Lixívia Denso-Activa Tradicional p/ Casa e Roupa,Embalagem de 2 l,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE5B1AAB75A1C5E9FE59503408E0B94.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
795,4026700402667,8.0,Uhu,Stick cola,Embalagem de 8 g,1.79,223.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC64AEB9CF7F228BFAB02AE01576C52D.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
8280,5601010111219,125.0,Ramirez,"Sardinhas em óleo, embalagem de 130g",,1.04,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDBBB58AA91CECA7479A88A013943A79.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
8281,5601010111226,125.0,Ramirez,"Sardinhas em óleo picante, 130g",,1.04,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BABA11D2149D21778B685143915CA833.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
9165,5602154602465,750.0,Adega de Borba,Vinho tinto doc premium alentejo,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1F4468B54B15FB8D6311A4DBEF19B4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
9679,5604260314577,,PorSi,Detergente máquina roupa concentrado aloé vera,Embalagem de 29 doses,3.79,3.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F59DF8070B1CA4EE4882EE9E46D47A74.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,
