identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,images_7
43868,5604260310951,340.0,PorSi,Manteiga amendoim crocant,Embalagem de 340g,1.79,5.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07F9265D160287AC33E286FF5141D5E2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6808984EBE0E9B8AC722EE0F45AA4D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6808984EBE0E9B8AC722EE0F45AA4D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6808984EBE0E9B8AC722EE0F45AA4D9.jpg,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
44240,8410500010539,1200.0,Danone,"Iogurte líquido de morango kids, pack 12 x 100 g",,4.99,4.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/675F0D6784FF916C81A6BE90AA600C99.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
44313,5449000296238,1500.0,Fanta,"Fanta guaraná sem açúcar embalagem 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB0C8116B1E2A9A481C6DFCAB4B2197E.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
45721,5604260314669,400.0,PorSi,Tarte de maçã,Embalagem de 400g,4.79,11.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4185E73C633697BD1EBA0DF97A76D282.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
46606,5604260318384,100.0,PorSi,Queijo azul,100 g,1.85,18.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/193B6BA07710373997636A43021AF4C5.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
46825,5603722518287,720.0,Mimosa,"Iogurte magro aroma multi sabores de morango e kiwi/manga, 6 x 120g",,1.99,2.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBBE1EB3FBC3C9322F0040C9AA4B6B04.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
46871,8411660000224,,Sanytol,"Toalhitas desinfetantes, 36 unidades",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B0437D5536C9ECA61CD0C9A016E01DD.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
46882,5604260319824,,PorSi,Papel higiénico 3 folhas perfumado,Embalagem de 12 unidades,4.99,4.99,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFC2D730C4EDC9A29F53A5EEAAF4D75.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
47110,7613287218766,110.0,Nestlé,Bolsitas de puré de multifrutas,Embalagem de 110g,0.73,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A0DC006BA90FE4ED51AF00C38870697.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
47895,0000042182627,50.0,Vaseline,"Vaselina Original, 50ml",50 ml,1.49,29.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0EB13990B782E556D3F0DA6E2E82981.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
48857,5604260322138,550.0,PorSi Select,Folhado salmão e espinafres,Embalagem de 550g,6.59,11.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4612F14C798EEBEC1666D8B34C96635.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
49084,5604260323562,300.0,PorSi,8 rissóis de carne,Embalagem de 300g,1.28,4.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12263D98AE752D736E23E296D879A69F.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
49085,5604260323555,300.0,PorSi,8 rissóis de camarão,Embalagem de 300g,1.25,4.17,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27AD02C29085241986914670AC32532C.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
4947,5449000054227,1000.0,Coca-Cola,"Refrigerante com Gás Cola, 1L",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3281D4D34500D6DBD7784B7DAA420E55.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
50277,8410436429443,,Persil,Detergente máquina roupa 4 em 1,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24973D94F20D9012C6C46FC53A9E8545.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
50367,5604260326129,300.0,PorSi,8 rissóis de pescada,Embalagem de 300g,1.14,3.8,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D16961E3B0472C56A6806953B459DF1C.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
50657,7622201723767,150.0,Philadelphia,Queijo Creme Original,Embalagem de 150g,1.79,11.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20323EE24C6F48A7328A69B95A2AA090.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
51236,5604260328369,350.0,PorSi,Caril de Frango com Arroz Basmati,350 g,4.99,14.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78B461B1E4B22AF6D09865543EC3DDAE.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
51539,8410436441971,1250.0,Sonasol,"Lava Tudo Amoniacal, 1.25 litros",,2.09,1.67,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADC2C768ECFDB2F140F8B3BBFE7C6F66.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
51753,8410001134970,,Scotch Brite,"Esfregão Fibra com Esponja Não Risca Azul, 2 unidades",,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1406EA81C05F8A34137EF898D93E3B95.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,2,,,,
51882,5600787049022,400.0,Kombucha,"Bebida probiótica de framboesa biológica, 400 ml",,1.79,4.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A7BAA145728BCEF7EFE3C97F4D13369.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
51883,5600787049046,400.0,Kombucha,"Bebida probiótica biológica, 400 ml",,1.79,4.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5A74FF7983BA0525D5B31C0DD903DE1.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
52049,3073781193091,250.0,A Vaca Que Ri,"Queijo fundido, 250g",,2.95,11.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95197B9CF404BE8AF1D5A1B4E7B898B7.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
52957,5449000273666,1000.0,Coca-Cola,Refrigerante zero com gás lima de 1 litro,,1.25,1.25,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8811CE5F5F34EDCF194A9D8CB568CB91.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EDDFFF905A664833A2724EDFA3DF928.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EDDFFF905A664833A2724EDFA3DF928.jpg,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
53330,8887862415157,,Scotch Brite,Esfregão Metálico,,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72804EB4719D57AF3551109FFBA34D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92F5D9C5384E366630088171FE537E6A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92F5D9C5384E366630088171FE537E6A.jpg,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
53377,5601028032773,,Renova,Rolo de Cozinha Gigaroll Max Absorption White,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F5619B593EDF25A162AA6609569242A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B9F34FEAAADDC97C1AE946949C8BB77.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B9F34FEAAADDC97C1AE946949C8BB77.jpg,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
53561,8006540836255,,Dodot,"Toalhitas Bebé Aqua Pure 0% Plástico, 144 unidades",,4.79,4.79,144,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5657565D45492F867B39202DCD30D576.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
53804,5604260330607,90.0,Labell,Sab.Exfoliante Alperce 90G,Embalagem de 90g,0.64,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E660127EBC63B5EAC444EFBA76EBC2D.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
53808,5604260330645,90.0,Labell,Sab.Amendoas Doces 90G,Embalagem de 90g,0.64,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F04826563080CBB0C567AEB45D68953C.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
53919,2696282000000,250.0,Pastelaria,"Baguete Constance, 250 g",,0.79,3.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E31381B4AE9393D5575E71A4567985AE.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
54632,5603722523045,1000.0,Gresso,"Leite UHT Meio Gordo, 1L",,0.85,0.85,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECF816693AC2579C9FB595FD8ABD96D7.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
54633,5603722523052,1000.0,Gresso,"Leite Uht Magro, 1L",,0.85,0.85,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62FAA0AA671FC5B53B3DDBACCC92B900.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
54765,8711327616165,825.0,Carte DOr,"Gelado caramelo salgado les dessertz, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FE262C7D7C5F17B290BA4B9BC148EC.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
54798,5603722521560,604.0,Mimosa,"Iogurte liquido frutos tropicais, 4 x 151 ml",,1.44,2.38,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49B490BBEC557A29CF9B663AE694D2B4.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
55029,8711327639942,204.0,Magnum,"Gelado Bombom Double Gold Caramelo Billionaire, 12 x 17ml",,3.59,17.6,204,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDB82BC88AFCBD43955BC7A7D7026E84.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
55047,8445291325036,250.0,Nestum,"Nestum Cereais Proteína, 250g",,2.58,10.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60118FC3A66CD4FA6B7C87A7FDB061C9.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
55049,5601027119567,450.0,Bimbo,"Pão de Forma 10 Cereais e Sementes sem Côdea, 450g",,1.99,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/599690F08967F62D33B6420CCF1AEF7E.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
6277,8410001103754,,Scotch Brite,"Pano amarelo multiusos, embalagem de 1 unidades",,1.08,1.08,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EDC51C03E14CCEABAB0D6C2E4C33CFE.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
6475,8410436242264,1100.0,Sonasol,"Lava Tudo Brilhante Madeira, embalagem 1,1l",,2.79,2.54,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/253E2DA4BDA6D34BDD85D7C760DD7434.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
7166,2895224000000,250.0,São Jorge,Queijo da Ilha DOP Cura 4 Meses,Vendido ao peso a partir de 250 gr,3.75,14.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702004FBEA1D5588A2791A027C546286.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8399,5601050033809,620.0,Danone,"Iogurte activia líquido morango, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D308B1FB4C89B3E5388CD017CB0E1529.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8417,8410500006020,600.0,Danone,"Actimel magro natural, embalagem de 6 x 100g",,2.89,4.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/729A5232D0A334A9B7BE031706F8AD19.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8537,5601119957206,120.0,Campofrio,"Peito frango forno lenha fatias clássicas, embalagem de 120g",,2.19,18.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5EDB423B7786C27645C35469FF56E84.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8538,5601119957213,120.0,Campofrio,"Peito frango forno lenha fatias finas, embalagem de 120g",,2.19,18.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73C7285F6ACF8A124F339DF62D4EEA07.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8657,5601163081711,1980.0,Luso,"Água sem gás, pack 6 x 0.33 l",,2.4,1.21,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/443B50B4BA27541FFD3067F816F7D24A.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8658,5601163101716,3000.0,Luso,"Água sem gás, pack 6 x 0.5 l",,2.69,0.9,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13EA35DE036BB24C52BA46395E39799E.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8752,5601217102065,1000.0,Finish,"Sal para máquina de lavar loiça, embalagem de 1 kg",,1.89,1.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8090F73E97416F92FF4C25B1B1ED407.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8933,5601377339080,750.0,Monsaraz,"Vinho doc alentejo tinto, garrafa de 0,75 l",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91D66AE5F752617A4B7436C49147FA1C.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
46715,5604260318759,,PorSi,Papel higiénico branco folha quadrupla,12 rolos,5.05,5.05,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71B84E02290AD35D82ACC6CF2D01690A.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
1819,5604260031634,150.0,PorSi,"Bolachas starship tradicional, 150g",,1.19,7.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABC3D20B1CC9C514379C2FAC0BED85E.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
958,5601019012401,500.0,Guloso,Polpa de Tomate,Embalagem de 500g,1.09,2.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CE0E0ED1941D8AA40077B3BCCD426E3.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
1467,5601286236784,500.0,Milaneza,"Massa de espirais, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90F3AD9985391E2BB3C76374F1217643.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
40383,2696845000000,500.0,Padaria,Pão forma de Rio Maior,500 g,1.45,2.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17337BA5BC6BED0E351797EFE70D6ACA.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
10910,3250390010586,250.0,Páturages,Queijo camembert 45% mg,Embalagem de 250 g,1.89,7.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C9F5B55F7320E544E58C79F8FBB96B2.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8413,8410500008932,600.0,Danone,"Actimel iogurte líquido de morango, de 6 x 100g",,2.89,4.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5F985DE2C1FEBCCE4ED6002098F416C.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
1302,5601151700754,845.0,Compal,"Grão de bico, lata de 850g",,1.74,2.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA244D258ED9A9EF750825CAFFB70E24.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
45677,5604260312016,60.0,PorSi,Snacks crocantes com bacon,Embalagem de 60g,1.15,19.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/052101F3D098F47C3FB7EC4FC5F6A5F1.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
38118,5604260301997,2000.0,PorSi,"Iogurte pedaços frutas variadas, 16 x 125 g",,4.59,2.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1928521ADA1E03C1AA27AC6E397A3F41.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
11524,5601051420028,250.0,Primor,Manteiga sem sal,Embalagem de 250g,2.09,8.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C41B270FBA7B622E759FBA7E3B6B1CD.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
1189,5601119007987,250.0,Nobre,"Salsichas de porco, lata de 250g",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B023C2ECBDBE7AB09A89A8810925D65.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
37599,5604260296736,200.0,PorSi,Queijo emmental ralado,Embalagem de 200 g,1.79,8.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F04EBAB4832A0DA9BCFCD22BDA4669B8.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
48551,7613287300393,,Nescafé,Nescafe portion coffee systems nescafé dolce gusto 186 g,,8.99,8.99,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E649FC664013B58BF3328022DDE18A28.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8391,5601049159992,1000.0,Mimosa,"Leite especial cálcio + vitamina d magro, de 1l",,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22E6964D6A2F2B922BCB40BB341AE902.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
12943,2892087000000,1500.0,Fruta,Mamão,"1 un = 1,5 kg (aprox.)",5.69,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92859558CF3617793775ADAD1A11B14.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
9184,5602348062754,70.0,Damatta,Presunto sabor português fatiado,Embalagem de 70 g,2.29,32.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AE2DBDD0E054DD3DCAC93A9D0EE8ECE.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
18770,5449000138026,1500.0,Fanta,"Refrigerante com gás de laranja zero, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE34E5B994CDF7FCC42CE983A86D82DE.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
47678,5604260319572,96.0,PorSi,Café Splendido,16 cápsulas,3.49,36.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE18676367C8B5BB22F7EEF5D41DB56F.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
8520,5601119956490,120.0,Nobre,"Fiambre perna extra finissimos fatiado, embalagem de 120g",,1.89,15.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15C8ADF2CEDA2C19A63D893348F1D7F5.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
11465,5601018003608,1000.0,Matinal,"Leite seleccionado magro, de 1l",,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F46A1F399BBA63407EB01F30929F5649.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
24415,8410436299961,1300.0,Sonasol,"Lava tudo lavanda, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7357FEB6EC6D53B795AF0EA5889F5ADF.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
5036,5601028012164,,Renova,"Papel higiénico compacto, extra xxl, 6 rolos",Uma embalagem,2.96,2.96,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9367736D84791631B6A81B574D2BBA50.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F9398A5B85712D9E30015F112CCAF6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84ED764CBC37072F87BD089140194A37.jpg,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
20366,7622210981141,150.0,Philadelphia,"Queijo creme de ervas finas, embalagem de 150g",,1.85,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23968A9CE69CBDE38F833889E5601762.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
34084,5607233509321,520.0,Panrico,Pão de forma especial integral de trigo,Embalagem de 520g,1.59,3.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D9682EB12FADC3D5DE1332E5A34F348.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
40666,5604260303717,550.0,PorSi,"Queijo de vaca curado amanteigado, +/- 550 g",,4.79,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA9B99B490F3B05F95DF1946378C72AD.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
17873,8718951037885,500.0,Ajax,"Limpa vidros recarga tripla ação, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0A7A0C399BF07DEEA9FD446034A3D4F.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
21052,8435257034270,640.0,Nestlé,"Iogurte líquido yoggi, sem lactose, morango/banana, embalagem de 4 x 160g",,2.19,3.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F9637E1E7F59896708553BA46B62C91.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
44902,5601286248787,500.0,Milaneza,"Massa conchas, 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47B035D4D71BAB8FACEBBDD297C9B9B8.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
47934,5604260319565,96.0,PorSi,Café Espresso Vellutato intensidade 7,16 cápsulas,3.49,36.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55CCF612142A42C8831C49805F97F920.jpg,,,,2025-04-09T23:59:59.999999999+01:00,PROSPECTUS,11,3,,,,
