identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page
52943,8720181392894,1332.0,Comfort,"Amaciador concentrado essência sunfresh, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD07681F095E84A54F9C4CC0D0F09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
53022,8445290502490,85.0,Purina Gourmet,"Comida Húmida para Gato Delícias Suculentas Peixe, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74BCC173AD7328B601FA910CCCEC8560.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
53077,8711327483071,255.0,Magnum,"Gelado double gold caramelo billionaire, 3 x 85ml",,3.99,15.65,255,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42B8EC9CDDC9A5A64A8B9BF8DDBBF480.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
53210,8719200260313,200.0,Tulicreme,"Creme de barrar de cacau, 200g",,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B830145A76E98B2DF2235A66EC3F737D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
53231,8445290752475,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
53235,8711327578517,330.0,Magnum,"Mini gelados double caramelo, 6 x 55ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1720FF46E4B1CE67AD4804729D646D3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5D7D503499A51157A2748A5C2410941.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5D7D503499A51157A2748A5C2410941.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
54539,8700216236669,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 19D",,5.98,5.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EF65916B83E06C892876A46E53055E1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,6
54749,5601146130313,1500.0,Bandida,"Sidra de maçã, 6 x 0.25l",,4.49,2.99,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A4F462B2CE894E70ECB5BC4805605E8.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
54766,8711327635449,825.0,Carte DOr,"Gelado filipinos, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45FEC64353D00132823145E2C11E5AA6.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
54826,5601164906334,330.0,Somersby,"Sidra pera 0.0%, lata 0.33l",,0.99,3.0,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/879F25C556A0438871B312810D37D6A4.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
55035,5000116127092,1075.0,Iglo,"Douradinhos de Frango, 1075g",,10.99,10.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB61321DC690D849D3EB2146912C9EF.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
55232,5601027118492,550.0,Oroweat,"Pão de Forma 12 Cereais e Sementes com Côdea, 550g",,2.19,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9184F5A4909E4032891A5F9709CCCAC1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
8435,5601050033953,620.0,Danone,"Iogurte activia líquido 0% de pêssego/maracujá, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F87711D2EAC77ED611C3C3EAE26545D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
8667,5601164404205,1980.0,Super Bock,"Cerveja com álcool, preta, pack 6 x 0.33l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AA703BF10C514051C9B09C0A9581272.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
9241,5603016000788,750.0,Adega de Pegões,"Vinho branco regional península de setúbal, 750 ml",,1.54,2.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33F7981A583CA4EF224AA511FB4C706C.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
9915,7613034515667,400.0,Yogolino,"Nestlé iogolino prep iog baunilha 100g, de 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93D854C9817D9D32644809667C60F85C.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8C109F76B61C34DDC541F6014AEA1D3.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
12145,5604260272747,2500.0,Kingsbräu,"Cerveja 10X0,25L",,3.76,1.5,2500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC01F63A58CE74F4A1E0D069CF35DBF5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
12288,8001480020757,2000.0,Neoblanc,Lixívia para roupa delicada,Embalagem de 2 l,4.49,2.25,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/623D9B31F30B86B3AF0F1B5AC589FBAC.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
1332,5601165006279,258.0,Calvé,Molho de whisky cocktail 250 ml,,1.94,7.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7155C8CF8BA05234BDEE31CA7C70EBB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A3EC69CF4C27CD9078CE26776992F21.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A3EC69CF4C27CD9078CE26776992F21.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A3EC69CF4C27CD9078CE26776992F21.jpg,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
14301,5000116105199,1125.0,Iglo,"Ervilhas, embalagem de 1,125 kg",,4.99,4.44,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A12D381A70EA524D1800DAB02CBAB7B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
14302,5000116109104,500.0,Iglo,"Ervilhas primavera, embalagem de 500g",,2.98,5.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/331AE4FF3620F211D8048BD43B1F93FF.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
14474,5601038300084,160.0,Knorr,"Caldo de galinha 16 cubos, embalagem de 160g",,2.49,15.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/719F98F5A5B0AFB6E96F2915E16E6D46.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
15258,5601027001244,650.0,Panrico,Pão de forma sem côdea,Embalagem de 650g,1.99,3.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D9E952359B1F54900ACA2D6A02A09A9.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
16045,8410793023841,1500.0,Estrela Damm,"Cerveja branca, pack 6 x 0.25 l",,3.99,2.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06DB2DF6CA3095832DCB8AD24ECFADF6.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
1707,5603697271743,130.0,Koala,"Gelatina zero % morango, embalagem de 130g",,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27CDB9D4922625760ADF3A3A55479823.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
1708,5603697271750,130.0,Koala,"Gelatina zero % pêssego, embalagem de 130g",,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB573AEFE5D50EF774B45C9CDB5171A0.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
19004,8410104274160,200.0,Veet,"Creme depilatório peles sensíveis, embalagem de 200 ml",,6.99,34.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873F0880AE5560A48B4AFDD06A8FA174.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
19158,7622210440914,150.0,Philadelphia,"Queijo para barrar sem lactose, embalagem de 150g",,1.85,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1DD0571BC2C176702566B8D43D989B0.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
20233,8410436275798,50.0,Sonasol,"Bloco sanitário, Blue Active Floral",Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC5810AD157B74D3DE9D316FD35B4F6E.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
22458,5601255625069,1000.0,Caçarola,"Arroz sushi, embalagem de 1 kg",,1.89,1.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAB1EF300AE62C1E8EB7BA437C218B24.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
22535,4750021001109,700.0,Moskovskay,"Vodka, garrafa de 700 ml",,11.59,16.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D2A37D3289DEF7B2EBA1EC6348DE307.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
2426,5760466997027,220.0,Starbucks,"Bebidas leite caramelo machiatto, 220 ml",,1.59,7.23,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A8549062CCF0CA8E7B06600AE2B5D4F.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
2456,7613030924302,400.0,Nestlé,"Yogolino pera sem glúten, 4x100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84C9916E028C32BE041433875EAC981C.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
24586,3600541946293,400.0,Garnier,Condicionador Ultra Suave abacate,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD38900C3DFE3A9574382D078DA54518.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
24810,8714100289983,440.0,Magnum,"Gelado pint amêndoas, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A13A62312A4E6B689883F50A6265AFD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAF47DA081A9FA3D88EC863A18BD3DDE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAF47DA081A9FA3D88EC863A18BD3DDE.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
24922,5601063052408,50.0,Margão,"Tempero segredos alho com pimenta, embalagem de 50g",,2.24,44.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E716104778E88510346A3BFC8BD680FC.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
25331,3600542075015,400.0,Garnier,Champô Ultra Suave Leite de Coco e Macadâmia,Embalagem com 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35117F22FB44C0A7EBFA24D2AFCF6944.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
25338,3600542075350,400.0,Garnier,Condicionador Ultra Suave Leite de Coco e Macadâmia,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F14B38993C3AECCDBAF4177D1E202C3.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
27478,5054563019295,,Sensodyne,Escova Dentes Suave Limpeza e Frescura,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C395747F227262D56CCFDDDE8B1CCAE.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
27479,5054563019257,,Sensodyne,Escova Dentes Gengiva Extra Suave,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CBBFD0D8531911FA0B7CEB79FCBBF66.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
28881,5602182360337,750.0,Monte da Ravasqueira,Vinho Branco Regional Alentejano Superior,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C4D33BC6593FC245AF8EC8E47D129B6.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
30966,3155250213117,400.0,Nestlé,"Iogurte para bebé frutas variadas, embalagem de 4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C54F5A49E812A6A0E57DCBFB36C2C2B3.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
33520,2894499000000,500.0,Primor,Chouriço corrente,Vendido ao peso,3.35,6.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/392C6D1906DA775C80BE2E650A29BB9B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
35616,7613037043914,100.0,Nestlé,"Descafeinado, embalagem de 100g",,4.29,42.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67B7A960E664E041DCCA5B39B81AA598.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
37475,7613036724135,40.0,Purina One,Snack frango de higiene oral diária para gato,Embalagem de 40 g,1.64,41.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37DF0489FB9FC1596ECFA3B5EA4F10E5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
37551,5601050035889,600.0,Danone,"Iogurte liquido de noz, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8847CB088D81E81AFB1BB335F50C28.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
37801,5391522472815,800.0,Aptamil,"Leite regular 3, embalagem de 800 g",,14.29,17.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B785C2B4D311DFC9E8184305C0CF2799.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
37872,5604260296552,300.0,PorSi,Aerossol Limpa Moveis Cera Abelhas 300 Ml,,1.99,6.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B83A41BC8BFCE2E6E0D88C1C89312704.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
38410,3608580890928,400.0,Andros,"Especialidade vegetal coco e limão, 4x100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05BB28655BC11807B573282A880B8848.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
38418,5411188125808,400.0,Alpro,"Yofu soja e manga sem açúcar adicionado, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BB622CE7FCFFFFBE1BDE445F2F172B5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
38719,3608580890898,400.0,Andros,Especialidade vegetal coco natural 4x100g,,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F66B6E89BABAF12AE0AE03EEF0DBF32.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
40670,5000116125449,1440.0,Capitão Iglo,"18 hamburguers sem glúten vaca, pack familiar com 1.4 kg",,16.99,11.8,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/080130715FD0824001550733A3631559.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
41149,8710522571477,225.0,Linic,"Champô para homem oleosidade, embalagem de 225 ml",,3.32,14.76,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B14FEECAAF1AB05F6A47FD9FA1FDD524.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
41639,5601164904620,3000.0,Super Bock,"Cerveja com álcool stout, pack 15 x 0.2 l",,7.39,2.46,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8676121FE2373425FF9E69AF3E4DF4E5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
4218,3600520297712,50.0,L'oreal Men Expert,"Creme anti.fadiga, hydra energetic",Embalagem de 50 ml,7.8,156.0,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1EAEC07F084865F01DA41D5FBC8B167.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
4244,3600521704424,250.0,Elvive,Champô total repair,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7F64C1FAFD5414DB28EE38D63F47E24.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
43305,7613039531853,400.0,Yogolino,"Iogurte natural sem açúcares, 4 x 100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D14F8D1F0D079BCE10587AF10DBDB6CC.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
43407,8710847961137,360.0,Linic,"Champô cabelos oleosos para mulher, 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99FE8D2453A231FCFB1F4A24A0F5403.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
43646,8710847961182,360.0,Linic,"Champô para homem anti caspa controlo de oleosidade, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC0FE1518ACC7EF03C938B6AC4530E4.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166C7E56D2B5EA50DF798E70C6BA54A7.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
4410,3600550266993,50.0,Narta,Desodorizante Roll'On Protect 5,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44A2019BAA638096BCCB45A6174E65F4.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
44747,8722700210641,32.0,Lipton,"Chá verde 20 saquetas, embalagem de 32g",,1.65,51.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6E7510DD313681656D5ACEBB7B8BE51.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
44857,3041094687286,400.0,Bledina,"Cenouras com peru +6 meses, embalagem de 2 x 200g",,2.79,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4316FE217C6C4B4BD82888A4C4689F54.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
44955,2892732000000,2000.0,Fruta,Abacaxi Maturado Plump Gold,1 un = 2kg ( aprox.),2.98,1.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/913BC51BB76A8E7F2B3B1566DA9CC2B1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
45060,5601146300037,4500.0,Heineken,"Cerveja branca, 18 x 0.25 cl",,11.58,2.57,4500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AA45BFAF541CCA8C054017E0C3C41B1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
46333,5054563107510,75.0,Sensodyne,Dentífrico sensibilidade e gengivas,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB46A103FD259F3133F02CC556AD6D4A.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
46334,8428076000618,,Durex,"Preservativo nutural classic, 6 unidades",,3.84,3.84,6,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED6F90FB7E10D3EA3E6EBA420550E346.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
46641,8410436364058,,Bref,Bloco Sanitário Blue Active Floral,Embalagem de 3 un.,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3DC5C4838E8BD49AEB43EB2DC739F2D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
46665,5601172231466,20.0,Blédina,"Snack flores lentilhas e milho, 20g",,0.99,49.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DA9AF2447425E532A15FA2540216D94.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
46666,5601172231459,20.0,Blédina,"Snack tubinhos de cenoura e milho, 20g",,0.99,49.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3167599A7B56491E0F3468E8C33539D0.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
47065,5900852054877,85.0,Bledina,"Frutapura pera, banana e alperce, embalagem de 85g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B761434692E7A9B2DB2C6939ABCC028.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
4783,5000396036091,218.0,McVities,"Bolachas fruit & form, frutos de bosques, embalagem de 220g",,1.99,9.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A07660780F6FA75A3C811D949B39846.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
48471,7613035442504,85.0,Purina Gourmet,"Comida húmida gato tartelette com carne de vaca e tomate, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA678A538E8720908A34BC34C44875CF.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
486,3036810207589,210.0,Maille,"Mostarda ancienne, embalagem de 210g",,3.19,15.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21321CE8B270938C70FEB95F0D4FC3D1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,7
