identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page
8384,5601049133992,1000.0,Mimosa,Leite uht magro,Embalagem de 1 litro,0.86,0.86,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5320FAD88ED459A5E33FEB47EAEF410.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C350978140C257D0AAD7365CD133F0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BED9F397071733FB4D36CBE39ECDBA.jpg,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8391,5601049159992,1000.0,Mimosa,Leite especial cálcio + vitamina d magro,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A4AD44FB60B5A45579B826AAB547587.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8399,5601050033809,620.0,Danone,"Iogurte activia líquido morango,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D308B1FB4C89B3E5388CD017CB0E1529.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8400,5601050033779,620.0,Danone,"Iogurte activia líquido cereais,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AC3707CF655B8CC61D2C80E4828D7C8.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8413,8410500008932,600.0,Actimel Danone,"Actimel morango, 6 x 100g",,2.89,4.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6EB1A175778A171D463316E7A3FAC27.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8417,8410500006020,600.0,Actimel Danone,"Actimel magro natural, 6 x 100g",,2.89,4.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2430A64FD53561F7EC58DE4F4A24642.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8438,5601050033816,620.0,Danone,"Iogurte activia líquido frutos silvestres,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CDBF026E044A06DA4E05DE9D7A01E4.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8502,5601109211288,750.0,EVEL,Vinho branco doc douro,Garrafa de 750 ml,4.79,6.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170D4E8A50CEC9755918B80CA1B25767.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8701,5601182162002,,Johnson's Baby,"Cotonetes, 200 unidades",Uma embalagem,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB12C5CE2CA1819A5BA01D62483B0386.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8762,5601217121363,,Air Wick,Ambientador elétrico lavanda,Embalagem de 1 unidades,4.49,4.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CE81B14DBB81C823308BF294F557164.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8793,5601237219224,750.0,Quinta da Bacalhôa,Moscatel de Setúbal,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A865B36724F498458E09F7BC38A1FA8.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,2
8800,5601244201922,200.0,Terra Nostra,"Queijo em fatias, -50% gordura",Embalagem de 200g,2.29,11.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85D15B5E2887AAA1EC03C6E7ECAD1482.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
8895,5601332000475,750.0,Ramos Pinto,Vinho do porto lágrima tinto,"Garrafa de 0,75L",9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD997662E161BCBF3DBC5BF2C2733E08.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,2
8983,5601489129241,100.0,Du Bois de la Roche,Bolachas palmi kids,Embalagem de 100g,0.95,9.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A48F7115E68F6FA2E832A466E960A6.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9059,5601752080026,750.0,Favaios,Moscatel favaios,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF39336F6EA3566B2D576B52A17EFAB5.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,2
9104,5601971220784,5000.0,Encostas do Bairro,Vinho tinto,Bag-in-box de 5L,8.59,1.72,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43A69652119D9D5CD057071B511E7E50.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9105,5601971220883,5000.0,Encostas do Bairro,Vinho branco,Bag-in-box de 5L,8.59,1.72,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6388F18B7E7EEB377CFD69515A3C0777.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9161,5602154002920,750.0,Adega de Borba,Vinho tinto alentejo,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4E622CDEFB67E1BEC54DD1E1636255.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9238,5603016000443,750.0,Adega de Pegões,Vinho rosé península de setúbal,Garrafa de 750 ml,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67EA33F6043EE7B3EC5A6D721A58D1E2.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9241,5603016000788,750.0,Adega de Pegões,Vinho branco regional península de setúbal,Garrafa de 750 ml,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9228EB47277BD4705321A002DCD34986.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9243,5603016133455,750.0,Adega de Pegões,Vinho tinto península de setúbal,Garrafa de 750 ml,1.89,2.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9765C3E933914B7E947EFD31D4F27304.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9255,5603124024140,550.0,Mistolin,Tira gorduras recarga,Garrafa de 550 ml,2.69,4.89,550,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31FDA54CC7088DA8DC03FDBEA4FCDE3B.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,2
9371,5604260010202,750.0,Valadão,Porto branco,Garrafa de 750 ml,4.69,6.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BBC4211C40FE14ABCDCEB658BDD7994.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,2
9380,5604260031184,750.0,Selecção de Enófilos,Moscatel de setúbal,"Garrafa de 0,75 l",3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7C7E2B10913486B61EBF6CB6827C3CC.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,2
9395,5604260035915,750.0,Valadão,Porto ruby,Garrafa de 750 ml,4.69,6.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B5ED964E97B008FD2AC72D1BC722060.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,2
9417,5604260047826,750.0,Selecção de Enófilos,Moscatel do Douro,"Garrafa de 0,75 l",4.56,6.08,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE72BAE2373A089A65DC8FFD3808DC33.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
9558,5604260246649,750.0,Selecção de Enófilos,Vinho DOC Palmela Reserva Tinto,Garrafa de 0.75 l,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26516DABFA8B51146F120B58FC382C05.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
9649,3574661709352,395.0,Johnson's Baby,Champô Bebé Aloe Vera Bio,Embalagem de 395 ml,4.49,11.37,395,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/160D2C179968DF421D38822FF418E50C.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
9752,5604661000345,430.0,Seia,"Queijo de cabra curado, 430g",,9.79,22.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3008A541CFBC9164F25334BBFD7D2C16.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
9790,5606314012347,700.0,Vila das Rainhas,Ginja extra com frutos de obidos,Garrafa de 700 ml,14.49,20.7,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67CF81E5E2DE9B10D6303E13941EAF9D.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
9896,7613033331916,1000.0,Nestlé,Bebida láctea crescimento c/ bolacha maria,Embalagem de 1 litro,2.11,2.11,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDF7119A78A1611EB5107F7C7E26C03.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
9900,7613034010605,3000.0,Friskies,Ração para cão adulto omega com vaca e peixe,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A566CFF3F32DCF34431ED09A7E9C8E88.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
9914,7613034515643,400.0,Yogolino,Nestle iogolino prep iog bolacha 100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63C83CFCB263E0E094FFB547D1F58C13.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
9915,7613034515667,400.0,Yogolino,Nestle iogolino prep iog baunilha 100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DFBF92BD5C54390DA283A2A6DCEF443.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
9989,8000430133035,125.0,Galbani,Queijo mozzarella fresca,Embalagem de 125 g,1.65,13.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/605C9FB94611B32191667C7EDC36EC8E.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva",Garrafa de 750 ml,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71005F461E53AA0E268F973931CDE2DB.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
10057,8410036800512,750.0,Freixenet,Espumante cava meio seco reserva,Garrafa de 750 ml,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/595A72B091587557F63E6DF8F5C0E8F8.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
10091,8410100059839,360.0,Nestlé,"Queijinho petit nesquik,  6 x 60 g",,2.79,7.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBBACE0B574A9C35FF94ECEF6B014E4C.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10094,8435257040776,640.0,Nestlé,"Iogurte líquido yoggi banana,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A1039A34E2D3851553F65DFE7093FB2.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10095,8435257040899,640.0,Nestlé,"Iogurte líquido yoggi morango,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1F347BA34EB28F1148C3C442A42CC17.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10111,8410104402501,200.0,Vanish,"Pré-lavagem power gel, garrafa de 200 ml",,3.89,19.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43BF12F00EF01640414435278CB9BD77.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10213,3600524074685,200.0,Elvive,Champô Regenerador Paris Elseve Bond Repair,200 ml,4.94,24.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C610A34049EDAE997104E83634B44603.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10357,8411300041686,,Nutrisse,"Coloração permanente, castanho dourado, nº43",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3CAD81C888E9FFE93917424EC3657D7.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10361,8411300042881,50.0,L'oreal,"Creme de noite, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5CC6B1E3E9710C8278CCE3385A1F3E2.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10509,8435250297955,256.0,Nestlé,"Iogurte mix-in smarties baunilha,  2 x 128 g",,1.99,7.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FC6F733C531A7A948940F213F0E604D.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10512,8435250439577,232.0,Nestlé,"Iogurte mix-in nesquik,  2 x 115 g",,1.99,8.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4A9B3F7F589CA090A23F817C058A787.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10513,8435250439591,236.0,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.99,8.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0789BA3D2E6EA8E7B9EBDD728E77A7C3.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.75,10.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10858,3023290400111,400.0,Nestlé,Sobremesa banana/laranja/bolacha,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/041AEAA15D5C254A10039C7CB21C8A11.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10859,3023290400395,230.0,Nestlé,"Iogurte mix-in kit kat,  2 x 115 g",,1.99,8.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D24FD8641E9037F3EAA23A9C6F869324.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10899,3228021000084,250.0,Président,Manteiga la motte sal do mar,Embalagem de 250 g,3.55,14.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/153C6DDCD2E6CEC05A8A1B3D2D6E4471.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10900,3228021920191,250.0,Président,Manteiga fácil de barrar,Embalagem de 250g,3.37,13.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D96FDED3FC03AA427EBA14DEAEC2804.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
10901,3228022000298,250.0,Président,Manteiga magra baixo teor sal,Embalagem de 250g,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39754817E202726209A4761F94FED7A7.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11245,4011100005884,400.0,M&M's,"M&ms pouch, amendoim",Embalagem de 400 g,3.99,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE869D7F093BA8800A8BC7E78EBCC4DC.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11392,5410076960651,75.0,Oral B,Dentífrico Complete Elixir e Branqueador,Embalagem de 75 ml,2.24,29.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0FA37D23E4C3314DFC0B99006F5FE34.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11477,5601043114119,450.0,Branca de neve,Preparado para bolo de laranja,Embalagem de 450g,2.89,6.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8611E01B23250F38A34564831D35E5D5.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11505,5601050033793,620.0,Danone,"Iogurte activia líquido kiwi,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/757255A002BED1AF00FC2ECE09877B17.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11531,5601077161097,750.0,Velhotes,Vinho do porto special reserve," garrafa de 0,75 l",7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2318B61D6931E4A6AADC37AEA607F5D.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
11532,5601077171140,750.0,Velhotes,"Vinho Porto 10 anos, garrafa de 0.75 l",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4F8986D9DF6477A6B433BC0526269E4.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,3
11640,5601180000993,1000.0,Vigor,Leite pasteurizado gordo,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D35A2632D9FCF31B32BD4205099C2552.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11641,5601180001020,1000.0,Vigor,Leite pasteurizado meio gordo,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27E81D9C59177D8FE66A1E22F472A238.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4712850F57AD5A8BB3282BD0DF37AD78.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11656,5601195510128,1000.0,Pedras Salgadas,Água com gás limão,pack 4 x 0.25 l,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9870F7D10B9ED7376F5917B0306BAC76.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11685,5601244202042,150.0,Terra Nostra,"Queijo flamengo, ralado",Embalagem de 150g,1.49,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57397560EC0A59BBB96B5304E9DEE30.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11688,5601244202318,200.0,Terra Nostra,Queijo flamengo em fatias,Embalagem de 200g,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AC37D1F5312990D8FFDE85110EEAFAE.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11714,5601286402301,120.0,Nacional,Bolachas mini alfa,Embalagem de 120g,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EAE1E8FB282C46C3D148FFEA696859.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11753,5601489781357,135.0,Du Bois de la Roche,Feuilletine,Embalagem de 135 g,1.64,12.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7507F307565E10DF3DF6322B65368856.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11974,5603722508752,200.0,Castelões,Queijo em fatias original,Embalagem de 200g,2.09,10.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FEB09D8F116F09205434B0A49717030.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
11987,5604055112821,2500.0,Fastio,"Água mineral sem gás, garrafão de 2,5L",,1.09,0.44,2500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9740D5BDF13334ECF645314730F56EC.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12237,7613034725936,390.0,Nesquik,Achocolatado em pó extra chocolate,Embalagem de 390g,4.75,12.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB833C246FA0F7BBDDFD7107AA28A5C9.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12325,8410000827446,440.0,Oreo,Bolachas oreo,Embalagem de 440g,2.99,6.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FB878BD0E0E056A811C587B8C6317B3.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12346,8410100012667,1000.0,Nestlé,Bebida láctea crescimento 3 anos+,Embalagem de 1 litro,1.98,1.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07D3A6BF9D7F8B6281B1B7254965DD78.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12347,8410100012674,1000.0,Nestlé,"Bebida láctea crescimento 1-3 anos, cereais",Embalagem de 1 litro,2.11,2.11,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A82484CB3674F1A33FCD2F0D59DB2B0.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12379,8410285015354,250.0,Président,Chantilly,Embalagem de 250 g,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B654208BFA286B469467D921BFF560D4.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12468,8435250439584,256.0,Nestlé,"Iogurte mix-in smarties morango,  2 x 128 g",,1.99,7.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A56FAF9000F1827F93D14D3DAF96AF68.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12732,3428274120014,1000.0,Président,Leite de cabra uht meio gordo,Embalagem 1L,2.33,2.33,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4DE3EA7934B3A8ABFC641CD50C6AF49.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12819,3600522023883,400.0,Elvive,Champô total repair,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA7D6E07CD09475944FC0B7344377C93.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12825,3600522282006,400.0,Elvive,Champô Arginina,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/832D274A47C2AA7B477B5C7301E042D6.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12832,3600522417101,50.0,L'oreal,"Creme anti-rugas revitalizante fps30, dia",Embalagem de 50 ml,10.99,219.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F3D6DD8A0442A44ED3F56B9CB098A50.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12859,3600541043176,,Nutrisse,"Coloração permanente, castanho tiramissu nº4.15",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD39849E806A8E12336B08F658CBD79.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12898,2893293000000,400.0,Programa Origens,Dourada,1 un= 400 grs (aprox.),3.6,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31674A8091A23D417267BFA3B068C9A.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12931,2892054000000,250.0,Fruta,Anona,1 un = 250 gr  (aprox.),0.75,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE303D27F43E7E1297CA176B37D596FB.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
12943,2892087000000,1500.0,Fruta,Mamão,"1 un = 1,5 kg (aprox.)",5.84,3.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEA239E9FBE1F40B72B7D640F731AC1.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
13000,2892533000000,1000.0,Legumes,Couve branca,1 un= 1 kg aprox,0.99,0.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A118CCD7A01ABE88026942CC385EB6B.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
13094,2893070000000,150.0,Peixaria,Carapau Médio Fresco,1 un = 150 gr (aprox.),0.52,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5561FF39144D34B65C5FB553D6B1F100.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,3
