identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4
22232,8410320104500,80.0,Campofrio,"Salame fatiado, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B989DC79BAD10F2BF93E42F2FFD0E3D8.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
12931,2892054000000,250.0,Fruta,Anona,1 un = 250 gr  (aprox.),0.75,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F69BDF27946B341C19024099B2601791.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
14862,2696029000000,70.0,Padaria,Carcaça Rústica 70 g,,0.18,2.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A03940B6FE85C788180114F1E701715.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
44234,8710522854815,257.0,Calvé,"Mostarda top down, embalagem de 257g",,1.68,6.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63AC7BC5BB2C7D5CE58B458BE855CC4A.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
34201,5601066401029,150.0,Nacional,"Bolachas com pepitas de chocolate my cookie!, 150g",,1.24,8.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E8A4FDEC6FCE6FCA9B1B71AEF816E1.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,1.1,10.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D147FF3405CBBBAF67756FEDE1B5317A.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
48281,8718951465756,75.0,Colgate,Pasta de Dentes Original,Embalagem de 75 ml,2.54,33.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48F077254E3FDAD89D992B7A57ABE360.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
15879,5601164902282,3000.0,Super Bock,"Cerveja com álcool mini, pack 15 x 0.20 l",,6.99,2.33,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F51CB7668EA2A2D5B4B811ABB528133B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
50377,8445290351357,,Nescafé,"Dolce gusto sical espresso cafés 99.2 g, embalagem de 16 unidades",,5.99,5.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44FD43160B41B883D60D056B524E6B93.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,2,
9294,5603722494215,1000.0,Mimosa,"Bebida láctea especial crescimento 1 a 3 anos, de 1l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8EAAB44B3166FE020B43F64B725D8EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8D0BEE13E0FA7481A224732CB88CE29.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF47B7EE63F34663DCC396F54F91507B.jpg,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
2749,8410063046532,350.0,Pescanova,"Miolo de camarão 80/100, embalagem de 350g",,6.99,19.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0EA75135180DC26543A97F342303334A.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
419,8718114882536,50.0,Knorr,"Sopa de cebola, embalagem de 50g",,1.6,32.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40DE8A4B0CCB6E254052E81CFB00180A.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
22953,8411660670236,750.0,Sanytol,Desinfetante Multiusos,Embalagem de 750 ml,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEAA97664C33C6BEBEA4FA4B7290F03.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
40178,8412600028131,450.0,Bimbo,Pão massa mãe e cereais,Embalagem de 450g,2.09,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A632C29DAAE26CB81A49960299474BF9.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
50405,8445290489173,900.0,Cerelac,Papa Infantil + 6 meses,Embalagem de 900g,6.29,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A70BA4758F3FECE6D5BDD328F2D5826.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
1117,5601066301404,500.0,Nacional,"Linguini, embalagem de 500g",,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF7C372AE0C2092F08F85EAC22BBC6EF.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),9.35,3.98,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8590712CC932B136925D5328AF850637.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
23524,5000204922851,750.0,Pato,"Líquido sanitário extra power, marinho, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60268FF4016AF8FBA52DB6A9A88D181B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
24412,8410436297660,1300.0,Sonasol,"Lava tudo aloe vera e flores brancas, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CF7718543DB6BCDD620E4F3293279BF.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
29834,8712100516467,480.0,Olá,"Gelado cornetto mini clássico, embalagem de 8 x 60 ml",,3.89,8.1,480,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/966639A10CEAB2E0B5CACE51C203C362.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
44809,7613035593756,1000.0,Nesquik,"Achocolatado em saco, embalagem de 1 kg",,6.25,6.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72BED7B45B21CF0D0F77A499251A582.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
8521,5601119956810,120.0,Nobre,"Fiambre perna extra fatiado, embalagem de 120g",,1.99,16.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B962872D940BF7EEEBDD095332A56017.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
9286,5603722492068,1000.0,Mimosa,"Leite especial crescimento +3 anos, de 1l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/725DD97507787FA3537E15C080262D77.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1DA16AEB6305B1844421608D84E82EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5674CBEBA359C0E43414CBEAA69D8774.jpg,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
942,5601001324109,100.0,Nescafé,"Café solúvel gold, embalagem de 100g",,4.99,49.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56AF775E1D437B4623D4E42AE4DAA827.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
14372,8712100599392,550.0,Calvé,"Ketchup top down, embalagem de 550g",,2.89,5.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D3218F33B22BC3205033BC41E176600.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
14510,5411188116592,1000.0,Alpro,"Bebida coco, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3169716B6C6ACB981FBF106D130524DA.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
20988,5601260593605,67.0,Cigala,"Noodle banzai galinha, embalagem de 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71C67AA9B3CABECA513D8BECB737982E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
25262,5000116112166,208.0,Capitão Iglo,"10 nuggets de frango, embalagem de 210g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF1467DF1CD91C352F5C2C303E0557A7.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
282,0000080361497,85.0,Purina Gourmet,"Comida húmida para gato pedacinhos em molho com salmão, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3269BDBEA9617D986C45DC8EC354AB3.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
44936,8711327318373,540.0,Olá,"Cornetto clássico, embalagem de 6 x 90 ml",,3.56,6.59,540,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/375352E817B7CDAB1DA63F9C8C8FF261.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
17665,8712100745591,754.0,Calvé,"Maionese top down, embalagem de 753 g",,3.69,4.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6F00A8AA4D7D21E56D34CFA61170423.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,7.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
20528,5601176001263,750.0,Tellu's,Vinho doc douro branco,Garrafa de 750 ml,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/185F791518F6D9DFD69DD3FDFC056939.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
2748,8410063044521,200.0,Pescanova,"Miolo de camarão cozido 40/60, 200 g",,5.99,29.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
34456,5604260325726,330.0,PorSi,Salsicha fresca merguez,Embalagem de 330 g,5.29,16.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF24CB9ECB0552B9DC2158D80B5D568.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
44252,5601019012890,210.0,Guloso,"Tomate frito, embalagem de 210g",,0.86,4.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B263589AC7E30970A012A4A83920952.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
9079,5601883000719,200.0,Nova Açores,"Queijo flamengo, fatias, embalagem de 200g",,2.09,10.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52AF50A3353B95E784996AD8533A093F.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
940,5601001322402,20.0,Nescafé,"Café solúvel nescafé, embalagem de 20g",,1.19,59.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCEBB6129FC84253AC3E2D01F300F9A9.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva, garrafa de 750 ml",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96EFA695B1C4201910FA2011BCE09AEA.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,3,
1118,5601066301428,500.0,Nacional,"Esparguete fino, embalagem de 500g",,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67F0D19883C839DBA45E58C8EE2EE72B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
15955,7613032408794,85.0,Purina Gourmet,"Comida húmida para gato peixe do oceano, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEEA8DEA9BB460BB34BF8E0ADF22D62F.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
24411,8410436297752,1300.0,Sonasol,"Lava tudo rosas e jasmim, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8DAC5F038BB6C2FB23FB3C7F35CC590.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
26177,5603722514470,1000.0,Matinal,"Leite seleccionado leve, de 1l",,1.05,1.05,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
12237,7613034725936,390.0,Nesquik,"Achocolatado em pó extra chocolate, embalagem de 390g",,4.75,12.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/353302D99749C8164ECF43D711820BAA.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
1331,5601165006255,259.0,Calvé,"Molho de alho, embalagem de 260g",,1.94,7.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/250292652676F63A9916D46B501BCEC4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg
1466,5601286235770,250.0,Milaneza,"Massa cuscus, embalagem de 250g",,0.57,2.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606493A56C3149C89E86FD71CB1A6172.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
46518,5000204208856,750.0,Pato,"Líquido sanitário ação total menta, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D02BC7C70B0CBFEDA11FE724DDAAE84.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
883,5410041143508,100.0,Tuc,"Bolachas aperitivas, bacon, embalagem de 100g",,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B095F5D2E9406AF6F3665FBD23416490.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
941,5601001322808,100.0,Nescafé,"Café solúvel, embalagem de 100g",,3.19,31.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B063757FB22F6A33CD1F9CE6C13974A8.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
10666,8714789700472,360.0,Palmolive,"Sabonete leite & mel, 4x90 g",,3.59,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5054B5E09BC173AD5DB7C185375CA910.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
14508,5411188115496,1000.0,Alpro,"Bebida de soja sem acucar 1l, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08FB7DF3E9A91E663DF63A6991F64B9B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
20621,5601260591601,67.0,Cigala,"Noodles de caril banzai, 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37D3A056B1CD5DC7680C3B2D265F5035.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
23267,2895081000000,250.0,Queijaria das Pousadas,Queijo Curado Amanteigado,Vendido ao peso a partir de 250 g,2.47,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31299D2048E391B35B5AA2780F6966F4.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
30181,5607238032107,345.0,Casa de Mateus,"Geleia de morango, embalagem de 345g",,2.99,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B386B3AED2791B1ABC3F8E529297B645.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
33090,5411188112709,1000.0,Alpro,"Bebida amêndoa torrada sem açúcar, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C6488BDB769AFC2D2A2697199C34D6.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
38417,5411188124689,1000.0,Alpro,"Bebida aveia sem açúcar, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242D83F75D71A1E8390A9D4AC652F0B9.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
43520,8411300478116,400.0,Elvive,Champô argila cabelos normais,Embalagem com 400ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/638A557615C1C43E87F50B5AF3FB796E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
4716,5000204593242,72.0,Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8BEEF9B9E1E763C6D9B6E49B0D85F6.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
50378,7613031300655,375.0,Nestlé,"Cereais Nestlé Multicheerios, 375g",,3.74,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8274ECF7D20252BA262D6F0987D5E737.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
10639,8712566395514,61.0,Knorr,"Sopa gourmet, cogumelos, embalagem de 60g",,1.99,32.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37AB5E4154A122936DBF40F8E46CCD3D.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
1337,5601165100786,50.0,Calvé,"Piri piri, 50 ml",,1.68,33.6,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F951154E7DFDEA3712D693426B6D96C.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
16693,5601066400916,120.0,Nacional,"Bolacha chocomax mini, embalagem de 120g",,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB56A546076CEE7A0263616FFAC5173.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
16706,5601260592608,67.0,Cigala,"Noodle banzai carne, embalagem de 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82737AEBE736E2B8511494BB15EEB657.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
18351,8410320029971,80.0,Campofrio,"Salsichão fatiado, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C191CA814FABA5218D4DFA0D00F6C92A.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
25906,8412600071144,650.0,Bimbo,"Pão de forma especial torradas s/ côdea, 650g",,2.09,3.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F48B1F91D04E92346A1FF1EEEE9277E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
30165,8410436320573,1100.0,Sonasol,Lava Tudo Brilhante Eucalipto,"embalagem 1,1L",2.79,2.54,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D59B5FEAE0C00D87C9E61FEE70A9A3D.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
47648,5601119355378,120.0,Nobre,"Fiambre perna extra braseado finissimas, embalagem de 120g",,1.99,16.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A268D38DBDCD3538A067D252174C096B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
51177,8410436440455,,Persil,Detergente máquina roupa sabão azul e branco,76 doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E50EB12EEC3E6015B903038248E68ED.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
6475,8410436242264,1100.0,Sonasol,"Lava Tudo Brilhante Madeira, embalagem 1,1l",,2.79,2.54,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/253E2DA4BDA6D34BDD85D7C760DD7434.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
10091,8410100059839,360.0,Nestlé,"Queijinho petit nesquik, embalagem de 6 x 60g",,2.79,7.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B248C453A669F7E350B1DDEC2F3C33.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
16505,8001010085454,280.0,Ponti,"Tomate seco, embalagem de 280g",,2.44,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2298F19E576B3259C716C3773AA1D96D.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
25706,8411660670229,750.0,Sanytol,Desinfetante p/ WC,Embalagem de 750 ml,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D105B4A8ECD800E2D1E3546D9AD3B145.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
27891,3600523586387,400.0,Elvive,Champô Reconstrutor Dream Long,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F40EB01B8603C8C6E60C4732FA3B4049.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
33127,8001010033721,135.0,Ponti,"Molho pesto ponti, 135 g",,2.25,16.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A053A6A674F62936E57477C3620A6B1.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
37989,8410063071206,1000.0,Pescanova,"Tiras do mar, embalagem de 1 kg",,7.49,7.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05601F6E04A5D43B974FEF47AA3F0757.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
38418,5411188125808,400.0,Alpro,"Yofu soja e manga sem açúcar adicionado, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BB622CE7FCFFFFBE1BDE445F2F172B5.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
38555,5601019012807,500.0,Guloso,"Polpa de tomate com manjericão e oregãos, 500 g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD3F790AD3540766E8551E7402E008AE.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
391,8712566173648,69.0,Knorr,"Sopa de cozido, 70g",,1.6,23.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C584B5CFBC96172D2290B0DB00EB0B4.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
4236,3600521519479,400.0,Elvive,Champô color-vive,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B741E6BD8D506F6AF7B6C5B1B3D10A5F.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,3,
