identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6,images_7
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Mini Vaca e Arroz, emb. 800 gr",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
9909,7613034147509,1500.0,Purina One,Alimento seco para cão adulto,"Embalagem de 1,5 kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE854481DB147ADB2F1617DD2FD4D944.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
9915,7613034515667,400.0,Yogolino,"Nestlé iogolino prep iog baunilha 100g, de 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93D854C9817D9D32644809667C60F85C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10002,8001480020573,1000.0,Neoblanc,"Lixívia para roupa, azul, tradicional",Embalagem de 1 l,1.68,1.68,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65198E56E8F6796FECE5F4D1AD86180.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10089,8410100030722,40.0,Crunch,"Tablete de Chocolate de Leite Crunch Mini, 40g",,1.29,32.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E86A411CC9289CCFA0C69208C9C133E5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC97B2D249400B9A2C95B21F6B1799B6.jpg,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10116,8410104702601,,Finish,Limpa máquina loiça regular,,3.89,3.89,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/928CE798A3F3B183700718A418930AB8.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10128,8006540836224,,Dodot,Toalhitas Pure 0% Plástico,Embalagem de 48 unidades,1.74,1.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6A917F7D6C239B691DF2BB237C59C0C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10148,8410188012092,500.0,KelloggS,"Cereais corn flakes, embalagem de 500g",,3.49,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50134096BD8DC39E1EABB6827BC545AE.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10357,8411300041686,,Nutrisse,"Coloração permanente, castanho dourado, nº43",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9703704A2C359848096236DC42C5F84E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10509,8435250297955,256.0,Nestlé,"Iogurte mix in smarties baunilha, embalagem de 2 x 128 g",,2.19,8.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5355941DC0922592DB9EDB46788FEE19.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10512,8435250439577,232.0,Nestlé,"Iogurte Mix-In Cereais Nesquik Infantil, emb. 232 gr (2 x 116 gr)",,2.19,9.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C2207480393D760FBF1824B2B4CD877.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10552,8693495032940,90.0,Palmolive,"Sabonete glicerina natural, 90 g",,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26DBAEE35FA20A8B04FEA0DBE2DBA55C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.62,10.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10859,3023290400395,230.0,Nestlé,"Iogurte mix in kit kat, embalagem de 2 x 115g",,2.19,9.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A338E8D7EAC63B8EF63808F7DF5998.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10897,3222270325257,85.0,Purina Gourmet,"Comida húmida para gatinhos mousse com vitela, embalagem de 85g",,0.74,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F3B44A6D750B4011FA8F3A0B64B7054.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10899,3228021000084,250.0,President,"Manteiga la motte sal do mar, embalagem de 250g",,3.99,15.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F02DC28B5940DB25AE13C684F975BF0B.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10900,3228021920191,250.0,President,"Manteiga fácil de barrar, embalagem de 250g",,3.65,14.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD6F66474E604C53FDAA16EA65E09D09.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
10901,3228022000298,250.0,President,"Manteiga magra baixo teor sal, embalagem de 250g",,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCFDE09AD10D5DD4255ED225FA75C5F7.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11171,4005808754458,400.0,Nivea,"Creme Corpo Body Milk Hidratante Nutritivo, emb. 400 ml",,4.68,11.7,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3649947FBEFD7843794DF9D978B6FEDA.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11468,5601028007085,,Renova,Guardanapos Gold 2 folhas,Dim.: 39x39cm,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/035219A1B2466338CA4003CF7FC8769A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11501,5601049612084,125.0,Mimosa,"Manteiga com sal, embalagem de 130g",,1.39,11.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0A3DF0B7623AAEE8B7C1B9626AECDDA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1207D37BB442FDD5C918BE023189F00C.jpg,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11613,5601164864467,1320.0,Somersby,"Sidra maçã, pack 4 x 0.33 l",,3.89,2.95,1320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0118862B10C3F3FD894ACFE7A34A6C9.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11650,5601192201104,200.0,Agros,Nata uht 200 ml,,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/478AC7EFE77B8590BBD8EF6C88C17807.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11655,5601195101142,1980.0,Pedras Salgadas,"Água com gás natural pet, pack 6 x 0.33 l",,2.99,1.51,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702FFA9017CB152B0B80B7BA93CF9B54.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11671,5601217126382,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C38ED746381E210259B37EA8CABFD0A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11672,5601217126399,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores escuras,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC5980949C1223101DAEB813C8710D22.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11685,5601244202042,150.0,Terra Nostra,"Queijo flamengo, ralado, embalagem de 150g",,1.69,11.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/661D5D131888AD52FC27900BF4583C9D.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11714,5601286402301,120.0,Nacional,"Bolachas mini alfa, embalagem de 120g",,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABDFDBC8DAA74CB0278C7B282CBCC9E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11727,5601349013673,1000.0,3 marias,"Vinho verde branco, garrafa de 1l",,3.29,3.29,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A81BCAF54881777811300CE8D032B128.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11733,5601356011839,750.0,Albarrada,Vinho maduro tinto doc alentejo reserva,Garrafa de 75 cl,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B9742FF812113E0A51628BD9BC53AF.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11734,5601356012812,750.0,Albarrada,Vinho doc alentejo tinto,Garrafa de 750 ml,2.79,3.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71E706CAECD0B52AD13C2ECF90D542F3.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11744,5601385503367,,Aquafresh,Escova de Dentes Júnior,1 unidade,2.46,2.46,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E21B5A9C6DF80B154353F4559B6F4F4D.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
11755,5601511000623,400.0,Limiano,"Queijo fatias -50% de gordura, 400g",,3.89,9.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F49DD4803359F1338D0D32889490E90.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,3,,,
29356,8718951202856,500.0,Palmolive,"Gel de banho natural leite e mel, 500 ml",,2.69,5.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB5E843C7A08E2ECE1293E08A53478D.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
30053,7613036271882,,Nescafé,"Cápsulas de café com leite cappuccino, embalagem com 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB9EC4C2940375D6F1C3E0EB32D5765.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
30721,5601883270013,150.0,Nova Açores,"Queijo da ilha fatiado, embalagem de 150g",,1.88,12.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40CA9125AF84B5E9D880FDC49E57282C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
30891,5609060099617,200.0,Delta,Bebida solúvel cereais+fibra frasco 200g,Embalagem de 200g,2.79,13.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C416EF7E94C6799222D8AD20D418923.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
31902,7613036145831,,Nescafé,"Café com leite intenso, 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A90BBCA2B06FA252007AC1326F21A0DA.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
32074,7613036488402,340.0,Purina One,"Comida Húmida para Gato Adulto Frango e Vaca Saquetas, emb. 350 gr (4 x 85 gr)",,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C69B3F68B06FF88501E698801F8DD83.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
32299,4005900388650,150.0,Nivea Men,"Desodorizante spray black & white men, 150 ml",,2.64,17.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CFD17D9EFCFB764EEEE2BAAB79429B4.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
32300,4005900388612,150.0,Nivea,"Desodorizante Spray Black & White Invisible Original, emb. 150 ml",,2.64,17.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DE853FFE1791557BA744D60C2D0A5B6.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
33400,5604260285228,4000.0,PorSi,Alimento Seco Cão Adulto Mix 4kg,,5.49,1.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AA045D73049470D10C23032126C6A0F.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
33401,3065890142350,1200.0,Pedigree,"Alimento húmido para cão adulto, 12 x 100 g",,5.34,4.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B303A5148245C532F7D1FC9626EB2397.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
34201,5601066401029,150.0,Nacional,"Bolachas com pepitas de chocolate my cookie!, 150g",,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E8A4FDEC6FCE6FCA9B1B71AEF816E1.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
34456,5604260325726,330.0,PorSi,6 Salsichas Frescas Merguez 330 G,,5.39,16.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF24CB9ECB0552B9DC2158D80B5D568.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
35852,5604260292868,300.0,PorSi,Lagartos,Embalagem de 300 gr,1.59,5.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51C928FD26DC077DB8F1E1D6D8F25D2.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7807C1DC6FDB66074A291996AEB79A89.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
36156,5604260296903,400.0,PorSi,Alimento Humido Gato Frango Coelho 400g,,0.99,2.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76C8C10CB9460401502B28245C3865FD.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
36527,5604260286492,4000.0,PorSi,Alimento Seco Gato Adulto Peixe 4kg,,5.79,1.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88356AD51D92524DFF3B08AA84A48F7D.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
36657,5601217132673,500.0,Cillitbang,"Spray lixívia e higiene, de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9B27A41A222F2F218026715A414F2D0.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
36694,5604260318858,250.0,PorSi,Salsichas Churrasco com Ervas Aromáticas 250g,,1.79,7.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/063DC926B1C75A74FFE4B15592AF76BC.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
36736,5604260300570,500.0,PorSi,Camarão Cozido 40/60 500 G,,5.99,11.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E9EFDBF21D2BFC0A52B3E968EF9C975.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
37045,5601217132659,500.0,Cillitbang,"Spray bolor e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A51671BCEA4544BF377B06769DE1169.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
37460,5900020033963,141.0,Nestlé,"Barras de Cereais Chocolate e Banana Fitness, emb. 141 gr (6 un)",Embalagem de 141 g,1.99,14.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E85263A2C5A59452E4D94091A02574C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
37812,5604260301065,,PorSi,Fraldas Premium T3 4-10 kg - 60 Unidades,,8.49,8.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EAC10020B9224D6442ABE842B034538.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
37814,5604260301089,,PorSi,Fraldas Premium T5 13-18 kg - 42 Unidades,,8.1,8.1,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C13EDAEA790705BF6C3FF3D6193E73D1.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
38648,5449000195906,1000.0,Coca-Cola,"Refrigerante com Gás Cola Zero Açúcar Zero Cafeína, garrafa 1 lt",,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A88AB6803A9F950A0FE19DD551ED58E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
40535,5604260300709,414.0,PorSi,Maionese Frasco 414g,,1.87,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/290F33B0E8845EF825D490C738C8E0CE.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
40825,7613038901954,,Nescafé,"Café dolce gusto marrakech, embalagem com 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F73957FF9FB27931D99B81466C7679FE.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
40833,8718951333482,1250.0,Ajax,"Detergente líquido lava-tudo festa das flores, 1.25 litros",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/693F264420C4477C1D894CD0E8FEFC0A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
40916,3083681107944,400.0,Bonduelle,"Salteado da Horta, emb. 400 gr",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EC663DD06C540EF10455FD80FEDFFEF.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
40963,3083681108323,400.0,Bonduelle,"Salteado Rústico, emb. 400 gr",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2BF04E30820A884E11F497F9EA9FC40.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
41079,8718951337770,1250.0,Ajax,"Detergente líquido lava tudo festa das flores lavanda, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF3F843CD8D9DB932E9E6D241AC411E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235AC3C4CF2F6CC997FC733634670C1E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
41300,5601050036596,440.0,Danone,"Iogurte oikos manga papaya, embalagem de 4 x 110g",,2.19,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/407B76EA9B8AB5CE288E3F687A8DBF84.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
41582,5601050036626,440.0,Danone,"Iogurte grego café, embalagem de 4 x 110g",,2.19,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF95F2D28E70847A0AC4BCB56F85C051.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
41795,5601349539920,750.0,Casalinho,"Vinho tinto, garrafa de 0.75 l",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92C649D604E3891F5C5C266FFF8F4664.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
42033,5604260302949,400.0,PorSi,Alimento Humido Gato Molho Saquetas 4x100g,Embalagem de 4 x 100 g,1.79,4.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1477336C06998BA798DC88B8101DB0F.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
42146,5604260304363,2000.0,PorSi Select,Alimento Seco Gato Pro Interior 2kg,,5.39,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C1E77C66BE03B927EC3C6A958E696BC.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
42240,5000396041392,199.0,McVities,"Bolacha digestiva chocolate negro, embalagem de 200g",,2.54,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44933B55AD24092BA19041B105948178.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
42244,5604260308828,4000.0,PorSi,Alimento Seco Cão Atividade Normal 4kg,,4.99,1.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88195B234511C29FAF7A19365C968E0C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
42841,5604260307869,100.0,PorSi,Queijo Flamengo Sticks 5x20g,,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A865A047C280635359F45C9780680C4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C018978A9472C7823567BD24C2B49D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C018978A9472C7823567BD24C2B49D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C018978A9472C7823567BD24C2B49D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C018978A9472C7823567BD24C2B49D6.jpg,2026-03-04T23:59:59Z,PROSPECTUS,16,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C018978A9472C7823567BD24C2B49D6.jpg,,
438,8722700140139,20.0,Lipton,"20 saquetas infusão de cidreira, embalagem de 20g",,1.59,79.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75772B648D442A3C0BB5D4E8A4601B76.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
43816,7613036758758,1500.0,Purina One,Ração seca de frango cão júnior com menos de 10 kg,"Embalagem de 1,5kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2CCAF3DB03169B9BED9C05AC14F6B9.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44040,5604260312047,450.0,PorSi,Caramelos Aroma Fruta 450 G,,2.29,5.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD71822C93486A4AA676D69ADCC0C45F.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44048,5054563101846,75.0,Sensodyne,Dentífrico branqueador,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FCEF381523EF43D48FAABB009CAAFFA.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44234,8710522854815,257.0,Calvé,"Mostarda Top Down, emb. 257 gr",,1.68,6.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63AC7BC5BB2C7D5CE58B458BE855CC4A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44616,5998749138410,2160.0,Pedigree,"Snack para cão grande dentastix fresh, 56 unidades",,16.74,7.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687F1DA3C884F2F296CE7564AC62C8D2.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44634,8711327485082,330.0,Magnum,"Gelados mini double gold caramel billionaire, embalagem de 6x55 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42AC7934AA428100845DBDC81A00E314.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44755,8720182022042,350.0,Calvé,"Manteiga amendoim cremosa, embalagem de 350g",,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233BB6D8E8CEE88ED461BD6951C97E8A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
44777,5601164905030,3000.0,Carlsberg,"Cerveja da Dinamarca Pilsner, Pack 12 x 25 cl",,7.39,2.46,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2890D70B20089F457894A6889F74D8A8.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
45588,5054563107282,75.0,Sensodyne,Pasta dentífrica branqueadora,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB05A0E9A6F33DA3F30ECD45C3A12AD3.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,4,,,
