identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
12887,2892089000000,500.0,Fruta,Manga Barco,1 un = 500 gr (aprox.),1.35,2.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DE73DFAB226CDE947BB89C61333D3FE.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
1289,5601151313305,1000.0,Compal,"Néctar ananás, embalagem de 1l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/891E0B1998102BF54FA1B9B10C5308DA.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
1296,5601151543306,1000.0,Compal,"Néctar de pêra, embalagem de 1l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20D6CCFACD44697943FB8CAF67B7E4F5.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
12980,2892466000000,400.0,Legumes,Alface Roxa,1 un= 400 g (aprox.),1.08,2.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BFEDD87729314DA8B88C6E7E4982E19.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
13529,2893521000000,1000.0,Peixaria,Pescada do Chile Congelada Nº3,1 un= 1 kg (aprox.),8.79,8.79,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40D57D35BBDBDF72027C959F41A6E90C.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
13602,2893597000000,500.0,Peixaria,Pescada Média Argentina Congelada,+ de 500 g,2.0,3.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D3A6A42D4C22CDA932A00A286926BF6.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,2,,,,
1406,5601228228013,1000.0,Oriente,"Arroz extra longo branco, embalagem de 1kg",,1.34,1.34,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F3085F0F40D276258CC5CECAC69E32C.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
1538,5601489134153,500.0,Du Bois de la Roche,"Bolachas crackers sem sal, embalagem de 500g",,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AED4DA2D1415C7EB643F2D474CEC29.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C13400244FC9F141DCEBAD00E0F9D5.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
15800,7613035078369,125.0,Nescafé,"Cappuccino intenso, embalagem de 130g",,2.99,23.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61DADA7427797DA3A992DAC69018853B.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
15921,2696132000000,650.0,Pastelaria,Tarte de Flan,embalagem com 650g,3.99,6.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27A5BDE3187D3D3C51C647BB82D32136.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
15944,7613034290533,45.0,Felix,"Snack para gato crispies salmão e truta, embalagem de 50g",,1.49,33.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA37C2A72BA17B7DCCDD54F9C16B9673.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
15955,7613032408794,85.0,Purina Gourmet,"Comida húmida para gato peixe do oceano, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEEA8DEA9BB460BB34BF8E0ADF22D62F.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
16427,5604260277407,2000.0,PorSi,Lixívia Delicada  2L,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04D235A82CA5C93C045F731FF2ACAE42.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
16567,5000116110070,750.0,Iglo,"Esparregado de espinafres, embalagem de 750g",,3.49,4.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70E4F5A76F097E6E455FB2FF67D9B6F.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
16719,8410376042504,240.0,Gullón,"Bolacha vitalday aveia e chocolate, embalagem de 240g",,1.59,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBCD683FA557DEEB2756309FDB000BE5.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
16720,8410376042511,240.0,Gullón,"Bolacha vitalday frutos vermelhos, embalagem de 240g",,1.44,6.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48A22A81F8406AAB70991C189FE92BA4.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,1.1,10.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D147FF3405CBBBAF67756FEDE1B5317A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
17207,8006540943687,1800.0,Fairy,Detergente manual de loiça limão,Embalagem de 2 x 900 ml,6.99,3.88,1800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2EE328B1B3FB1BA0162E77ED87C40E9.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
17672,8410376045024,150.0,Gullón,"Bolacha digestive sem gluten, embalagem de 150g",,1.94,12.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B91015F207900CF0515DB2258D489E68.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
17827,5603344531022,110.0,General,Atum posta em óleo,Embalagem de 110g,0.99,9.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CF8780AD6CFF5E4D2703538338330A5.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
17873,8718951037885,500.0,Ajax,"Limpa vidros recarga tripla ação, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0A7A0C399BF07DEEA9FD446034A3D4F.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
17893,5601082039817,220.0,Delta Q,Café xl qharacter cápsulas,40 Cápsulas,15.99,72.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A33D46B8BEAE0A6886B2052A87431B6E.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
19585,8435257033822,720.0,Longa vida,"Iogurte magro natural, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0343709B1D70140B7336A86F6CAA12F8.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
19607,7613035376625,90.0,Nestlé,Fruta para bebé maçã banana aveia +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63EF160EDC28D2A349A30B7555DC57D7.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
20233,8410436275798,50.0,Sonasol,"Bloco sanitário, Blue Active Floral",Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC5810AD157B74D3DE9D316FD35B4F6E.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
20653,5449000003751,1500.0,Fanta,"Refrigerante com gás de ananás, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C866989F63DB1C45337BB48FE7DF726.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
20918,5000116110964,840.0,Capitão Iglo,"30 douradinhos, embalagem de 840g",,8.99,10.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C52B0905F2F1ACE3D67359B13FE0331.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
20967,5601027002593,175.0,Manhãzitos,5 manhãzitos choco chips,Embalagem de 175 g,2.24,12.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE4C58F28F8A49ACD807D3815C0F8DEB.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
21120,7622210453327,156.0,Milka,"Bolacha cookie sensations choco, embalagem de 160g",,2.59,16.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E53F7BCE41465180DC53E06BB2781BB4.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
21149,3415581114935,460.0,Haagen Daz,"Salted caramel, embalagem de 460 ml",,5.79,12.59,460,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3221FA219404BC43A0A4240ED9704EE0.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
21766,7613035487840,90.0,Nestlé,Fruta para bebé banana laranja bolacha +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8104E7B3738DD14CEF192706B16EFC4.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
22154,5603722514432,480.0,Mimosa,"Iogurte magro + gelatina framboesa, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B8FFB70093D642C712341C27C8C2BEC.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
22155,5603722514418,480.0,Mimosa,"Iogurte magro + gelatina maracujá, embalagem de 4 x 120g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2A7B7AB3B93EF04DC4E40A9914CBC92.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
22451,8076802085738,500.0,Barilla,"Massa alimentícia penne rigate, embalagem de 500g",,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0AFC2E79E59A7CBEB8CD3B16752797B.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2308,5604260271795,2000.0,PorSi,Cola 2L,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAE084877CD5F49373EA9981F15AE891.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
23590,5603722514142,1600.0,Agros,"Leite com chocolate, embalagem de 8x200 ml",,2.88,1.8,1600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B07C2A65AC5D9D66E12210391EDB136.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2457,7613031213849,340.0,Purina Gourmet,Comida húmida para gato delícias do oceano,Embalagem de 340 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/434167A16368A96CB5D1945EBB02F8CB.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
24580,3600541946316,400.0,Fructis,Champô força e brilho 2 em 1,Embalagem de 400 ml,5.99,14.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32C710729147E575D0FF81790BF7E140.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
25185,8001090362841,,Evax,Pensos higiénicos liberty normal abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B9620E64423FB759215F697F387CEB.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
25214,7613035930551,90.0,Nestlé,"Fruta para bebé maçã banana morango +8 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E1B043C34553B91FFED35123D220EC.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
25215,7613035930582,90.0,Nestlé,"Fruta para bebé maçã manga +6 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A0BFDB38CDBA8991FD9074B384368B9.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
25397,8426617014032,90.0,Haribo,"Gomas favoritos açúcar, 90g",,1.04,11.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EFF4668A730EBFA293CBDB88FDD711E.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2581,7622300086404,100.0,Milka,"Tablete de chocolate com creme de caramelo, embalagem de 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B056CF42D2CA274C5F222D61901AFE29.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2588,7622300270469,150.0,Milka,"Bolachas de chocolate leite, embalagem de 150g",,2.24,14.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3835F95E7726A33CA160A344F067F5A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
25881,5601151155257,3000.0,Serra da estrela,"Água sem gás, pack 6 x 0,50 l",,1.99,0.66,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/984AE28FD91E1C697070D2BD18A4765A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2629,8000300264388,100.0,Crunch,"Snack de chocolate de leite, embalagem de 100g",,2.39,23.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2024D1DCB1E4C35894840DBD022C97DE.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
26373,5604260272969,500.0,PorSi,Iogurte Aroma Tutti Frutti 4X125G,,0.79,1.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13E2CC275953BD792DB7D12BAC2C481D.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
26485,3600542034074,400.0,Fructis,Champô Hidraliso,Embalagem de 400 ml,5.99,14.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5BF6BD4C0B7CE0E1D33260CCEBEAEB.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2748,8410063044521,200.0,Pescanova,"Miolo de camarão cozido 40/60, 200 g",,6.39,31.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
2786,8410199150905,100.0,Cheetos,"Aperitivos rolitos, embalagem de 100g",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F470A36FD76D61EC69758C933CF291DA.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
27950,5604260281404,450.0,Porsi Programa Origens,Mistura Saborosa 450G,,1.39,3.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FC1BB19FC125562EBD7537C69EF7799.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
28497,3222270502450,680.0,Purina Gourmet,Comida Húmida para Gato Seleção de Mousses,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48B98515C30D063D1F85A14F56AAE58A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
29434,8412600028568,550.0,Bimbo,Pão de forma artesano,550 g,1.99,3.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CFE72B428C8815F287AEBF5DD23696F.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
29555,8424730008167,150.0,Caravan,Eau de Toilette p/Senhora Nº32,1 Frasco 150ml,9.99,66.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D33683DBF3B406B10B2E1AFDC058BD2A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
29915,5600826202982,500.0,Prozis,"Manteiga de amendoim cremosa, 500g",,3.69,7.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FD303317CEA9E34214EB728EB0D5CFB.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
30176,5607238032053,345.0,Casa de Mateus,Doce de abóbora,Embalagem de 345 g,2.79,8.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BEBB884284D27C5E59F76E074E3C419.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
30414,4015400917304,480.0,Fairy,Detergente Liquido Loiça Original,480 ml,2.54,5.29,480,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDA62A6B9333A70897E09AEAD0B62BBF.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
30879,5601195620124,1000.0,Pedras Salgadas,"Pedras salgadas frutos vermelhos, pack 4 x 0.25 l",,2.19,2.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DACC98E3A99D2D4256E058D5E52543E9.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
32075,7613036496230,340.0,Purina One,Comida húmida para gato indoor em molho com atum,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3841879E8C072CCA15A9C44E736AF30F.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
32076,7613036496353,340.0,Purina One,"Comida húmida para gato esterilizado em molho com salmão, 4 x 85g",,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F5C404D1E0ED04E5681C0681EDCBF4A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
32326,8002205352009,2000.0,Friskies,Ração para gato adulto com salmão e legumes,Embalagem de 2 kg,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BB16DEB21172930AE30D98EA700F916.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
32408,5601050034967,600.0,Danone,"Danacol aveia, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE656F263120C59B9C0953B21D516B7.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
35483,8410436343435,500.0,Sonasol,Spray desengordurante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47473DD6CCCCC8BCBCC650E05B76EF50.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
35849,5601050035353,440.0,Danone,"Iogurte oikos cheesecake de mirtilo, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A1EC89AAD14F77718D5CC67F571432A.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
35913,5603722498022,800.0,Mimosa,"Leite bem essencial morango , embalagem de 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6AB6C5E199D6DAC849805FE4702BB4.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
36242,5000204117585,,Glade,Ambientador elétrico pure clean linen + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A7A8E7742D78EC7287B88FEA90BB41B.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
36655,8410436343404,500.0,Sonasol,Spray casa de banho brilhante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74C5950FE2E809CF8D1EA09C76858123.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
36704,5604260300655,270.0,PorSi,Atum Posta Ao Natural 385G,,2.67,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8F48924D1C68054BF8CC7FA6C97A49.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
36709,5604260296750,250.0,Porsi Vivabem,Queijo Fresco Teor Gordura Reduzido 4X62.5G,,2.45,9.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4EE542A1994DE7774B9C54C8888B672.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
36729,5604260296804,480.0,PorSi,Pêssego Metades Em Calda 840G,,1.79,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B402AC3951DE97E3A72B10B1D0F88FE.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
36945,8719200009899,500.0,Vaqueiro,"Margarina líquida, embalagem de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03FECF6E7878193CA48B473E5C2E3939.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
37807,5604260301096,,PorSi,Fraldas Cueca T4 8-14 Kg - 22 Unidades,,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E914FC52E4DF648503AF722AFBA5C14E.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
37923,5604260300990,1000.0,Porsi Vivabem,Bebida De Amêndoa 1L,,1.05,1.05,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74B05726BD16B03D5A528D4778757940.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
37924,3250392158118,300.0,Labell Bio,Sabão liquido mãos bio,Embalagem de 300 ml,1.75,5.83,300,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED98E34C6B717595BDBA332159A22827.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
37948,5601217132697,500.0,Cillitbang,"Spray limpeza casa de banho, embalagem de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E5A8E0A6D5CF81B7A29AA6D1070117.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
37989,8410063071206,1000.0,Pescanova,"Tiras do mar, embalagem de 1 kg",,7.79,7.79,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05601F6E04A5D43B974FEF47AA3F0757.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
38148,5603722519123,1000.0,Milhafre,Leite de Pastagem Biológico Meio Gordo,1 litro,1.18,1.18,1000,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCB3EAE989BC2DDA8E3D76C140D59BA5.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
38419,5411188129318,400.0,Alpro,"Yofu natural estilo skyr, embalagem de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDF6850350FBA70EC1AD1C91E2CF4E66.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBD711D42DC64D7360DF74EFEBF0E255.jpg,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
38933,5601151972984,1000.0,Compal,"Compal clássico néctar frutos vermelhos, garrafa de 1l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92B7D2C96C7CCB854EEB11C98238B069.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
38934,5601164863217,500.0,Somersby,"Sidra de maçã, lata de 500 ml",,1.29,2.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3D6F4DDF9AFF4F9F8F47269DBD60191.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
39305,5601195640122,1000.0,Pedras Salgadas,"Pedras maracujá, pack 4 x 25 cl",,2.19,2.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4530A5F4C57E573DC822AE65FB3AE7F0.jpg,,,2025-10-08T23:59:59+01:00,PROSPECTUS,16,3,,,,
