identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6
44790,5603722514814,480.0,Mimosa,"Iogurte natural magro sem lactose, 4x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1DEE94D62787E06ADE38007ABAC33FC.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
44908,7613033010170,100.0,Nescafé,"Café descafeinado, embalagem de 100g",,6.09,60.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A928E341402EF9B577A83B4FC4F4DBBD.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
45032,5054563098795,75.0,Sensodyne,Pasta dentífrica repair&protect,Embalagem de 75 ml,4.19,55.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76D41495665EAB67980545B32E3813D6.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
45380,5601050036954,620.0,Danone,"Iogurte magro corpos danone líquido frutos tropicais, 4 x 155 g",,1.89,3.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/231284A4A018EB1BDB97D1E53DC7ECFE.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
47108,7616100952021,170.0,Nestlé,"Creme de Leite, 170g",,1.99,11.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F25DF165524A2CFEB905BC02C7E086BA.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
47754,8006540429631,,Evax,Pensos Higiénicos Cottonlike Super Plus com Abas,20 unidades,4.24,4.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20602C6C8491E620AFF9DD0AD1B3D317.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
48744,7622201500047,157.0,Oreo,Bolachas Remix Framboesa,Embalagem de 157g,1.49,9.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D6A404E4927B697641C957FC456754C.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
51751,8720181338502,435.0,Cif,"Spray remove bolores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/380C503403FDBF9BBCD37132FDE8F56E.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
53359,5029053583181,,Scottex,Papel Higiénico Húmido Dermo Cuidado 66 unidades,,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86CB0597DB9C6818650D5AEEB36DEC4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
536,3179148443103,20.0,Vahine,"Aroma baunilha, embalagem de 20g",,1.85,92.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4069EC875760DD78F2D47BE0ADA9BCE5.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
54646,8720181542121,,Skip,"Detergente Máquina Roupa Líquido Active Clean, 100D",,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3E9B1DE5F09D8B3FD221502F3C133F1.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
54765,8711327616165,825.0,Carte DOr,"Gelado caramelo salgado les dessertz, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FE262C7D7C5F17B290BA4B9BC148EC.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
5893,5604260227341,750.0,Selecção de Enófilos,"Vinho Verde Doc Tinto 0,75L",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EA033142D6B94941D6E3C4E8CDAE59B.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
8329,5601036207231,250.0,Elvive,Champô color-vive,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/466A038AB23D2735261570800D185DAE.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
8667,5601164404205,1980.0,Super Bock,"Cerveja com álcool, preta, pack 6 x 0.33l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AA703BF10C514051C9B09C0A9581272.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
9206,5602527031885,180.0,Palhais,"Queijo chevre, 180g",,3.39,18.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04EAC753463FC2D0D6F864521CA5EF8D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
9241,5603016000788,750.0,Adega de Pegões,"Vinho branco regional península de setúbal, 750 ml",,1.59,2.12,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33F7981A583CA4EF224AA511FB4C706C.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
11492,5601045001547,500.0,Sumol,"Refrigerante com gás ananás, garrafa de 500 ml",,0.79,1.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/901F921DF02579DAE62D268866D755CF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
1288,5601151300756,850.0,Compal,Feijão branco,Lata de 850g,2.09,2.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80BCDFEFE1B507688319D03B0A11537C.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
14217,7613033174667,,Nescafé,"Café em cápsulas dolce gusto galão, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB34449ED6EA4F21A684A5D79C90ED5.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
1429,5601255323125,1000.0,Caçarola,"Arroz estufado, embalagem de 1 kg",,1.35,1.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFA52785C5A05E03B26DBFD125368515.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
14302,5000116109104,500.0,Iglo,"Ervilhas primavera, embalagem de 500g",,2.98,5.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/331AE4FF3620F211D8048BD43B1F93FF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
14524,5606293010150,100.0,Vitacress,"Salada mesclum, embalagem de 100 g",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/437D701C53376E62CC9172CCFAEF8B9E.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
15490,3010470181953,4000.0,Friskies,"Ração para gato adulto com bacalhau e legumes, embalagem de 4 kg",,10.79,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6848184BEB2091DF565E30DD98789DD2.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
16428,5604260276981,800.0,PorSi,"Anti-calcário em pó, máquina roupa",Embalagem de 800g,3.71,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE91705AC625A6F8DF633EE46858CD70.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
16566,5029053560243,,Scottex,"Rolo de cozinha branco, mega",1 unidade - 3rolos,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65EF51C6EA58B766FE8D1C05034ABBCF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
17969,8410104156695,,Air Wick,Recarga ambientador elétrico delícias de verão,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FDA4F526BE600B71E3CC2981419E972.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
18426,3600541887817,400.0,Garnier,Champô Ultra Suave Delicias de Aveia,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB3520AB0507187656A408B0D650CF4F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
18841,5601070000140,500.0,Cristal,"Vinagre de vinho tinto, garrafa de 500 ml",,1.16,2.32,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65AC8A7F4F6F2DE3D7B8C7A5CA2AA682.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
20012,7622300571351,100.0,Tuc,Bolacha craker queijo,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B230B20F47582846EAA576338A2C26A.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
20546,3387390326468,375.0,Nestlé,Cereais fitness chocolate,Embalagem de 380g,3.99,10.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B69CCD1D22119150AD46AAF10E61DE1.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
22355,8593893753082,90.0,Nestlé,Tablete de chocolate de leite,Embalagem de 90g,1.99,22.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B1EF95ACFF56560D5C6E9F9FE435803.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,6,
22999,5601286260239,500.0,Milaneza,"Lírios, 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74AF8D8368CD859BCA005E76EC96F7DF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
24594,3600550835809,50.0,Narta,"Desodorizante roll-on impecável, 50 ml",,2.39,47.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EED4B2BAC954892F98C714A7E44BD790.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
25153,5000146400042,750.0,Harpic,"Líquido wc duraguard pinho da montanha, de 750 ml",,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60482C1A42B437AF7EE7BE6BA2170110.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
2517,7613033796357,1500.0,Friskies,Ração para cão mini adulto menu vitafit com vaca,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D658899067DA9C421D47DDBFB950151E.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
25331,3600542075015,400.0,Garnier,Champô Ultra Suave Leite de Coco e Macadâmia,Embalagem com 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35117F22FB44C0A7EBFA24D2AFCF6944.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
25783,8714100667569,61.0,Knorr,Noodles galinha,Embalagem de 60g,0.99,16.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E529FFAC22E4D5C7973ADAD96806025F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
2723,8410031944839,70.0,Chupa Chups,Chupa sortidos s/ açúcar,Embalagem de 70g,1.89,27.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89342A36AB087A90534C7FEFD3199B0D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
2775,8410168195562,1500.0,Friskies,Ração para gato júnior com frango,"Embalagem de 1,5 kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B26E8FECF30B2840793E6B147C2D6D8.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
29231,5010867203969,750.0,Altano,"Vinho tinto doc douro, garrafa de 0.75 l",,3.75,5.0,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E274859E8018A5DAD724444D4DB1100.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
30047,5602384002172,200.0,Santiago,"Queijo quark, embalagem de 200g",,1.09,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26BE4A164CD3A57031563DB2DA564719.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
30854,8436048961515,185.0,Artiach,Bolachas artiach dinosaurus de cereais sem açúcar 185 g,,1.84,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF312DEA9A4BB4407DB3461BE11DBD27.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
31496,8410076420763,195.0,Old El Paso,"Molho guacamole, 200g",,2.19,11.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A5B8E9C78101821574B57EBF433CC0B.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
34114,5604260285235,10000.0,PorSi,Alim. Seco Cão Adulto Mix 10 Kg,,13.99,1.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4E076DC6F772A559D10EB606496D8F3.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
34760,7613036912709,28.0,Maggi,"Suculento no forno ervas, embalagem de 40g",,0.89,31.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76C2A3A48D30703422BAF9E59F656EBB.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
36442,7622300356804,30.0,Tang,Refresco em pó de limão,30 g,0.87,29.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E8C6CACD5672041FB15CA23A8E99D15.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
36586,3574660240030,,Ob,Tampões ProComfort Normal,1 Embalagem c/32 unidades,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415C4417CFD5EA986A9EA57263D43052.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
38313,8410104489090,800.0,Finish,"Abrilhantador máquinas de loiça, 800 ml",,7.99,9.99,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7564CFE2A1DC08A72CE75828296BD96F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
40577,5604260299973,1000.0,PorSi,Camarão cozido 30/50,Embalagem de 1 kg,9.99,9.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C4166812E42A52FCA5A72485BAD01BF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
40963,3083681108323,400.0,Bonduelle,"Salteado rústico, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2BF04E30820A884E11F497F9EA9FC40.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235AC3C4CF2F6CC997FC733634670C1E.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
42033,5604260302949,400.0,PorSi,Comida húmida para gato carnes e legumes com molho,Embalagem de 4 x 100 g,1.79,4.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1477336C06998BA798DC88B8101DB0F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
42890,8001841677279,,Dodot,Fralda cueca T7 | +17 kg,Embalagem com 23 unidades,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82DF729F3DB69310A4FA278B62983A33.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
43982,5604260313570,300.0,PorSi,Gomas Ursos Açúcar,,1.59,5.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9CFC1E604C99BE6474F209361ECAD6.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
45470,7613036632010,648.0,Felix,Comida Húmida para Gato Selecção do Campo,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/383DA3F2C6F171BEBC3887692C7FDD5E.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
46340,8720181029370,150.0,Axe,"Desodorizante spray dark temptation, embalagem de 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6089641281D0C2E4D5F46619C43CCB3F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
46716,5604260319626,5000.0,Por Si,Lava Tudo Amoniacal 5L,,1.59,0.32,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9A675D36461D42683FA13F5246E6C9.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
4806,5010867503960,750.0,Altano,"Vinho biológico doc douro tinto, garrafa de 0.75 l",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81EFC3F64860687AA30EE936CAA63590.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
48725,8410376057645,319.0,Gullón,"Surtido diet nature, 319g",,4.44,13.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F081766711E99C8AF731499148CF883.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
49729,5601151968581,1500.0,B!,"Refrigerante limonada, 1. 5 litros",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC2DDEC95F026307FAD95EC15E7A024A.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
49731,5601151968567,1500.0,B!,"Sumo maçã, de 1.5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42B0A69FA0B06191FA93D0C5C723F2C5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90C7F6A4677F3F786BB9A9C63AC80A01.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90C7F6A4677F3F786BB9A9C63AC80A01.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
50450,8710522729755,58.0,Knorr,"Potato pot bacon e cebola, embalagem de 51g",,1.69,29.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FCC41200BF97232AB254BAFB79D702D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
50650,7613037931136,,Nescafé,"Dolce gusto café espresso, 16 cápsulas",,5.79,5.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19F9709402D4C6E77478C8E2C8BD6986.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52302,3600542512428,400.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 400ml,5.89,14.73,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C53BE5FF3815607BB10E6D7A8D669C09.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
524,3179140173923,18.0,Vahine,"Fermento de padeiro, 20g",,1.34,74.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10E903E14B29C0133FCA389321BEFFA5.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52839,8720181380686,,Skip,"Detergente roupa máquina cápsulas skip baby embalagem cartão, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83B6776B3BDE1EBDB9D95FE2C245BC15.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52881,8719200267190,450.0,Becel,"Creme vegetal para barrar original, 450g",,3.56,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D8CFDDFB89CBA606F61A06158439D60.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52917,8720181291869,150.0,Dove,"Desodorizante spray invisible care 72h, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4C7316630BB7D9EE2823582CE682A3C.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52920,0000059095842,50.0,Dove,"Desodorizante Roll On Advanced Original, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2183AEDEDCEDF4209F45853BE608CFF9.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52943,8720181392894,1332.0,Comfort,"Amaciador concentrado essência sunfresh, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD07681F095E84A54F9C4CC0D0F09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
52944,8720181392900,1332.0,Comfort,"Amaciador concentrado essência azul, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A560BD62C0B678C99A0D6C167361502D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
53049,8445290589316,190.0,Nestlé,"Puré de legumes com peixe +8 meses, 190g",,1.49,7.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E5BF3B7685558DA7A110F72D148811C.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
53051,3083681145816,375.0,Bonduelle,"Beringelas à mediterrânea, 375g",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/806BDE86E639D466FA9A6B15230444B5.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
53259,3083681145786,375.0,Bonduelle,"Mistura de legumes ratatouille, 375g",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAD95C24A62AA7B6AF57D8848A5F061D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
54343,8718951389342,600.0,Sanex,"Gel De Banho Cuidado Experto Pro Hydrate, 600ml",,2.99,4.98,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/529B8AE5EAD0466DB5A35A909892206E.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
54727,5603722522314,1000.0,Pleno,"Bebida vegetal de coco, 1 litro",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA208E773CD7F886D7DE7CF43C4BE0CA.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
54803,5603722521577,604.0,Mimosa,"Iogurte liquido pêssego, 4 x 151 ml",,1.39,2.3,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCB49B6E55B0295598FF4782F772063D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
54841,8720181536977,,Skip,"Detergente Máquina Roupa Líquido Ciclos Curtos Eficácia Express, 54D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36CE943074EB52B9FEFCB8ABDDE587DE.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
54842,8720181536984,,Skip,"Detergente Máquina Roupa Líquido Ciclos Curtos Cuidado Express, 54D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D3D6F071A231FE643F904F474F5FD89.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,7,
