identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4
16230,8712561587594,4000.0,Comfort,"Amaciador de roupa, azul, de 4 l",,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418708C6A4BBF36C3318720584BF4366.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
16405,7622210369970,31.0,Royal,"Gelatina limão 10kcal, 30g",,1.45,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AA2E36D9ABF6112C08AB10A3E88D801.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
16407,7622210352224,31.0,Royal,"Gelatina ananás 10kcal, embalagem de 30g",,1.45,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A257042CE178F542C5467E8BB39BB12.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
16408,7622210352217,31.0,Royal,"Gelatina morango 10kcal, 31 g",,1.45,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85ADC6C21F03BA0C37B9508819A02388.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
16675,8431890051971,,Polident,Pastilhas de Limpeza Dentífrica Branqueadora,Embalagem com 30 unidades ,3.34,3.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B9937D0AD58082EAB8D0E9C6AC86794.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
16754,4015400738367,,Ausonia,Cuecas de incontinência Plus M,Uma embalagem - 9Unidades,7.49,7.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6B276BB60CA3FAF3426C424474A8D2.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
16759,4015400738336,,Ausonia,"Pensos de incontinência Maxi, 12unidades",,6.36,6.36,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A18AC223A8B229E4A77B8A7F6D740747.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
17025,8410376044393,210.0,Gullón,"Bolacha diet nature recheio creme, embalagem de 210g",,2.09,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C0FFBECBE5DE5BDE5FFCEFD7C4DF4D7.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
18501,5609060006615,200.0,Delta,Cafe soluvel c/c 200g,Embalagem de 200g,6.49,32.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79FF13A69AB6B977472ADF6F1518224E.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
18515,8410376042498,216.0,Gullón,"Bolacha diet nature 5 cereais, embalagem de 220g",,2.09,9.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/068DB1D91D8194E229EB2640C1F34CF3.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
20538,4005900118400,200.0,Nivea Sun,Protetor Solar Loção Protect & Moisture FP30,Embalagem de 200 ml,10.59,52.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBE4EB7C7704B48E4D7C7E703E74E22B.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
20625,7613034995414,90.0,Purina One,"Biscoito para cão strips, embalagem de 90g",,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF15B0C8E94E935F684CB9112330E767.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
21773,8001090125408,,Ausonia Discreet,Cuecas de incontinência médias,Embalagem com 8 unidades,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E53A58B648EAC2A1FB79FB263F3012E0.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
23077,8718951122857,,Colgate,"Escova dentífrica infantil, minions, + 6 anos",1 + 1 unidade grátis,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F172A823FBE2AE9BFB74E7483EF8B3DD.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
23354,5000116112210,375.0,Capitão Iglo,"18 nuggets de frango e queijo, embalagem de 380g",,5.99,15.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/620A92034486A55E5D400B05466AAFD3.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
23525,5000204711936,500.0,Pronto,"Limpa móveis pistola, aloé vera, 500 ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14C54EF198A96095262809AA1E3E0127.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
24580,3600541946316,400.0,Fructis,Champô força e brilho 2 em 1,Embalagem de 400 ml,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32C710729147E575D0FF81790BF7E140.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
25052,3023290113684,480.0,Longa vida,"Iogurte 0% pedaços muesli e cereal, embalagem de 4 x 120 g",,2.29,4.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9708A300CA1B65EB55080078379CE89.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
25185,8001090362841,,Evax,Pensos higiénicos liberty normal abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B9620E64423FB759215F697F387CEB.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
26485,3600542034074,400.0,Fructis,Champô Hidraliso,Embalagem de 400 ml,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5BF6BD4C0B7CE0E1D33260CCEBEAEB.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
27932,3600542097123,,Garnier,"Mascara Negra Carvão Puro, 1 un.",,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F338FCD7E6C82FEF16BF0ADE5B48857D.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
2813,8410376037784,250.0,Gullón,"Diet nature recheado de chocolate, embalagem de 250g",,1.84,7.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30414AA93585D592E30D5CCFDF4C5F1C.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
28158,8410000005172,20.0,Royal,"Gelatina neutra pó, 20g",,1.04,52.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B46DD6CFDEB04DBAAFEC8E3BF303265B.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,3.19,3.19,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
28859,5000116123841,336.0,Capitão Iglo,"Douradinhos estaladiços, embalagem de 340g",,4.99,14.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AFDC264463FC49315EE03B7B5FBE4C.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
29976,8710447284117,400.0,Axe,"Gel de banho black, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C1550F05E4C9DCEFA8639DD8B3D971E.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
33133,3600542154666,,Garnier,"Bandas anti pontos negros, embalagem c/ 4 un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBBE270007DD99C761627CD9A5C752C9.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
3497,0000084124326,100.0,Pronto,Reparador de móveis escuro,Embalagem de 100 ml,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D69B33990891106EF66B7556A9C6AABD.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
35006,5604260283781,1500.0,PorSi,Amaciador concentrado para a roupa essência fresh,60 doses,2.49,1.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99A67471E1B717AF8B12014DD0AB1B26.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
35653,5601050035261,300.0,Yopro,"Yopro liquido baunilha cookies, embalagem de 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B90CB1F9D043511CACA661315CF4AB0.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
35675,3600542226295,400.0,Ambre Solaire,Leite hidratante aloe vera after sun,Embalagem de 400 ml,10.19,25.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3175C4A6B94CF0DD288851A7336D73C.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
35849,5601050035353,440.0,Danone,"Iogurte oikos cheesecake de mirtilo, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A1EC89AAD14F77718D5CC67F571432A.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
35997,5603522986422,750.0,Assobio,"Vinho rosé regional do douro, garrafa de 0.75 l",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/279A94EA54A1F1AF2AEA01DB7A54E9B1.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
36946,5601050035919,500.0,Danone,"Sobremesa danette duo baunilha e chocolate, embalagem de 4 x 125 ml",,2.29,4.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4047A1E53801B2FD76294882256ADFEA.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
37460,5900020033963,141.0,Nestlé,Barra fitness chocolate e banana,Embalagem de 141 g,2.39,16.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E85263A2C5A59452E4D94091A02574C.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
39593,5604321038015,510.0,Cemporcento,"Amendoim cremoso, embalagem de 510g",,2.09,4.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A46203F4BEDBA692CA6B6DF897B7E262.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
40147,7622201122683,114.0,Royal,"Gelatina de limão, embalagem de 114g",,1.45,12.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/080C7E407272845A61112B3CADB30DE5.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
40598,7622201121013,114.0,Royal,"Gelatina de morango, embalagem de 114g",,1.45,12.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B30EC17E91A353FD95BD29A7FFB053C.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
40747,5604260303922,3900.0,PorSi,Amaciador Roupa Rosa 60D,,3.49,0.89,3900,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5648EF59AF42CA6EF6509003A304274.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
40831,8717163675038,150.0,Rexona,"Desodorizante spray invisible, embalagem de 150 ml",,4.49,29.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72984E844ED2A9B77A3E437C7EFE3233.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
40994,7622201122720,114.0,Royal,"Gelatina maracujá, 114g",,1.45,12.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0E1E0485E757A6E0F350062BC502994.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
41310,8410376059397,180.0,Gullón,"Wafer chocolate diet nature, 180g",,1.54,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D6CE4DE7C3A7F8739DDA42A2A955B74.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
41581,5601050036619,440.0,Danone,"Iogurte grego maçã e canela, 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/069FA6355B7D02BF816E598F365E6B99.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,
41582,5601050036626,440.0,Danone,"Iogurte grego café, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF95F2D28E70847A0AC4BCB56F85C051.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
42084,5601082045160,55.0,Delta Q,Café Qharacter XXL,Embalagem com 60 cápsulas,23.49,427.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9350146920B788E5CF7EFC4F69CCF1A.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
43649,8710847961236,360.0,Linic,"Champô + condicionador eficácia ativa 2 em 1, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA5C4EAAB6B67D24872235B5C270E87.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
43752,5411188124726,1000.0,Alpro,"Bebida aveia e amêndoa, embalagem de 1litro",,1.87,1.87,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D3B3168980895BAB7C9074AC463F381.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
44645,8710604741859,36.0,Knorr,"Esparguete à carbonara 1, 2, 3...sabor!, embalagem de 36g",,1.19,33.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A9ADB7151712EC69C622800C5116043.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
44784,7613039993354,270.0,Nestlé,"Tablete chocolate preto com amêndoas, 270g",,4.99,18.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/553AD4834013A43C1EC2E8B4E57237FC.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
44909,7613039892480,100.0,Nescafé,"Café solúvel espresso intenso, embalagem de 100g",,6.39,63.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF0806E8C0A38D2B3D2782911AF5AE08.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
45432,5601050036916,300.0,Danone,"Yopro líquido coco, embalagem de 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C30D7953755EF3DBF63E1589C59271CD.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
45595,8717163947739,400.0,Axe,"Gel Banho Green Mojito, 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CA0B31A519FFC0756CC79D33E1AFC70.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
458,9002490100070,250.0,Red Bull,"Bebida energética original, garrafa de 250 ml",,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8631D987E25B7C3D3C8241754439F0B7.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
45884,8718951030206,75.0,Colgate,Dentifrico Sensitive Multiproteção,Embalagem 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94841420B35D857335347FD30D449122.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
46154,5601082049823,55.0,Belissimo,Café aroma intenso 10 cápsulas,Embalagem de 55g,3.29,59.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CBE1308CA2941771B931E1A14C46383.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
46208,8710522724262,135.0,Knorr,"Tempero em pó galinha, 135g",,3.69,27.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB94BD83261F11D2BFB747B57E4DBF7D.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
46677,5038862232241,300.0,Innocent,"Super smoothie energia, 300 ml",,1.99,6.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/243BD27E3FD067C4D772CF2963AE7AE2.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
46771,7613035027022,800.0,Purina One,"Ração para Cão Mini Júnior, 800 g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D2865182EB2C38580C4839CF6539EB7.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
46942,8720181032240,150.0,Axe,"Desodorizante Spray Africa, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32F20BBF1B15684F8F235B9CCA909BFF.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
47470,8001841811925,75.0,Oral B,Dentífrico Pro-Expert Branqueamento,Embalagem de 75 ml,3.19,42.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78541C461BC0A1CCA0AB0F89A7413F46.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
4753,5000204731422,269.0,Glade,"Recarga ambientador automático, bali, 269 ml",,3.49,12.97,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EC208577D7022603489D0FEAD7AB89.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
47615,7613287080080,228.0,Purina Gourmet,Alimento húmido de salmão para gato,4 x 57 g,2.59,11.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54B383D352A5B7C736D9B1C657AB3C04.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
47616,7613287079787,228.0,Purina Gourmet,"Alimento húmido de frango para gato, 4 x 57 g",,2.59,11.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0E5D0DE5C8CD3A6568A7211CF1CC79F.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
478,3010470159068,2000.0,Friskies,"Ração para gato adulto com vaca, frango",Embalagem de 2000 g,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC432EB31022126DE4BCBB7383FA5CB2.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
47890,8718951434912,50.0,Colgate,Dentífrico júnior 7 a 12 anos,Embalagem de 50 ml,2.59,51.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B50B84D28922C91B7AD5E5C7F61B21.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
48026,5600744051327,175.0,Waferland,"Bolacha waffer avelã, 175g",,0.99,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A919611CA1A09B181CAD3C961C08067D.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
48279,5054563108203,,Polident,Pastilhas de Limpeza Aparelho Dentário,Embalagem com 30 unidades ,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA2671691C8E811715AE544423AC6D5C.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
48729,8410376064445,150.0,Gullón,"Finas aveia chocolate leite zero, embalagem de 150g",,2.04,13.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6A109D7797D615A49187DADBA78A468.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
49337,5605466204358,150.0,Prisca,"Barriga fumada forno lenha, embalagem de 150g",,3.39,22.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8F77597335E70259CF56D561511D47.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
49568,8436582992587,,Polisur,Geleira vintage,20 litros,26.99,26.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0C0DA81B5121124BEE6104D828952FD.jpg,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,8,
50021,8719200231801,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5951CF8E7C99FE47043D42DCC4EFA0.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
50290,5029053568706,,Huggies,Toalhitas Pure Extra Care,56 unidades,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4932E420D85E15A463297F1C8DE18138.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
50512,8410500028206,160.0,Yopro,"Iogurte sólido morango, 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7763B1A02C9FEA40E0EF3C346F50324.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
5079,5601036310726,200.0,Ambre Solaire,Óleo Bronzeador Coco,Embalagem de 200 ml,8.69,43.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D10B62A011EFBA0FB2342AC5CD32FA7.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
5134,5601077101048,750.0,Velhotes,"Vinho do porto ruby, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D11BFCA64657F3FE1BA06C9B011E07A.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
5136,5601077122012,750.0,Velhotes,"Vinho do porto branco, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97071FF72A588EB9C21E2DCCFEDE4E31.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
51398,8720182433190,40.0,Knorr,"Sopa disney frozen, embalagem de 40g",,1.69,42.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9077F1C98890FA6A1A18792257A8F6B9.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
51625,8445290109613,800.0,Purina One,Ração seca para gato indoor peru,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AEE8C01B23360874350D7A24BD612D4.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
51734,8445290071934,800.0,Purina One,Ração seca para gato esterilizado salmão,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41D61280FA62E46F3F3D7A89D2D79E05.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
52251,8435123282859,,Atlantic,Acumulador Térmico,400g,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A5397C14319F6D059AFC520A6012216.jpg,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,8,
52260,6941607343890,,Bestway,Colchão Duplo Insuflável,,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42525D826221744843C3030E2ED55AB7.jpg,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,8,
52365,5605480002244,,Veet,Bandas Depilatórias Cera Fria Facial Expert Pele Sensível,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3C30686BBCB2CBBE3210805E2603B95.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
52552,8720182626004,80.0,Knorr,"Caldo de peixe com azeite virgem extra, 8 unidades",,1.85,23.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBDF62B8889CFBC551432143D331C387.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B844946D0805478C1AE61E4E2E363AC.jpg,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
52593,8720181385049,,Skip,Detergente Máquina Roupa Líquido Sensitive,100 Doses,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFC8244D618B3035788FED7EABC12BA4.jpg,,,,2025-07-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,
