identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4
848,5000189974579,200.0,Kit Kat,"Chocolate mini, embalagem de 200g",,3.38,16.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90873705F18CB17964EF30C7A0BF7D60.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
10826,2895082000000,250.0,Ilha Azul,Queijo Curado,Vendido ao peso a partir de 250 gr,2.0,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B62E6B6007870C37C76A52222AF902D.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
22307,5601019012647,390.0,Guloso,"Tomate em pedaços, embalagem de 390g",,1.45,3.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5ED4DE98BAC903A7106FCD013B7A79FA.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
882,5410041001204,100.0,Tuc,"Bolachas aperitivas, simples, embalagem de 100g",,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB0E5412E4B7AABA821CD2AF0DA3E461.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
1538,5601489134153,500.0,Du Bois de la Roche,"Bolachas crackers sem sal, embalagem de 500g",,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AED4DA2D1415C7EB643F2D474CEC29.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
8416,5601050029345,1200.0,Danone,"Iogurte actimel, morango, embalagem de 12 x 100g",,4.89,4.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/745F8F4185D59AC1CCF745B58159ECA9.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
1465,5601286234773,250.0,Milaneza,"Massa de letras, embalagem de 250g",,0.57,2.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93F4FB7CE3C81A4CA398AFB1F88C82DD.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
17873,8718951037885,500.0,Ajax,"Limpa vidros recarga tripla ação, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0A7A0C399BF07DEEA9FD446034A3D4F.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
5143,5601096201309,750.0,Casal Garcia,"Vinho verde branco, garrafa de 0.75 l",,4.69,6.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C499325EC5B55389E1608DCDF3310034.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
21766,7613035487840,90.0,Nestlé,Fruta para bebé banana laranja bolacha +6 meses,Embalagem de 90g,0.78,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8104E7B3738DD14CEF192706B16EFC4.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
25808,8426617002510,100.0,Haribo,"Gomas ositos de oro, embalagem de 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D707EDE7A37DA83FE8A19E7DC6FBE016.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
13839,2891006000000,800.0,Novilho,Bife da Pá,Vendido ao peso a partir de 800 g,8.38,10.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5626B1315F40E59D057B37FBCA18064B.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
16003,5000116109630,300.0,Capitão Iglo,"12 douradinhos forníssimo, embalagem de 300g",,3.98,13.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/544992A31EAE2C5ED6C344C7B21BC2DA.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
21051,8435257034300,640.0,Nestlé,"Iogurte líquido yoggi, sem lactose, morango, embalagem de 4 x 160g",,2.19,3.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5CB31CBF064EE8A66067DB03B82499E.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
35983,5601027972735,700.0,Bimbo,Pão de forma torradas familiares,Embalagem de 700 g,1.99,2.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F4E1280EFC32C3DD99C945770A284F8.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
49964,8719200238176,225.0,Becel,"Creme de barrar, embalagem de 225g",,1.89,8.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02C3B8CB4BF40DA381639A6BD63AEBA6.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
959,5601019012418,1000.0,Guloso,Polpa de Tomate,Embalagem de 1 kg,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3946132CDF77B4B5ABC4B3B587DC5572.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
11942,5603533492202,1000.0,Frize,"Água com gás groselha, pack 4 x 0.25 l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F272D120CD1620A52E8FDFD1398797A.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
40347,8410076471604,350.0,Old El Paso,"6 tortilhas de trigo wrap, embalagem de 350g",,2.69,7.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EB2056E778DEB67B0CA58563B07CF9B.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
40743,5604260303236,2500.0,PorSi,Batata pré-frita palitos finos,Embalagem de 2.5 kg,4.86,1.94,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1F058D1E72F760AB403A89545663F3.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F7A349ED222FA644F51711D6A4D74B4.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
50416,8410500028268,900.0,Danone,"Iogurte Natural Oikos,  900g",,4.19,4.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE2729F7AF85DB2F2D16166480DF9AA2.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
1281,5601151136140,1000.0,Compal,"Nectar vital equilibrio ananásemcoco, embalagem de 1l",,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8767C13FE6BC314E1156E753BCDBEE55.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
21749,7613035766532,250.0,Nestum,"Nestum chocolate, embalagem de 250g",,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56615AB89B36DE078E553AF04539E1E0.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
27840,5600376210093,230.0,Pasta do Dia,"Massa folhada, embalagem de 230g",,1.67,7.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/384448AE0DEC166EDAE195A960C6C330.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
35913,5603722498022,800.0,Mimosa,"Leite bem essencial morango , embalagem de 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6AB6C5E199D6DAC849805FE4702BB4.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
40672,5609060095992,100.0,Delta,Café solúvel intenso,Embalagem de 100g,3.09,30.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4895AD34340D994C0746A03FC85B3A.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
50405,8445290489173,900.0,Cerelac,Papa Infantil + 6 meses,Embalagem de 900g,6.29,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A70BA4758F3FECE6D5BDD328F2D5826.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
1271,5601151043455,1000.0,Compal,"Néctar vital equilibrio laranja/cenoura/manga, embalagem de 1l",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95EEEE3EF954497922A88CB87837123B.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
14227,5601043119015,500.0,Espiga,"Farinha de milho, embalagem de 500g",,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A94212450C6EA54B275D891253D59E7.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
14510,5411188116592,1000.0,Alpro,"Bebida coco, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3169716B6C6ACB981FBF106D130524DA.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
22338,8715700422084,400.0,Heinz,Maionese top down de 400 ml,,2.46,6.15,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/612634FE8A5F525F53CC12FEFDCD73F6.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
22395,8712100745614,412.0,HellmannS,"Mionese top down, embalagem de 410g",,3.14,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FC39D7436E837B71E260D76DC0DC69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
29126,8001090134257,,Dodot,Toalhitas,4 x 64 un.,3.95,3.95,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3BE8EF176EE8D7463628FB693E59536.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
34456,5604260325726,330.0,PorSi,Salsicha fresca merguez,Embalagem de 330 g,5.29,16.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF24CB9ECB0552B9DC2158D80B5D568.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
8672,5601164902589,5000.0,Super Bock,"Cerveja com álcool, pack 20 x 25 cl",,9.99,2.0,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F3621A27B73789EDA7DDA7347F7A8AE.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,2,
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),10.53,4.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5F2031D60089F4C13D404725928D593.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
20433,5601244500070,1000.0,Terra Nostra,"Leite de pastagem magro, embalagem de 1 l",,0.88,0.88,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B939B1217BBC39F38E62527F688EBFEA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
20477,8714789876801,650.0,Palmolive,Gel Banho Coco,Embalagem de 650 ml,3.29,5.06,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C841EAB15BFBC711E7703D2FB84F7757.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
31554,8435257039138,1280.0,Nestlé,"Nestlé - iogurte líquido de tutti-frutti, pack 8 x 160 g",,3.89,3.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBACDDE5448B1E7990331AE3CC79D8AF.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
32306,8718951202979,500.0,Palmolive,"Gel de banho naturals amêndoa e leite, 500 ml",,2.69,5.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F33F92F4F53A6A0ED534C67B846C0ABA.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
9079,5601883000719,200.0,Nova Açores,"Queijo flamengo, fatias, embalagem de 200g",,2.09,10.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52AF50A3353B95E784996AD8533A093F.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva, garrafa de 750 ml",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96EFA695B1C4201910FA2011BCE09AEA.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
11297,5000127524026,300.0,Kellogg's,"Cereais special k, frutos vermelhos",Embalagem de 300g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB255FE180D4EB8D64E75856EC06E921.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
14346,3387390406849,150.0,Nestlé,"Barras cereais chocapic, embalagem de 150g",,2.39,15.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9E143A7AE167B7B2DF153E69E157760.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
1463,5601286232779,250.0,Milaneza,"Massa pevide, embalagem de 250g",,0.57,2.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FABF67C8683DAD5B618F045601E14A4.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
29591,3387390339505,375.0,Nestlé,"Cereais golden grahams, embalagem de 380g",,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52B010047394B5E18C21D533AA60A41C.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
41582,5601050036626,440.0,Danone,"Iogurte grego café, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF95F2D28E70847A0AC4BCB56F85C051.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
6993,0000056091151,100.0,Eru,"Queijo creme, presunto",Embalagem de 100 g,1.3,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18F3A18A3116B3716EC2E65028430488.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
10513,8435250439591,236.0,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.99,8.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/368B8AC44F8070965585916E17063F2C.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
12468,8435250439584,256.0,Nestlé,"Iogurte mix in smarties morango, embalagem de 2 x 128 g",,1.99,7.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/546EB338CC6149CC0CDDECE6E5ABF48D.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
16493,8718951037939,500.0,Ajax,"Limpa vidros pistola, cristal, embalagem de 500 ml",,1.97,3.94,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2152E81252C8B3ECCDB87063FC44E64.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
23652,8712000900175,6000.0,Heineken,"Cerveja com álcool, pack 24 x 0.25 l",,14.99,2.5,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5BBEB462A56533212E5950F8D46993.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
49392,4001724039204,320.0,Dr. Oetker,Pizza Ristorante Pepperoni-Salame,Embalagem de 320g,4.99,15.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97020808BED188B1A034BCC8DC6633CF.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
50393,5411188136613,1000.0,Alpro,"Bebida de aveia not milk clássica vegan, de 1 l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6821B4EC371AD517DBE48650010725D9.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
815,5000116106172,250.0,Capitão Iglo,"Douradinhos de frango, 10 unidades, embalagem de 250g",,3.49,13.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5A8F3400BD1CDAA3A658C1B6BE7A4E1.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
8415,8410500007836,600.0,Danone,"Actimel iogurte líquido tutti frutti, embalagem de 6 x 100g",,2.89,4.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0712AE23BC1EFB6DA91FF7C37F68326A.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
14437,5411188110835,1000.0,Alpro,"Bebida de soja de amêndoa, embalagem de 1 litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7737749B389B841C77AB65B76665C756.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
14508,5411188115496,1000.0,Alpro,"Bebida de soja sem acucar 1l, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08FB7DF3E9A91E663DF63A6991F64B9B.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
16706,5601260592608,67.0,Cigala,"Noodle banzai carne, embalagem de 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82737AEBE736E2B8511494BB15EEB657.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
21349,3011932000805,1000.0,Martini,"Vermute rosso, garrafa de 1l",,11.39,11.39,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96D9134A2586DA6649B3F76E6ED9CE38.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
2753,8410066113484,400.0,Heinz,Maionese de cebola e alho 400 ml,,2.89,7.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB59DADB624294DBACBA357544AFD162.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
28507,8006540618752,,Dodot,Fraldas Bebé Seco Extra +14kg T6,Embalagem c/ 48 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B2C8C276E6D8600A83CC88CD26B6A19.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
29374,5601146530304,500.0,Bandida do Pomar,"Sidra maçã, lata de 500 ml",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB2E29A160CFF6D3AE7FEB90426D1E6.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
31551,8414100333241,250.0,Schweppes,"Schweppes tónica zero, garrafa de 250 ml",,0.69,2.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DBFD7A80C20CF9D74FFDE40B52421E2.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
40594,5603722519468,480.0,Mimosa,"Iogurte fruta batida banana e morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/783BF0B8040C15143355DB1E8A912AD4.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
41299,5601050036565,440.0,Danone,"Iogurte oikos maracujá, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29553156A2F0422FEBEDFC7E0CF7883D.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
41874,8718951313316,75.0,Colgate,"Pasta dentífrica cool mint, 75 ml",,2.0,26.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DAA61BE6D06A4399D41EFB19DA0D088.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
883,5410041143508,100.0,Tuc,"Bolachas aperitivas, bacon, embalagem de 100g",,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B095F5D2E9406AF6F3665FBD23416490.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
10639,8712566395514,61.0,Knorr,"Sopa gourmet, cogumelos, embalagem de 60g",,1.99,32.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37AB5E4154A122936DBF40F8E46CCD3D.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
10859,3023290400395,230.0,Nestlé,"Iogurte mix in kit kat, embalagem de 2 x 115g",,1.99,8.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A338E8D7EAC63B8EF63808F7DF5998.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
1466,5601286235770,250.0,Milaneza,"Massa cuscus, embalagem de 250g",,0.57,2.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606493A56C3149C89E86FD71CB1A6172.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
18401,3250390224747,400.0,Páturages,Queijo Raclette Fatias,Embalagem de 400 g,4.99,12.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBAFB046D9950AAE2BCD847D8EA8C5FE.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
25214,7613035930551,90.0,Nestlé,"Fruta para bebé maçã banana morango +8 meses, embalagem de 90g",,0.78,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E1B043C34553B91FFED35123D220EC.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
25375,5601050033441,620.0,Danone,"Activia líquido manga e papaia, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B1DCCC9C05220260C5D2E9F924831A.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
33563,5609060007070,200.0,Delta,Cevada solúvel,Embalagem de 200 g,2.29,11.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DB066DE69C74BAF6E3C3065BCCE0FA7.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
36188,0000087157635,342.0,Heinz,"Ketchup squeeze, 342 g",,2.43,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE52B25D49D994FEB41D538040399913.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
40596,5601151974018,1750.0,Pepsi,"Refrigerante com gás regular, garrafa de 1.75 l",,1.59,0.91,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B807BAC9125C9023E2C7A157C242AE7.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
44788,5603722514777,480.0,Mimosa,"Iogurte sólido sem lactose morango, 4 x 125 g",,1.89,3.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB7F02446D5B9722A9F0B8C3AE2AFA0.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
46768,5601082046068,55.0,Delta Q,Café Qalidus XXL,Embalagem com 60 cápsulas,20.99,381.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B57D51E1DBAB84530CA47C710EFFC338.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
47109,7613287218704,110.0,Nestlé,"Bolsitas de puré de 4 frutas, embalagem de 110g",,0.84,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
47653,8414100306559,330.0,Schweppes,"Ginger ale, lata 33 cl",,0.71,2.15,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF2113C89BE09A44CC79705B477BE6A0.jpg,,,,2024-12-31T23:59:59.999999999Z,PROSPECTUS,9,3,
