identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6,images_7
49079,8006540597309,,Evax,Pensos Higiénicos Cottonlike Noite Extra Abas,16 unidades,4.24,4.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0938F1797D3C4D811394A39CB085832.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
49101,5604260322831,2000.0,PorSi,Detergente Máquina Roupa Cores 40d,,4.29,2.15,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DFB05DE344ACFEAB9ED7E2388CF58DC.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
49177,3600523966752,150.0,Elvive,Spray Protetor de Calor Cabelo Comprido e Liso,150 ml,5.59,37.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A21B9957FF3EBFDB7D3F2679513DF.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
49362,8410104898342,,Air Wick,"Recarga ambientador elétrico vanilla, 19 ml",,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E096C33C031D414CC8D723E9334FC8F.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
495,3041090004841,200.0,Bledina,"Refeição pronta, boião de legumes e vitela, embalagem de 200g",,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7B49515AC600DC98F5ACF6AD0E7C397.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
4971,5601001326103,20.0,Nescafé,"Café solúvel sem cafeína, embalagem de 20g",,1.65,82.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C3CF703560FB162B91026CC9561DB3E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
49866,5604260324897,300.0,PorSi Select,Miolo Gambão 20/40 300g,,8.99,29.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DADD0E84F5469BFE47FAD9CBEE84853B.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,10,,,,,
50019,8719200231740,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/181CD8B428B99078698C5E3401B33A90.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
50389,8445290351401,,Nescafé,"Cápsulas café sical intensidade 7, 30 unidades",,10.49,10.49,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FD786A7E143BB9E177424D49D5ABF95.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
50489,8414100339007,200.0,Schweppes,Água tónica original 200 ml,,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE9B4218E839EFD8ADFE8BC027EADCD9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
51177,8410436440455,,Persil,Detergente máquina roupa sabão azul e branco,76 doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E50EB12EEC3E6015B903038248E68ED.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
51387,8410104913779,224.0,Air Wick,"Ambientador recarga active fresh lavanda e lírio, 224 ml",,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76765BD2400C8838C8377F3EC0871886.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
51539,8410436441971,1250.0,Sonasol,"Lava Tudo Amoniacal, 1.25 litros",,2.19,1.75,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADC2C768ECFDB2F140F8B3BBFE7C6F66.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
51685,5604260326921,500.0,Labell,Champo Extratos Arroz & Aveia,,2.39,4.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78B74CB287EF299C585B28417639E41.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,10,,,,,
51944,5900020042514,300.0,Nestlé,"Cereais chocapic crunchy brownie, 300 g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25B9E4C171EF4A838F85BA0E9113CFD5.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
52313,0000059095569,50.0,Rexona,"Desodorizante Roll On Tropical 72H, 50ml",,3.99,79.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F309092CF868B0580B15A262E528A5C9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
52536,4008400320328,129.0,Kinder,"Kinder bueno, embalagem de 3x43g",,2.19,16.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/171F8845AB850DF1AC0797D23F8D9DA3.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
52830,8435257070636,500.0,Nestlé,"Kéfir natural 0%, 500g",,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B202392E0B4B3B2F8623F9BC7E7C4E70.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
53098,5609060439758,200.0,Delta,"Mistura Solúvel Cevada, Chicória e Centeio sem Café, 200g",,2.59,12.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5B5C4B07F0E84D84C1F9A67C58C5B01.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3487925D87EA1F223F192FD51689C5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3487925D87EA1F223F192FD51689C5.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
53626,3600542509596,340.0,Garnier,Máscara Cabelo Ultra Suave Gama Maravilhosa,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2A1CFA5E77CBE04FF25DF4E2615ECC1.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
53807,5604260330638,90.0,Labell,Sabonete Nutitivo - Mel & Coco - 90 G,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B96B1E20B074F01B906D771C8A830DBA.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,10,,,,,
54565,5604260331963,300.0,Labell,Mascara Caracois Perfeitos,,2.59,8.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/716E13D944F5C781F846155755E7D4F1.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
54605,8720181468377,720.0,Dove,"Gel de banho fruity nourish, 720ml",,4.79,6.65,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFA7012232765CFD968E176F1C94593A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
54728,5603722522253,1000.0,Pleno,"Bebida vegetal de amêndoa, 1 litro",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C713903044BD7E4AEAF0041C790EBCD.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
54804,5603722521584,604.0,Mimosa,"Iogurte liquido pinacolada, 4x151 ml",,1.39,2.3,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E6126D08298F97351679D3A95D611FA.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
55099,5000116127351,600.0,Iglo,"Crocante de Frango Cordon Bleu, 600g",,9.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1257F760893EF5376CD3646B7D226BD2.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
55269,8720182948793,500.0,Cif,"Multiusos Spray 3 em 1 Lavanda e Samambaia Azul, 500ml",,2.19,4.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43329273126D7F7EFAE380CB123C3668.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
55329,8410500030964,100.0,Danone,"Iogurte Duo Cremoso Chocoballs, 100g",,0.49,4.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0F4CDC2E5BF370B42375079B29D01E4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
55717,8436048965650,120.0,Artiach,"Bolachas Filipinos Chocolate Negro, 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BD8C7F59FA6BA65A313CC23729BACE2.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
55721,5601119414310,200.0,Campofrio,"Fiambre Peito de Frango Fatias Finas Forno de Lenha, 200g",,3.59,17.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16BE8C4DFB1D84096320131C9B0C0DD8.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
56070,8710522983997,175.0,Knorr,"Risoto de Espargos, 175g",,2.29,13.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB4ECAF6028FD991F30723EB8FEFDD9A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
56303,5604260334629,500.0,PorSi,Cereais Petalas de Chocolate 1kg,,3.49,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/545F9A77651A95F1ECB495CD2CE684C8.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,10,,,,,
56347,5604260338450,200.0,PorSi,Queijo Fresco com Alho e Ervas para Barrar 200g,,1.19,5.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/663FC3DB0A8C9323C7A618A53EFBE692.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
56702,5604260333035,450.0,PorSi,Aros de Cebola 450g,,1.79,3.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39DAF4BC912C35AC80B9CE48177CFF30.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,10,,,,,
6477,8410437531008,750.0,Cif,"Desinfetante em gel para wc, de 750 ml",,1.49,1.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92E5BCE8386F2FCD785A33187882812A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
7050,2894090000000,150.0,Campofrio,Peito frango forno de lenha,1 un = 150 gr (aprox.),2.55,16.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6772968344189119743079B1997DCA88.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
9809,5608527000418,750.0,Dona Ermelinda,"Vinho doc palmela branco, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FDDF041D96430B5D392DF60F29C95A2.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
9810,5608527000449,750.0,Dona Ermelinda,"Vinho tinto, denominação de origem controlada, reserva, garrafa de 0.75 l",,7.85,10.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/276D00329830BDA65B3E013144209E26.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
10001,8001480020566,4000.0,Neoblanc,"Lixívia, perfume fresco",Embalagem de 4 l,3.74,0.94,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83BCBC634B9DC455BFE8AB9B412C4CCA.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
15168,2927299000000,400.0,PorSi,Posta de Perca-do-Nilo Congelada,Vendido ao peso,4.4,10.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE6507EEDC582017C9DCC85506EA8022.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,10,,,,,
15870,8411134126917,,Control,10 Preservativos Easy Way Finissímos,,9.09,9.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3928F08544E0A7896FFA192A06FB96EE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EA5F25B30DD36BA7032E2D3CA646DD6.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
15964,5601252110803,250.0,Gallo,"Vinagre balsâmico branco, de 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E90F25CE70B74EAC8BDADBF4D8DB1FA.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
15997,5601001003769,200.0,Nescafé,"Café solúvel clássico, embalagem de 200g",,7.89,39.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D522F02541567E297EFB38917647EE9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
16720,8410376042511,240.0,Gullón,"Bolacha vitalday frutos vermelhos, embalagem de 240g",,1.44,6.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48A22A81F8406AAB70991C189FE92BA4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
17887,8410104447526,210.0,Air Wick,"Ambientador vela duo exotic baunilha, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D7AB5FDCDCE7BE1F7187AA9236F42F9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
19954,5602947000416,750.0,Quinta da Pacheca,Vinho tinto doc douro superior,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AD1FE231F09F3E2DDE62289E3088EE1.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
20648,5601174305004,750.0,Alambre,"Moscatel roxo setúbal, garrafa de 750 ml",,11.99,15.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F031D29405B80D49FF22BA171BE944B.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
20693,8410104157043,,Air Wick,"Ambientador stick delicias de verão, embalagem de 1 unidades",,5.99,5.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D79835921EC2C0FC786E7E67A89E081.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
22254,3600542027533,250.0,Garnier,Champô Ultra Suave Limão & Argila,Embalagem de 400 ml,3.79,15.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B46B172AF899CCD0B477609F00A4B15C.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
22429,5711953023958,220.0,Starbucks,"Discoveries cappuccino, embalagem de 220 ml",,1.72,7.82,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A945917D666056814E0C09EE59A5D33F.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
23787,5601954160717,5000.0,Amor de Pias,Vinho Tinto Bag-In-Box,Embalagem de 5 l,6.99,1.4,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B22ED1835C5FFA30A069409D1F8B240.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
2456,7613030924302,400.0,Nestlé,"Yogolino pera sem glúten, 4x100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84C9916E028C32BE041433875EAC981C.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
2483,7613032607463,250.0,Cerelac,"Papa infantil não láctea 8 cereais e mel +6 meses, de 250g",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8960B1BDF9EC6F37D85F527DA09587D.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
25784,8714100667637,61.0,Knorr,Noodles queijo & ervas,Embalagem de 60g,0.99,16.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77CED7AFDF81EB9F73CA0383A2D829EB.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
25931,4005808222490,200.0,Nivea Men,"Espuma de barbear protectora, embalagem de 200 ml",,3.89,19.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8762C959EBE7753582EB2BA05D5DDF9E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
26475,5601252115211,250.0,Gallo,"Vinagre balsâmico sidra, 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88E39F6F7D009CCC3A6C8AE0ADDADDE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
27478,5054563019295,,Sensodyne,Escova Dentes Suave Limpeza e Frescura,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C395747F227262D56CCFDDDE8B1CCAE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
27479,5054563019257,,Sensodyne,Escova Dentes Gengiva Extra Suave,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CBBFD0D8531911FA0B7CEB79FCBBF66.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
27921,3600523587315,200.0,Elvive,Mascara Dream Long,Embalagem de 200 ml,4.99,24.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F617A6480E1DFB510E6663730A453A0A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
28061,2895093000000,1000.0,Milhafre,Queijo Curado Vaca Cremoso Ilha Terceira,1 un = 1 kg (aprox.),10.99,10.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDB1554A8220C7DD03C25D7A47079B19.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
29313,8710552260594,500.0,Calgon,"Anticalcário paramáquina roupa em pó, embalagem de 500g",,6.99,13.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E718FA9AB627D41193B01D91DE49D1F.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
29967,8410104888169,,Air Wick,Recarga ambientador automático lavanda,,4.99,4.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEE7BF6FFDD6AEEB8488E6103005BF64.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
30165,8410436320573,1100.0,Sonasol,Lava Tudo Brilhante Eucalipto,"embalagem 1,1L",2.99,2.72,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D59B5FEAE0C00D87C9E61FEE70A9A3D.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
31906,4005900388537,150.0,Nivea,"Desodorizante pure & natural spray, 150 ml",,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A77E0FF1059640DB697D85A289690707.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
32152,5000116124145,204.0,Iglo,"2 crocantes frango recheio queijo e fiambre, embalagem de 200g",,3.99,19.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B55FB32E2D0253D230455DF61EB5AE0A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,10,,,,,
32155,4005900547316,150.0,Nivea,"Desodorizante spray black & white invisible, 150 ml",,3.45,23.0,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99538E8BD4D7F8723E5754A0D789E622.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
32299,4005900388650,150.0,Nivea Men,"Desodorizante spray black & white men, 150 ml",,2.79,18.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CFD17D9EFCFB764EEEE2BAAB79429B4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
32301,4005900377814,150.0,Nivea,"Desodorizante spray black & white active men, 150 ml",,3.14,20.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ED8FD84EC27F00F1BBC369E3567854.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
32438,5604260282722,,PorSi,Porsi - Balde e Espremedor - Rectangular / Sc 12,,2.25,2.25,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2124AAA0CDB2C45220D6A5185CD3147.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
3297,5604260031849,,PorSi,Porsi - Vassoura Especial Lisa Desp c/ Cabo Metal,,2.23,2.23,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C86684BD0BD26D808470FBFF57B2864.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
3316,5604260031832,,PorSi,Porsi - Vassoura Simples Pluma c/ Cabo Metal,,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14E60C794E27703C1DF74831C18FCEDC.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
3317,5604260031863,,PorSi,"""Porsi - Vassoura """"cruzeta"""" c/ Cabo Metal""",,3.22,3.22,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABB92BAE3FA76A1D1EF67097A1AF2AF2.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
33221,3228021000145,125.0,Président,"Queijo creme de camembert, embalagem de 125g",,2.29,18.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3781A182FB48CA312AA5E3F2C0F5576E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
33417,7613036607681,240.0,Cerelac,"Seleção da natureza aveia, maçã e cenoura +6 meses",Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A44EB4797E6113C3E0EEBA3D69E28D1E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
33657,3600523682799,200.0,Elvive,Champô violeta matizador antiamarelecimento,Embalagem de 200 ml,4.89,24.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AC80C04C8544FC498AA44C8390029A7.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
34280,3250392258634,700.0,Glen Crina,Whisky 0.70l,"Garrafa de 0,70 l",9.99,14.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB6AF2A7DE72333516EB3725E5A529E9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
34372,7622210665706,187.0,Prince,Bolacha mini stars chocolate branco,Embalagem de 187 g,2.14,11.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEDEE043CCC21E6762744DC4D7276E9E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
35006,5604260283781,1500.0,PorSi,Amaciador de Roupa Concentrado Essência Fresh 60d,60 doses,2.49,1.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99A67471E1B717AF8B12014DD0AB1B26.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
35555,5601146100118,1980.0,Sagres,"Cerveja bohemia original, pack de 6 x 0.33 l",,4.99,2.52,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0657BC324B3C6115CB763EB771FD6AE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
36741,5604260294336,800.0,PorSi,Camarão Moçambique 60/80 800g,,14.99,18.74,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96AB0345892910721BD72F55F098FA59.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
36752,3574661487694,,Carefree,Pensos diários maxi,Embalagem com 64 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B85837116B789330B5F8E53F110D78D5.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,11,,,,,
37813,5604260301072,,PorSi,Fraldas Premium T4 9-15 kg - 50 Unidades,,7.99,7.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEBDD011751B59D97EB685821C28F832.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,11,,,,,
