identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page
4411,3600550267037,50.0,Narta men,Desodorizante roll-on protect,Embalagem de 50 ml,3.99,79.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EC15C278C8506D1BEA9C07C8BB415CC.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,21.98,10.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779A2AA54DB1730CAED33CD59B87F3EC.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
44489,4005900556462,100.0,Nivea,Creme de mãos protetor mel,100 ml,2.24,22.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/500AA2DE07096F0258FD86E53EF48B58.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
45735,4005900782892,40.0,Nivea,Creme Dia Anti Manchas FP50,40 ml,17.54,438.5,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CF1BD223B373C936ACDA9D6A38FA80E.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
4615,4026700395952,20.0,Uhu,Cola Universal,Embalagem de 2x20ml,2.75,137.5,20,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AE51282CEF47DA015298E3464BDED74.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,5
4617,4026700501926,,Uhu,Stick de cola,40 g,3.29,3.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BAC9F477DE03126FB915848675CB45C.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,5
46206,5000116126453,200.0,Iglo green,Crispy burgers de proteína vegetal,Embalagem de 200g,3.99,19.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C00AAC446A20DAEE750E502C129E931.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
46218,5601066401081,120.0,Nacional,Mini cookies 0% açúcares,Embalagem de 120g,1.34,11.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D77C630E730F5DAF0DA2818E71EA8BBF.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
46517,5000204208917,750.0,WC Pato,"Líquido sanitário ação total pinho, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1525539577E5CAF5C0667315D239809.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
46538,3154140340124,,Maped,Apara lápis shakky simples,1 unidade,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/793AB27475F269BB0E6C702975B46548.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,5
46907,8006540236222,650.0,Fairy,Detergente líquido manual loiça anti bactérias,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E19A00CE6DB24E6BAC3DE395FADED18.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
47082,8711200480098,155.0,Knorr,"Sopa massa e lentilhas, 155g",,2.19,14.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74A7AF5083ABF64EE2DC88E1486D40A.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
47083,8720182261908,182.0,Knorr,"Sopa massa e feijão, 182g",,2.19,12.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C290654E1013D2318B0D7867539890DD.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
4734,5000204678840,50.0,WC Pato,"Bloco sanitário, automático, água azul",Embalagem de 2x50 g,2.49,49.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B5E9AA7D7F561343C3AC75500FD699.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
48471,7613035442504,85.0,Purina Gourmet,Comida húmida gato tartelette com carne de vaca e tomate,85g,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F0559BC06BE57759FF9A6F8803C78.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
486,3036810207589,210.0,Maille,Mostarda ancienne,Embalagem de 210g,3.19,15.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F5A694D469A59658267DB07BC3AF0F4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
48676,0000040111490,45.0,M&M's,"M&m's drageias de chocolate de leite,",Embalagem de 45g,0.99,22.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28267BA836F4E5BEFA90D31D2C99D948.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
49329,5603722501937,800.0,Mimosa,Leite magro com chocolate,Garrafa de 800 ml,1.89,2.36,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EBC420CA337A518F22D0C226FCE1E77.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
49343,5601164905702,1200.0,Super Bock,Cerveja Abadia Mini,Pack 6 x 0.20 l,2.99,2.49,1200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B97E3ECBBDE898F8E3DB8A5D5D4888AD.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
49506,8006540618639,,Dodot,Fralda Cueca Extra T4 | 10 a 15 Kg,Embalagem c/ 62 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64E5F794E2F531D28C7B2EDBB1AF77CE.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
49589,8006540618882,,Dodot,Fraldas Bebé Seco T5 11-16kg,Embalagem com 54 un.,12.25,12.25,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/318520D1AC7D4D48162F8FA2F6F27591.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
49696,5604260279753,,PorSi,Bloco Notas A5 Pautado,100 folhas,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35BE51E54885C62EB8E8426674E95B04.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,5
49863,5601050037586,300.0,Yopro,"Yopro liq stracciatela,  300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EC3D68C5183F31750E0ED6C9A4F1D77.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
50175,8005125677542,,Clementoni,"Jogo ""Descobre as palavras""",1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76BA37119C639EB63F95B9844489449A.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,5
50298,8006540618851,,Dodot,Fraldas Bebé Seco T4 9 a 14 kg,Embalagem com 58 un.,12.25,12.25,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95DFB9F4EE3C46EF8BB2323C970BE4E6.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
50440,5602348100968,220.0,Izidoro,"Salsichas vegan izidoro 5un frasco, 220g",,3.56,16.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6184DDD6C2581D6F1B3575CAD81059AA.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
51038,8006540445822,300.0,H&S,Champô Derma X Pro Hidratante,300 ml,4.59,15.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55CDA4F56B08AB9ED24ED7C439B2F7EC.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
51178,8410436428255,,Persil,Detergente Máquina Roupa Universal 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3142CD08DE798233E1B3C4D949069117.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
51588,5604260324514,,PorSi,Caderno Espiral A5 Quadricular,80 folhas,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1443848F8173407FECE9170FF2F6D80F.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,5
51853,8720182470133,447.0,Calvé,Maionese Magra,Embalagem de 447g,2.39,5.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F238D4F3C63052657005AE85F2676D79.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
51890,4005900966292,50.0,Nivea,"Creme de Noite Cellular Filler Extra Firmeza , 50 ml",,14.29,285.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/313D31B3E9E12C7AF9F20655051CA454.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
52636,8719200269026,400.0,Planta,"Creme Vegetal para Barrar, 400g",,2.79,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2CFBA4FEEFEB61DCCAE1BF3D707E3AF.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
52886,5603722523113,200.0,Mimosa,"Natas para Carne, 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
52936,5010029227451,320.0,Oreo,"Cereais de Chocolate O's, 320g",,3.69,11.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69029B0D5FDC3480B81EB31D926AA069.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53030,8414100363460,330.0,Schweppes,"Refrigerante Laranja Zero, lata de 330 ml",,0.67,2.03,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A50DAF7C343E44B10F6987990E4D7C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53065,5601050037869,620.0,Danone,"Bifidus Líquido Activia Cereais 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131D80C948546BCBA16D94F59138000.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53230,8445290752444,180.0,Cerelac,"Farinha Não Láctea 0% Açúcar Multicereais e Fruta, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53231,8445290752475,180.0,Cerelac,"Farinha Não Láctea 0% Açúcar Multicereais, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53244,8410376061697,154.0,Gullon,"Bolacha Recheada Dibus Magic, 154g",,0.89,5.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11DE396FADD57C0761C04756C915818D.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53295,8414100301240,1000.0,Schweppes,"Água Tónica Regular Zero, garrafa de 1l",,1.64,1.64,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC285B8796F6030DCD987BA7BB072F4.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53651,4006000013664,30.0,Nivea,Sérum Facial Cellular Luminous 630º Anti-idade e Antimanchas,Embalagem de 30ml,19.49,649.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90E49908CB375CEA00D7B59DBD6EC405.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
5371,5601237001102,750.0,Catarina,Vinho branco península de setúbal,"Garrafa de 0,75 l",5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F9CEE529BB191F3717C2D2328ED4D6D.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
53926,8410283346504,1500.0,La Casera,"Tinto de Verano Limão, 1.5L",,1.69,1.13,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FF9051166714BDD98FB949D3E047038.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
6055,5608516251104,280.0,Quinta de Jugais,Doce de tomate,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC0B1395C3DAAE4F0033A505BCD70E0C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
6315,8410063055923,800.0,Pescanova,Camarão moçambique 48/64,Embalagem de 800g,15.99,19.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BFFA30A3AA2EC1DAD9EEC714FDF562.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
6962,0000040111445,50.0,M&M's,"Chocolate m&m s, amendoim",Embalagem de 45 g,0.99,19.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5B5F584733A1C8E7D283D280EAC1471.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
8667,5601164404205,1980.0,Super Bock,"Cerveja com álcool, preta",Pack 6 X 0.33L ,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A211FB1A18CD69CB53EF7B899CF02AA3.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
9273,5603344641011,120.0,General,Potas gigantes em caldeirada,Embalagem de 120g,1.39,11.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA286C1CA72706769D8C72270F66CFEC.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
9814,5608543000119,18.0,Tetley,"Chá preto, sem cafeína, 10 saquetas",Embalagem de 20g,0.95,52.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2852A5AE7141EA3B3E4C9845007ED5A0.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
10136,8410108133326,,Evax,"Pensos diários, maxi, 40 unidades",Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A74D780543576241E9DC53B78F4BB8D.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
10139,8410108133722,,Evax,"Pensos diários maxiplus, 30 unidades",Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/106932310F0E31B5E0C0FFEE0C90BF95.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
10858,3023290400111,400.0,Nestlé,Sobremesa banana/laranja/bolacha,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/041AEAA15D5C254A10039C7CB21C8A11.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
10897,3222270325257,85.0,Purina Gourmet,Comida Húmida para Gatinhos Mousse com Vitela,Embalagem de 85 g,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5663AF5C0983DE7DCE663D2F363B0F3D.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
11171,4005808754458,400.0,Nivea,Leite corporal,Embalagem de 400 ml,4.89,12.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/697595E5AC19F48A0CC33974E2DAC370.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
11245,4011100005884,400.0,M&M's,"M&ms pouch, amendoim",Embalagem de 400 g,5.99,14.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE869D7F093BA8800A8BC7E78EBCC4DC.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
1149,5601082035024,112.0,Delta,Pastilhas de Café Platinum,Embalagem de 110g,3.29,29.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A417A3AA61BED026F458D112C5859552.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
1150,5601082035062,112.0,Delta,Pastilhas café lote chávena,Embalagem de 110g,2.99,26.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCE7CD8C1D78756835CBA095C82F61D1.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
11958,5603722504938,200.0,Mimosa,"Nata pasteurizada, 200 ml",,1.69,8.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9136B30EBD1981F469CF453A7AEC79C1.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
11984,5603802400082,750.0,Fiuza,Vinho regional tejo 3 castas tinto,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D75429CCAC74659BD5BD662D0DE8D3C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
14301,5000116105199,1130.0,Iglo,Ervilhas,"Embalagem de 1,125 kg",4.49,3.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/221C07C2BE6462BC315B0F95648ACC3A.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
14717,5900020022370,140.0,Nestlé,Barras de cereais fitness crunchy & caramelo,Embalagem de 140g,2.09,14.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F9B2EE4DFD4EDE10FBA4BD323095899.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
14722,8410063045917,800.0,Pescanova,Camarão vannamei 24/40,Embalagem de 800g,9.99,12.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/815643BC9E764D97D66191EFE1146B1B.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,5
14723,8410063045139,800.0,Pescanova,Camarao vannamei 40/48,Embalagem de 800G,8.69,10.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86FF4AA7A72B23A42C93B1A98520DED6.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
1504,5601383014445,400.0,Izidoro,"Salsichas bockwurst em frasco, 8 unidades",Embalagem de 400g,3.98,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94D45C8DD779266214B9AD05E3765642.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
15372,5604260274321,380.0,PorSi,Paio das beiras,Embalagem de 380g,6.49,17.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E67A2AD7CC79B7270C86FA4EEF73065.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
15948,3010470154483,4000.0,Friskies,Ração para cão com frango,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA4DB939C285CC6097E0FC075270434.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
16173,3086123356085,,Bic,Esferográfica Cristal Ouro e Prata x2,1 unidade,2.89,2.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F21EF3C687F21D96FFD61E4EEC7F6CF.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
16177,3086126100838,,Bic,Caneta correctora  Shake & Squeeze 2+1,1 unidade,4.59,4.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AEE0E9CA7E2652CB4C2C9077E82D9B4.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
16184,8000825071201,,Giotto,Marcador Turbo Color x12,Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E33835711F82472E7919F4529568A696.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
16185,8000825059001,,Giotto,Lápis de cera,embalagem com 12 unidades,2.54,2.54,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2BB7F0ACD47F31872FF5E07FEF0D955.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
16193,3154143058118,,Maped,Compasso Origin 3 peças,1 unidade,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A3C68E4702E97F7BCADEB7A4E92221.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
16196,3020122878193,,Oxford,Caderno Agrafado Openflex A4 Pautado,1 unidade,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69423D6F58F67B4013EBD3B14707DAD5.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
17008,5601029054026,120.0,Bom Petisco,Atum em azeite virgem extra e oregãos,Embalagem de 120g,2.06,17.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95A21219C8A61C918B34535F12CDB1F.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
19954,5602947000416,750.0,Quinta da Pacheca,Vinho tinto doc douro superior,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E8721C1046AE3D695D877A7355E482F.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
20989,5602348082394,430.0,Izidoro,"Salsicha hot dog aves, frasco 4 unidades",Embalagem de 430g,2.65,6.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F74127155BDAF07F2CAD4E88CC05D91.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
21188,3154146347530,,Maped,Apara lápis,1 unidade,1.19,1.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E84360FEC00F5F7FB4A338AB972FCBD7.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
21203,5604260279616,,Domédia,"Pasta de arquivo, lombada estreita, amarela",1 unidade,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA190FF99FC96AC9E9C1F6ECB0258CF.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,9,6
21442,5600744051051,198.0,Saborosa,Bolacha de Manteiga Belga c/ Chocolate Branco,Embalagem de 198 g,1.79,9.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CEC05C79853A031E4A2F0B067D14A89.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
21519,5604772201327,1000.0,Villa,Rebuçados sortido festa,Embalagem de 1 kg,4.75,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58B6B6069BA668DD2C9BDF8B23938517.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
21773,8001090125408,,Ausonia Discreet,Cuecas de incontinência médias,Embalagem com 8 unidades,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B736FB9952ADD4EDCA4961A5383278C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
2348,5604772200467,200.0,Villa,Rebuçados peitorais,Embalagem de 200 g,1.45,7.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/369BAEF07AB0560036B03188C50E15AE.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
2349,5604772201433,200.0,Villa,Rebuçados de café,Embalagem de 200 g,1.59,7.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24634AE6099526951B84710106714316.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
2411,5608543000171,10.0,Tetley,Infusão de tília,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9134BB2B5DD011DC82336B723C7688FB.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
2412,5608543000188,10.0,Tetley,Infusão de lúcia lima,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97861FD053982D10D1A19EBF7D3A0A0F.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,6
