identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
43752,5411188124726,1000.0,Alpro,"Bebida aveia e amêndoa, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D3B3168980895BAB7C9074AC463F381.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
44258,5410126716016,250.0,Lotus,"Bolachas biscoff, embalagem de 250g",,1.89,7.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/991677C76CFA3916388F6515CFE95FE5.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
4484,4002448003533,,Calgon,"Anti calcário para máquina de roupa, embalagem de 15 pastilhas",,6.99,6.99,15,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A44E08731433528E1B37AF8859C05AB4.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
45551,8001841993904,300.0,H&S,Champô anti-caspa limpeza profunda e alívio da comichão,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FA08CE8B7148F99D8590BEFB5A74C20.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
45552,8001841993874,300.0,H&S,Champô anti-caspa limpeza profunda purificante,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED3036BF20B35505F86BCE81850D069.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
45856,8718951427358,500.0,Palmolive,"Gel de banho memories of nature, summer dreams",Embalagem de 500 ml,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6027E14DE09D3B692064491D46C0E0C5.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
48474,7613036227124,85.0,Purina Gourmet,"Comida húmida gato fondant atum, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74EB0F4476A21CF0446AFE5C5B1EBE75.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
49401,5411188133759,400.0,Alpro,"Soja ananás maracujá sem açúcar, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB78C52A4573023DA315831A2A03ACB.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
50406,8445290490155,600.0,Cerelac,"Papa Infantil para Preparar com Leite +6M, 600g",,4.29,7.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95864141AF0280BDB80A795593394EA.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
50512,8410500028206,160.0,Yopro,"Iogurte sólido morango, 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7763B1A02C9FEA40E0EF3C346F50324.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
51311,8410500028435,250.0,Yopro,"Yopro danone beber chocolate,  250 ml",,1.09,4.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9824D9521520F32ACBBA951BF67C2425.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
5136,5601077122012,750.0,Velhotes,"Vinho do porto branco, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97071FF72A588EB9C21E2DCCFEDE4E31.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
51516,5000204242676,750.0,Pato,"Líquido Sanitário Biodegradável, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1893E905FC06A67CD929B9867A4141.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
51924,5601146040506,500.0,Bandida do Pomar,Sidra bandida do pomar manga 0.50l,,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81489BBB77D76693BC9FD9E51BF2CA38.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52328,8720181385100,2520.0,Skip,"Detergente máquina roupa líquido baby, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37DC97A7700AEDD1F57E9521FBF4BEA2.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52379,8720181407147,1300.0,Cif,"Lava tudo perfumado limão verde, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA3C8FB10989E07DC274DC372288083.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/309C981A45755DD79B0981E67BD7AF66.jpg,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52788,5900020043832,80.0,Nestlé,"Barras de Cereais Protein Fitness 0% Cacau, 80g",,2.24,28.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E4A3C5552FC27CE6A83D366162140DD.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52881,8719200267190,450.0,Becel,"Creme vegetal para barrar original, 450g",,3.56,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D8CFDDFB89CBA606F61A06158439D60.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52943,8720181392894,1332.0,Comfort,"Amaciador concentrado essência sunfresh, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD07681F095E84A54F9C4CC0D0F09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52945,8410500008727,400.0,Danone,"Iogurte danonino petit morango, 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4789B40A4F7DEACDB895E95750F7B7D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,5,,
52965,5411188138051,400.0,Alpro,"Yofu natural com côco, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FD864695C9B3ECF5DA8D909F78D83D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EFC28C798EC9CE81FCEDF77B62BF031.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EFC28C798EC9CE81FCEDF77B62BF031.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52967,5411188138099,400.0,Alpro,"Yofu natural sem açúcar, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54214AECC446986553F991E1FE98EED2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAA5A0953C1320F7951A42ED471EF0CE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAA5A0953C1320F7951A42ED471EF0CE.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
53024,8720182589569,280.0,Calvé,"Molho agridoce, 280g",,1.94,6.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3281706F65FD6D078BFBBB4961BD6429.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADC1EF520237C467C08598D71586602.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADC1EF520237C467C08598D71586602.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
53064,8410500028992,300.0,Yopro,"Iogurte liquido mirtilo, 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4051A0EB42E15F1AFA85DF67821E374B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
53200,8722700263081,112.0,Knorr,"Caldo natura de legumes, 4 x 28g",,1.59,14.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74CBC5337BA9565CA2E072112ED40B04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
53231,8445290752475,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
7311,3163937011000,700.0,Ricard,Aperitivo de anis,Garrafa de 700 ml,15.59,22.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D694E761352EDFC4CED0EFCC5B631B0F.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
7994,5000204700398,,Raid,"Inseticida, recarga, elétrico, pack 2",1 embalagem com 2x27ml,7.59,7.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14C1FAF83F88740F609DED3B0E2D51E7.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
10668,8714789703015,360.0,Palmolive,"Sabonete original, 4x90 g",,3.59,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE1470E97E08B2D337923C713024026.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
1103,5601066200295,1000.0,Nacional,"Farinha para pão integral, embalagem de 1 kg",,1.09,1.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE5DC1EF8F6F891E763443D4600958CC.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
1166,5601089080645,22.0,Boca Doce,"Pudim de ananás, 20g",,0.59,26.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/947EE57E4BDB32B5B957FEE191C4497B.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
1304,5601151860755,410.0,Compal,"Feijão frade, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1437F4C9CFF88AA158F19E7D53775E22.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
14258,5601119225466,110.0,Nobre,"Peito peru fumado fatias finas, embalagem de 110g",,2.19,19.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24DA88D6E72830F8A85ACE55946CFFD2.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
14341,3387390335217,380.0,Nestlé,Cereais fitness,Embalagem de 380g,3.34,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C959B1D4FF6FA7DA78D69BB4AF4BF9D0.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
14474,5601038300084,160.0,Knorr,"Caldo de galinha 16 cubos, embalagem de 160g",,2.49,15.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/719F98F5A5B0AFB6E96F2915E16E6D46.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
2457,7613031213849,340.0,Purina Gourmet,Comida húmida para gato delícias do oceano,Embalagem de 340 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/434167A16368A96CB5D1945EBB02F8CB.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
24927,5601066632676,17.0,Margão,"Tempero segredos grelhados, 17g",,2.24,131.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4041781BC6EFD50E653514699394961.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
25088,5609238301139,200.0,Dystron,"Emulsão higiene intima sensitive, 200 ml",,3.59,17.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/294B77E66469767E97739B2B672C00AA.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
25616,3600541996601,400.0,Ambre Solaire,Leite Sensitive Advanced FPS 50,Embalagem de 400 ml,17.14,42.85,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FFE2C4CE08717C524366C81791F0492.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
29180,4005900512925,400.0,Nivea Sun,Protetor Solar Protect&Moisture FP50+,1 Embalagem 400ml,16.89,42.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/938B2F4E097D2D554F71F52504976C2C.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
31195,5600826203606,1000.0,Prozis,"Manteiga de amendoim, embalagem de 1 kg",,6.49,6.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D158C360740DDA183269A20691A88172.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
37046,5601217132666,500.0,Cillitbang,"Spray calcário e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3643C0021BC8837B6653E8203F1AB4.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
37460,5900020033963,141.0,Nestlé,Barra fitness chocolate e banana,Embalagem de 141 g,2.99,21.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E85263A2C5A59452E4D94091A02574C.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
38410,3608580890928,400.0,Andros,"Especialidade vegetal coco e limão, 4x100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05BB28655BC11807B573282A880B8848.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
38719,3608580890898,400.0,Andros,Especialidade vegetal coco natural 4x100g,,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F66B6E89BABAF12AE0AE03EEF0DBF32.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C81E15DB3EDE93E3D78890D184F7E15.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
42708,5604260309238,50.0,PorSi,Ambientador Difusor Frutos Vermelhos,50 ml,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B89548ECA1857F3847121B08E255192.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
43472,5604260309245,50.0,PorSi,Ambientador difusor baunilha,50 ml,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/545E110EAFFBEB0469D623F8BCB833AE.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
44661,5601066200028,5000.0,Nacional,"Farinha t55 extra fina, 5 kg",,5.09,1.02,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86660D052FDE5754C8B1D3FCBC6217E1.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
44935,8711327324060,540.0,Olá,"Cornetto chocolate, de 6 x 90 ml",,5.49,10.17,540,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F648CC74169B371CACB89E6B5A5C134C.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
45432,5601050036916,300.0,Danone,"Yopro líquido coco, embalagem de 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C30D7953755EF3DBF63E1589C59271CD.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
45792,8410436364126,100.0,Sonasol,Bloco Sanitário de Lavanda Purple Activ+,Embalagem de 2x50 g,3.99,39.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFBFE72C729E6453EBA620A1EF2BFD6.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,2.16,28.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1D2E83F00F9342F16286473DC43174.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
46886,8006540286999,,Dodot,Fraldas Activity Extra T6 |+14 kg,44 Unidades,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D0CA062C4FE6F575DB7E6378E708727.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
4715,5000204593198,72.0,Pato,Discos Sanitários Activos Recarga Marinho,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCC21E7CD2CBE6B4EF157DF845CFFD44.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
48018,7613287492111,340.0,Felix,Comida Húmida Gato Seleção do Campo Gelatina,Embalagem de 4 x 85 g,2.99,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0DE4D13141D71FBD5B676052866AD04.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
48064,5604260320950,,PorSi,Pensos incontinência super,20 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4140235B7BDED90BCFD3E9480979888A.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
48718,5601027954748,378.0,Bollycao,9 croissants recheio cacau e avelã,Embalagem de 378g,3.29,8.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7ABE7BCA01300054F1B7072E946FD27.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
49612,8718951463295,50.0,Sanex,Desodorizante Roll On Invisible,50 ml,1.99,39.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E52A6466D0D2CBA4FFC121F9A9054CB1.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
49774,8445290218018,90.0,Gerber,"Nutrição infantil bio pera, maçã e banana, 90g",,0.89,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B421D75A282E6244E7D672186B792D85.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
49776,7613287342805,125.0,Gerber,"Nutrição infantil bio de maçã, alperce e pêssego, boião de 125g",,1.08,8.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF6758FB208438B66EB94E02F9C96172.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
51397,8720182466181,80.0,Knorr,"Caldo galinha com azeite 8 unidades, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27205000FC371AE31641445CF45386C.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
51927,4005900911537,270.0,Nivea Sun,Protetor Solar Kids Protect & Care FP50+,Garrafa de 270 ml,13.09,48.48,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E4EE1C705CB99B62BE77F8737D9B28F.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52373,8720181384929,3420.0,Skip,"Detergente máquina roupa líquido sensitive, 76 doses",,11.99,3.51,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2026CABA1ED6C8CC28BF262BD198C659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52636,8719200269026,400.0,Planta,"Creme vegetal para barrar, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65911004A3F054AD79E8D4223582388.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52855,5411188137368,400.0,Alpro,"Yofu skyr exótico, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAC9AE018EB508E38645481AA2644683.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52886,5603722523113,200.0,Mimosa,"Natas para carne, 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EBFFD3487ED8CD46A9B8FA3FCE4C121.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52890,8720181387395,2600.0,Skip,"Detergente em pó máquina de roupa lavanda, 52 doses",,9.99,3.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B9191CB2F5AF708DBCEF366A5EAA9EF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52920,0000059095842,50.0,Dove,"Desodorizante Roll On Advanced Original, 50ml",,4.99,99.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2183AEDEDCEDF4209F45853BE608CFF9.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52942,8720181385070,2520.0,Skip,"Detergente líquido máquina de roupa cores, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88CC1094FF0E3EE4912CFD63A761A185.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52994,5601019005977,350.0,Guloso,"Molho tomate e manjericão, 350g",,3.54,10.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D66C88670773A45D5167B5E30F2B94F.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
52995,5601019005960,350.0,Guloso,"Molho bolonhesa, 350g",,3.69,10.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779EAC4BA5187D4F5980280069F9D1FC.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,6,,
