identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3
15979,5601119242364,650.0,Nobre,Salsichas de Aves Extra Suculentas,frasco de 650g,2.09,3.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96E028FA4B876A7EDCC2B01C6774E1B0.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
25735,5000116112173,208.0,Capitão Iglo,10 nuggets peito de frango e queijo,Embalagem de 210g,2.69,12.93,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A162F74796CC7150848F5AAF7336C9.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
11942,5603533492202,1000.0,Frize,Água c/ gás groselha,pack 4 x 0.25 l,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BCB2445A8F41EC02B613ABED34EE191.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
16003,5000116109630,300.0,Capitão Iglo,12 douradinhos forníssimo,Embalagem de 300g,3.49,11.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233E9FC9471A71F1B4977B2D8B4AFE95.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
25262,5000116112166,208.0,Capitão Iglo,10 nuggets de frango,Embalagem de 210g,2.69,12.93,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF12EA727EBC42ED8634368F0F21B4F.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
419,8718114882536,50.0,Knorr,Sopa de cebola,Embalagem de 50g,1.6,32.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED2CDBB9018393062912BF3E0AF214D1.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
940,5601001322402,20.0,Nescafé,Café solúvel nescafé,Embalagem de 20g,1.19,59.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F212944843A52390E68B12CB14B3980.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
942,5601001324109,100.0,Nescafé,Café solúvel gold,Embalagem de 100g,4.99,49.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2208D6FAF47450CD5F51F6C5577F9FD.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1328,5601165005760,20.0,Lipton,10 saquetas infusão de cidreira,Embalagem de 20g,0.74,37.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD0E912EDCBC0F88CCB88A275A3DBF8A.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
2520,7613033822827,250.0,Nestum,Nestum flocos de cereais integrais,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C34EF83D0967AA6ED013672F2285D0CB.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
36829,5604260291533,1000.0,PorSi,Costeleta do cachaço de porco,Embalagem de 1 kg,4.98,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF0C927FDDCA81029A3A6CF580547213.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
43267,5607233552624,400.0,Panrico,"Pão de forma 100% farinha de centeio, 400g",,1.89,4.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F9A11277B175306AD9072D8C45D6943.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
47109,7613287218704,110.0,Nestlé,Bolsitas de puré de 4 frutas,Embalagem de 110g,0.84,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
49964,8719200238176,225.0,Becel,Creme de Barrar,Embalagem de 225g,1.99,8.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/382BF7BFAA9AE155413812F2C51A439C.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1680,5602711001625,1000.0,Rar,Açúcar areado amarelo,Embalagem de 1kg,1.65,1.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C5E6DE51426168BD36EBB60A45175FF.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
2589,7622300281182,150.0,Oreo,"Bolachas, tubo",Embalagem de 150g,1.34,8.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A967EF8D7DC66A4DE384AFCA6E356DB8.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
10666,8714789700472,360.0,Palmolive,Sabonete leite & mel,Embalagem de 4x90 g,3.59,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DA48FA699B13C5AAD7C8FEC3222BF79.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1470,5601286253781,500.0,Milaneza,Massa de macarrão grande estriado,Embalagem de 500g,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A5BFFD877EADD2E4A51B78A90E2D632.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
15489,7613031884247,4000.0,Friskies,"Ração para gato adulto com vaca, frango",Embalagem de 4kg,9.79,2.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3758935B87F55535F41EEF08B41E8342.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
2740,8410063016627,400.0,Pescanova,4 filetes de pescada panados c/ limão,Embalagem de 400g,4.65,11.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3032EB7CA68A0B391F99FAEA119599B8.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
8521,5601119956810,120.0,Nobre,Fiambre perna extra fatiado,Embalagem de 120g,1.99,16.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92F6E974DF0D1BEE6EC9B9E40F884B8B.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
951,5601010131217,120.0,Ramirez,Atum posta em óleo,Embalagem de 120g,1.79,14.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BE3B05F210FF0425C989109F8B84C66.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1141,5601082026930,55.0,Delta Q,Cápsulas de café qharacter,Embalagem de 60g,3.89,70.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A71F3C4A9EBBD2C86D1F4FAB26D9C96.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1466,5601286235770,250.0,Milaneza,Massa cuscus,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88D2492C00ABAD0495ACF6CE8960CC4.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
25214,7613035930551,90.0,Nestlé,Fruta para bebé maçã banana morango +8 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/320AF02AD6CE8711C7912DB2FA781A00.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
32306,8718951202979,500.0,Palmolive,Gel de banho naturals amêndoa e leite,500 ml,2.65,5.3,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/679D3CFCC9969DD874FD147C2208C882.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
46518,5000204208856,750.0,Pato,"Líquido sanitário ação total menta, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0233D129A9EC0388789C44988374A6C5.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
476,3010470159020,400.0,Friskies,"Ração para gato adulto com coelho, frango e legumes",Embalagem de 400g,1.86,4.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/910C940E517160C08ABDD9D62AF704F9.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
51516,5000204242676,750.0,Pato,"Líquido Sanitário Biodegradável, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A52D20BC4663DAC31D8BC9280D80BD62.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
7140,2895062000000,250.0,Santiago,Queijo tres igrejas cura 2 meses,Vendido ao peso a partir de 250 gr,3.0,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23C77AA648CADC2DCC87B3557E21073E.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
8657,5601163081711,1980.0,Luso,Água s/ gás,pack 6 x 0.33 l,2.35,1.19,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDA4A39891F935792B52BE1088E63C0F.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
12237,7613034725936,390.0,Nesquik,Achocolatado em pó extra chocolate,Embalagem de 390g,3.84,9.85,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB833C246FA0F7BBDDFD7107AA28A5C9.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1458,5601286220783,500.0,Milaneza,Massa de cotovelos grossos,Embalagem de 500g,1.09,2.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3227F59B4850D93351548A67BD46CA40.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
18426,3600541887817,400.0,Garnier,Champô Ultra Suave Delicias de Aveia,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E178A060EBA624F1168DFA6C596E4DF.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
20201,5603722516221,1500.0,Pleno,Tisana chá camomila e romã,"Garrafa de 1,5 l",1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D7CD25DE9A010F83E1BA590B1E838FC.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
22254,3600542027533,250.0,Garnier,Champô Ultra Suave Limão & Argila,Embalagem de 400 ml,5.89,23.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3CC3793DBEA441FB5E435D1445DE8F2.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
29356,8718951202856,500.0,Palmolive,Gel de banho natural leite e mel,500 ml,2.65,5.3,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03DDD6064F175B5617E28ECB6E66862A.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
34456,5604260325726,330.0,PorSi,Salsicha fresca merguez,Embalagem de 330 g,5.29,16.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22438EF01FEDB1476B95CB4F80EA6172.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
49761,8410500024574,460.0,Danone,"Iogurte Bifidus Activia Chia Amêndoa 0%, 4 x 120g",,2.39,5.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C78D604FF38EBC1F8556A8A62CA8C37.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
52221,8720181370427,,Surf,Detergente Máquina de Roupa Coco,45 cápsulas,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B89060F66F34B8E1C79FE5068E94C801.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
8068,5011417544679,400.0,Finish,Abrilhantador p/ máquina de lavar loiça,Garrafa de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D045CC65EE222532216DB5B0BF2A582.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
815,5000116106172,250.0,Capitão Iglo,"Douradinhos de frango, 10 unidades",Embalagem de 250g,3.49,13.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F63F8EDC7F7FF2702078ACE6C5ED02AC.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
883,5410041143508,100.0,Tuc,"Bolachas aperitivas, bacon",Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FFB8648AC82415A9D0C3A5A879BF623.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
14165,5099873090473,700.0,Jack Daniel's,Whiskey bourbon,Garrafa de 700 ml,21.99,31.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C68A9CA0085F370C66B536F41B373C8.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1463,5601286232779,250.0,Milaneza,Massa pevide,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBAFF1FEDF33318543096DA417AD4777.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
31326,5601286260437,500.0,Milaneza,"Macarrão integral com aveia, 500g",,1.31,2.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687469F1412D2299A6CE181241DB8128.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
37510,7613036841498,90.0,Nestlé,Pacote maçã e pêssego,Embalagem de 90 g,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6EBF57BF6FEE625FEE4365FC32440DD.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
47648,5601119355378,120.0,Nobre,Fiambre Perna Extra Braseado Finissimas,Embalagem de 120g,1.99,16.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45073CAB30F31F6D40B3DBFB7E59A4B9.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
51751,8720181338502,435.0,Cif,"Spray remove bolores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/380C503403FDBF9BBCD37132FDE8F56E.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
52600,5601217137951,1710.0,Quanto,"Amaciador Roupa Concentrado Ouro e Orquídea Branca, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A89E9019D654EFABC7388FF37B1BF310.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
7965,5000204595369,,Glade,"Recarga ambientador automático, sense & spray, lavanda/jasmim",,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79F31608A8C9C832B0C2783B71CE42B1.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
977,5601024124052,750.0,Oliveira da Serra,Azeite virgem extra seleção ouro,Garrafa de 750 ml,9.29,12.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1949CA33BBB7B540392F14948B1D8BF.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1146,5601082027029,55.0,Delta Q,Café em cápsulas deqafeitatus,Embalagem de 55 g,3.89,70.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28C52B3A2B5D6D42C3DE921BCC460F79.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
12286,8001480020696,2000.0,Neoblanc,Lixívia para roupa delicada,Embalagem de 2 l,5.24,2.62,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEF05A0D9CFE46475A118F5FF12889D.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
13864,2891037000000,800.0,Porco,Chispe da Perna,1 un = 800 gr (aprox.),2.79,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3DAAD6BE624664B4FCA9BE619015E84.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
13873,2891197000000,500.0,Porco,Cachaço c/ Osso,1 un= 500 gr (aprox.),2.49,4.98,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/641196B6FD150D9312988E658BC35D8E.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1460,5601286222787,500.0,Milaneza,Massa de cotovelinhos,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F76BC192D8D45CCBC8881AA2D2BAAD83.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
14698,7613034570512,90.0,Nestlé,Fruta para bebé 4 frutas +4 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0783A3CBD6B546AE24E09BF08DF0A429.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
1476,5601286290786,500.0,Milaneza,Massa de laços,Embalagem de 500g,1.25,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D687B9FD61EA56CF807EB6EB67FC5ABA.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
15503,8410500018931,400.0,Danonino Danone,"Iogurte líquido danonino tutti-frutti,  4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A644740B00EFD95B05B4DA40640B6A.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
18351,8410320029971,80.0,Campofrio,Salsichão fat,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/522F54407A09BACA8592684E0563A486.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
20012,7622300571351,100.0,Tuc,Bolacha craker queijo,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E1DD186B24846CF7742C4E35C9AF6F.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,3,
25153,5000146400042,750.0,Harpic,Líquido wc duraguard pinho da montanha,Garrafa de 750 ml,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4436EFCC1EEADD9FE9996407752961F9.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
42890,8001841677279,,Dodot,Fralda cueca T7 | +17 kg,Embalagem com 23 unidades,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD1B5C08FDBFA6C0333FD58AADF1496E.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
438,8722700140139,20.0,Lipton,20 saquetas infusão de cidreira,Embalagem de 20g,1.49,74.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BD4BD05824B7246D1659F44FE1CD00E.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
52013,5601146100026,1000.0,Sagres,Cerveja com Álcool preta,Garrafa de 1 l,1.74,1.74,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EDCC3FD0D7835AFB60E55A1E05FEB5F.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
52298,3023290072011,160.0,Lindahls,"Iogurte Sólido Proteico Limão Cookies,  160 g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EAA7FD65180D3A14B47E261ECEE195A.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
52887,5603722523137,200.0,Mimosa,"Natas para Massas, 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3EDAE46E372CBB78EE7DEA3A9DB3BD9.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
10595,8712000900014,250.0,Heineken,Cerveja Mini,"Pack 6x0,25 l ",3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CD67FF57C15377D615F5BEED8C6BB98.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
11950,5603722495106,200.0,Mimosa,Nata uht light,Embalagem de 200 ml,0.84,4.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E7D8A653C78B6ADF8DDAFC11006499D.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
1307,5601151962152,1000.0,Compal,Polpa de tomate em garrafa,Embalagem de 1 kg,2.09,2.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/188D8B739A75F9183E13BB6E462F65B0.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
1469,5601286251787,500.0,Milaneza,Massa de macarrão,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23F94F5EC15597A4AB9A1FC4C5526842.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/709B548D37F71DDA459131D3F3B36E78.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
16517,5601286260215,500.0,Milaneza,Espirais s/ glúten,Embalagem de 500g,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56A925808860FBA8046B55A561A8DD98.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
18080,5601008100560,168.0,Vieira,Bolachas água e sal doces,Embalagem de 170g,2.09,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B7FFF96649C214D2C1F59409B1A23A6.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
25706,8411660670229,750.0,Sanytol,Desinfetante p/ WC,Embalagem de 750 ml,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F095CFF62680B19FBA53108E2CB03B7.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
45774,5054563107800,75.0,Aquafresh,"Pasta dentífrica toranja, limão e menta",Embalagem de 75ml,1.85,24.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14337ACDA5395CC2FA0C709CC7D82E7C.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F5127732C6C1BEA94A3BEA1EF5AFBE6.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
4716,5000204593242,72.0,Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F83864AA3214D8A29D6F7792A8DB6E.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
5158,5601109211127,750.0,Porca de Murça,Vinho tinto douro,Garrafa de 750 ml,3.69,4.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30B67AC8E69DE198F7491E5F5BEA03A8.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
52872,8711327574236,350.0,Olá,"Gelado Mini Milk, 10 x 35ml",,3.09,8.83,350,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FC5865ACA0C922AAC2AF492CD9FE50B.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
5403,5601286211781,500.0,Milaneza,Massa linguine,Embalagem de 500g,1.25,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/704F39F2EDF7458BC2C5C5750B9A7F1C.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
7550,3600541550087,400.0,Garnier,Champô Ultra Suave tesouros de mel,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6566E0DAE3A76CF422C4F3C02B07F81.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
8500,5601109211110,750.0,Porca de Murça,Vinho branco douro,Garrafa de 750 ml,3.69,4.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/357A202AB590CC4A88C02B2D14AFB3ED.jpg,,,2024-10-16T23:59:59.999999999+01:00,PROSPECTUS,9,4,
